seed,min_rhat,max_rhat,min_ess_bulk,max_ess_bulk,min_ess_tail,max_ess_tail
1,0.9973040221431084,1.0116198534250604,401.0860380531263,1543.8342261746357,247.11181104526403,1039.5887780548355
2,0.9973007559652748,1.0110685114370863,758.8665972639694,2204.25375053313,466.1238874353143,1084.77888367044
3,0.9978868091994708,1.0118600662754635,786.4061987259867,2042.3178709572892,559.294985984791,1036.5769137136597
4,0.997224952307066,1.0117822672545318,488.8766079398374,2208.3982350240735,541.4341662096937,1083.4191835851698
5,0.9975348024295276,1.011395768792591,813.407703054639,1723.1090208250787,420.1700007172375,1082.7591996930685
6,0.997396388881038,1.0179626428029482,352.07447627146644,1662.405075973858,358.3952595140669,1084.4262028030012
7,0.9977067983041906,1.0155034336047686,395.6389795887417,2063.9712949327554,456.29950255502155,993.7739091656211
8,0.9981529244060732,1.0171370802704889,818.4515283559459,2597.059039983962,598.0005139269024,1033.5625016973215
9,0.9973849059560396,1.0117429921373848,949.8485127643202,3000,508.341802028217,1108.0929365519091
10,0.9972496603842562,1.017649466635589,965.5991936205414,2560.283563638997,514.9724608593827,1037.8607958234684
11,0.99724931532132,1.014740460369688,849.1741091744037,3000,599.6974767880423,1052.3828515635148
12,0.9967949890697366,1.012430816761368,897.4181226880445,2252.997934592563,583.2389643398068,1067.3144456588363
13,0.9974557207329404,1.0107672211227583,976.2150116398952,2332.1490483600232,528.6174453968941,1080.3238440520456
14,0.9976743549325144,1.0158326846952677,306.6267467077755,3000,408.15132021366975,1076.7920156469002
15,0.9983122801953548,1.0168918859963694,655.4759020087217,1809.8141568193444,532.9995870812629,1059.3764942248702
16,0.9976937163199838,1.0143551496034904,441.0880200997175,1785.536304275788,411.2154507237388,1081.7067983175243
17,0.9979982289790642,1.0099076052669314,686.7864362305082,2569.1107027265994,589.474300090688,1081.9975608069874
18,0.9974551024749816,1.014854875168123,865.6040203907567,2157.748348559163,446.87851834181333,1077.539434385487
19,0.9982537187581372,1.0173103158518857,317.9922908854722,1693.8274331020914,378.08932121186785,1031.7337235522248
20,0.9995765414728768,1.0164755851797658,533.3460988601574,6357.930429735406,528.7506411896127,3867.737246757404
21,0.9983952263933332,1.0153745604747932,912.1407794201568,1950.6039281226099,513.3909567166637,1082.5988191411434
22,0.9970907113398914,1.0194814948083744,777.042003593424,3000,584.501473390053,1081.576738377716
23,0.998361199659605,1.0157330517619043,314.47616744997674,1654.4910735143535,224.80154066391057,1036.3795423284173
24,0.9976870228186824,1.0163466544899609,257.69358933033493,1623.7453419519336,446.0938318154278,1035.4213243336942
25,0.9969664038845428,1.0124760344485229,881.5836489139473,2229.181521813777,531.2691546905905,1075.5025228701986
26,0.9997141057533396,1.0019263537828371,2769.337079758507,11090.010430696064,3200.63465905251,5946.152709706503
27,0.9971450980085436,1.0116180135665516,989.6963006214608,3000,602.5814734735409,1086.1929250036676
28,0.9997828206304836,1.0174449513951602,463.2598815035138,5756.367224039852,330.93916880915106,3754.049965567885
29,0.9969755697310364,1.035779819597716,150.19540033982778,2021.691861127413,373.5995623281578,1080.655149938199
30,0.9975939480472013,1.010744196578078,576.0491277431277,2005.3516615307808,484.4593426432516,1076.367016945041
31,0.9974450523983518,1.009919260060391,658.804533707809,1750.881068072582,537.7171639785176,1054.6226236869493
32,0.9977756158503012,1.0098260235527456,961.0797364805666,1991.989216512237,526.4412632593592,1063.9868468997158
33,0.99803863308049,1.0120823814898334,619.6785940791191,2354.6632565452333,589.6927897177903,1064.922698685354
34,0.9979151342771946,1.0114618757133782,816.1795008596694,3000,589.1651925295465,1129.4732970947948
35,0.9975618956596644,1.0138174921943883,871.9952469942751,1868.2596472704597,463.93094554002226,1074.6956494040776
36,0.997102190670644,1.0121203782538315,978.6087505688982,3000,635.7294066948235,1080.3006092894768
37,0.997431402862945,1.0156829865151498,376.1409051534,1966.1944628930837,545.8413573818557,1082.4513733405004
38,0.9978416694308896,1.017063116126633,765.259332962813,2889.9788743743347,539.2282134761979,1085.9568820454444
39,0.9970761386934852,1.0222462081186163,1010.6551956951494,3000,540.236893388671,1071.8671861099735
40,0.9973856333586124,1.0171362252474307,224.9372592491371,1572.5257255543083,286.43069432484896,1081.6576134970585
41,0.99731764982753,1.0073920807537409,457.3653062245572,1689.317413351799,414.4937648246091,1084.77888367044
42,0.9973144129388244,1.0202710952733112,1087.3827980837384,2371.973964020983,559.8153603553941,1083.5797824003282
43,0.9978928122796428,1.0126668616728518,601.1414413685218,1924.7142108083688,528.9339651372791,1122.2221165492942
44,0.9974303132036844,1.0141338666719772,1020.9694874039556,3000,499.9700845378492,1029.5604854212268
45,0.9979981442783056,1.041862027918433,178.03549401341084,1631.06033887232,234.55302079558015,1083.8391363554206
46,0.9985093556356716,1.015505594608752,841.4625784830956,2566.2955991987737,554.5417119929616,1015.3465940868332
47,0.9977839780976662,1.015690127763177,920.626962976909,3000,553.2644801440192,1095.616791780936
48,0.9999483576907984,1.049586488741858,108.20776603785272,15845.54324133264,971.7293135767524,10804.112282073238
49,0.9981748702171572,1.0127431756399938,429.9241029641105,1812.881599617375,485.3241188064949,1081.0664949360498
50,0.9977415709666936,1.011974757349161,941.9033548296876,1750.4006053694727,557.2788932187816,1031.1566870872311
51,0.997188621354332,1.0180225645492147,399.9901695535443,2179.419092601947,472.82470637173384,1038.071906533802
52,0.9972353263648712,1.0120464867055463,539.4299313643893,2423.130348920003,466.0673673351168,1082.087512836285
53,0.9974513580462264,1.013294310555939,663.5777779625727,1560.217519695466,474.7756260468221,1082.20022126936
54,0.9977081806997604,1.0144540466726593,886.0963411845281,1595.424165745335,590.3708651913566,1063.576784848245
55,0.9980474552494384,1.0143130284397386,329.21604074161183,2304.341145614823,464.79929097181355,1022.6174584903796
56,0.9969897862783874,1.02131888584706,817.06224259551675,2134.798701361148,544.5851794827639,1077.5528365268856
57,0.9973925574249156,1.018878165463185,327.13762793806364,1767.912103180195,242.92547080563983,1114.519840500167
58,0.9971875223296616,1.0128558152674652,943.7571245476576,3000,630.2275350959527,1078.0649872603992
59,0.9977553175983984,1.0142433994912,847.9471738337843,2177.565315511678,470.1308417818093,1033.0409130648802
60,0.9972161327862104,1.019553711046033,872.3531303784399,2309.9248241865625,532.0475842881765,1061.1299022388937
61,0.9978853788169844,1.0135732798107968,789.8441789611278,3000,547.6920028166119,1115.7457834311854
62,0.9972709623316756,1.0155740890380325,423.1135955980497,2507.501881718635,459.81371028716114,1066.556230851124
63,0.9995093999515106,1.0123051575403008,370.3662458126357,5583.167738179628,442.4348657682207,3810.9801118149944
64,0.997519069218142,1.0119001783744412,664.1829622215974,1838.6848485107896,574.4478025852246,1080.3099542525897
65,0.997644482453214,1.0125368445389202,493.0013977138408,2052.0661573971975,558.229576753,1032.8686045178138
66,0.9978082168065984,1.017007731154461,466.2485450272577,1695.8738963561668,453.37745032987345,1021.7829356950268
67,0.9979568693278104,1.0104813638171668,590.2131688630152,2447.633510272825,492.1288370522554,1054.100099146532
68,0.9979744918951124,1.0139394569171958,800.1249095489744,3000,549.9650482997951,1080.1543258614547
69,0.9971806892524616,1.0169077486461442,737.0954605929815,2156.2937503594144,438.242809087699,1032.3590240171611
70,0.9972067866617096,1.0111444537107106,687.5211574308023,2842.8919730641924,517.02873328924,1110.404767922619
71,0.997717322995622,1.0181570038053296,688.182337271616,1743.832334256866,436.2000953126922,1052.9696651096483
72,0.9968590131194668,1.0114983762676428,984.3164371307728,2376.228111567975,493.0062219189514,1119.9588354029163
73,0.9967025241988232,1.0160139997026052,723.2515079549509,1813.416504743228,470.53514833320656,1083.1539282325116
74,0.9974934463421176,1.014273364030858,888.8377171999851,2630.9321258858395,557.4000553053228,1083.3884060870664
75,0.9978532694862724,1.0114846339307786,806.805321609211,1728.6904295167346,616.0424126333409,1108.170921707194
76,0.9971135254913222,1.0165129621600264,971.849238272234,3000,473.2525988016986,1081.2130667050255
77,0.9972125047704914,1.0260292162347038,144.62964695444458,1374.1470173193093,318.5411203191634,1050.4631855100113
78,0.999591210703908,1.0026627574058922,4165.242872318658,13026.007938628443,5065.8580909536895,7868.218355620077
79,0.9973535683019252,1.0170230566284908,866.8701564610881,3000,480.5028107096444,1083.1358667139846
80,0.9996292503806912,1.0120452473222667,331.71684933777857,6622.538226330548,104.45976087743249,3963.9809765531186
81,0.999511168461291,1.0041171505962465,672.7414797602311,7499.107796263731,306.1209268227724,3956.516833908593
82,0.9975745227086212,1.0273420101387676,706.4151970533353,2329.9187964038456,362.7291996640726,1080.846922953838
83,0.997404337830867,1.0116163722853753,910.247328056265,2638.885260894621,572.9507850074305,1074.357571023781
84,0.9974295235399654,1.0135524392347404,579.0104491627433,1667.481724914318,496.98401536736424,1072.871175374027
85,0.9981553551575916,1.0173523777174405,917.3332144928928,2746.838852846838,579.2543025600363,1056.1195652967965
86,0.9975395948386444,1.008804301798122,872.4739988844182,2027.9108799900916,600.4955022752994,1046.920232835674
87,0.9978149459633624,1.011894097123085,915.400489949576,2557.3622458590708,511.205878405177,1079.6409915509862
88,0.9997673311135964,1.0010811368277714,4260.16067381806,12270.617465163798,4535.150291542447,8791.441852175063
89,0.9981319526642668,1.0163985181295057,691.656870206249,1800.3986264929524,494.6869152827435,1013.6548297469656
90,0.9992853970703314,1.0030476579817782,711.4147335421565,6242.140098846502,542.6647759466606,3909.836657727959
91,0.9975160675833352,1.0125757248976648,729.4286759114375,1530.2830943959734,559.5419451862871,1040.4480648272645
92,0.9980543902835782,1.0119907874875245,826.1331899791679,1960.2919222291137,453.6204718742447,1041.2838170398954
93,0.9979541959044728,1.0107079720151986,674.5456653825536,1677.2270176178256,489.6594745556034,1037.0176160906458
94,0.9968848940295044,1.0173028112097051,819.7309118559681,2124.692096596967,545.1257751039597,1032.2540539311967
95,0.9983174674876428,1.01323326768845,364.4814762814422,2556.671674303726,440.8775561353764,1032.5014807443788
96,0.9982673048930136,1.0146741404051949,480.1734873875328,2075.8924013300307,391.9205743195435,1030.6748631084222
97,0.9973161614083867,1.021518627209259,760.4689484850418,1695.796466828044,551.1903645406968,1082.5555091701858
98,0.9974960350001194,1.0120339160094536,705.9724622854158,1898.8666095920323,478.6327710688627,1086.4291160474152
99,0.9981660944267452,1.015264282029014,631.4150303632525,1821.6004000326295,483.85763099654065,1064.9059645498874
100,0.9974921850281916,1.0137503741577127,382.0648084328901,1889.247159454435,379.10451374566384,1082.5555091701858
