seed,min_rhat,max_rhat,min_ess_bulk,max_ess_bulk,min_ess_tail,max_ess_tail
1,0.9971338684291906,1.0120218463393074,952.016670636672,1980.3471778218047,583.9229810494905,1035.0983498478113
2,0.9979390863275184,1.008367824661071,789.4495835039912,1609.0374340481965,579.19510700152,1038.9176158936534
3,0.9976558042060032,1.0121058324843308,1074.466224103942,2614.170497338514,475.46323293784855,1078.9002788919051
4,0.9971953394252392,1.0132405784122436,942.4807866488052,2091.187009070889,426.9683664410335,1099.7525743957112
5,0.9978167872879834,1.0185717526610996,960.8438553568416,3000,471.47254796262206,1099.5345402072255
6,0.99712374910999,1.0136795069065585,707.8523946116269,1634.3637555458947,488.9836544985369,1074.6170246844786
7,0.9979764567883068,1.0111686703495435,1020.7606155381936,3000,564.6199202581791,1078.213647200203
8,0.997724873125186,1.0129751753639042,595.0676321451505,1834.838022365824,602.164692260262,990.310670048524
9,0.9970149394166732,1.0118802241687008,1006.174856961592,2831.7803293822467,529.322595741409,1081.9272589478758
10,0.9977086079899512,1.0121970773752909,880.6724103828967,3000,590.1052293945905,1126.023178104774
11,0.9974044256225996,1.0155275012305447,1115.9268890057044,3000,602.884707122305,1053.711957015602
12,0.9975568259774747,1.0160148441551151,946.9230822828424,3000,498.581980055337,1080.264776429641
13,0.997287871926038,1.0115619778054914,939.1819634689704,3000,453.5245289025308,1094.893928524608
14,0.996943171054796,1.0135411769145857,865.6260155481525,1715.936085716921,628.3728386537717,1081.6740406864446
15,0.9971308625574428,1.0109129792321072,934.2279258167648,1784.8641654354078,509.093202520642,1121.0574952533177
16,0.9976293035960384,1.0140586046613238,1022.9707691259332,2183.9221353721423,457.1785866361455,1052.247465504442
17,0.997466878463813,1.0261984435634914,941.4953348865524,1787.2455815662358,592.2050981045251,1085.720987033522
18,0.997303443543828,1.0145518846437631,998.9798008307298,3000,541.0454005837305,1130.6560800960765
19,0.9974561039606352,1.0175084940792638,958.8535341267216,2217.27306194687,524.5450791091135,1079.9620527850784
20,0.9973004722346724,1.0163040297439374,999.2707107706844,2179.4594363072224,506.2646716167488,1037.228221784363
21,0.996953342692546,1.0156926491007927,782.4146567798964,3000,399.63757864927777,1080.0581299271118
22,0.9972112579256924,1.014722888263298,1008.9436173167971,2927.123647581583,600.3514320722792,1086.074885022571
23,0.997454110209024,1.0162536667069613,1040.648073396833,3000,549.1071520481091,1093.7609855452392
24,0.9975240738443434,1.0134887091158578,789.4996383760382,2043.0938038875545,574.4394097039503,1033.353772970651
25,0.997463573917775,1.0183664712475553,984.427713089545,3000,570.4896013580573,1057.267696409725
26,0.9983115597186594,1.016645216072201,946.3403097351548,2456.790117209333,567.6474719752113,1033.5625016973215
27,0.9973179849559132,1.016771320640821,841.2836310988616,1554.6435672898574,563.0249683520468,1074.1477564674142
28,0.997056308975248,1.021402060915798,838.6442033206908,1888.3537096118853,451.413317574834,1083.721833160561
29,0.9971653187500992,1.015711850486851,1002.1354247369442,3000,426.2712031240293,1079.9018595561174
30,0.9974630051985328,1.0126556131657607,989.5625689656388,2974.504790092609,512.6244544647149,1049.1728653638847
31,0.9972010273971323,1.022783705325675,808.9750924650815,2325.374235341878,571.4993832818885,1098.146227286469
32,0.9972246264046398,1.0187727225193006,1052.0418939066983,3000,581.1920631235215,1084.6612865911327
33,0.997202825211336,1.015124963060518,853.0663304950259,1601.1653595460552,507.25666939450247,1082.3951308161456
34,0.9972649557533876,1.0096574205035591,719.4623215461621,1672.140247116123,447.7632467949986,1085.014188285924
35,0.9975920339367808,1.013028897055965,821.0719306105462,3000,400.6014715666784,1038.795167368103
36,0.9969130740391589,1.0143906111514245,956.2164107532404,2325.130229030881,532.8509557017225,1083.7014920875786
37,0.999742506900943,1.0039575558972178,948.166795009496,8740.763477103843,331.209902938947,3879.0509755284784
38,0.9969905314194228,1.015070306131565,1044.2773642357963,3000,460.38467575466416,1070.1893635541794
39,0.9973827644339618,1.014198586916227,817.3421295068762,1937.2517039807049,516.4092187462761,1116.4375984755295
40,0.9973826329016816,1.0190677867658746,895.7301579152838,2785.5848267369693,540.1956807532904,1125.2996189669548
41,0.9976959064484412,1.0130787033586448,955.958049021244,3000,378.9569233335524,1081.7067983175243
42,0.9975555934558452,1.010485274523108,871.9676744736466,3000,400.6081557217186,1119.958835402916
43,0.9978848770890616,1.0192653258975757,879.3579814728575,2671.8295997146943,394.2373254977983,1056.6933580762875
44,0.9972627150449788,1.0115351658909977,973.4640698714094,3000,465.9515873706632,1035.0481675807978
45,0.998323559095856,1.0099763215428132,889.4205482088508,1799.409380789049,432.3778864781051,1038.494507682214
46,0.997428899353624,1.008266426977619,973.6967547921596,2575.155896554991,571.6558214130735,1079.2922123916824
47,0.99691066776757,1.0158803612124667,892.4305035836758,3000,473.80867992100434,1053.221953889299
48,0.9973702921858236,1.011022215205454,841.753584653969,1677.4446576057646,509.20717091488274,1038.494507682214
49,0.997339949932335,1.011089019552008,676.7665516266212,1590.905549665364,569.8488932905534,1077.2969084751037
50,0.9974232835237384,1.0149031667011486,747.8395027975843,1555.219885814231,500.5969438753348,1068.685349419129
51,0.9972624281290476,1.0169463869398858,745.4696698755472,1557.6316207465466,554.2710873975756,1031.0065610566444
52,0.99785960745496,1.0129749209584245,918.738779547905,1803.4317371725224,597.7804154639562,1084.543726307743
53,0.9977584625122732,1.0166109757906483,921.0412986793556,3000,552.9353641449162,1104.1262388529774
54,0.9973454602568396,1.0133997363816756,1054.547425870055,3000,571.1124660616254,1118.4963271675686
55,0.997839658911769,1.0183547821022083,962.6669758379448,2773.195168866742,570.3617719906161,1074.1289523928156
56,0.9976166447568832,1.0165234485238732,889.5813102229154,3000,567.165283857735,1106.935309623544
57,0.997834550398367,1.0097153945759416,923.741088827207,2551.0978028771565,529.1253210723103,1066.903831850838
58,0.99730803501814,1.0169788627329803,311.6959475484597,3000,196.54865569173808,1079.915776975148
59,0.9983778151852584,1.016608724637154,831.9587270637763,1726.9642846270667,571.3485117849954,1062.8103092965948
60,0.9993234289154062,1.0082601088433292,507.90699296931217,7225.247662123121,120.95588007464636,4038.319704489964
61,0.997866499813013,1.010993178549387,954.7575014316004,3000,537.8886683576233,1069.697876722931
62,0.997946675161328,1.0138135758679525,488.9800959843316,1687.6439761920656,314.4934836156992,1051.6251030035114
63,0.998340326383164,1.010626856051986,528.579792810575,1887.458678618125,422.0757611238807,990.8862002800744
64,0.9973686814844882,1.0167446445237878,868.2177488344627,2075.8414815328465,537.204758148506,1055.6651935736336
65,0.9973023156407156,1.0176269307471486,912.0869705706948,3000,493.0663426556175,1061.8078158416229
66,0.9972176655676968,1.0123373352230842,807.3957864924862,1745.860181702654,519.9329861176842,1060.429536014524
