seed,week,scenario,value,.lower,.upper,.width,.point,.interval,time,total_conc,total_conc_I1,total_conc_I2,total_conc_I3,total_conc_I4,total_conc_I5,total_conc_I6,total_conc_I7,total_conc_R1,total_conc_R2,num_I1,num_I2,num_I3,num_I4,num_I5,num_I6,num_I7,num_R1,num_R2,sim,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,time.y,S,E,I1,I2,I3,I4,I5,I6,I7,R1,R2,beta_t,r0,true_rt,time_diff,new_time,max_time
1,0,115,1.060056974387201,0.997327788302373,1.1253883057270953,0.5,median,qi,1,76603.61510855205,2387.945171433636,74215.66993711841,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,4.233283754603704,3.920056849232538,3.620977447154526,4.953862608025845,5.122498398341429,4.779118232371385,3.687996962736275,4.421401493168446,3.9051940162180303,4.678972375763023,4.202039513439539,4.458491216131793,4.337285133949636,1,979,17,1,3,0,0,0,0,0,0,0,0.16016007050107742,1.1211204935075418,1.0975769631438834,0,1,97
1,0,115,1.060056974387201,0.997327788302373,1.1253883057270953,0.5,median,qi,2,94669.25210821956,2971.628348702728,64724.58561149115,26973.03814802569,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,1,4.445028744464651,4.536850406575692,4.208328426244995,3.937105011812326,4.512252574931488,4.598331175221467,5.587358407236833,4.0645086069364105,4.924725907893457,3.777399388187488,4.536447678310546,4.607500944933743,4.2575502130237055,2,978,15,3,1,3,0,0,0,0,0,0,0.1632352157094279,1.1426465099659953,1.1175082867467434,0,2,97
1,0,115,1.060056974387201,0.997327788302373,1.1253883057270953,0.5,median,qi,3,233313.0019106671,33089.483268774995,189733.57562916848,0,9491.084325627266,0,998.858687096394,0,0,0,4,5,0,2,0,1,0,0,0,1,5.347020392252453,4.929206086047429,5.036837053640391,5.55300774841121,5.729819891831386,5.2919410110110245,4.904211605923473,5.200372925377021,6.125046710303564,5.5460821311699195,5.898840901463861,5.501713491767346,5.211786469581386,3,978,10,4,5,0,2,0,1,0,0,0,0.1663694050854217,1.1645858355979517,1.138964947214797,0,3,97
1,0,115,1.060056974387201,0.997327788302373,1.1253883057270953,0.5,median,qi,4,649847.8258563807,4245.2563443214995,1501.1447930397153,383627.1177681397,259113.30499864536,0,998.858687096394,362.1432651380237,0,0,4,2,5,2,0,1,1,0,0,1,6.371377705755773,7.169018106824669,6.39243564232789,6.180839680201313,6.848946044210264,5.909221319192131,6.426930920628633,6.303957073552014,5.8509794888616495,6.3155843042813595,7.247395515080152,6.573781932314002,6.675939334336079,4,976,9,4,2,5,2,0,1,1,0,0,0.16956377230356745,1.1869464061249722,1.1584596923779729,0,4,97
1,0,115,1.060056974387201,0.997327788302373,1.1253883057270953,0.5,median,qi,5,234664.2420380634,2136.151405161109,10116.516101176998,43019.30631782074,127088.97327257865,35659.26190800711,0,861.5726086862206,15782.460424632602,0,3,3,1,4,2,0,2,1,0,1,5.352795219554567,5.517549105462248,4.897334395278344,5.557496139380034,5.327512368833432,6.149252096414164,7.257933559909899,6.049718127641077,5.81808142382469,5.69066717787571,4.875886989486791,5.972088814780494,5.366177458919844,5,973,11,3,3,1,4,2,0,2,1,0,0.17281947280543272,1.209736309638029,1.177073429277802,0,5,97
1,0,115,1.060056974387201,0.997327788302373,1.1253883057270953,0.5,median,qi,6,216444.03221390565,1558.4273730426617,320.22922183458854,55053.99173534243,126099.56285939566,3307.3580343101457,5619.5714269990285,8452.716466574413,16032.1750964067,0,1,2,5,2,2,2,2,2,0,1,5.2719714866507434,4.861737294591736,5.350985872852781,6.116408129752767,5.119063776767258,5.294476785711684,4.7175164876791165,4.753477141801597,5.2342485211446474,4.877672518961135,6.094011715060887,5.370496625692117,5.577587146533571,6,968,14,1,2,5,2,2,2,2,2,0,0.1761376842175818,1.2329637895230725,1.193508948258334,0,6,97
1,0,115,1.060056974387201,0.997327788302373,1.1253883057270953,0.5,median,qi,7,182882.6004177464,1558.4273730426617,0,7674.052575048724,140852.8926061999,3617.717975781499,2153.84282703432,10902.956147948058,16032.1750964067,90.53581628450588,1,0,2,5,2,1,4,2,1,1,5.103483903544724,5.347198429758967,4.776191581585315,5.89677812026571,5.550320754757481,4.745919703210783,5.257267215755451,4.046316329642895,4.119886229019244,5.059990736515977,4.670117138819265,5.099843142257839,5.441744983300311,7,967,15,1,0,2,5,2,1,4,2,1,0.1795196067775372,1.2566372474427605,1.2151682182771493,0,7,97
1,1,115,1.3554811190483187,1.2068456897259516,1.507113452758052,0.5,median,qi,8,116378.6045154857,971.7876312963548,0,30835.504239101836,25232.85393601414,7697.413746922077,27795.961976252085,3464.8665849507956,20289.68058466391,90.53581628450588,5,0,3,2,4,2,2,5,1,1,4.651488192739963,5.020650545304572,5.535131827426286,4.48603429239858,4.127839118209316,5.084099742598532,4.098040956627382,5.035627301842163,4.273536371417366,5.342630196617858,4.784664288837345,4.891637236295131,5.103355755484116,8,963,13,5,0,3,2,4,2,2,5,1,0.18296646376792036,1.2807652463754424,1.233376932259551,0,8,97
1,1,115,1.3554811190483187,1.2068456897259516,1.507113452758052,0.5,median,qi,9,94862.65482545624,10362.197803636318,6196.729115454911,459.3230857615918,36927.40527846128,103.20185570700173,1414.8599014423528,19019.3706922974,20288.381968157835,91.18512453754391,7,1,1,4,1,3,5,4,2,1,4.447069591174772,4.734960267001519,4.805423329183375,3.304451823528539,5.432738284286848,4.9842900703137225,4.620896415585753,4.038989280798029,4.677644171428153,4.531314673078785,4.558254838602454,4.693461497929457,4.474544062517013,9,960,12,7,1,1,4,1,3,5,4,2,0.1864795019589279,1.3053565137124952,1.2531422531639953,0,9,97
1,1,115,1.3554811190483187,1.2068456897259516,1.507113452758052,0.5,median,qi,10,102321.71687853704,12043.079759938775,17732.065141654028,12480.076456006816,24459.986294119983,6451.742119318047,323.68527040642783,4124.65550903419,21221.949189493993,3484.4771385647564,4,3,2,3,3,1,3,6,4,1,4.522761420972934,4.370067227394756,4.977848535720548,5.771592215890016,4.330945367828753,5.470588808072224,4.086129153441912,4.304707959392647,4.59531473649687,4.9343568951104935,4.38430716602677,4.875668750006806,5.202648962449095,10,959,12,4,3,2,3,3,1,3,6,4,0.19005999205930357,1.330419944415125,1.2758727266941048,0,10,97
