seed,week,scenario,value,.lower,.upper,.width,.point,.interval,time,total_conc,total_conc_I1,total_conc_I2,total_conc_I3,total_conc_I4,total_conc_I5,total_conc_I6,total_conc_I7,total_conc_R1,total_conc_R2,num_I1,num_I2,num_I3,num_I4,num_I5,num_I6,num_I7,num_R1,num_R2,sim,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,time.y,S,E,I1,I2,I3,I4,I5,I6,I7,R1,R2,beta_t,r0,true_rt,time_diff,new_time,max_time
41,6,102,0.6268767290658855,0.4329448924947843,0.8413646666693566,0.95,median,qi,47,11528476.452743957,8999.717479765948,9128110.645500677,430417.1112705933,1130973.6695894042,185042.4476690825,27950.662768517926,13249.321893504186,335493.5280102823,268239.3485621287,13,12,17,25,19,17,18,166,130,41,9.247214951211186,9.287992116707107,9.604145742348086,9.211010581787464,9.392831262234914,9.742429074810111,10.092235253444,9.021463974679602,9.43235134636241,9.39099408463688,9.267682541887314,9.489159365309456,9.382619621052095,46.99501372748914,309,50,13,12,17,25,19,17,18,166,130,0.2857142857142857,1.9999999999999996,0.6179999999999999,0.00498627251086247,47,97
41,6,102,0.6268767290658855,0.4329448924947843,0.8413646666693566,0.95,median,qi,48,19958258.2751001,14036.107813276243,30644.283143708813,18381721.632513087,644774.6694928928,187093.9934310036,26717.862661309493,82488.79758424735,322575.1235188043,268205.8049417452,14,8,24,19,17,16,18,171,127,41,9.796037769633658,9.7861216256832,9.842496595011577,9.885395166124573,9.789095068661,10.15419341111727,8.928844136387491,10.096871650296478,10.371772664098543,9.801503220840868,9.791100679237564,9.90085129895292,9.838828766391602,47.9943728839588,300,44,14,8,24,19,17,16,18,171,127,0.2857142857142857,1.9999999999999996,0.5999999999999999,0.0056271160412038,48,97
41,6,102,0.6268767290658855,0.4329448924947843,0.8413646666693566,0.95,median,qi,49,6053481.921464332,25389.11594629526,149943.73954992494,158450.24168141017,276841.46664188115,4744054.657546122,92298.77094833468,14762.014758313631,328622.7140019484,263119.20039010234,20,8,17,17,14,24,15,159,140,41,8.603028394025499,8.190415818256666,8.18758685537089,9.122327034092384,8.710573260213465,8.896172045405859,8.236817905080688,7.521336803970339,8.1433506618319509,8.484694419414904,8.08881333352171,8.453045452737431,8.60396655791191,48.99134246219215,295,34,20,8,17,17,14,24,15,159,140,0.2857142857142857,1.9999999999999996,0.5899999999999999,0.00865753780784928,49,97
41,7,102,0.4464651853929035,0.29677965807462003,0.6182158540078309,0.95,median,qi,50,5734466.676482294,39905.03905772193,218553.85264549055,34834.54519308621,76983.28985222316,4622604.931649254,165821.97413884135,24968.980880197338,292596.4930300776,258197.5700354041,15,15,9,14,14,27,17,160,138,41,8.548889515070888,8.899726802005134,8.939281703611657,9.29382233283314,7.515189814710035,7.395805916552934,9.452722849198269,8.199550129470849,8.630423075327412,8.809915632045989,8.609981313579508,8.755568499988795,9.060538060060502,49.99886182438029,289,29,15,15,9,14,14,27,17,160,138,0.2857142857142857,1.9999999999999996,0.5779999999999998,0.00113817561970819,50,97
41,7,102,0.4464651853929035,0.29677965807462003,0.6182158540078309,0.95,median,qi,51,5906796.478061657,9553.50886633379,304943.9124866398,262840.172723081,104609.9117708814,4611908.1634519985,47452.41726608191,62789.91433357519,213348.42098778725,289350.0561752842,14,15,10,13,14,20,19,154,147,41,8.578498396690117,8.480460502518078,8.569284529460381,8.52057868613767,9.090541912636647,7.576153336754651,7.950805577896866,8.832084253793285,8.559760016017924,7.9254781559036465,8.745036031623913,8.514755264865565,8.524101594446675,50.99275521994403,274,33,14,15,10,13,14,20,19,154,147,0.2857142857142857,1.9999999999999996,0.5479999999999999,0.00724478005597006,51,97
41,7,102,0.4464651853929035,0.29677965807462003,0.6182158540078309,0.95,median,qi,52,3518855.2393188807,7498.051448611206,45256.51141076812,561519.2298495801,143146.4086952928,113379.76604942088,2297490.1210399955,14811.739250112356,226931.72692338028,108821.6846517188,11,12,11,11,16,17,19,148,145,41,8.0605304839375,7.981616711848167,7.873799705716706,7.351683116515632,7.4505766782156595,7.940578957709862,7.698349399050735,7.620705900433797,7.95681241729583,9.012733954556914,7.933209826851456,7.997589319261768,7.771068110344515,51.99991817497918,266,36,11,12,11,11,16,17,19,148,145,0.2857142857142857,1.9999999999999996,0.5319999999999999,8.182502082121346e-5,52,97
41,7,102,0.4464651853929035,0.29677965807462003,0.6182158540078309,0.95,median,qi,53,1943721.2749420789,13217.80983143329,20717.202333143676,119934.13210029111,169140.20523350037,113406.22267685896,91566.97410015124,1137463.832494482,163832.17613775193,114442.7200344632,14,9,11,8,17,15,17,149,143,41,7.466999081995672,7.578763031751377,7.814310277044954,6.990707310481675,7.317496762078663,7.618065434592529,7.450437685381491,7.807288335762696,6.907746470278198,7.070130411369459,7.600501199931166,7.462449712643169,7.517244753421826,52.99466713800287,264,29,14,9,11,8,17,15,17,149,143,0.2857142857142857,1.9999999999999996,0.5279999999999999,0.00533286199713245,53,97
41,7,102,0.4464651853929035,0.29677965807462003,0.6182158540078309,0.95,median,qi,54,1729786.2756724146,10130.682670920023,69065.86669542064,51223.27581671809,66371.82637118932,54909.41476026227,105325.98403072,1149129.2398190754,143162.70560189706,80467.2799062099,7,15,8,8,9,18,18,149,136,41,7.3503926241285455,7.502868610137949,6.718533699625171,6.481229911431191,6.966117054545015,7.034950453424847,7.730183750544175,6.80110074951788,7.741746260130799,6.907472819481377,8.019465481154727,7.313618031661568,7.001128080922027,53.99949867716337,258,28,7,15,8,8,9,18,18,149,136,0.2857142857142857,1.9999999999999996,0.5159999999999999,5.013228366266276e-4,54,97
41,7,102,0.4464651853929035,0.29677965807462003,0.6182158540078309,0.95,median,qi,55,1108755.4537802564,10389.862809565991,70218.22138505659,102019.27556780635,8220.90043248073,57040.66120154818,52390.3102647849,26756.288219100068,689509.914957121,92210.01894279184,7,13,9,6,13,10,18,149,141,41,6.905632936808663,7.590084683731087,7.094743098411072,6.460544377594333,6.4447668404829335,6.970586873400498,6.844220120152255,6.94316333145648,7.107248406660274,7.042774992475958,6.632794731171094,6.967643522904032,7.150309928280226,54.997761432943385,257,21,7,13,9,6,13,10,18,149,141,0.2857142857142857,1.9999999999999996,0.5139999999999999,0.00223856705661518,55,97
41,7,102,0.4464651853929035,0.29677965807462003,0.6182158540078309,0.95,median,qi,56,1228679.882899653,21224.095977021167,140562.8195877022,169137.08585517292,29227.77150822551,40418.29836628299,8870.843873333475,45315.06646827575,687099.8626057976,86824.03865784085,6,11,11,6,12,9,14,146,143,41,7.00833509041108,6.314073996695935,6.741452714482337,6.82954037773435,7.130641017339055,6.10238417350515,6.532104664191642,6.220147655420262,7.516626287923501,7.617164691003713,7.31794427581136,6.964921060265968,6.652366587746961,55.99333753732521,255,14,6,11,11,6,12,9,14,146,143,0.2857142857142857,1.9999999999999996,0.5099999999999999,0.00666246267478953,56,97
