seed,time,total_conc,total_conc_I1,total_conc_I2,total_conc_I3,total_conc_I4,total_conc_I5,total_conc_I6,total_conc_I7,total_conc_R1,total_conc_R2,num_I1,num_I2,num_I3,num_I4,num_I5,num_I6,num_I7,num_R1,num_R2,sim,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,new_time,everyother,week
40,73,2743936.672197386,21845.79136147809,83422.19826153765,327982.9869260887,626893.0185136083,8680.423883209714,46623.87309263345,7224.640802391499,1439665.4702801993,181598.26907624,9,7,6,10,6,10,5,123,158,40,7.811788394276366,8.410588177049553,7.809431410760432,7.433409083168764,7.58097632643905,7.783708677564443,7.516106238110473,7.578545253645357,8.46498348908754,7.55226623633939,7.7473574645740175,7.854409656361132,7.9666672661346425,73,TRUE,10
40,75,2439521.062124718,4878.742054718703,11539.940658965288,395570.2783721575,61898.730944624884,368611.6432389329,13798.460941319852,2009.7586948405162,1437991.0738786475,143222.43334051018,4,3,7,9,6,9,5,108,159,40,7.69419649734834,7.174723365618869,7.804786047582932,8.47782029654703,8.092734249193729,8.464593349120475,7.154521902367758,7.843968115016693,6.919046239048141,7.064440910128429,7.005079378378182,7.770352858330546,7.956858680183797,75,TRUE,10
40,77,2316951.717234584,474.4592083881075,73495.34881237953,11250.872659421422,518082.89815959986,7126.125880175426,188883.18595817263,5887.773401300528,1416858.4611316125,94892.59202353419,3,6,4,6,3,11,4,94,150,40,7.642647170074294,7.752937605221676,7.27710250413638,8.348470611016433,7.632684152838885,7.756155343270577,6.903569035236571,7.587351876758375,7.465153897280474,6.942029629127778,7.6210965222331994,7.610362305801515,7.8884480575639735,77,TRUE,10
40,79,1685041.473957877,257.2320607591857,3048.3089247341095,0,4291.788634489981,72501.964725122,27975.859619434603,90736.2611386243,1416928.7775534736,69301.281301238,3,3,0,4,5,5,8,84,133,40,7.3241849404505786,7.3376997908809045,8.31386200872107,6.838428512263407,7.945486455376496,7.236297519125662,7.360735349058315,7.532363739622159,7.463239223541936,7.006217184871243,7.910578839133105,7.589574178017035,7.688643721921413,79,TRUE,11
40,81,2406690.9562655645,1804.8169811053767,825353.7103017604,1200.5189074564178,2793.6326302154403,36755.40226500143,7821.318959390103,3613.3641838630424,1457984.5249316075,69363.66710516391,2,3,1,2,4,2,7,85,120,40,7.680647520141127,7.695951947754668,7.227425052102669,7.587872006203739,8.44435951087037,6.915627723099428,7.932305761070916,7.544194326825111,7.784841461423754,7.580136067943693,7.365914576050489,7.688291001363173,7.522978355029384,81,TRUE,11
40,83,1729026.945149625,3767.7044392196563,822564.060349311,1119.7091325041868,14829.990008589,1369.2434718839104,847.1770195580683,10799.01487167248,192259.7231170341,681470.3227398514,4,1,3,2,1,2,6,79,112,40,7.349953554143259,7.802430436045047,8.23547441107567,7.92870191103453,8.095949110400893,7.451254911683602,7.196204771432489,7.871055076348566,6.816058535929041,7.1844578595212365,7.5377094738796355,7.6989964781122895,8.005788652948478,83,TRUE,11
40,85,2537694.0172236683,3018.641479932761,7328.987044593677,1645727.8932257988,2883.2055012791643,13716.314293763271,3557.432638715197,455.6434385346153,187312.68649556587,673693.2131054827,3,2,2,2,4,1,4,61,111,40,7.733650564758923,7.84004475460827,7.1733868165833385,8.44523821653302,8.613565346793642,7.982758379740542,7.867990115101535,6.832026815364449,7.009663328304267,7.679595635338564,8.320466563992518,7.932030537934096,7.948907566426978,85,TRUE,12
40,87,445937.22597891407,0,18054.266885009314,33087.47741613048,0,1561.0419491993673,207467.28330366852,3402.2080462046597,83783.19014107856,98581.75823762306,0,2,3,0,2,5,2,58,101,40,5.994817677529976,6.021583091730933,6.09503372523382,5.813077249439328,5.553395750033203,5.930695290392765,6.048839798776039,6.289649892894993,6.462069055852499,4.991344125270267,4.93726748743479,5.9174275002518,5.9835390747478545,87,TRUE,12
40,89,257014.62230843445,0,4269.308091862613,11430.810214646639,18054.266885009314,5414.166800370959,12.790752170385366,374.37888917520536,129227.01191709151,88231.8887581079,0,2,1,2,2,1,2,54,91,40,5.443772463760638,6.276238944482058,6.050870428156552,5.949413131625633,4.965911170144791,4.570396924444346,5.469133929091916,5.595576696800277,5.968010782933682,5.0343805948614095,5.616300056045979,5.671778108225161,6.101659882745661,89,TRUE,12
40,91,241664.81612212275,0,25701.272859771245,4345.3802280828195,4269.308091862613,0,4041.0697152339435,1687.9689073537484,122945.01663201673,78674.79968780166,0,1,2,2,0,3,1,48,78,40,5.382191193073721,4.676279170482566,5.648448606082445,5.139998965169665,4.633955938245578,4.724552942832788,5.544132993796253,5.785835861980022,6.316556932028039,4.913534049945884,4.638550871759023,5.371614767263187,5.232775987108178,91,TRUE,12
