new_time,name,value,.lower,.upper,.width,.point,.interval
48,log_copies,3.7904028999840182,2.3040641335218277,5.362954319600922,0.8,median,qi
50,log_copies,3.8432086853768954,2.395474260198634,5.400639358657229,0.8,median,qi
55,log_copies,3.9079463893772965,2.4054929213811924,5.413226659924764,0.8,median,qi
57,log_copies,4.002866471901905,2.45747055630376,5.487862481982165,0.8,median,qi
59,log_copies,4.0717061066080085,2.4576752755539815,5.515690665895144,0.8,median,qi
62,log_copies,4.112414320748813,2.5434740454532427,5.528989173530679,0.8,median,qi
64,log_copies,4.206859778185811,2.695102666054971,5.753044277508177,0.8,median,qi
69,log_copies,4.277984644681624,2.7172888599491536,5.741915962208008,0.8,median,qi
71,log_copies,4.247915229458481,2.7777626361040313,5.84136317845781,0.8,median,qi
78,log_copies,4.402424205317578,2.90398455843539,5.914082572147685,0.8,median,qi
80,log_copies,4.4380138585787225,2.8804398213016076,5.897674917504532,0.8,median,qi
83,log_copies,4.421740956816327,2.9117729361197076,5.901975841411676,0.8,median,qi
85,log_copies,4.447700430395617,2.9583494788760163,5.942847239813096,0.8,median,qi
87,log_copies,4.452715744831726,2.9289825885169862,5.938539861994946,0.8,median,qi
90,log_copies,4.389516405241093,2.921320291345334,5.921461465208109,0.8,median,qi
92,log_copies,4.402986985880862,2.89493678418733,5.9678053667168935,0.8,median,qi
94,log_copies,4.405472216698236,2.885814061027022,5.90826771420333,0.8,median,qi
97,log_copies,4.333805432971334,2.8256513779410293,5.859294959901814,0.8,median,qi
99,log_copies,4.315677305630924,2.8373822109617937,5.7832576262289255,0.8,median,qi
101,log_copies,4.271335623411321,2.779904336223916,5.85937598746217,0.8,median,qi
104,log_copies,4.192550023207045,2.6482673456900163,5.703262066735385,0.8,median,qi
106,log_copies,4.175097510557842,2.617051314286627,5.6893234175029495,0.8,median,qi
108,log_copies,4.112684971495622,2.5955378875078914,5.726049730128042,0.8,median,qi
1,log_copies,3.025776656020458,0.7118225436176594,5.396563334914867,0.95,median,qi
8,log_copies,3.127093906612335,0.7370936285813615,5.393811288131822,0.95,median,qi
10,log_copies,3.1037232803793158,0.9581972823030214,5.536754957811681,0.95,median,qi
22,log_copies,3.257070634277876,0.947828711806263,5.658827929644175,0.95,median,qi
24,log_copies,3.2860737628245236,0.9482400759396616,5.595850667280844,0.95,median,qi
29,log_copies,3.4357061935908244,0.9497960826815393,5.762425435425047,0.95,median,qi
31,log_copies,3.3821754796892733,1.0206455778787735,5.843019086705924,0.95,median,qi
34,log_copies,3.517854020947576,1.1574894893693775,5.779266290579246,0.95,median,qi
36,log_copies,3.478628669482787,1.2421871724384306,5.709311858039704,0.95,median,qi
48,log_copies,3.7904028999840182,1.5439310497063985,6.1503087449445,0.95,median,qi
50,log_copies,3.8432086853768954,1.5751424604787252,6.239163187413467,0.95,median,qi
55,log_copies,3.9079463893772965,1.5352290098270864,6.340523770790795,0.95,median,qi
57,log_copies,4.002866471901905,1.6144313747466328,6.319094581971827,0.95,median,qi
59,log_copies,4.0717061066080085,1.528558146867195,6.350164568692786,0.95,median,qi
62,log_copies,4.112414320748813,1.785682057320092,6.332536355163248,0.95,median,qi
64,log_copies,4.206859778185811,1.8418090056196008,6.5658767768057436,0.95,median,qi
69,log_copies,4.277984644681624,1.8714950529356886,6.5835000170398255,0.95,median,qi
71,log_copies,4.247915229458481,1.9792965659368702,6.641594537067814,0.95,median,qi
78,log_copies,4.402424205317578,2.0882453948123865,6.70305084634317,0.95,median,qi
80,log_copies,4.4380138585787225,2.0214094817384147,6.638746218703856,0.95,median,qi
83,log_copies,4.421740956816327,2.0535345244781675,6.745923465193367,0.95,median,qi
85,log_copies,4.447700430395617,2.0730767483447887,6.784748383885533,0.95,median,qi
87,log_copies,4.452715744831726,2.0414447353909706,6.741730242258011,0.95,median,qi
90,log_copies,4.389516405241093,2.158642604738112,6.754655056977627,0.95,median,qi
92,log_copies,4.402986985880862,2.042804324493729,6.8293765432536375,0.95,median,qi
94,log_copies,4.405472216698236,2.1427777531411873,6.691804197724064,0.95,median,qi
97,log_copies,4.333805432971334,2.0238698626721567,6.631767440775148,0.95,median,qi
99,log_copies,4.315677305630924,1.9967127439713048,6.551436536408058,0.95,median,qi
101,log_copies,4.271335623411321,1.9700092870071968,6.662531518273651,0.95,median,qi
104,log_copies,4.192550023207045,1.719707868894071,6.504861844227949,0.95,median,qi
106,log_copies,4.175097510557842,1.8931354636455737,6.514795672708916,0.95,median,qi
108,log_copies,4.112684971495622,1.804456979734057,6.457295828294497,0.95,median,qi
