iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38]
11,1,3.2164591968218614,2.7802369700938376,2.2594318738935724,4.361066064982085,2.42238849529924,4.385860512587146,6.134648189305332,3.481089077174761,3.3658574272710795,4.220461734123979,2.301066745230455,3.3681968463747407,-0.3434087253011824,3.2630235545647275,1.790984301646998,3.3992587878617546,2.318090192647247,1.9801919096207676,3.287161486864986,2.5670065859070403,4.5249465190208475,3.0450920582646606,3.102993354049799,6.234887645948334,5.995051363034481,3.8384239846419823,4.0978289404768775,4.716122628164347,3.6179166916857155,3.7837719732937454,6.36939037780965,3.7672627170278776,4.218079190365843,6.111934442520649,3.142358659112101,3.5402594490084303,7.684595268337046,4.181283954101804
12,1,2.638324136240188,2.8803351529212287,3.705531889754642,3.5089319905080223,2.486223952782826,1.7275660507796566,2.50586746649757,2.111385156586725,2.578905854178947,3.368005936929954,3.61918110307872,0.9830569754584463,2.1349994275487925,4.1406525814916835,3.9111329986848906,3.7458096990853753,4.014211037743956,3.242374516168734,4.057204603470628,4.971605882840695,5.802413219697412,1.7555121386049748,4.8852309460611325,3.7155719361480877,4.658048477246799,3.3798174477885383,5.1197805905159885,3.7403827543772836,6.495065954303974,5.133554483885403,4.93987346539646,6.551801002177877,4.717825943765823,6.187728821297972,6.114955721632088,9.339565493564944,7.6879890848554435,5.024968735322806
13,1,1.676700213892251,4.527966982912304,1.9250248340735387,3.189764395487835,1.7637888980345582,3.003092759013695,1.589002979231497,2.7080228630197944,1.3587143078356319,3.905267124379401,4.160491155654947,1.740393208015945,2.2761126936153837,2.2219860730536025,3.5124013750197305,3.5798173167655856,5.482644984933202,6.473479005976459,4.785910911736063,5.051043785390288,4.2906437326756635,5.327012386310139,4.399010839125837,4.26426255804793,4.695917969182996,5.355400342344204,3.2982108041636415,4.658999300344379,5.229697190744658,3.1089456546633047,4.515458351556918,4.041424635306593,5.43644885280445,4.673148616052845,8.426070362299292,4.356393027785468,4.198385480512803,4.457410451796718
14,1,3.1723302494710817,3.576527379448827,4.978876019608551,4.5020667505770735,3.8979666698808373,3.6192223071086644,2.7185953072928117,3.5165698537163954,2.38176081536696,3.320709476508363,2.8313317958947124,3.86826378833822,4.513641819832771,3.5903700147846314,4.54931746110359,3.5667947836873015,5.710358937925515,4.2343710036764035,5.599831625635342,4.316696648046013,5.538709643849292,6.441020057294157,5.7788827487892585,4.374733356157491,5.755898771727639,6.284017261201005,3.6725684074811986,5.171177176833175,4.343932581760628,4.956111946419471,5.999443702823778,5.638025354637368,4.604950203038296,6.444319866696,6.290957796876311,5.677220331002438,6.968827891218158,5.2709081709312935
15,1,5.352718358560359,3.177426136295457,4.776920891544568,4.4870679655577685,2.64536028397655,2.485347153900034,2.2482690147122093,2.4970794817641004,4.637652976509969,3.7604340265344454,3.2696218160192316,2.0389054322450875,2.6958005376279193,2.8525291784090863,2.96905630760001,3.1543140241015064,3.956771698786696,1.6780652416629576,2.5544652260184546,3.0950843522553386,4.952382030019336,5.576831841733944,3.693264969858996,6.910503030813694,4.6000461123660354,3.8144473972376605,5.387066198493979,6.095955624641758,6.267338942184939,4.80722553112302,7.907136767809101,6.330083554023265,7.034367061538767,5.482649075455476,4.669953130319456,5.904103264077778,8.885016971902362,6.351651533900147
16,1,3.9601480401631846,4.482316035380982,3.4706425390767435,1.9244588009073076,3.4420389524665036,2.133306140231283,3.0428793397320923,1.9994772837291628,2.981797335878732,1.2321018931612537,2.342811275211342,3.0312750665788966,2.3578214793461636,4.84690945035085,4.320789367708851,1.328488101573963,4.938106157259374,4.242124792261045,3.2945477577005535,5.11298000140697,5.697211968098799,4.94303172381659,5.239497431767546,5.819769510502138,2.79463826422107,2.4888148540285173,3.1343086829843405,4.459041276173673,7.081308975557186,4.819476870200361,2.946380302391795,5.240196705191647,5.9345110462515605,5.220061859662173,4.873830802889626,5.755213775210259,5.185775372816816,7.702737331236335
17,1,1.5571331767405736,4.904249047006306,2.8299065853247054,4.992247235338321,5.101588827405784,3.5780918802648407,1.3982633535666193,1.3880286804921818,2.765161171307076,1.3972709361921578,4.011773920868479,4.954773233130159,4.027184449223843,4.760599178274469,2.9481008529266637,1.5075879541085582,3.592345205933375,1.05942203272129,3.266221810477171,6.477888744449829,2.2935697949787586,0.6198248350722768,5.350930056222533,3.8324121798218185,3.9580081736044352,5.279212070882437,4.556987744407149,6.217383757289458,7.152491597050033,3.1602345224829644,2.8403880072142,5.083043458721009,1.8526773593598809,6.0992631048557255,3.4810033962900384,5.189774035942793,4.0031910153648225,6.119054236048717
18,1,5.449957835367903,3.731860876124814,4.449706249778116,4.765901859734741,3.1004277479734017,4.421241850492398,3.5229842522006356,2.8685693475790544,4.657425233236187,5.0849885016801135,2.72415457433771,2.732923063859757,2.982800470828559,2.176375603743585,2.550353793912373,3.62433708227008,1.8755473551981927,3.278828534306788,3.361200107499666,4.758989845043617,3.127321959678022,3.931591339064267,5.230845231065423,5.807653771698778,4.207822759769936,4.590642040462843,3.944425002473185,5.353498082942851,2.874970375538072,4.510266424663896,5.202364194367462,1.3053289902086804,5.675774265055162,4.6000596660106625,3.161764800326182,4.26459587969375,6.83029455213512,6.084225486428659
19,1,2.5927834599280093,3.343302731693122,3.507007336275924,2.433552246620731,4.319709780004225,3.021044162714785,2.209984997467382,3.2706526736593826,4.041161187233683,2.9168464216580268,4.944365957866534,4.475725053783745,4.948223196939309,5.318540616338124,4.33202582074818,4.656290138213604,6.006918576277699,3.583148837769741,4.21371097811888,4.556542551549668,4.872639189663504,3.5344266852752293,4.016140018439123,3.7599227610512576,6.472493573628897,3.939386226230463,5.327556569567423,4.0398003356181755,3.8004605758338257,3.6470958599327927,4.798530733504281,2.6019783639289313,7.107915238891459,5.010379065400481,4.035567620839781,2.95963991789213,5.651771531610259,3.6906983380488394
20,1,-0.06772850451078409,3.8184355417640865,4.299265875958112,4.474474399228817,2.4136709404900984,1.4838235142040195,5.1769608760672075,3.9236370445172115,2.2123681221656644,3.183152768166253,2.690407726916171,2.9553916031530183,2.0624373851555973,3.1998136915346787,2.0525553157384198,1.769283507427771,1.500605502207676,1.4857780581339148,5.21108687309956,4.4825525484165345,1.9048615055872764,3.9270979769952956,4.046681947427281,2.7580811009215602,3.4656200844941893,6.678722033931325,4.258280398235686,5.022198028579443,4.131822824164852,6.853058151220843,3.7895162816515695,4.5930987286574165,5.434226302370877,5.16663215193626,4.6401213382608555,7.222872242488035,4.278903856475768,6.736004715928704
21,1,3.5919968314845154,4.824444427952496,4.5504232105467395,1.5347730783313223,3.442036251434805,1.9561169738927995,2.835426362948389,2.5402006536698774,5.031447471593286,3.1873133522763997,2.8050225658725623,2.7688492560505713,2.9728045142735993,2.2254195523606826,3.588896912446422,2.750485513013171,3.7517714597094756,3.9500387648887654,3.425339893750637,5.261766340961344,4.186127623952558,3.798696516027782,2.126299741050701,3.621169866953784,4.097431956700826,3.1095290388567784,3.2176404866785946,4.89352704153426,4.503414126000756,4.50622327625496,5.008138739447765,4.035849329231014,4.98728731851425,3.0814606149541457,4.976858044363139,3.4324166055153316,3.97489998297883,2.666004243414065
22,1,2.3672913144726366,4.009136607515204,3.6557033824372427,2.1238565723932035,0.03648499671115927,2.3618409418281545,3.9270737153303474,5.165671402898697,3.9041340266371947,3.987613013717088,3.52599378808475,2.8934929291078975,4.638656996575741,2.277786650713162,2.059183749739503,2.1313754860116494,1.3619004307413356,2.986485937580252,4.101710176795034,3.658475640799545,5.104573475481507,1.8955594226652963,3.7085373800909,2.748905645625921,4.179947470821122,2.403732227939326,5.661488951987971,4.477240587933645,2.609496834610078,3.2343378442355832,3.3292277937487547,5.225529323263028,0.919911482201744,6.08772475801669,4.376670020818989,5.381743444873054,4.925236894228198,4.1529762646510555
23,1,2.5636028240898843,1.1490653822298924,3.805854100450257,0.4796632924364684,4.071001553194916,3.3639777963820787,5.141201129770082,2.435194294705541,3.2493859526900772,4.159626612413868,1.1867192229302383,2.765788984065693,2.7986441790388144,2.8572209620056874,3.2130241761491867,2.0077684946789374,3.873667846610641,3.882650163471214,4.854068666720395,4.042302179547887,3.706121962561,4.94997221218147,5.201666578215869,4.84250741076321,5.36201199479033,3.990410483818321,1.907117449284149,3.0165096537534692,3.894123201466829,4.848038712992703,5.766028764776912,7.317072226740859,5.196056537979431,6.775027732249794,4.764689539301064,4.645298606049117,4.686619718140596,3.7774488348575685
24,1,1.9481064550485034,3.0032239843439394,3.2451515885166233,1.170637767115765,3.9489639074644707,5.286938406174505,4.9797447769918435,2.710864393289426,2.8560653745472124,4.808117801347892,3.6029048649980635,2.00772618793303,3.141958832545916,2.997660615429957,3.8236986684666165,5.307539627247152,4.349607231185329,3.4814320070246176,3.692476585786987,4.5629401304140105,3.6915559820956783,4.988409649898406,4.373347505550771,5.322969433768843,5.031479643378697,3.950132340705264,6.672042277025323,5.590058826713794,6.112326673719789,3.4220918528425983,3.679604583701615,5.366810216124878,6.528192182172388,5.221054800006786,6.137053878663051,5.564835539504378,4.0362320332085755,9.647720761957565
25,1,1.0669422740586096,1.2874069718867125,1.622803510263998,4.332321508319327,0.5469190565193407,4.65491571295943,1.3030154160114948,2.1799351068385837,1.7680930075168464,3.127278526266529,4.138485838396782,3.481382052181429,2.6807001208856507,1.5414641953886967,4.423988089541246,1.4627253265798073,3.326436245306304,3.403849228422002,2.6229401294279144,2.607776595517532,4.249791150487655,2.7195513718747737,4.577464553477922,6.542222601838278,4.332455084135265,5.335295012254972,3.6570923785400136,5.578555569170737,3.661481750763704,4.9069112427430195,6.905636274779933,3.9461387466993636,6.100536700778972,4.807637641004375,5.289317239039338,4.439102138808802,5.644385907067818,6.906248851895594
26,1,3.562728050916455,2.370489239265125,3.669888783486065,3.3549068955349486,2.2948307715867764,3.2610284598689994,1.9486108385374448,2.156540217089609,2.2274863907147298,2.853642857969648,3.7849467114014272,3.845281731572427,3.060428303562509,2.610891792126404,3.23588672938749,3.6803858764660946,2.6972298533857724,2.6189966386030914,4.6130534587596745,4.187526422080857,2.8463408942251505,3.3455978909210455,1.7446652155788682,4.843065958935587,5.032162650220506,5.65563424859804,2.7368293962760775,3.6670480318839203,4.372759143423463,3.588993005245735,4.195906436242722,4.696619845036943,4.401007164917029,3.9244033862341134,1.3028710405931987,5.507897451088976,3.5929995557820953,3.6287217167350643
27,1,3.240108603097823,4.082918746461879,3.101965502202158,4.542976732045825,3.675528039897308,3.1535544484583404,2.8019391373127376,1.3816126597455882,2.882917721855206,2.560528973825061,3.906586714552158,3.4189862549181003,6.525630911242485,3.1685882145797057,3.6039806997147514,3.26502910749033,4.141936950832244,4.251915890790461,1.6332550114765314,4.194691306332844,4.662219448450184,3.136961619785739,4.227525700570713,7.368546923441944,5.050058037760686,6.583465958355795,6.718148987683064,8.041169049916284,3.4735005378740027,4.348549429709424,5.335617384416668,4.263212510980946,6.23612360658991,2.1342701594730844,2.699329471584421,4.536558699304341,4.575689443788612,8.439478531604632
28,1,4.860264057979574,3.982227754633503,4.487843172388025,3.7694810517553803,2.0328535794072313,2.7762134128753404,2.0337714176091937,3.797386848224444,4.394208837187908,2.207639362365199,1.6855454375560952,2.309498942524038,4.843646386141427,4.768967296904475,5.45042562593411,5.435203640629281,3.0207786432063823,3.861591918736109,3.955632426140601,1.921526246338884,4.119733926370014,5.059905480924817,5.768011067541402,3.2485242643297836,3.0569190362997545,3.8073836888379033,4.465558878146243,2.9005173077343724,3.424275999825378,4.077037464324484,4.7196112423590835,6.553148642795352,4.4205453961500965,4.731193112481512,1.9648618438165693,5.845961176932679,3.6033384479973485,5.3909082138558615
29,1,3.5167885616802157,3.746751008660159,2.6664138244636426,1.5644748191785625,1.9135668761557287,1.9095266215460354,4.843182501479849,0.6505653782924153,2.1723416466061636,3.2588282412401632,2.1620086371027027,3.050867514202711,0.8856015418737805,5.177389984731317,1.578121728170515,1.753047203978736,2.2486854366204923,3.860853474002047,5.17288104053998,4.248634482143233,5.535451955743483,1.3992370515813675,3.927347837168875,5.4341494187808,4.504806638924572,3.9960754933935796,3.674858994855367,3.8137283900929155,3.4499479303977747,3.6849231355253376,4.219946912544234,2.7602340661666003,5.3235845444233805,4.655796659183657,4.25496211474458,3.3216938821854147,2.7702449769030637,4.568927504488094
30,1,1.9672506098388833,1.0569300191400057,3.8529165638424576,3.5818906731379245,2.028514463993611,2.1449187736510185,4.458562930463373,2.9654828831845204,2.693819241619614,4.1548599435395035,0.7587553247641113,3.344818103956743,3.4644913457034376,1.8974613568392467,3.6751619758486354,3.303752570645405,2.8281191376655794,2.5411046595719675,4.084808077600471,2.136329760541741,5.766606806949403,4.960063280966819,4.028752970292637,6.2706143714450615,2.6382284296236933,5.404305800675096,5.343566308828696,3.682229670467498,4.331010592020985,7.540789022643532,4.753223747675376,4.754683059286462,5.136615880902838,5.803283068981791,5.427748221164709,5.695958089100971,4.2929615634081,5.850750485706828
31,1,3.563389696257115,3.6184350976840944,1.2290828176862287,2.0483479591330345,2.653656383725553,3.2517118228591064,1.3278067074218611,4.113229395321774,3.549978187226655,0.5499488645174607,2.905756233823856,-1.1489521851475957,1.2846275799784808,2.463940785505634,4.014010988304657,3.590784979500674,4.311821052984532,4.029378882610929,4.898450151240323,1.9553665523739603,3.883563010725254,3.310886909225081,3.0748292568458027,2.7210349647556056,3.5559948738869838,2.501053860161392,5.888274506026537,4.2964588813647735,4.950913665224991,5.207993778747713,2.568177395260249,4.404452558576305,4.812573050655498,5.0714945852116236,5.3441694482764746,6.259429032105546,4.870766213756294,9.48251752943119
32,1,2.3497591194197747,4.4733891289812435,2.0518453946306145,2.3666239127817117,1.701001241362761,2.4631712488509003,4.385645492987072,2.9425452650847603,2.997054681866053,2.822582767658327,2.0114001912009374,1.6142259050277756,4.092873509404007,3.129063607625976,3.748060596033666,2.677995534686088,4.527162300968725,3.351626727833673,4.409142791742036,2.9016685004869243,3.634582970639559,5.438800987422933,4.674148758868821,3.6868618847008845,3.868802592313478,5.735032956301981,6.08109480444497,4.933951537069904,2.4934579595777886,5.610496717181459,4.743793477276302,4.58571120581551,4.658332367915509,6.947930882782079,3.17286256226815,4.743736755638481,5.84755923248697,4.982746623186132
33,1,1.506452470380227,0.9590624256944966,2.344386842585674,2.670588566739785,1.3783766319679254,0.8770764400630884,2.2552658536783947,3.8375785200669386,3.773352930037228,-0.40564278645701174,3.8592756913582362,3.543497431964481,4.165431278126311,3.948208983732231,1.4171491108032883,2.4352068207658237,3.403231830451893,4.9498880566326084,3.2520045033494904,6.208936555406352,3.199833519101753,4.773740851070551,2.886556367563668,2.2802216110613855,4.7842902322058585,5.573217087571075,4.3220515848042735,4.2213424125483545,1.7626951734162628,6.748135481594168,5.6077524939680545,5.212794445685179,5.142023277848295,2.6616334672592092,5.514520436685467,4.872549978911781,1.902737311521485,1.5644390154319765
34,1,3.0041404505989275,5.024090117584162,1.8394190559497063,5.002590354714904,5.16095581586095,4.310829920358968,3.857179896144593,2.427936878145701,2.9608907746900193,2.304298209602888,4.269364539139601,3.476359885044697,2.7148138360831338,2.8113055703365735,4.432433667710813,3.745460748327512,5.3015895409293945,2.879182025425788,4.868498688514647,3.3970932394137643,5.1296200989972505,2.8450026953743595,3.3893925783821883,4.826197885871003,5.237594947096363,5.334501519977899,3.9139532548823515,4.572717453970274,5.693642242887034,6.696309342641523,4.631327010099451,6.157806615564133,5.866413928396486,4.844596974146287,5.747446820391253,5.777992977811554,4.380387277814482,4.638546646861535
35,1,3.67355966490055,2.280987751670323,0.9611015040149102,1.3908985118619293,2.794450147574115,3.0712665200518745,3.068206250648724,4.0530471136036175,1.5645668909120838,1.4667898917686102,2.319954180329717,1.9060476814317573,2.6663727697737967,2.592420976558925,2.6530335314301343,1.1850753958046185,4.085593392441373,4.7181634488428115,1.3665021326759443,5.316112170454178,2.2827732171230997,3.9008820002275613,2.856813906592554,4.3245968984866865,5.156934434721017,4.693506075710571,3.827444240323975,7.405362670148335,7.180980295565028,4.662753305957143,3.3806721302085054,4.107274100254167,4.526322104128673,5.848434825561443,4.007062544479266,2.9229671057647315,4.156359859606641,3.410453306759999
36,1,3.755724100506498,1.2642223010585008,4.340043420589431,3.5561438945032435,2.7745647062753127,3.1101565876398753,5.438043541106956,3.42818783891443,3.0713408764538808,2.930765854648866,3.9038684868890856,3.370244533293329,4.887516031261509,3.519113437420383,2.0963701729783057,4.905406110093461,5.548088815410126,2.048189868437333,4.296783755558857,4.184128396264146,3.141352540693998,3.6184620559137888,4.428812145203245,4.071070829360839,4.460184635822868,5.350300846797382,4.209055624440813,3.4795771263244513,4.671767012795592,3.7381749210565887,4.441174117318744,4.311544475769335,6.259650341618816,4.293139226752505,6.040153006213628,4.9869372519911295,6.24206038106609,6.0285673377538895
37,1,4.5906970516317775,2.9386501364696582,3.140772759282028,5.506980195767727,4.394875975415012,2.4383278843067004,3.542233203100984,2.473025284601042,4.632687415267442,4.759057258198654,1.7524095244895341,-0.21711209871150144,4.902587984051502,2.519044317498101,3.4219700880410695,4.546624605235327,3.742018555227548,5.415850369047207,3.8967753430983167,3.786594119596126,5.186647421334406,3.837792504677868,2.9567145044846783,3.898782570840362,2.0757437509553456,1.7358128522157588,5.596942092206898,1.8641206735195153,2.8527065157149494,5.8237039958279615,4.309371594161988,6.255323287441363,5.365443045318128,5.650549524395746,5.5873724465387244,5.053736277380613,6.1866938170764865,4.626444179073358
38,1,2.7178294414311908,3.442179496269389,1.5883030492890244,3.1726624851858496,3.4106458540225626,0.8565511740893369,4.611238593136997,4.19888534689206,4.678284098311993,3.8762820904468147,2.8252900212997125,5.366840068509048,7.648591746631176,3.9681780905037476,2.860301200474493,2.9983871369442476,3.474791214660013,5.983324313903361,3.5131215627071,4.756279591120288,4.06837927066727,3.402836703016777,6.126332073198999,3.3417500091447265,3.2222032251175383,6.425844184458067,5.027884456035835,6.488249899374211,7.99712528945453,5.16646785962581,6.622991185322865,6.728356466097767,7.513954764396642,4.08820827028687,6.697024472396007,5.1693615253592675,5.1841193368744785,5.154610301913307
39,1,3.089067132843528,4.1654259457519975,2.025995500286027,1.479519362239654,3.3791999613812544,4.587162053272147,4.25434743187809,5.359754277331822,2.231158045864922,3.306198829480864,3.437533294508253,1.2953010658507096,4.739893024895385,3.200583049301978,3.3301280054085387,4.679612435292095,4.926296674198763,4.771785742998663,3.997611465110753,3.8230640362302477,3.725541468752387,4.173957819550953,5.221869378094679,-1.080725563841654,1.8963585430581853,6.379883271247221,3.856157631212926,2.917654911725932,5.090882494484534,3.5041892588378767,4.099410202298295,4.966661500681486,2.0202162942854867,2.9233682871258653,3.9333269314403028,0.47332415649891835,4.290362854553094,3.51795031297532
40,1,3.8381997619153143,2.8066729265065877,1.12163576733844,3.862892025246355,1.2681789579753269,5.111166224653778,4.0152932062591375,5.583059816639063,2.7774755993599194,2.0135426633096976,2.5478479525697404,2.5698047775210027,2.1641658196056612,5.954824050334535,5.243649164833319,3.0666027963572393,3.4159452867961377,2.7542108749946923,1.9995616848075888,5.664405143964382,6.386921280695457,4.473628824987266,3.715833871337887,7.074642627325548,3.2323354463995706,3.3107890672556013,4.890133800659891,6.829389524160986,5.112272398038725,3.268124544002484,2.828482037585444,4.128173918271068,2.3565054369516765,3.8886246642287063,5.10822906628814,0.0022678239714041377,5.700212764093247,5.206509940184256
41,1,3.4269775500660056,3.496814140787117,3.133652732020155,3.0708517437823057,3.997063662054329,3.976826197257313,2.609993682585521,4.183483609394321,2.7306150906857076,2.3174599019037463,3.401298064334281,3.4339885820676597,3.6541755234958377,4.272821447614796,4.675528134545433,2.970633051910216,2.8381162894700624,3.0698574059212898,5.664470827030416,3.899733277281764,4.372090676709658,4.771216962583533,2.8151168002760927,3.407663484769109,3.9799984497310277,2.9272366742029297,6.306503693848179,4.6253380163315265,5.62021534975051,4.4504444589814405,4.18864403687292,5.888291445672597,6.702002116558402,4.355618405528348,4.654156372954375,4.865959789149791,4.526766082070664,5.313807482689241
