new_time,name,value,.lower,.upper,.width,.point,.interval
1,log_copies,2.932278217223138,1.931180983768464,4.013384390238813,0.5,median,qi
8,log_copies,2.921991055913802,1.901628115380275,3.958349011847245,0.5,median,qi
13,log_copies,3.049254623917058,1.9045392399205359,4.1298976842135735,0.5,median,qi
15,log_copies,3.044816763200634,1.942747586660685,4.040191181514939,0.5,median,qi
17,log_copies,3.0885694356066593,2.0950877534976535,4.123244584072935,0.5,median,qi
31,log_copies,3.677246512327965,2.7351205643844105,4.6681389583999096,0.5,median,qi
43,log_copies,4.301333442471114,3.300008533314103,5.389840419489742,0.5,median,qi
45,log_copies,4.465738723648874,3.4125636285294574,5.5002684660752434,0.5,median,qi
50,log_copies,4.640664031031685,3.612901365663862,5.6611169543308755,0.5,median,qi
52,log_copies,4.830419177494303,3.769147733893662,5.8286011776995785,0.5,median,qi
55,log_copies,4.959291666726566,3.916782787475399,5.938978340116282,0.5,median,qi
57,log_copies,4.950486797302639,3.8881660340608217,5.9846174259596605,0.5,median,qi
59,log_copies,5.038757777419107,4.072105911208058,6.029074193341872,0.5,median,qi
62,log_copies,5.145485729443653,4.108589979490072,6.158584433217146,0.5,median,qi
64,log_copies,5.222163109276898,4.216329356394644,6.238251233832912,0.5,median,qi
66,log_copies,5.33111634812006,4.270830244912455,6.332871064729536,0.5,median,qi
69,log_copies,5.409292664471296,4.397337868668997,6.482084719623857,0.5,median,qi
71,log_copies,5.394647279765419,4.40117112313191,6.457599866100489,0.5,median,qi
73,log_copies,5.4687873223071115,4.43398813477843,6.485012401283528,0.5,median,qi
76,log_copies,5.555189414349691,4.517179686962932,6.53762769636924,0.5,median,qi
78,log_copies,5.5865079259443045,4.575263445257616,6.550482935545863,0.5,median,qi
80,log_copies,5.615438022402235,4.57424069564924,6.615080838743035,0.5,median,qi
83,log_copies,5.6945703948994275,4.705410554720578,6.742071065689272,0.5,median,qi
85,log_copies,5.650587111794781,4.601173001736934,6.65851072375203,0.5,median,qi
87,log_copies,5.7617180059825035,4.74029659449382,6.791726754463369,0.5,median,qi
90,log_copies,5.749326062011147,4.727482061003237,6.761007418944324,0.5,median,qi
92,log_copies,5.715293805323458,4.723962668497236,6.757899467982537,0.5,median,qi
94,log_copies,5.784991188157858,4.769899918810044,6.85043162166437,0.5,median,qi
97,log_copies,5.8354854373061364,4.78369980507501,6.875072573098145,0.5,median,qi
1,log_copies,2.932278217223138,0.946580611921831,5.027518459415405,0.8,median,qi
8,log_copies,2.921991055913802,0.9416193003323903,4.90250019603334,0.8,median,qi
13,log_copies,3.049254623917058,0.9419869766474017,5.047349738640735,0.8,median,qi
15,log_copies,3.044816763200634,1.027050866710504,5.003469466366857,0.8,median,qi
17,log_copies,3.0885694356066593,1.2077655323525263,5.024268809050581,0.8,median,qi
31,log_copies,3.677246512327965,1.7961342297936278,5.720251282246806,0.8,median,qi
43,log_copies,4.301333442471114,2.3460389518033034,6.325585982437344,0.8,median,qi
45,log_copies,4.465738723648874,2.5349058076418287,6.360483608924193,0.8,median,qi
50,log_copies,4.640664031031685,2.636195899264624,6.562488257985745,0.8,median,qi
52,log_copies,4.830419177494303,2.874961174454006,6.7784657344331425,0.8,median,qi
55,log_copies,4.959291666726566,2.993839053049944,6.865264988359002,0.8,median,qi
