iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38],data_log_copies[39],data_log_copies[40],data_log_copies[41],data_log_copies[42],data_log_copies[43],data_log_copies[44],data_log_copies[45],data_log_copies[46],data_log_copies[47],data_log_copies[48],data_log_copies[49],data_log_copies[50],data_log_copies[51],data_log_copies[52],data_log_copies[53],data_log_copies[54],data_log_copies[55],data_log_copies[56],data_log_copies[57],data_log_copies[58],data_log_copies[59],data_log_copies[60]
76,1,4.256909447076815,3.0390112169292545,1.540236339526282,1.9808359195018386,-0.4672403185430425,1.980156935605751,2.620980750597346,4.36351040591906,-0.5352365387658091,2.4342720681372256,2.834606570503165,3.5527476191386027,3.420811073753569,2.525747948506895,0.9349567904389258,1.4678369635258168,2.058045218532462,3.474151065810213,2.423711517690552,2.338194262729737,4.032192361003565,2.378258188915521,1.1678726208640935,1.8595728245734966,4.401631292286911,3.7533376831490575,3.3352503171579064,4.047795105349871,4.533136357731962,2.9823317247250722,6.4450817760568695,3.8625336475112935,2.8420920469277533,4.314483141093871,3.3837797263997573,8.442301176594883,3.2671193954361337,4.472370822710354,5.948328525314501,6.803555818797671,6.875375156968028,6.645474876228811,5.672651837302259,6.8773852212388995,4.104562352497018,4.10718612953529,4.250714162958852,6.67536637023122,4.079960538962747,1.7936190955079696,2.0055379267586093,2.440223012872911,5.901786437054311,5.583043798230468,7.135848107031328,5.235235502495183,3.2163115272373775,6.5521301389430056,5.9048781297841915,3.375376084600197
77,1,2.0325400138722074,1.6690821742190445,1.67694137917517,3.132804481515118,2.042254532919286,1.0089418555905787,2.0797641807076768,2.470479831728888,3.4480472593689244,2.1167614499218574,2.0222618488219464,3.2517098258433528,3.6292124914485515,4.307592193555843,4.758508601302429,3.172613188591889,4.635493318008098,4.102497800980892,2.0734963484452242,2.497875477312013,3.4375522592859173,4.856997317373182,1.9127763523550008,3.385178657422691,2.8386366038725246,3.148725417377039,4.976810290998151,4.910022507263707,5.981602162979819,5.221536974677612,3.810583987870375,3.6661907169467125,4.049043930373985,4.262036780371012,5.836428355936753,1.6687051390647136,2.8328745499202395,4.932628091565501,4.950391079073995,5.362032953987299,6.5252213266279275,5.078014464501101,5.659976130616418,2.825003970481644,5.7271164974347695,4.826458493739877,5.448244146501128,4.646581839904608,4.354355618858447,7.56394014042759,5.098186937428317,2.7335905920887713,4.523211664084618,5.509684203910773,4.240816133807165,10.150763046966672,5.58905722010602,5.14476202761762,4.830921572017799,6.0534047618996345
78,1,1.6449478951736531,2.8959655020294703,0.5515145749385488,1.0708009672490357,2.595933179502205,2.6403700365122824,2.7065777800753934,5.025252227004896,3.3445548586362266,1.1138825453988648,3.804853852902699,2.5643536022359705,1.6724160782309032,0.8042115608161386,1.72563689335424,2.397422780401139,2.9198289001680315,4.637342684037254,1.426971871241594,1.4181667595197045,3.1144729824338535,3.1889190839798043,3.506127108324911,4.242064185978259,3.292749289726458,0.2186415514799802,5.004055064897774,3.919857088322279,3.685897067728186,4.863796870310068,4.807608386933415,1.4356126825288116,5.74438181762773,5.306321363295392,6.516871188106084,7.91363175544967,5.887179788856322,4.36525337200082,4.75203951252254,3.6538012245376534,5.82892159022415,3.8810637137564914,8.346424918595742,6.103622359772398,6.425541431869792,6.170803432975285,4.293296332333824,5.7950187031131275,5.716239012879691,5.794523441580374,6.259400988757597,5.097973234263987,5.997294593731025,6.660490403962867,5.587966055114953,6.176465174017044,6.910076616861812,4.846041332712335,3.5039178940430116,4.098976377017227
79,1,5.50172431758854,3.5919237001912245,3.084153624290901,0.26688880551220473,3.5614001781272546,4.242564458433768,1.4949478201772577,1.9058933772072368,1.8587004992861944,3.332388608334023,5.414723035082855,2.59157371782603,5.24528838001241,3.6799304636739576,3.40048636294149,4.912810870718472,4.9319108305902555,4.712735133707096,3.366540968663635,4.268184548213665,1.9152396409929942,2.8599205144517597,2.090325197399864,3.2639972771122214,1.888796996663668,4.318018286934615,0.5625097981202667,2.9208825388321835,3.5925733540215123,2.6994063138685114,4.251814462462955,8.061378852593826,2.316970621865049,3.34619763620308,2.923045007743119,3.546078282793954,5.026181788368536,7.130707999553088,2.8792036608426645,4.253171168565921,6.271205731686283,6.496470189094645,5.477208544576457,3.4834928803314895,3.873148801382295,7.179419650914767,3.95019860694115,3.1582683147525543,3.7180666300200755,6.466246740143496,3.9781462803333323,1.922241954085441,8.242408231742651,3.169350810895754,4.345115418376142,3.012546297240714,5.607748968113427,3.389648702001357,2.650090848533442,3.9280420191555767
80,1,2.3853067331805016,1.1648268061551557,1.2098383738094274,3.7825479883327926,3.3908346047018134,1.7457445476031568,0.834151941080189,3.007863873730478,0.27859661084173126,2.5266637308351547,-0.47653998007867804,-0.26979258153924235,3.5473095467367743,1.366546607702356,4.155573574911966,3.086437433208484,3.3562542575166097,2.258215215190647,1.5614938054813041,2.204624172090114,5.047446646823092,2.1060039024603814,6.221573659895691,2.916965323310619,4.455562310246675,3.6400528516799064,4.090783386827807,3.9425426700077493,5.453931880619333,4.161747448910332,5.302664243956869,4.518262882435704,5.223932872351701,2.802498770670624,3.4999492816225084,3.4653184293000123,4.973463507069865,4.033638626522896,6.306846241074444,6.55611707911458,4.683981425907395,8.186769590857775,7.026139722368818,4.762368204748544,4.375949148215989,8.127479018643019,6.649129574789823,6.075196365986571,6.391004897130206,6.41737555416002,7.777530108203683,8.339770757885756,6.401672334705222,8.035109923450616,5.19113643892164,4.863351053312652,5.831413495752117,6.4240736119407,9.103044598228598,6.420510555800233
81,1,0.8791415209747231,1.229000787023395,0.764596823374224,1.9802359635439968,2.4227455970015748,2.69116729581055,2.4010516074842623,4.768416972186158,4.794112073073097,-0.21854762562463792,0.9218734983761114,4.283785390817096,2.6463538048103157,4.294944162112535,4.310252280288363,0.5892256058984677,4.264295516720661,6.182193940670778,4.097180226031997,2.4497854753189747,0.40912720448389583,1.8301795479142215,3.9547949203878145,3.202941305629533,1.55794313495594,4.11787776414941,4.616812855689182,3.367387782771654,2.478991357434799,4.675250961634303,3.5048933609139277,4.792653574448272,2.2676523809255045,1.9410706696705406,5.2879253957748675,3.1779883541436913,5.912811121447388,2.0917059883690783,4.121312840245371,5.47915581308865,4.398450435290261,3.074103737025149,3.5073484881125747,5.091505471360144,5.943136986186475,4.7423348268005014,4.481251613108476,6.2121730327692,4.847564234532877,5.76499743254631,5.250654206673161,7.193085009317163,6.46662898850858,6.614502465051403,6.723829514655517,5.710955597037546,3.773573767299914,5.762783197754859,4.797851783237492,5.942795757932981
82,1,1.418160883234836,0.298497452193327,-0.3642581131900844,3.2662115098194313,3.6022591712099676,3.0748564692860536,4.6056534667221385,2.6902486278702633,2.2812664306797172,2.2033600493785004,1.2822943596559098,1.9455907118051794,3.65104038787163,3.5940569299403733,1.7378176179296,2.0429261832935204,1.5128081516364902,3.660967912827061,3.490826335691104,2.539932485216349,3.6304746756180415,2.387390479083642,3.8067686520780044,3.8062364465555447,0.8980595494360277,2.6862284013072717,4.045184516606277,3.1262957792969828,3.1547236511226755,4.411198710042036,4.4682854150681885,4.839034601675831,5.744581042150196,5.010747374760524,3.166099769738544,3.3704905538426067,6.54038145490779,3.911676364522427,6.493851030114385,3.1395124153477467,3.744197910021127,6.5230400186498345,4.211351585936275,4.187063878564116,8.618116380522759,6.679676639618162,6.211547116101571,6.460815696623679,7.919391125348043,6.708660277463384,6.143408278351867,7.91046712365821,7.771420368988936,7.3080983231036445,8.657990688376598,8.314224235133315,5.833492581523095,8.09804757509718,8.054116282875446,6.969450245309956
83,1,2.0535898397685837,5.158054840356986,0.6222602017519732,2.9089430170570814,1.338815740097942,2.845465615562492,3.8476819482856683,5.6469758972518935,3.2792141222273767,1.9334529554047286,2.2368943495253824,2.8978496587301765,2.2223620870524052,3.8344851219561025,3.46567505476212,0.732819614422048,1.319773735646779,3.9750556425352856,3.6563210961921335,3.9233000269931395,3.410265130718264,5.211690998350294,1.9471326347625466,4.070132437476495,3.614228438322656,2.933160624029909,0.8030504512599799,2.7093731903316116,-0.3359789290679034,4.268889059118508,1.7706470602698228,0.9158741633515382,2.4918638157237876,4.251197029749484,5.365453545702751,5.9308252391979535,3.6739819767283977,3.502134436221907,4.323692169242927,5.264214663628969,3.237902689951845,3.145073655531302,6.983556788601041,5.476187454837913,6.667048069362812,2.953313521020953,5.203456890381032,4.538924619891548,4.55403743712599,2.556908217481148,3.1583973735735897,3.8587664575706424,7.096061556025808,4.702924154322963,5.243088663440124,2.98570092681906,4.661915093510458,6.737748753736369,4.622396409055736,4.737141622913492
84,1,2.312951907928604,1.8193124407019265,0.2737948490231563,1.5251916728466024,2.970466386001486,2.0721106412203474,0.6574961478008827,2.6713924074739515,3.2442928309082526,1.8329929430483554,2.7175392705064056,1.3263601027073957,2.5209496733093864,2.416658762740042,3.1850101643164885,0.6571555321221458,6.595464588520771,3.3195742160653126,1.8918854245162997,1.8754186603006011,2.0841191516598627,2.217356008993876,4.719171183864669,3.06120627191428,3.92293327278192,3.251638657707339,0.9453086545026363,4.178785348706541,4.464966128672318,3.0578503215686332,4.48028455417834,3.9476882088424032,5.36026494600325,4.114506015856687,5.018989396655577,5.033133437113005,2.3892524923368392,4.428123123921781,4.950890541065893,4.671224452337191,7.090097036525801,6.003420977648109,4.492019276764003,8.365812950292765,4.769287029642226,3.1282498426520253,5.3209444322761925,6.6701734982286265,4.208403799581735,4.949543969266683,6.5085434318025746,5.953683512207361,4.380451720734745,4.225242616346112,6.055800273018079,4.921932233825903,7.057312477177573,5.7482858308328755,7.74600575970036,4.100642705429943
85,1,1.6138482588424365,-0.3801792130358539,3.8704249565747046,3.96050202784083,5.992637552292978,3.8310412655966286,4.513379085912449,4.56823903361731,4.589799933821981,0.733173454389132,0.23614054487779912,-0.5321542937206294,3.057194135929792,2.6034921823245245,1.2731255101860226,3.140517382608731,1.9349058709390363,2.4570292226744135,1.6689712916063857,3.656789909568582,5.383391878932426,1.0636829497042233,2.809556043581894,2.426918788999584,4.7991249451724975,-0.5476986392006937,2.958921331907751,3.105709906308004,3.9012576370656946,3.468636656111902,4.842298299713851,4.556542709427688,6.147672218040956,8.572909899847035,6.294699095476387,4.691222785290686,3.5998183168922395,6.012440728750799,3.322083143532444,6.775184902713076,6.104728571264828,5.211048507037587,8.631897790311976,2.766426755014831,4.987837879493074,5.362761825891898,8.282112257486828,7.2011710859095395,6.871045910811537,4.067341519517193,7.748091066236959,4.989062724530413,7.890849139402674,4.818415114195605,5.1434127264959635,8.02834522237328,5.7182562616384445,6.77087856485136,2.387339770827346,7.275324049042214
86,1,2.7813337572619616,4.065882006000168,3.0386730291582706,4.959060988786405,0.2777431132796315,4.992472361840046,1.1983136916814427,0.7115609565833947,3.5512838577639267,4.836104628942513,0.7041235651659805,3.9078291871158073,4.073111968057375,2.7037262226918712,4.649814707746915,2.2008363993086846,2.8048881280497473,3.184697928141714,3.064348538775458,3.4933155516170125,2.5724012172654844,5.01619486484889,6.728435475522939,2.8600082871947436,1.9121357489935744,2.2149110249422943,2.691582749610169,1.3429330483416684,2.838563079081314,0.9940794522254013,4.1447200582263415,4.527787209817224,5.038776129083171,2.2699821548585715,3.003463843852867,4.044797783088347,3.8458082147570254,5.216129398449869,7.109004232282319,4.373706111547531,3.8914240889689933,3.9086327455636694,5.53470435548551,5.470600854282074,7.464641713921163,5.046040874148647,5.199166586960059,3.759891640487675,4.834958723917167,7.756501307192387,5.290542885854617,3.2442893582806844,4.3850104336009155,1.918929912649633,1.5628752937517763,6.069365861152731,4.804412873781453,6.070597196027461,5.300009343598392,5.245562374756005
87,1,1.6406526637164838,4.914988944146559,4.3267952794281515,1.7156255049362106,0.8132437365172518,6.708764803147721,3.6184204592904243,2.7611517940330796,1.8179859462598866,3.3890318201925913,5.030262739597916,1.5546024581697102,3.243636220511098,1.8212551938764208,1.5113295142442582,4.623271052686774,5.200762817801046,1.534380838124246,5.4620444125051275,5.204691370474093,3.3844633871074032,2.459537809424615,5.307735992663279,4.265362119558313,2.2119514003828176,4.693990909058682,3.3754537416272443,5.4000509913884445,5.583572735602523,4.648536617483767,6.2133167297698755,2.697776388032721,4.156430335431862,3.6980178002521464,6.554380647179403,3.5998074129549424,4.719648314174363,5.146928720783739,6.453741170769898,5.249713009149742,6.6126624424559,6.960668530369964,7.409771771865968,3.6697982914842884,6.319632157121819,4.967346676400168,5.2890575028707705,3.250078606462493,3.4833499665381753,5.179040651374972,4.1570727807929275,4.295484261530585,7.561506546554131,8.751012392799424,5.838587673035378,6.193643767582779,2.2733354426038015,3.7809074690914333,7.39826222810619,6.374142946793834
88,1,0.16527616181799187,3.1872195166084327,4.818557722628462,3.038503063561573,0.15822817133657718,0.7719139125884704,4.351048613110612,2.8795778096978086,1.7847894071840664,0.9659096468333921,2.3349807021753497,2.108601632842632,1.677717746834413,3.3837499976778553,1.3741822000452397,4.559557325163919,4.284378294429208,3.5372369060653743,0.40466141998459504,4.037257022586549,1.5274297966683108,2.3638881149925264,2.3833561647392485,1.9744805024567138,2.2917914330344047,3.5110712348898585,1.7558241035602238,1.8748583593088757,3.5620079935332547,2.8156054613863,1.7811810344552381,4.731987897799764,3.1463203457863282,4.284149643290251,3.757745920401143,5.6238864057652105,4.179581494781575,5.865061267444036,1.901316149589829,6.070181014846204,3.577165892033193,3.5431683640875367,4.013959332551673,5.534964361091102,4.331203441825095,4.571238344683102,6.623495920315809,3.344665349619366,6.0702545113689075,6.969784699207741,6.202154724965553,7.136380111592427,5.855999143198716,9.783266827875842,5.611489096556829,3.2708732264301768,5.403366736508037,5.616909555893402,5.695738599849649,3.5519870741604205
89,1,4.9888120197037695,2.9751341441752404,4.704596385735509,2.5647090722591783,3.09999054212504,3.121259225443507,3.681980077196324,6.783806062542308,3.466322795558539,5.805191196789462,0.967697784103223,1.9602357934118348,2.947684553988111,6.484100683922417,1.0405981804469349,4.195079349731738,6.732564672180906,1.5915849459749951,3.525528171608904,1.3070161623732977,4.462050686135069,4.5221976349503565,2.078548677885934,1.2842471257247885,1.8118275050597568,3.738484287423119,5.225412929153745,3.023346037439267,2.628868417617221,4.375619991797957,6.769544238269861,7.642848093203297,4.068823949114577,1.6579899356806487,3.8709086237732544,2.1889395733169845,5.552296537280358,5.284355016804447,6.825802624733271,2.769692017976382,3.485375793344284,5.427386299849792,5.164286866452155,6.542664703630109,4.894688428802222,5.309173197206904,5.878512508377324,4.599099615875159,4.9533608617820235,5.252465159599119,4.728637241804494,4.293133908503566,5.27057475894837,7.671306729321325,3.6812738167813244,6.980568157743569,2.572818225497278,4.2210639427364764,4.350533045708101,4.571766852034911
90,1,1.4647692434403368,0.20435162380899774,3.1338593359304947,1.5316852936866618,1.739252742640082,3.4377712746234335,2.8023215415809513,1.848635927496626,3.2841608360670236,2.4884100064090404,1.3886480809817008,-0.14798624606424005,2.3730832342321024,0.9700478043028715,3.995248843469243,-0.1460109217858836,2.7362763883128154,1.4816121866283956,0.6897681398167572,3.9180871745339987,3.328656350116871,2.1803633377588016,4.431957627256596,3.9976742211949876,3.4161246951268294,3.5331405924771007,3.930390249119215,0.21999224890763758,4.949249460269393,2.9541100298894563,3.9883769564258262,3.7649257088678105,6.74853256281546,3.439547106166545,4.86207275673307,4.511476051995117,7.025876852688646,4.01935286093316,2.5919965100348517,6.9881273316509755,6.6696229671204375,4.555149073892885,6.697285557207815,2.8389697472118978,5.817032209614402,5.754733461070944,5.620948109168113,6.404192753340708,5.352958294392894,3.994349605462342,7.422134711574653,6.12258546666722,7.235518137928741,5.6777049079153485,7.508379676840908,4.112095391213455,7.160866619282709,7.832966052923131,7.721346638029521,8.679796679143386
91,1,5.477337906673105,2.5479356450969246,3.241886281991548,2.2686923402019987,0.7633448536817027,4.941489170360696,4.181990238785087,2.798847955105986,3.3343493609533903,2.4587122675307493,3.91447067814011,1.1283013367431916,5.744626192888932,3.0362064242081326,2.8284957674714537,2.2155220007253495,2.004089294147037,2.5953770052099614,2.4670613242425468,3.3774840112526987,4.300905101349013,2.6352716856598604,2.8165838434860953,3.1922681558503405,2.4594364895397938,3.52869888916258,4.780759685576611,2.480870560968081,3.725802224845642,4.073213362642551,4.431246944426011,4.611289905815111,5.557621311232362,5.0604148159819395,2.1236379918214143,5.375659705593637,4.515478633847481,5.137351695380585,6.323932800338747,4.027056520974945,4.859588923317245,4.539922951769988,5.231113938593934,7.192263632816009,2.653292400363776,4.014591926030464,4.086084846564978,4.680027343499948,4.765378577957457,5.975440480131051,6.27361930355262,4.2634213714892875,5.289338093365803,3.9092436759392184,5.145510627380297,5.2977184159198405,6.678029619001295,5.3922205945989,6.439285793753841,6.855411274984959
92,1,-1.556099041122963,0.483572075037191,1.1217765381217437,1.589869785398733,1.0024733970543867,4.2399348168979465,4.021562500122531,2.0242551473050043,2.9785158640992186,3.98824761041549,0.35816047636987447,2.8552467017793974,6.074780781042518,2.9268932244116366,2.729079507414981,2.7953248049784722,1.6088219906680417,4.089042302901824,0.5772441433332567,2.9199526619814864,3.384952336060572,1.2393916642902725,2.7867427978626296,3.404364888003585,4.359194024007701,2.3885246343509583,2.252380857665928,3.0331205225140616,0.7443710774860981,6.159170398472472,6.822674539790477,5.585847542937489,6.0006661270215425,4.612517771292152,6.497469424654447,2.126550092299047,4.9224769814896066,6.7880970945750985,5.068756929131411,4.000036483213162,5.9107698788735,5.45628135709799,6.2394292501254665,5.177593942893005,3.5117406115763474,6.075038644987985,5.023270328745503,4.993384182025783,4.896588330152415,4.274144466969964,4.288792590055311,7.06530272585104,7.031013811668307,6.23110601329128,6.335719179358999,6.5031328382590186,4.649174175854547,5.093882881400768,5.285391479111876,6.472754495356614
93,1,3.694286750883624,2.8661089421443724,1.8095808774253468,3.903827382834979,-0.42840018508005206,0.8257362544696176,0.962581729137028,0.43120267904253606,1.9980869932649838,3.320256088864634,0.9449556248131434,5.283656809397614,3.9609081338279,2.2884244803045326,0.8668492742641642,5.480644511388299,2.282356625559978,2.475643282070015,6.0738179071611125,4.3808640765411315,3.212047664740569,3.6971080252283306,0.02643779555254744,1.478950400877282,3.5271456403694126,3.6989319967856398,3.073888424707976,3.1850104389445755,5.601364135755104,4.501102207055988,5.6699652058111845,4.9899391340399255,2.3263206812297983,4.050878187846005,3.9571331553141693,5.138796423389517,4.552427464517179,3.426546911256466,6.89666899734071,2.2702122995370524,4.442536790703941,3.701266905404808,6.9011633911316315,5.030837533109818,2.9535122512520844,5.2745444010416636,4.903598616137002,5.405563368073365,1.7921957530969488,4.302741579106134,3.592317073420478,3.954528905155018,6.771005674645631,4.718023894994741,2.2306959238265405,8.018524445175025,5.741099959976091,2.509790651350794,4.77363365458153,4.859018934703095
94,1,5.174740468422041,2.887142986848654,6.247833321733309,1.4063698646758778,1.6576815596114942,-0.18390051520353845,3.387651976311679,3.3910511034860074,1.3576848529663743,3.945798126486913,3.7822910216310217,1.4455010876066738,1.0383438040354247,3.6338990232675745,2.0767948650835253,2.457897411233207,3.008291243648941,4.512982543319719,3.3266559641177906,4.495124050011347,2.954158086449712,0.4884192231241258,3.510893723923629,1.509497432061425,3.911591149022487,0.9966978346556217,1.0837546824371187,5.434842379378488,3.6990967141276894,4.988415881606679,3.6942132002923365,5.512865981075214,6.055678417458118,4.656623644463923,7.513475144426356,5.323996798451182,3.053819279331878,6.248032625977655,4.976525384772634,7.404174403918013,3.072615927311805,3.798021039645345,6.309142598453631,6.167653528662442,3.1625341397594386,5.84267174683141,5.313003835624384,5.885013504340506,7.627795655653157,7.431196008152092,3.721137221493009,4.994460967333435,8.158237233221989,5.717682627905384,2.8222879909633254,6.27588840486975,10.028575522621566,5.803436310892832,5.229747679735714,5.334431720296153
95,1,-1.396751954759384,1.7663260561300822,1.328636581593985,1.6214291045101348,0.8599559747790095,0.18282181203984038,4.329421152559066,-0.5847725635212502,2.3883343353289344,-1.5028830584503239,2.686863364273457,3.403741354859151,2.246774417227472,1.721019941010724,2.849690733501237,3.644697750650118,3.830329025184808,4.783153399064337,2.2848132271047397,1.7590997792420329,4.669150042672834,2.868176945896111,2.1230961433732354,4.321630448525496,5.855477813016485,3.8288672812905475,2.668055274173886,5.973373959769225,2.6155316766315595,5.482053212717547,4.021497427098844,3.8051559360870897,5.161924545378923,8.240375255077199,4.731657064107754,6.440547103821743,4.7856832541507535,1.2657009784275397,4.406320049750162,5.7127268253672945,6.045869976083794,8.008335549216012,9.311727399553604,4.041109164471036,8.774679746983876,6.29664085490073,4.950753524923572,9.41678998670919,7.076411920659707,5.364849059712085,3.905749926867743,4.790347532080582,5.148331781822067,6.343413592438068,8.308425641149721,6.375234737021623,6.635411029480518,6.491541861418976,5.831859469051408,6.65072886988928
96,1,-0.40329287408702674,3.571345025039948,5.835631452803701,0.6302877829986886,0.46918798123634486,3.615217028592988,4.31111240469143,-1.6777243068155054,2.800450214704773,5.965059861559199,1.1224969467885284,2.0310714803436474,4.2029851480067535,3.605135697125845,2.055621546507669,0.33075538561671536,2.611926486407692,3.0119096583249068,3.5269948337535113,4.6683999476000455,4.5681259750057635,5.1915157574115955,2.7651991943316343,3.2015223565609814,3.3124190567313825,7.616453862835765,7.648709961192237,4.277288354505711,6.165763605827677,7.6228580493212075,2.50685249955976,4.926926076345039,2.8892668556337497,4.864340747072087,4.226083537647056,4.59500703208453,2.94315759929321,7.274325630982173,4.713544416385815,5.525589432251688,4.869149699254528,2.42286088359364,7.078778335084168,6.950220827059701,8.321455644237501,3.6193778608432434,4.991691682912185,3.6164934678731115,8.167128180610145,1.886487521894685,5.572864630189303,6.700258514490801,5.973425110612996,6.495454586781193,1.9200130047515747,5.50913801779325,7.324973214517332,4.653399788227555,4.09622550540982,2.7378983040403186
97,1,5.959675560896713,2.78791172112254,3.3898085520569925,3.358058760683719,2.0682893727335654,3.5572038373497694,1.4196914937649459,2.740097221310301,3.815773510520367,3.4593815917641466,1.4461589444744405,1.712240475215358,0.06306288191711129,4.186967779323965,3.599037465210141,5.872875331187217,4.098308807985734,4.437442508098075,5.080379367170039,1.9995052515699614,3.1614070837134807,2.783229014595278,6.97105715331964,1.2230105853524953,1.419096643117441,3.9162087092765843,3.297773871302786,5.002309960047175,3.4794046234027265,3.000592635349779,4.525890798664875,3.074971303672845,6.466982773446381,2.880899873980633,5.432984274878438,5.139553795314354,4.315724110037622,3.7888347266902795,5.085074239821051,2.1261893347399776,4.79052977465305,5.063707365616659,5.040447782031618,6.8558291551593715,6.251239256517716,2.781914086151322,3.5424192556254672,5.803646547548581,4.28642562250241,5.517677061654328,1.9370021111918847,5.405736645074252,7.27182910232452,6.587029904162797,2.87093037558154,5.595527931887597,5.40387699405317,4.44838798649576,6.341677132319423,5.925384652379734
98,1,2.0360400040084823,1.0249721716999367,0.3484850274503142,3.92423977087031,3.766167293051185,1.1082784421145726,3.0965036104448207,1.2751359911529965,3.055192075756547,1.8047849121648485,3.135238041131724,2.5530990145321164,1.611855920321095,1.8247427191985344,3.3936500991722918,4.628898384657931,3.84348143356418,3.770615552310816,4.990915946869168,3.3951309507261787,4.919467929034295,4.058738933994447,1.854057556088566,3.8542840551902793,2.2257644538893566,3.8652070281104205,3.4309593199650266,3.089930745851316,4.588606082941378,3.563293390914587,5.00275377664172,4.22063729150422,3.0400626706815634,2.783944114821848,6.310303279196982,3.9243688584834837,4.140871724709253,4.795706902950291,4.228819783764729,2.295386604216175,5.145467878109588,3.1199279424847646,4.742533919813213,3.8331692670908053,4.285410849747224,5.793304571692539,3.2976230866638083,4.883156363396074,5.518053164048077,4.5235802430894685,6.480339333585881,3.44758008737071,4.1925265697577405,1.5688503882584706,3.3653147715416782,2.2326531412609345,4.184187325586216,3.1064141497590256,5.7695470804925115,7.356634764969934
99,1,1.3133202808026325,2.5748946594301483,3.4424383081369934,3.711550780599892,2.6150846756792,2.712399363726378,0.3418469147879173,3.136749417018068,2.3421998898132768,3.980129618313571,3.5336009032768425,2.7467000878249874,2.3129258767697154,1.8831530532208407,6.153185874838272,3.617336033602984,1.436057594071004,4.2067290640353505,5.354586996589834,3.1309086029723994,3.3784135846612293,1.8278045814509205,2.9925611169654838,3.601948028716675,2.4105504233270327,3.3912885288280616,2.9652104930069285,0.21841848859557533,4.774567130383854,2.3204771417891132,4.107029708547962,2.466625598012392,4.437954879468337,4.586572894874466,5.357859212719921,5.295879668242259,2.302846180868667,4.419305566687639,6.071410028198622,2.90835807199461,5.340445805311378,2.966657033120721,5.572745050385856,3.9485395881532277,4.790358151510383,4.603683609253851,4.295466155250861,5.9226596823392565,6.398079640363526,4.135839156084312,5.032865509301649,6.641159729004935,5.348710295880497,4.120173496523771,4.423494849728756,4.1537131527509406,5.9608043243506765,5.021132440455564,4.6843992865988,4.9817925897331214
100,1,2.5780971182106986,3.0810130620958796,3.4947241555152324,0.9248470992193483,4.9509913510943,2.8588572076851313,0.5395263870602061,2.6594143277863447,1.7642117569845774,2.9334619448629917,4.198101973510998,1.956630675798809,-0.5881130595543986,3.130778013416768,4.739901774536767,2.652580987449268,4.206898098257215,2.175302898490191,0.5705940745138078,1.0341187472047806,4.335854650914563,2.7181136329013404,3.7397590320325462,3.934905177582805,5.3869969882846265,4.496201208204094,1.1162851552682174,3.5692907500629345,2.960380644497161,4.376891830639351,-0.16640065321236275,4.018153473227799,5.821500420274426,4.406274442053771,3.3372346237502093,4.49075647551125,5.009646171543309,5.27925311805531,5.826191991749733,7.572375226123487,4.408715091591778,5.705221268607971,6.634088070065256,3.748027780380669,5.389686573369359,6.113675516096621,5.277356499860106,5.1911463745248545,3.8057616083893624,6.483840931357024,3.2726149754669693,5.138340712885577,4.024324226066629,5.9154752700230855,3.6358753557993317,6.979430453918656,5.923808776171021,3.4250335545977224,3.151857034913459,4.118852031004429
101,1,1.308084205297677,4.0551169283233355,1.1887197711936357,1.018436373540567,5.236214476085288,2.675246815767749,1.5710290491679295,2.6199366101070374,3.315070164522901,3.916785846521746,2.972599694346919,1.8492793584320775,2.0046070728437284,-0.003077017494892864,4.9330970000564704,2.2617394625148823,2.017621026694292,1.4608549086106388,2.885129028608261,1.4628183443394012,3.087100386682765,2.622165842092637,2.831724971285468,2.16256226377261,2.95996863503617,4.183317364914208,3.4335422216411104,5.471920760951207,4.026171444692717,6.136795933665797,3.7248441816116693,1.896489791173296,6.9344047763977885,3.593359193361633,4.769525350145315,4.675085134609498,6.130858718282176,2.5507784738083576,4.172601483848084,4.9435840204143755,3.667787158630105,4.53647710370089,4.207883012151541,6.354502429239611,5.2286232923031,3.121955050111615,4.4737046207037485,4.329823399433575,4.761918134071445,2.7435364407928446,8.083199844036102,4.87510788324981,5.044685484082753,6.221699519664565,4.7274211157549715,3.6487605458171464,5.713076581691234,3.615917361752243,5.882922010644723,6.30511559945576
