iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38],data_log_copies[39],data_log_copies[40],data_log_copies[41],data_log_copies[42],data_log_copies[43],data_log_copies[44],data_log_copies[45],data_log_copies[46],data_log_copies[47],data_log_copies[48],data_log_copies[49],data_log_copies[50],data_log_copies[51],data_log_copies[52],data_log_copies[53],data_log_copies[54],data_log_copies[55],data_log_copies[56],data_log_copies[57],data_log_copies[58],data_log_copies[59],data_log_copies[60],data_log_copies[61],data_log_copies[62],data_log_copies[63],data_log_copies[64],data_log_copies[65],data_log_copies[66],data_log_copies[67],data_log_copies[68],data_log_copies[69],data_log_copies[70],data_log_copies[71],data_log_copies[72]
11,1,3.907529704484971,5.6831883005790305,6.245745683634468,1.8895820347272878,4.7277647288145275,3.5475348690687727,4.5777701835140645,4.081162866208403,8.335003848318049,5.606714736640786,4.996172950759516,2.3351692546600984,2.3024958750444275,0.9917921381137359,2.7641178404983404,1.4705916555007248,2.735792893912572,2.944594744819785,2.3697664807313688,5.658711367139374,4.040620751473028,3.356812765619885,1.421973907803144,3.3646070550913323,4.000325236824368,2.6441222590496345,2.7575101136396096,5.181677671901789,4.8545036202818865,4.8650660663370155,5.6045084363062045,4.353381327039546,5.954869897556579,3.2205073190367064,6.0626697321462135,3.9330623380127525,4.779645951474525,3.0148648633390334,4.661507745919166,6.2559395396409485,6.021158768565262,4.609923415621619,2.7593078933814805,4.942021550765053,6.3575231706696504,7.593701216877146,6.3948100005271105,6.470320251041356,6.094486873801117,5.517337315875821,7.174705576649264,5.016366374868078,4.8606857077628645,4.940072202828156,4.184650291158559,5.673297790263897,6.679664325107336,6.216215976927221,7.5300315041404415,4.348908227235956,5.99983265801361,4.7785065428886915,6.034489076537829,4.241797099933908,7.222072648299819,6.031676002922324,4.177122314988685,4.699203802225666,4.725718487627916,6.422108572393147,2.3086450431128034,7.123858320673239
12,1,2.3954752577599097,3.538677382023506,4.4254530082972625,3.438974244884844,3.586744274706401,2.292507877339508,6.158574691592361,1.4043590749616472,7.711709321763027,6.6672472045955296,9.093170538448701,2.056560268052423,3.1916762421905207,4.492490331996816,0.1547762400965776,2.396523635051529,2.376399608610227,2.260158495235039,3.0776560898397736,1.7365796840485448,4.105676829145834,3.994230436502461,5.562477013145663,4.255195147563,3.682927204494273,5.3216509762716155,5.598593102268131,4.834537867572647,5.611998092754519,3.546204304120739,0.4896972912720579,2.091836967257815,3.5289973735601725,4.843244827674764,6.121127112167445,8.409114064647351,5.332866373625493,7.632569404749835,4.750849475298484,4.543520889948613,4.568227098466706,3.1411353954277343,3.3936973525855647,5.005292728547168,5.403086193693509,1.9708462638989102,6.501536269375882,8.688766138663137,8.122470518645542,4.3390359065415005,4.580728982993434,7.8850986388092155,5.867719340946456,3.1797580506235783,5.143328583446863,4.800497053743449,5.935329308220262,8.392104521523216,6.61198963814181,5.0966522544681,5.438302419598739,6.779294890542484,5.257084185083044,7.253867696221231,6.125408957946188,7.29978053128708,6.79967595258948,4.9290964235797405,9.402177232795715,7.567176846437423,8.234865622191814,3.6129882844467223
13,1,1.0235867533937117,3.2638577796757247,6.2165437391203495,4.086302956559648,5.176035721943965,4.798085435733787,2.3552505610143637,10.471282207155108,2.661615803309779,3.065308342450319,3.6011325743467557,4.822378337678977,-0.7357124628348617,5.329980733347989,0.4316535510649329,1.7805874084154696,1.2275093329982671,3.2524676583335648,5.349496467485137,4.923412683380139,3.7076297879524627,1.863835767300491,6.023494064115865,1.5392621549618988,3.9791608920534465,4.06585613368933,2.785350174067124,2.545719013939831,4.932077895883658,2.2989364894056736,4.872466198483375,7.414090318219728,4.337941291101745,5.646550797370393,3.081926446648549,5.930096031312847,3.0255950307815445,4.845579530068566,7.743193993128976,3.2835588575597483,6.382328473334793,4.41238250303961,5.038837764729614,3.724478174893503,5.4317467584331185,7.237542284399434,6.146905898118652,4.566547388944474,6.589458943428811,6.153469783617161,4.606241087282452,6.0510879871655945,4.013585656201684,4.262265698688693,4.263061853699599,5.114411306111549,6.423370441705921,6.40251822922283,5.155921516376496,4.399744891285601,5.2440538987960155,5.857886834121587,4.2005949626273615,4.061832367320617,6.982728091208617,6.284990344881793,4.289587790898275,4.891021661639566,2.4312693251302737,6.795145133324748,7.013755186138544,7.880183656286094
14,1,0.8002601412986705,1.9132706224380054,4.363340091942932,3.3437392677926887,4.035854903019627,5.4208403318552625,4.984122076865575,4.312305664471561,1.7300099968081584,6.843334171954861,4.367319576283129,0.9580998060509004,2.1239163459861667,3.0629237572825985,2.140062538053986,3.652913563993444,2.900687034215713,2.4252632319345997,2.735004847172651,2.1569275328640733,3.624399621375874,3.29911412436564,5.099379885511968,4.587782414750537,7.607668952427291,4.397101390956558,4.6950931866149395,4.310590727219357,5.197403240139614,5.2382152774705695,2.6027785367656144,5.1206658182175095,5.684192545854023,3.9375649418395446,4.899961364930061,7.744948586466622,5.423214961894365,6.956803115446537,7.1955439665831635,8.451199793861,3.9915511397542147,4.7970582353463564,5.7759170461783205,4.642666261848732,6.518440108120514,2.5113782480838265,2.9555285384779544,4.678848266756074,4.679431569764594,8.329639999900504,7.959923771359535,6.997808807061997,7.57474736353121,6.756928165221073,4.800905167550596,5.584978361834398,4.597530698247636,6.567813280893729,7.180510648356032,4.691326170199971,4.099043907102588,4.772701381414972,7.603440703219014,7.50560628191679,8.175606435815132,8.115825891431095,5.271559488828999,6.157200287683327,6.193544749563125,3.787291169162292,6.183289319608652,7.125628290811556
15,1,5.039287648706076,2.0884133516457846,2.6594996765013597,3.446254819405317,4.151684686448027,3.0458430184303973,3.6221613410582565,4.356199626324463,6.88427424865201,8.957008195163617,6.518419212022766,3.6068960427400376,0.407416710850102,4.855507509718676,2.3104540162129363,4.38526065142566,3.2986525622551337,3.6484786144286074,2.7347650194002937,1.835129162545723,2.3885508849285135,2.416772203317364,6.30788244984318,1.2414038968156274,3.0469411516443694,4.431075734476894,3.0717366933802035,4.082073407430084,1.5824047251429365,6.623146529383874,1.9982462633896463,2.2234816925175513,2.9156704976186467,4.795892432419672,6.333893147688498,5.278860844065587,6.804727706520743,1.8457067987744025,4.970138424675115,6.64351709235415,5.543832720886654,4.888339281561237,4.538304796500852,4.69365574339874,4.247138314743717,4.620434278857205,5.240253501581226,3.420793351886415,6.539842407666993,5.694388866812961,5.154724934258141,4.081022222860346,3.369275947430025,5.462022278851918,4.532494875987408,3.312407825133006,7.213020666311577,6.921719547192242,4.6631517831527365,4.773911491282754,7.959269686848054,5.816365565651207,5.345850923907557,7.469800185126587,2.640269815714169,6.086171181667309,6.25101152430146,3.841806943719804,6.148609627328547,5.7380600071946235,5.033526125115988,4.6037355392341475
16,1,2.3932059701867323,-0.5816666292549053,6.433005454042571,4.812815066600259,3.303925150842237,7.037339492668929,1.7636486972492973,5.473775185458797,5.855786866543733,3.365906504140153,4.070511545903346,4.953443621477992,0.8608600904344856,0.8990492228430113,1.4310558414762071,2.485919642643419,1.970634083025675,2.366804390330515,1.2015729733991933,4.307275678566138,4.132304258848844,4.197974558310032,2.459859097247999,3.2845459039511633,3.9577884000391355,4.7257587623697,2.919855065095717,5.6161723629069735,5.32457759683535,2.4238502306520187,4.6692225706968795,0.8499801225602334,3.4061669856413035,4.39105696559023,5.680733381954349,5.303387626491062,5.826338751025753,5.558023606289146,6.429039414760388,3.467066039487494,5.320426117333719,4.6185936183850655,4.402369954905974,3.8776308166478635,4.621387961760703,3.5953827933412734,6.796431487989131,5.195761141203133,5.788074296699727,5.971689416947632,3.3447685359455286,5.006589314281311,5.312626427255156,5.4849054324155695,5.644295945659274,6.45798784516555,5.049588505823258,9.395092068755147,4.990058478497201,8.48512884759468,4.8421416532353545,5.357390524940856,4.337597321427573,5.442310703996686,8.219870525259351,5.907989751519521,5.7972768385664235,5.4135123415112325,4.089857985984905,3.3639309989089434,7.1027985092352,5.465347929345964
17,1,2.380957964204278,0.6590976226799734,5.308146015269533,3.4115264046126774,4.905606824333009,3.4589499260317718,4.428488431155357,6.6922663332864385,5.920205772539074,3.851054848834022,3.9979707295360085,3.14245348388188,3.4686094950239847,1.693809327034479,-2.154884604377685,2.6612343092262103,1.3016066093470515,1.0389263225979808,1.926509566131918,6.255055746164238,0.4650799869791288,2.864606439167206,5.095606094912936,3.7857840124223467,3.2578318488206284,2.978404825995288,4.24388629100381,4.5402817905507,3.6040407222917237,3.1483729179169573,4.387923129988064,5.953759516679844,6.113886728429717,2.325057315337786,6.149095993384929,5.941677109274765,6.495330071025342,6.325553127898422,3.967355115109431,4.807963419451475,5.535940343919701,6.843144306890972,5.313484540109119,7.892297655462128,5.130071044704896,6.47139262995599,4.700370104776217,3.8865279445180407,6.095096598097209,6.6400616728263175,5.406141410918689,5.256218400588274,2.9468381983670584,7.375953717200039,6.2956131588681,5.853925846684291,5.733619372712202,3.4435977439969943,5.93553640930218,5.305489649996659,2.5590311175921014,2.1503847270277627,5.338521854422032,8.312757107403666,3.7883712086845978,8.35546850108739,8.611576169486847,7.388027306702534,6.680291577655836,4.566002136102446,5.259125519178194,4.266744188409862
18,1,4.8623237573902935,3.6454852343154993,3.6055470277184165,3.6081275101993158,5.713778065272173,4.95681678016961,6.9920461141871035,3.3954542847053495,7.578943806038872,5.320343611091883,7.7448222382633,1.4378381286979616,2.2245861232952255,4.111506820279222,4.643966154234615,4.738235408086305,2.620221160098264,3.502586133448063,5.450658231437112,7.272234845567876,4.183310473837339,6.226371691568246,5.934169008282025,4.339439944234441,5.473473628714189,5.442664863656713,3.310242641395465,3.5251015102794807,5.624626381142201,3.985471038817014,2.4234691203329644,2.996038312664078,4.871239451326754,5.2443266334353895,5.351615885310082,6.632608427977649,3.691380307365977,3.655125380085763,4.744590318945116,4.1844023133602315,5.106275187375691,4.854796013787236,4.7199170228909555,2.862936306599358,6.086492098923859,6.828006894988405,2.674786773766134,7.283052578244785,3.5801489510215894,5.246551798922834,3.870388263617203,5.307342172197532,6.177169464407931,5.406692931772207,4.342886519933316,8.553422869317599,8.13834038158881,5.092985265846499,3.4982881460271815,4.329145399367187,4.889504936643418,6.473687620973417,4.242787486816189,3.0482397159267305,4.537201649954707,3.6402901246809614,7.157899019860008,3.971624865370992,7.857772097478651,6.989771559650758,5.981116812116431,6.378523229253433
19,1,6.130043488064976,3.1128858993048807,4.378089171865477,4.076932935513632,5.381154599262445,5.196821642462391,7.282195955350378,4.929498785365894,2.7558617662003613,6.812355561889732,7.607993546100058,-0.3717504821985116,2.8335825943690507,2.6671156632370527,1.0915934489141923,1.696996719421888,2.805467234863432,2.0353668598718824,3.4069232744568536,5.315643066870612,3.5924377150384617,2.4504183565252147,4.499571998875996,3.0388865375296836,3.9535843358674816,3.6885345872813193,6.408612171640763,3.368460472004529,5.840223468534242,4.126565680481093,5.803992001850067,5.362716165956377,6.765442779576106,4.804651119824569,5.119343645788928,8.292803174095868,6.991524340918058,4.578546631775564,6.093996056151615,4.732466424869574,7.545041946086723,7.71247708409957,3.9016837824188397,1.3986832325912104,7.962344046336708,4.959077703470417,6.008204989701587,7.39488587703515,6.311094146024675,8.43100979161026,6.444919301494486,6.215995145029509,7.944170017524466,5.984691388413572,4.724410354464581,5.488448378986569,3.030799281984945,2.388364987170025,7.215924346184301,2.362205157612488,3.5101465705428234,7.264686077145115,5.279251603561067,7.636650129656744,6.455982224455642,6.809840023899382,6.7012750586709515,6.0385403221712455,7.526148135469182,5.572852496583356,4.64895098364986,5.565975461375922
20,1,1.0361255160373593,2.8125612247037792,4.881146095814549,2.0962393952860197,6.235366158030215,6.51768132157087,7.020336597738861,6.122019063080076,5.514739194946922,8.275131905346347,10.756972056961827,3.6508392992149568,2.1246522314876732,2.211302795749344,2.5687490124403904,5.302997242739621,2.5186969490692297,3.7598262769408413,3.5735715879468732,3.4580253346548435,6.367188102284033,2.9321826688650714,3.1681116750924607,6.472841283113156,4.801854094916272,6.40228389554106,7.910776216133927,4.711032713125327,6.356230427630786,6.336342999624064,7.116897373069589,3.3998632955570454,6.359309912204614,4.679073353615657,4.709166705747315,4.750832471070424,4.965048622467762,6.387718045623176,4.101362694861235,3.552358322707091,5.903540068881027,7.316362625972581,7.083380398865698,8.354218569366529,4.860234310384827,6.154362685475568,6.31468868720604,3.9170850611458015,7.8456419568892874,6.068210751852324,6.019408741278644,7.500751294484918,7.649741231311758,7.431730775714232,6.561679822313385,6.3045128973007225,6.15433581671603,6.575736331327957,7.71044748551256,0.41421648640015896,3.7077541103092964,8.645057142761077,5.728135940260823,4.605460773610109,6.959377401608466,5.111430342641368,5.719579981389562,6.602134449958614,3.227594289427737,4.238116703964823,5.372305903959051,1.48461700373944
21,1,3.0985233596352213,2.299236887618902,4.386549707907565,3.284978878569956,1.321901643726797,5.508035062579964,2.5018078463083584,7.144494532712611,7.053421579203547,8.953465265139673,5.611652259267863,2.0013587822502967,2.570600315526418,2.6054274530635744,2.0958261075986537,6.399522572784767,5.1607909005105155,2.457403638605886,2.894426022828684,2.536383369758092,1.6117307445513913,5.998435995497681,7.235627254073473,4.885093081524776,3.94466158971812,7.934525779179625,3.259637076070722,3.2400934289177665,5.2527909138697,7.507251842101103,5.346884272879123,3.200726835174262,2.919316957880037,4.3852254460341475,2.2060522557206537,4.144371386691901,5.615743835525523,-0.3854011659910418,6.621294047480991,6.07132354233353,5.707269064412431,5.817131806724218,5.441226004027104,5.392331109962849,6.746161218615251,6.842166005111505,4.941115111462571,7.074658741402693,5.105412469471846,4.501962052637566,5.937918549168384,5.942703150670975,6.183864010824727,6.908971898847496,7.320703897840188,4.916713885949951,4.56432289765243,4.849504944911507,8.34793099993498,5.840657520766831,6.472882335767037,6.944342770605291,4.235914465480078,4.962294387694046,5.662164155874504,4.058895570988955,8.620261746675236,6.239440541242847,7.521016837774111,5.86540511407574,5.468597659143836,7.7524894186912325
