iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38],data_log_copies[39],data_log_copies[40],data_log_copies[41],data_log_copies[42],data_log_copies[43],data_log_copies[44],data_log_copies[45],data_log_copies[46],data_log_copies[47],data_log_copies[48],data_log_copies[49],data_log_copies[50],data_log_copies[51],data_log_copies[52],data_log_copies[53],data_log_copies[54],data_log_copies[55],data_log_copies[56],data_log_copies[57],data_log_copies[58],data_log_copies[59],data_log_copies[60],data_log_copies[61],data_log_copies[62],data_log_copies[63],data_log_copies[64],data_log_copies[65],data_log_copies[66],data_log_copies[67],data_log_copies[68],data_log_copies[69],data_log_copies[70],data_log_copies[71],data_log_copies[72]
11,1,3.998385038355515,5.7504532150431675,6.478318532117656,2.1800284675282704,4.98050463387825,3.291618730930055,4.3081669079895235,3.8181572412239504,7.917879114616726,5.225836545235364,4.623406080317345,2.2256035430903562,2.5629363797390656,1.331243586350621,3.0800231483138756,1.8661790786224401,3.114571552154994,3.3205993769929103,2.9931315517872195,5.966337227668586,4.36974367024593,3.6950203796237333,1.5391330538651706,3.455957450080307,4.0832298311598,2.662944400835742,2.774825847014069,5.1667872539718225,4.713837646443514,4.724259765674023,5.453878312711929,4.137612502067812,5.617031862577125,2.91899651507923,5.723399528102558,3.592337030860943,4.427673402004802,2.643249841135764,4.190764883880701,5.764013937400315,5.477787962709322,4.085301503235584,2.204581652771038,4.35829698202158,5.754993029189699,6.892748742716084,5.709785332915443,5.784292395945883,5.3676238354828545,4.7981419678228105,6.433491349252826,4.3028089052658025,4.149196525520874,4.227528335458115,3.521470138746431,4.9903402893629085,5.983336794243521,5.562590980361189,6.858951880103911,3.7200912501129353,5.389947220601315,4.184846969700056,5.42414321308986,3.720731274525643,6.6614125279706355,5.486830834964169,3.7017465124225994,4.216891913367242,4.243054339303374,5.96192368784585,1.9031093631379057,6.654350376548678
12,1,2.362894885217161,3.2602929986292195,4.47367328667677,3.699300879192297,3.8152983420785125,2.7510077338099133,5.785817582217361,2.053823007883621,6.458342125911288,5.63845357463673,7.542770385178413,2.07651586323896,2.9947706105006793,4.020006154134274,0.6149596098937598,2.39035679513219,2.3745597081784617,2.283312015727745,3.1726554372450146,2.358377093398171,4.218086118930026,4.130602217017961,5.341382256352987,4.315183778435205,3.8659612292671093,5.151544417814991,5.368940218713881,4.7691672550308315,5.386646974760171,3.765026957379194,1.3657105383968573,2.6234670168530383,3.653944140747513,4.685610510890726,5.688730717656545,7.442778289082433,5.027965706321101,6.825499209882755,4.577671048004123,4.414920929367653,4.451446420040328,3.3311988498233553,3.559243821842994,4.824324264991357,5.136586722848424,2.4979318519902183,6.054461862804311,7.771407551267977,7.356304743022826,4.386360049028202,4.576085825624739,7.1496889554872425,5.5660736546455265,3.4560606135009317,4.924104801282837,4.65498671494951,5.545814594457392,7.416207235263183,6.0188412716264175,4.829322042760815,5.040712588746521,6.093373433214313,4.898458740263686,6.3804360172812755,5.494611261275245,6.416476968128906,5.962478577745552,4.4940990981308895,8.005406673697056,6.484052377463904,7.008178982017203,3.3800681560456836
13,1,1.109597672473521,3.058699152247294,6.024347091278878,4.1709751497355745,5.119074607636236,4.755616673026595,2.630278705744758,9.691464207767295,3.2499733101460206,3.601197655853114,4.06738044848658,4.214009806072818,-0.28135832627753476,5.0544899252772675,0.7928016530109847,2.0201849809279957,1.5389908385321207,3.300763955306077,5.231214919963424,4.869621309504626,3.8118545425547854,2.207699682767566,5.93462291799278,2.0332096750218285,4.155993116477025,4.232187657320998,3.1181099267792147,2.9096237912516036,4.962067930218638,2.6711577003356903,4.910204005607897,7.092934686419557,4.237017685076933,5.375546325224229,3.1442479428353187,5.550577402609309,3.023576369374806,4.595981121400755,7.149261146188928,3.2692478174378374,5.996122252557883,4.282211497684165,4.853376459430755,3.709845077981766,5.195218804423669,6.801277195028003,5.852391560452379,4.47743331983426,6.261957750856633,5.882634398197588,4.536500066147892,5.828058371323415,4.055371601850216,4.271730530352743,4.332359255692454,5.073058241678375,6.2118910695905205,6.235469269426995,5.15089357783206,4.492997742174599,5.26999106939973,5.804043721307008,4.362151199710022,4.306737004363366,6.848001927627306,6.240949629978908,4.549305769437696,5.072570871604112,2.932514216528783,6.775180404467826,6.965377560273543,7.7191957338207855
14,1,0.8103309175952753,2.0915539478232246,4.867476407993028,3.693780311076261,4.490497418830603,5.6148526486336525,5.112131878707945,4.338781875064471,1.201679966203688,7.087795870083614,4.237573902804555,0.9223104996556564,2.4448508321613613,3.562209800470354,2.4998738496268498,4.257619338380579,3.3917065997034785,2.8444305992317034,3.358336860442468,2.4168418094026465,4.106097272741499,3.731650421403643,5.4930493361117305,4.904132634199866,8.380423510442236,4.616571777324149,4.959599949912133,4.516986502415555,5.450660861077406,5.4976409417011,2.4639028915044574,5.310032942339829,5.862212082505428,3.8516115091806697,4.959457735579511,8.192841534516049,5.520217475476127,7.222620186424658,7.385524771566741,8.83095155883425,3.625576830497263,4.552822583680319,5.639631851595995,4.335109541598818,6.494374608790766,1.8491567645744298,2.360432795284288,4.344202905028375,4.330262483613126,8.532137654667213,8.106545124603333,6.988934149767234,7.653067127938432,6.711648507724797,4.448418719099626,5.350991202399576,4.2143076678141,6.480461553359638,7.185757676850919,4.320375423994815,3.6620780116022305,4.4375473222691895,7.6961046073314066,7.642100237865293,8.413359486522237,8.344544132559005,5.1176062125841915,6.137096511399799,6.178933818748397,3.4687004755520645,6.226812876787525,7.3115703095751945
15,1,5.071794021255589,1.8159113355330556,3.391253793852158,4.259329553716292,5.037674091260304,3.477904249377043,4.113792009820795,4.923701990071936,6.708859843302488,8.995835799980656,6.305189283552718,3.4341226411034045,0.1773175843884185,5.182728040692814,2.3746126248657062,4.771476555228673,3.572554436715917,3.9585392234691055,3.465143655687467,2.5144504837445756,3.125075004620957,3.1562133360646447,7.321225257568399,1.7310651430489834,3.723226412771745,5.20548757139753,3.7056444732545533,4.820411651680924,1.9898389580601203,7.551602120921984,2.4486627262329956,2.643557075466446,3.2080873591809227,5.282652869793488,6.979624477313755,5.73410294166833,7.417686516588736,1.8974435007741097,5.303741142879126,7.1500836442121445,5.917096091652337,5.193849512890758,4.785015556169084,4.956423893935055,4.463753512726496,4.837849463029656,5.521734465367966,3.514211201955832,6.9236816869998385,5.990840342998255,5.395395645179509,4.149524988179709,3.3642111653883835,5.673268027916835,4.528562980313572,3.182365242270801,7.4861533859921945,7.083669195551556,4.591651258768181,4.71385931633792,8.17143981669522,5.807040752892699,5.287892757683878,7.566739221059534,2.238018737911227,6.040095500480019,6.179765875941058,3.5215409938802953,6.066779509943903,5.5529437147310325,4.775587772985256,4.3013731551503716
16,1,3.2175601759523818,0.036929760636460696,7.328335790176755,5.596084524738118,3.9828318562627616,7.14047272048016,1.502025767144549,5.468764092437288,6.574341374708549,3.912247807190711,4.665587034906746,5.806075766106148,1.6000538387676986,1.6427451311525425,2.2115481221417093,3.3666794670479376,2.8157540513508432,3.2393255781770125,2.2584948032904792,5.183496398593594,4.996423036370188,5.0666354387057915,2.740199721520708,3.62192619982508,4.34173368346069,5.0320126692751534,3.101203185951667,5.984011951735644,5.482772596541385,2.3814156882981123,4.782089774239209,0.5856750029543178,3.20380828394691,4.256818428500127,5.635695640443008,5.204403763954464,5.763524935305093,5.457521695028289,6.366093662079518,3.1992546490350033,5.1687195238122605,4.418344602535885,4.184360067693768,3.623327214198235,4.418526510396145,3.324380050227918,6.746830087589272,5.035448971356799,5.676460064191619,5.872774970679375,3.0641624424279112,4.869983979973069,5.197188227281941,5.381382953414558,5.612427700290369,6.482398805860271,4.976587169938877,9.672688533082962,4.962979680242529,8.699787475543538,4.884021331440924,5.434907521697046,4.344580063292406,5.667991820412135,8.637662269333424,6.165879677056645,6.153126024267877,5.74281835869549,4.3276131148330705,3.6858746901953454,7.683341917669974,5.932636654207625
17,1,3.489173014640629,1.6877530411716546,5.9149195655374385,3.9306654618128585,5.493780800000187,3.6063035309758527,4.620640167959268,6.989017341212758,5.924656727721453,3.7598993939272916,3.913603614608774,4.037103947490763,4.515363334592094,2.5847044384624622,-1.4418207985826341,3.4934897858872347,2.0710396393929207,1.7962220460174747,2.317544917976591,6.920108658151195,0.8626034546433661,3.373001524449734,5.613971137349501,4.243627907886156,3.691281384993161,3.337038143528243,4.660991969599306,4.9710826082264825,3.882901415624537,3.406179195899802,4.703003599303994,6.270177370654842,6.314922676927951,2.3510280356422633,6.351758807949663,6.092223394775217,6.671458237239161,6.457815108894068,3.941350381242665,4.820799517033258,5.546573936567997,6.914178074665283,5.260031656278703,7.958000441440532,5.068143425824175,6.377152057869324,4.524298331359782,3.6728520860491116,5.928985890652466,6.4991314168517365,5.208197098972801,5.049377933361614,2.6332913772752677,7.26705694351385,6.1754143076418995,5.713318557477072,5.587453247774259,3.221471134746617,5.828551381665129,5.169392918541687,2.3055701362554335,1.8780419841191693,5.2134889776667395,8.32386033958253,3.5904223660830654,8.368545239873832,8.638619955394526,7.358536253609703,6.618099153401159,4.437356901041278,5.162506482711583,4.124271553064963
18,1,4.851795660453707,3.4130233263956797,3.685091834750519,3.688142960049098,6.177833832242616,5.2064764569773345,7.612902292221645,3.3603439428346182,7.543935835153776,4.873399512900889,7.740068102973799,0.8911915972871203,1.754388496419835,3.990368510294978,4.619940753594918,4.737277090841276,2.2329675663156427,3.2762631952127457,5.775147585992777,8.02215532977274,4.3698556665327875,6.78554180821607,6.409194413562514,4.523609749566071,5.864474835753897,5.821431522522578,3.3000862168468466,3.5541322471255263,6.027920749882976,4.089807094669633,2.2429185359629193,2.9106200886430367,5.062282338086045,5.503415245723766,5.630272511015655,7.1151641239821,3.6374983796428646,3.567263695624624,4.816806543354165,4.1544483183120615,5.217914659146594,4.920569308313543,4.728025633228222,2.532358394876509,6.343844309679291,7.166274061435909,2.2555664413580083,7.704313519742548,3.288103738776417,5.258434451924335,3.631278519406633,5.288778193689276,6.317249449085261,5.4062491000857085,4.084852128812175,9.063329631095712,8.572542079278985,4.931077595392962,3.045530701791676,4.027924344817032,4.657652313379396,6.530767089979616,3.8929829204243007,2.437887214695917,4.198414348346921,3.1379190860825004,7.261230238961553,3.493825595476946,8.0887500802017,6.986759363063146,5.794140525107871,6.26402814578332
19,1,6.9780950832715805,3.9976242873030374,4.699727367757573,4.402233007232859,5.690596132431862,4.979237227796952,7.039254663207027,4.715164853308086,3.3852836279286276,7.392452937586155,8.178416450044473,0.529893609834668,3.5773254718560907,3.338556239560282,1.782191412717173,2.312005781679727,3.4069979729306343,2.6462615479665077,3.854060720582457,5.674815822235569,3.972563594600666,2.844430493711415,4.651422932319127,3.208498513701798,4.112074145693523,3.769248691164389,6.456251794069469,3.4530664815636043,5.7634585816722135,4.070637825274336,5.727667667485439,5.206121718472041,6.453857828125399,4.516908196909822,4.827774254036055,7.921067975044442,6.635611897394773,4.229543103149722,5.707188403782516,4.362214140920237,7.133444904467178,7.2988441335049075,3.5419555188312186,1.0693899263524376,7.553240635009302,4.610439637987784,5.6468101774367145,7.016629872444384,5.9748550854503675,8.068993852057243,6.107053008797035,5.959754841578456,7.66691616354129,5.731263597316031,4.647911632516209,5.402659421488378,2.9748938358790427,2.4556891804494945,7.2245483673041,2.429847438435682,3.6703339807851334,7.3792205810163605,5.41792777752768,7.899695342508986,6.733383637645284,7.082938742455429,7.074420305977443,6.419744018941665,7.889263430160483,6.04727967380322,5.134612238761798,6.04048625914203
20,1,0.8939301662815575,2.4242159742162186,3.901683365972916,1.5026642630298457,5.068257383776659,5.772344595239226,6.2053499844299225,5.431506851463871,5.667396799801538,8.045298667255924,10.183245311230277,2.9623280947612116,1.9085242714682829,2.004112470048521,2.312029536697039,4.668685949855051,2.2701892276569273,3.3393428069211124,2.8903060444659094,2.6652399624614396,5.171297724392435,2.212260119318846,2.489622988568849,5.336436297682073,3.8969876495472318,5.351486156747493,6.650955863599217,3.894581372928207,5.457568153528755,5.440436405564819,6.1128341029189865,3.0088794434367774,5.7468953854228015,4.299478995942597,4.325402495146983,4.439223671680169,4.623757192772143,5.939227111855211,4.111167557128324,3.6382353845183406,5.752132903367487,6.969189224460135,6.827596859272154,7.92234270738337,4.912498614190339,6.096431753436139,6.234542355409588,4.169160093550521,7.58874361267971,6.0576002482569296,6.015560435718122,7.294003007424917,7.422348314119045,7.234546242501879,6.46691599707855,6.2453831300588325,6.11601517490309,6.468231798433791,7.445712923634437,1.1604763147979096,4.010616421707791,8.263787376994244,5.75104621936418,4.8245838178853155,6.852332523517599,5.260444258518209,5.814143350656611,6.574407609808669,3.6674569722071517,4.555276134254939,5.532307629285448,2.1833121544436738
21,1,2.3150884132604874,1.5626142468369664,4.935635921880872,3.898581473215863,2.0504769979990756,5.846534663790368,3.016375017853694,7.387150599110237,6.248446678991046,8.037209330179603,4.891118355321556,1.0328020998640222,1.959046759848313,2.052137527001725,1.5723823189976642,5.703490201544577,4.5373080939385435,1.9922517872929357,3.130625261971707,3.1868695414407044,2.316371618926727,6.446157987917216,7.614643355740451,5.401774373138092,4.516421714671987,8.248455843353552,3.8473642408388717,3.828965218566923,5.674543704955311,7.796966224413,5.763126239960557,3.707953900212673,3.359813591364021,4.739867309643901,2.6883231045517477,4.481371777338154,5.866569445130045,0.1906636585653727,6.751472061904663,6.233712019783107,5.864063192311476,5.967491535385418,5.568428945069513,5.522397708533565,6.796937211144441,6.805602841999851,5.015891972856096,7.024479032283556,5.112708975633127,4.5446012129184465,5.896457156409763,5.83978632571459,6.066822968484729,6.749463013962583,7.0417496139578635,4.7785555732477105,4.446803286104129,4.64619653464532,7.939728105256423,5.579299664032493,6.082983418424927,6.526831538125547,3.977029430158238,4.503917376377366,5.1627974386009905,3.6534284774056367,7.846365512108765,5.6049833360263435,6.811500760258211,5.190282175543412,4.816714788462166,6.966844445519452
