iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38]
11,1,3.741745958151981,3.2072068882286167,2.6597209981511702,4.502108266357616,2.540885392926044,4.242325248748358,5.596272423080571,3.0949020560817844,2.8847407931165705,3.6019582016905725,1.8066233008010129,2.7294276195854152,-0.6833019325476075,2.5897589562722105,1.3960816499293789,2.93030490819602,2.091227708657207,1.8349238353130533,3.0603431519807365,2.439438013454289,4.249675695603784,3.0015041967147362,3.1006542642777712,6.155810531819046,5.96843795112446,4.030145625574994,4.278007142377191,4.831590580916396,3.797152603058352,3.921538294661941,6.245356313323496,3.8133692713163327,4.183593901475334,5.866109121478461,3.0862565585797777,3.397406846326053,7.10721978944887,3.7880429542215013
12,1,2.8307440482309625,3.174427799472579,4.130953265689912,3.8371696113083695,2.432485649621851,1.4915264524557668,2.4220103253050085,1.9600680947169902,2.5477945414246075,3.5122430182428364,3.8142155243732145,0.6287179000067165,1.9943411378150409,4.283758868609514,4.009914930002172,3.8455456421703973,4.227295344915674,3.3181128660998285,4.302078452207961,5.395659313247515,6.388931531674087,1.522034774653402,5.279269289318218,3.7231708796196146,4.80646470551713,3.194732955247455,5.232784166234188,3.503395472830497,6.696077081623057,4.970368959491311,4.614738395794865,6.342142496318667,3.983370181600803,5.5567739887730445,5.148039943652975,8.811991397863814,6.6481034497491525,3.2056648670640566
13,1,2.7588999269109125,4.422567559533296,2.7056883881673905,3.4219439906111146,2.3518707545023694,3.0747746506256375,2.08212524244217,2.791828022633413,1.9904718027908321,3.619663174135182,3.788810517732423,2.2661045497395755,2.594905542818183,2.5324332248698345,3.4218449614657738,3.5082488951571875,4.810886125744562,5.480135057095639,4.486644738622112,4.762668981249412,4.360162374351971,5.186417788797359,4.665796786082197,4.615366533400933,4.881155124815951,5.283870189752523,3.987036954076035,4.842202681047502,5.209990724746291,3.8856260459565326,4.762213395867295,4.446896898507574,5.302311987124183,4.775227393870473,7.0325607299131185,4.411208115400479,4.251331985209133,4.32961789077669
14,1,2.634004366444037,3.407611144924202,5.691567301585684,4.916984280197904,3.8749810272632272,3.4138083456228774,1.969949457993053,3.2532975722142283,1.4083675178288688,2.911929389358309,2.1215179474043286,3.800910687981799,4.8484894905374905,3.37201434700789,4.88838180501996,3.2820509214688935,6.618643025589097,4.179858359606163,6.312010051568066,4.128427750040209,6.023085764173648,7.328664257522045,6.212591129138711,3.949621215616443,6.2004863801880274,7.096234034543854,2.9065274555136944,5.2964507887695005,3.879792042574288,4.8000073639952365,6.402319705302129,5.687688906776226,3.9360575732008454,6.841254109522084,6.524269154181032,5.487384226458458,7.4937493487926785,4.613088027295264
15,1,6.08719406952412,4.042076399015479,5.303510855418202,5.026873624845411,3.478040032118295,3.346919713130091,3.1525502525251787,3.3314371511549106,5.0500912408035195,4.275420895422491,3.8466311149133348,2.8131586536117807,3.3597234136455323,3.477935196756093,3.5491634509763212,3.695873096618392,4.359552807658011,2.461339339488095,3.197211674765693,3.6608149902185696,5.216095855528496,5.71153136220836,4.128150308951925,6.816260870576659,4.8849110642707325,4.213532686211898,5.510598807231723,6.083910279175206,6.196856081789082,4.961872413196234,7.540598977715424,6.230377207803303,6.821366867060704,5.526278225510938,4.839952972397206,5.861180221703078,8.340247417130177,6.223875881956682
16,1,4.737949933397261,5.225989513929448,3.983564945933147,2.1259007532100207,3.8508953789337106,2.278740527538592,3.263085164275726,2.002095179832672,3.1172348918989514,1.0270879840972347,2.2988183899498886,3.0452048040798636,2.2083931010886784,5.075813986649007,4.4087527718013515,0.8738254382178041,5.097690194323427,4.271377915965888,3.1818263329595498,5.392465094478361,6.123505030462287,5.2032880092159415,5.524449867256051,6.152396928781441,2.5751753016293955,2.197539123432475,2.944640026787814,4.479714962691268,7.51998581974304,4.820917438695105,2.5879727110919357,5.259011200879422,6.053141601555872,5.1669764868325085,4.675876796033207,5.66010442567308,4.957598296621826,7.8965448657420145
17,1,2.901944077483078,5.620426605230323,3.7335186589434617,5.546064089858471,5.510649991972651,4.136422378243283,2.1056265964059797,1.9772804342527484,2.9514897732338796,1.6147680972152827,3.7829275981581247,4.478760461917121,3.6012508199015394,4.143022250308963,2.5568026321778423,1.3175020733594858,3.1512184838580635,0.9638019952589212,2.9312824553149532,5.823280982360074,2.2520275227983224,0.8812398652361072,5.019582666164616,3.802824750854334,3.9408173329257283,5.131574608751862,4.530192194786087,5.993165204240312,6.830109110153633,3.3821532568292785,3.163187156871801,5.23083467500382,2.5060653393766334,6.275022988454367,4.110894290124356,5.672806674619482,4.728613655363378,6.7082006862506995
18,1,4.756536281568557,2.9009549535576244,3.600875155573475,3.9154511124625664,2.2594313170313125,3.6078395986198117,2.7271406933430415,2.1078764394140683,4.011887227560662,4.511411165432331,2.1665666527043763,2.2141391338328815,2.4894520818368178,1.7984398516767155,2.2186675122772557,3.2831885399692045,1.4660549268757037,2.869170241048919,2.9449200340755928,4.355086883929389,2.708569755165898,3.616833349862536,4.983511557409335,5.834400446884067,4.295042850996337,4.800432158812497,4.223470010109494,5.714167878959181,3.2959861913224717,5.00415308502089,5.7382422184808,1.8267372539543674,6.261948731720304,5.182073097643749,3.7336965248930416,4.847143621488161,7.415676550171147,6.599489020437833
19,1,2.3691358771827873,3.1160048080959117,3.271868527242785,2.062514052806239,4.144731877019319,2.6557668362101716,1.587672963785427,2.6949443952182923,3.441575762972271,2.1214802979691485,4.336855722987352,3.7760710388884493,4.287536153375733,4.766034312887692,3.7798493787737226,4.162430013209778,5.625007942025608,2.897255912227889,3.5659410628465995,3.8946576086099345,4.214486471894899,2.7109130312819776,3.252734886659128,3.0563322037430285,6.141583765496628,3.4461234840662254,5.0796831831695375,3.7330190239504764,3.596490522467103,3.5105449449650217,4.868206153013865,2.5302021492730673,7.614477140240013,5.336285809453219,4.32704946942328,3.1810430921172737,6.246250567005651,4.181831446500949
20,1,0.4651993448178297,4.070260036804013,4.505133547679583,4.6836767035609785,2.8426585937149027,2.010330064962766,5.597962746112886,4.445780132541655,2.8695015123794003,3.81111136178621,3.3752292342965395,3.6741855434195996,2.8719443614236133,4.164654856190097,3.407189915507338,3.2164132084165598,2.973104177392826,2.9338748393627925,6.404924216687923,5.628879114198551,3.133571869829661,4.9206392642548815,4.986990345420698,3.562073747733385,4.178941222338498,7.143462665645535,4.816963642975437,5.512394351380635,4.645659469095743,7.199066582329296,4.284747574656672,5.004682189411062,5.772384623325049,5.49775332453401,4.971381121454798,7.394202145151586,4.614601140624458,6.9496468637792015
21,1,4.4301993854650705,5.876567377869114,5.4147737599887,1.1724994973188851,3.6586023184405,1.4815334028230809,2.334145003474396,1.857199386666777,5.26458805067689,2.6996662506760876,2.162152376459274,2.1022986233983576,2.373427061932673,1.227590921566484,3.021491767467604,1.8598523483352931,3.341572720899699,3.6699603119316353,3.0269201204416856,5.7146412301266505,4.324908437984015,3.9994928924827713,1.7538022950073682,3.782718247229198,4.437536984343717,3.079817051381377,3.244148428875526,5.603284636821189,5.144413771336357,5.20819712122811,5.967950424311676,4.724105998762757,6.115118606490046,3.579531922271155,6.380564572320355,4.369649901514505,5.256479394464136,3.6554120456697947
22,1,2.8430897070286862,4.122340188117055,3.7227661527336027,2.2723341038562315,0.24129140841067978,2.2686965572411366,3.5014253002952733,4.5974265083551655,3.4698879036068706,3.5652159631683076,3.1906102764854216,2.7007968190576577,4.328387651648781,2.277919410928937,2.2234831120255865,2.3443615124469153,1.8365849894709791,3.3809038589852745,4.4769431743284445,4.2204202769050445,5.615799538824038,2.875733414230629,4.551008980294696,3.534811129806469,4.778536746640986,3.116233755692447,6.016729752850574,4.92205460960321,3.205012489110302,3.749207775328284,3.822630691745646,5.519697417055254,1.6329959471676627,6.299908360756309,4.778458881232414,5.704883234742689,5.333095386290644,4.7118089178628155
23,1,3.1424967618154405,1.796295220444296,3.908177033345003,1.0673792460423888,3.8763549596194324,3.2141754799317006,4.4897872171350555,2.193101431893284,2.8181373950364055,3.5496186035872976,1.0784688070163118,2.40085668781111,2.4348191871438907,2.42725202055878,2.603130177368907,1.5778470920672558,3.239337654352538,3.3134766176464048,4.209506148985711,3.68805916033039,3.5108551423402377,4.748754533968363,5.0273136750946845,4.7965328495693,5.248502633443519,4.148419775055988,2.441653825679415,3.3629575512317174,4.074027357114397,4.854622725061131,5.626336785622137,6.9474212927420975,5.211809942578332,6.5386768912559745,4.886443652484348,4.793550081768118,4.817754479097385,4.032099530967533
24,1,2.515314600255284,3.4753851500481785,3.6720463871945976,1.4244141038396756,4.172273363065613,5.515869256154742,5.049724167366776,2.631884235851569,2.759440020877719,4.805830427401922,3.5530212145970204,1.9166706756560064,3.137223161980431,2.9772053003977694,3.7311451785094594,5.250434944809545,4.22208234556522,3.3165819929191698,3.5718854036367276,4.558166368306129,3.686086337858572,5.051755718044057,4.387823202694844,5.226295078485509,4.879853164789558,3.691403387638131,6.516286552199346,5.308680922353334,5.727504875110202,2.803106304513116,2.9709435891175855,4.586652936080227,5.700522227457635,4.2105480857126905,4.994856803969796,4.273755418801957,2.5562212341423103,8.302356075710527
25,1,0.5453787779581245,0.7020572384870711,1.0762241361367706,4.491105673213204,-0.5286911958282877,4.710780641485142,0.3870256595085055,1.5415359482342033,1.0838284463389203,2.8766045825036333,4.192681670541675,3.3480150240667337,2.314192535998546,0.8599271662545738,4.486640078136841,0.6474210584423096,2.9464970956577914,3.002079482967005,1.9234035651472687,1.7624421320070467,3.771573744118756,1.5892717080255157,3.897034902577709,6.305963176071687,3.450771981120292,4.713015667377007,2.54575294187341,5.012325662024172,2.5636566550540634,4.168424692504349,6.718231413181165,2.8771364044809062,5.6114247087848765,3.9281860376833966,4.517291541684017,3.4085024452458956,4.940611012347122,6.539987651639721
26,1,4.241957440475434,2.7041063538070826,4.368082793894102,3.912689460978131,2.4071130679903474,3.6316867235329475,1.8278092221743094,2.07592244730477,2.138076845361442,2.936083381588688,4.12606275579761,4.155404627361307,3.094740780617835,2.445800925763696,3.2029359847671284,3.7687000748617834,2.4562254490418693,2.347962498045959,4.97271310705276,4.45901766408725,2.7382401578977307,3.474514365023462,1.4093903354894863,5.548766655522178,5.858164841784313,6.800566629697229,3.0612751898195114,4.301969049646155,5.21009905910802,4.159057431690644,4.911632234735485,5.489141573795539,5.045128715093129,4.356790030250864,0.821783382183724,6.256733419702454,3.693346917009419,3.6635501386864204
27,1,3.0048456167279753,3.6407574551698723,2.73475711796381,3.9397888180932323,3.1122489172018972,2.65643047415776,2.3866906822676333,1.1861551433503477,2.5395519603702583,2.2939417989696844,3.4827248104523094,3.0831327263938744,5.784246839318983,2.8448009581481055,3.150523630713705,2.837602336038976,3.586650186805468,3.6820068549324874,1.4127882412825583,3.631179307196249,4.0341718038661005,2.684179492633354,3.6196131607952666,6.4414439804357535,4.507126431814076,5.977654659503551,6.184131051796847,7.3616732887439715,3.4000999747129987,4.142123091615926,4.971526743727124,3.9953688845690896,5.671008938327141,2.080499401924761,2.512972311795619,4.069663514490492,4.085706076879726,7.421182500280988
28,1,5.200909605616196,4.199300388207479,4.673160831819375,3.8695597115925993,1.8927303771487236,2.571102021415228,1.5868698197601165,3.359428864922033,3.9467789401434863,1.6921257983834164,1.1823285848345315,1.8945249217903022,4.556402011898984,4.589656150685504,5.3749136096283054,5.371394741297609,2.924670928226909,3.808790724506355,3.926224658660367,1.864727060163819,4.153204868602165,5.2028820578088855,5.966644987852231,3.481019891934689,3.295444176198263,4.071532585973297,4.752673880016247,3.1661047086676697,3.7636156399921807,4.477713991187046,5.172977319763448,7.103404452464061,4.936752728245041,5.30639305786396,2.5504968911068615,6.608815103759547,4.329821901216465,6.187200704691249
29,1,3.485948434731907,3.5564704496824207,2.4292199141249315,1.2899706358808676,1.5874122024708832,1.5694351072362178,4.497079200047743,0.26010950116823073,1.7450367577089925,2.8034409487985874,1.6633654192990996,2.498977219682384,0.28151407011508,4.471825696694594,0.6903664678989839,0.8319858005977269,1.3183689637607294,2.947455902489619,4.287261351913493,3.4002265950873096,4.729236281510947,0.734078104362249,3.349505363752486,5.041169506130428,4.1603518117245395,3.7368713296409846,3.4766992368503518,3.6903623609451497,3.4467052429670746,3.7628335459645266,4.357537782911199,2.9521562628339453,5.562611470165967,4.9103531824982305,4.522052172680127,3.5931587805629066,3.067141040135302,4.937727130830529
30,1,2.80907347822576,1.555972462517583,5.288766388035821,4.835422864260429,2.489968472295629,2.5518459117163155,5.4609667444462735,3.364926447034283,2.9190571150182385,4.858260129141636,0.18294590056564602,3.610025239867599,3.7176909444754873,1.553809232626922,4.003591397428323,3.5185200694219474,2.9477131386687843,2.579224127349765,4.643770691114613,1.8939030864551245,6.749057774562349,5.328219645294692,3.9283575919414853,6.6816904725897,1.671059813341083,5.3334586300305515,5.181565137238331,2.8378439937087734,3.5841569629774113,7.870459178672744,4.060022536315425,4.085318993644101,4.637995125414015,5.6073247720886075,5.212381617864322,5.654798849208033,3.8066844738285415,6.00714558613485
31,1,3.1731644793928986,3.129770078976731,1.2837330405697571,1.859002604750456,2.2360614234524636,2.6591680859630786,1.1546637407456974,3.237737721311927,2.8112793291033307,0.558986686922335,2.3355171184152876,-0.6970719118336938,1.1426910351115924,2.104948831964444,3.3315876784646186,3.0236713646264897,3.6269103882739997,3.4429141041903844,4.124777818808447,1.9579615416872813,3.4343813401851557,3.061790472087278,2.908696309834471,2.7677195682928,3.440824394065406,2.721376158903312,5.315354068071064,4.172656957509424,4.7464049953543395,4.993385157330775,3.056816845156898,4.498597764682094,4.849570650150217,5.108597536447263,5.425138678994389,6.181980528269985,5.172130496743762,8.660077515238058
32,1,3.345201004688105,5.784643758687752,3.098914432461167,3.4079154843417467,2.551723252646263,3.33723743277866,5.314638129667362,3.66177420226536,3.6172297381892977,3.364725144231172,2.463734496721186,2.056498657954842,4.812160977826935,3.810938819818368,4.481666317974645,3.2835992895440977,5.244540907369988,3.9152774694975743,5.026034113307449,3.2733882130544254,4.004898809626415,5.653530101043109,4.664744193434834,3.153423693866432,3.252754456867189,5.166355057518704,5.4608767767454465,4.1353152786626,1.3744662380099728,4.7662471856500055,3.811544305320904,3.668460940572094,3.7778458065179814,6.334168231224273,2.240350152881327,4.010773547817963,5.270368816790051,4.389725153595495
33,1,2.310897146982885,1.8480181528723005,2.9148604429047684,3.1114322666703953,1.8790146842002224,1.421289188060328,2.4494008656129522,3.699801344015896,3.6084291328052625,0.2160738609757516,3.6912047579688925,3.523883537225598,4.093933181583839,4.068926524159319,2.102405462929382,2.9191345294208304,3.627163505942303,4.844835661749138,3.4683226192935117,5.873328347802862,3.4542840306647316,4.676319264996252,3.124555308704052,2.6140102205087565,4.617279514990759,5.212045672332028,4.173547583544001,4.079903622191951,2.0883087091743398,6.117231013201994,5.209692227517704,4.921529203281334,4.884626573079236,2.888156911716195,5.19184863096786,4.668639671397632,2.258617582230816,1.9635173258610998
34,1,2.720425365240238,5.880557816309973,1.0527163421243986,5.8299471112030705,6.008224178070132,4.6933242985602694,3.9255744870215077,1.7108807464661602,2.4274086338654124,1.3672674143484567,4.2784594443218955,2.9803461027034035,1.7651784165232611,1.797359408008754,4.140184564011202,3.0737975296608284,5.39541619133427,1.7147080931792498,4.720206837181909,2.4833342881584963,5.10689360564212,1.7068882488962522,2.559623252551425,4.693970944592729,5.304803415000208,5.440425296705328,3.2801293363615174,4.253631556089356,5.898069340455994,7.370029812814419,4.1618519358068395,6.3201805069093355,5.7650636947961615,4.093099011722966,5.265033303850183,5.177974320438292,2.9252700150970354,3.11115886252955
35,1,3.939964128361041,2.370408172186789,0.9219605605258429,1.3254264847708739,2.693307325142673,2.9582430918336136,2.919305828460756,3.9831911098842685,1.4179203072647266,1.3595114078555046,2.274238839308209,1.8348509145946335,2.6352929263380855,2.5646009255883206,2.600553527436405,1.024591673791814,3.9333162399079735,4.531010433085386,0.9270790552390398,5.021270354925229,1.7603019745995616,3.3238819997075026,2.16630358845416,3.676547746528723,4.523121158594698,3.964268999291404,3.006905759144706,6.782565809773857,6.55761958164023,3.914840742545113,2.613021521176833,3.484409680264355,4.004780995961445,5.502316618343801,3.7215980643941093,2.689866365142713,4.110936097987763,3.499382367094677
36,1,4.978265831761588,2.0977635064413027,5.403741464529134,4.485311731473451,3.4932177158172917,3.818065838061164,6.277841085542244,4.03490221553312,3.5793234442530855,3.380155369369081,4.393500396067707,3.7251270837488977,5.329189544888659,3.655037751718324,1.976940909901274,5.046698387377777,5.755714196921157,1.927862985548888,4.40765541881701,4.316104949603061,3.1885204902186177,3.623747200958451,4.466783833745227,4.029974553296239,4.46293046923385,5.457197973570931,4.219936568482713,3.426926046152464,4.737023311688584,3.7076018649444005,4.43247409458869,4.1928044663073765,6.250967748343637,3.995526314638245,5.7403208510649035,4.471082424808214,5.733906313133804,5.333264961151066
37,1,4.837027259577621,3.256126220556321,3.4210322376977262,5.686126395192914,4.6024310125378305,2.7164840094305593,3.7815540455054126,2.76317029245245,4.872114314500289,5.016122058730353,2.1512434918224237,0.31198145111173936,5.2869559588968755,3.06619201437821,3.953295282071665,5.027709911542,4.27531914043092,5.905160012971894,4.45834807702269,4.376473208937422,5.734073988633036,4.338643798805949,3.439659667824674,4.22130716959907,2.4369699138379888,2.0733219696601117,5.779672889059904,2.203465374346233,3.220457179689279,6.128569297887221,4.688380586720101,6.574010568295936,5.722572976555664,6.021886792149967,6.016492631273461,5.54645115843402,6.694610572079116,5.287132080018793
38,1,3.240826488373413,3.7231860672922434,2.316616525138286,3.441209807469391,3.511008425721467,1.5871229078792966,4.248492754045275,3.914053225232907,4.23182304224757,3.622748087054254,2.8408805549725167,4.711162280218021,6.392540641303751,3.674309684245757,2.896226538359005,3.0228074571978127,3.482712005500232,5.377263465651222,3.5950073288417626,4.5579942417063855,4.0848496925181745,3.735990815040636,5.794425554456289,3.6593388884623983,3.4993907985781907,5.726769766956317,4.604983097645572,5.594172338753719,6.577868146768883,4.4113920469598975,5.4222311108851295,5.426224775621539,5.965968510377329,3.430467042193441,5.355640022085424,4.241564154365269,4.2809822543518266,4.318345225382853
39,1,3.3891834021080167,4.321577457682841,2.3538339853574497,1.8296347841640364,3.4814026183855047,4.55104627006716,4.223081636080937,5.20723778570139,2.393295921092298,3.3552663432061385,3.4842174869918807,1.5908103948536243,4.699790882917474,3.344248302926325,3.3981912234960485,4.5787016211245435,4.801676659637107,4.675355659744169,4.003766868322053,3.8894996012784024,3.827463851964698,4.2230596431862155,5.15557127296611,-0.4375072587677878,2.269055249340226,6.353663483276929,4.139275740043002,3.3718519810351757,5.450688127125701,4.111467603920372,4.701593848946138,5.544095134337345,2.9416771667818042,3.796304294982496,4.776908844645848,1.7281397120480566,5.214993470616876,4.627389084159493
40,1,3.5979724504783444,2.7786894729245124,1.3813017298458297,3.6302928844789015,1.444181488901051,4.596863919979798,3.650142798439663,4.940980376608938,2.6353734547485965,2.0176928914915586,2.4832030318327405,2.5500699311020805,2.245714174530385,5.360346559537347,4.751908386775158,2.959940646571591,3.323206704266528,2.8196137158758603,2.2588953781610104,5.39509292632268,6.072070717921297,4.71421736656576,4.17637881883967,7.179619317126598,4.038015071701973,4.120181670398179,5.431839222057668,7.056336040318473,5.690680904965298,4.204368055297446,3.8653053853909807,4.9620723966154765,3.5173241314747936,4.819396308446932,5.903046217410151,1.7489812089124535,6.523143645997515,6.236041283934136
41,1,3.9248251698906813,3.878028532557369,3.4048487404013765,3.2963728874655382,4.340871543803652,4.2914104394408,2.596188420970702,4.501315022091757,2.7439490516500715,2.2489322037425006,3.5695728673587355,3.6196295296908767,3.8962641833991194,4.704223641387899,5.219945594154011,3.1440269081929504,2.9440038877596835,3.210013144869265,6.358979542983049,4.238437383950872,4.827054242231505,5.315471689795491,2.9358271043216138,3.570085527940404,4.200212200815751,2.7999129303500205,6.819613758598718,4.749547532202342,5.9549747596370555,4.553095231590905,4.285489591458611,6.452325653674457,7.517149791907417,4.7506187328448775,5.2323566193388595,5.572854667213046,5.263705551190823,6.3888790161363955
