iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38],data_log_copies[39],data_log_copies[40],data_log_copies[41],data_log_copies[42],data_log_copies[43],data_log_copies[44],data_log_copies[45],data_log_copies[46],data_log_copies[47],data_log_copies[48],data_log_copies[49],data_log_copies[50],data_log_copies[51],data_log_copies[52],data_log_copies[53],data_log_copies[54],data_log_copies[55],data_log_copies[56],data_log_copies[57],data_log_copies[58],data_log_copies[59],data_log_copies[60],data_log_copies[61],data_log_copies[62],data_log_copies[63],data_log_copies[64],data_log_copies[65],data_log_copies[66],data_log_copies[67],data_log_copies[68],data_log_copies[69],data_log_copies[70],data_log_copies[71],data_log_copies[72],data_log_copies[73],data_log_copies[74],data_log_copies[75],data_log_copies[76],data_log_copies[77],data_log_copies[78],data_log_copies[79],data_log_copies[80],data_log_copies[81]
161,1,2.266677043419091,7.111585744468286,3.056314861518006,3.109521347265866,3.15815479714054,3.748520418603906,2.6941538167304695,2.891979287316972,1.1234254337465914,1.3933031531940627,4.047869214423541,0.38683228915790613,1.6895916455488573,-0.30966789103924963,3.721999249495794,4.771652138433345,3.8708279906661414,3.3144564425419465,3.9651577985343534,3.180804325155109,4.161275771948486,6.293903910767813,4.89480912689692,4.331493427595136,3.034694584425182,4.486688696676267,2.476372826909061,4.022198471912795,6.139250405003954,2.814145765365063,2.7155428004512903,3.4540079317222174,5.565045629087527,6.294114548788216,3.018398034940687,3.765481170497556,3.9675057532092186,4.449616485562079,6.878400610007786,4.149959929349392,4.734441784623583,3.8622814238839562,4.459533891585694,4.851608846859729,5.3618048886649206,3.960303978598312,4.248868873510035,2.9027906272128154,5.260784355372278,3.636066694882384,2.8087085471825795,4.0621335952756406,3.6700830661232913,4.412816391713233,4.513392477460704,5.526777072888379,4.4306898057957795,6.517080985855345,4.7476086845933745,5.58721893198743,2.0101782750349577,4.243838200600545,3.4172002219231055,5.44517679434116,5.052991079706171,4.269914030468602,5.976435662834446,3.977531955456254,2.924277186293689,7.230887855736872,5.674250890521067,6.44431744961126,5.3979740055704015,6.151807521345953,4.4198989830233675,3.0426110356176537,5.113951080502116,4.399101670146977,5.852913030400221,2.6942465873076373,2.0762192962225376
162,1,4.4494685945619805,1.592691194262453,2.7248166729510577,1.7585187649388736,5.671934738255269,4.2437890250473025,2.5571815234126123,1.416994647120651,3.954808071095691,3.3158153057227455,2.2837950932204736,3.606265495358253,4.388261530002447,4.979698224001309,2.829305832290905,3.8063309711490763,6.4382959917898965,4.201440812968283,3.0552477236505062,4.030230789365976,4.303697045231816,2.9169488519989244,2.202901805531762,4.917415318460843,4.782427529572209,4.627908623924066,2.7144104925841646,3.366875343841072,3.606970193623801,4.383932918497173,4.803453751221,5.044396729700142,5.491217132255962,5.2734995086837655,4.581188026787715,6.601331126618072,3.953868138924201,4.259725714768402,4.052553360419096,6.731539367333565,4.500344653916477,3.4673747770886774,5.3184207581835,5.370043652794566,3.015959254410105,4.563656754265152,3.340259128323608,6.532521972776466,4.316042469198616,3.5780034620305963,6.703436645731317,5.150440730623949,4.099262556886031,5.586604797059176,4.313948102263658,3.360846799379222,2.6832022580686976,5.476215562670238,5.2614236960850675,2.5241633630883893,4.3214688809331,4.598351353551143,3.2720807247690322,3.5745379801765083,4.246465402394191,5.064905286304942,3.1755580760820985,4.143345705629787,4.3138378630275245,4.860089029435683,8.214901625117914,5.128864753988581,4.376813348537381,4.4506629177081,5.513992179806287,3.9279401934104885,3.065519549646198,5.531415064335778,4.500061626869387,2.2971763358738486,3.8473741182968197
163,1,4.1410478499253704,1.4522309185949958,2.619931137024114,2.2279481431451575,1.1864403726834423,3.0547667433456924,4.261666920685082,2.3915622910841403,4.097851757791642,1.8471567752856783,2.8405660099062833,4.926520149270685,4.344694528654992,4.084512080647103,0.9182309735825309,3.847018037247141,3.803962064063164,4.068705439840908,3.9580003860163955,4.824419795908149,2.7771882972398165,4.16003402966875,4.57484692230248,4.079957647577889,4.08694097077419,4.931423599999261,5.191958318896299,3.417914527394461,4.5560020547649875,3.824962540531522,5.710813009601955,2.742027982538835,3.5523717292927337,4.580979830754669,3.570350297056585,5.249853227423468,3.883986624465208,3.94909827245777,4.789006934740906,4.2203007562180685,5.776089989350079,5.3155423747986035,5.254250313672901,5.692620622196755,4.001890877746794,5.992467762174637,4.780702718161998,6.692261498460401,5.256666351843253,3.134262340006668,3.4648843203001354,4.806431833642077,4.0373276901379445,5.687117111174344,4.660751881126265,5.853208315894121,3.294816942412533,4.829271477928719,4.244414049835372,6.919289228475591,4.604742644678354,4.793398879503171,4.643189415869324,3.234530950789657,5.901665158077714,5.454954625756081,5.707585116953027,6.990512938029812,4.613874321842748,3.868155679971019,4.4596516191017175,6.340198276983123,4.7301173104719405,2.809186919516364,4.737123474350006,3.975614321037594,3.6808655617443,3.747594296589408,6.54197177626984,4.569663358079622,5.015031763927664
164,1,3.2803089244107957,4.7935426311891405,4.951912041582556,4.708905725201214,4.091892796834977,3.192065616787711,4.02206077441128,4.2239546518834175,2.508912303556778,4.707570464039572,3.67877576178749,5.012632594763446,4.74954946537533,5.3980518181180335,2.200484714195387,1.6975573230501562,4.004974685343802,2.9499217615880027,8.047082103882413,3.4309990163823922,3.4091520028362194,2.0815131847647463,3.630318365851887,3.6793965126507944,2.648259722515945,2.8274390626634376,3.3667044069366567,3.741142578799996,4.565650467697308,2.962953495972519,4.329650162407989,3.06798661131896,2.8977926260056757,3.9485724308626766,3.555464764810863,3.9220312618882636,5.94886724507786,4.4662346191520985,3.5691668241005283,2.930068076628883,4.303621522108971,3.40457522685999,2.282617869345893,4.237350076261265,4.088806011763368,3.626075828576461,5.0383891794029,5.719704653360427,4.370462085468377,6.289872164362764,6.17736851277008,2.6270945245288586,3.2529645957229074,4.067597228562433,1.3931446359904807,3.455996051791834,5.423821904782358,2.9833260341659713,4.542199771767217,3.958672630035373,4.063876481593547,3.3363098705994636,4.765343529669011,3.5682748833359024,3.778975577726424,4.989308548349551,4.488126718523381,5.264652322136335,2.3981478465177153,3.185688038757799,4.9736283655877545,4.159903558119519,3.5600969079525377,1.7209958334347912,1.7350284141400216,3.3508993221889245,6.427249141036439,3.739300831646921,4.7973351637115265,1.6102904213655376,5.930442755742495
165,1,2.9959077314095794,4.420340816868134,3.688139850081272,5.014685896671254,4.133397524843879,3.490235395993958,3.1633811075796836,2.778539774270383,6.147281355688152,3.4459172129064326,2.091076673098074,5.186342768505179,4.809432133858051,1.5493287825723703,5.636463030141375,2.545406764168353,4.01121257600836,3.115306550503595,4.447057573893002,4.815509566139469,3.9848765718108323,5.273412298085985,3.4733095095794653,5.923403024968172,3.4114857750036935,7.057690929791571,4.134625512743358,3.9378923531037726,5.502692436815561,3.5671205392692835,3.009061278437926,0.6230264115500503,2.3714191003647382,4.2740084521019925,4.735399426618297,4.832053032987085,4.874210827621637,5.862924444118841,3.3744598063942695,3.079148149028645,5.105735714174479,3.586399917977505,4.941235646204705,3.1853201613575015,5.975364870597813,4.551914248564822,6.233468138722414,5.1764467928977735,3.0578564533764188,6.003898021291709,3.7608270618838446,6.967827351476936,4.087558665392997,3.882764799408121,4.592048174154091,4.290922168349593,3.8917662881712523,7.23166483927915,4.386363906144573,7.038092803745513,5.083287511698389,3.706955101502312,4.793340895588143,5.743842909139783,5.5453985103300365,6.244708441020704,5.367807238504331,4.257221938325272,4.025089752493786,3.257704208388109,3.2823671718876763,3.337762707538018,3.9670602325699225,3.6985923409206367,4.368354068372105,4.714866161416239,2.412911003594923,4.554835255379598,5.26556959053346,2.29915976235935,5.604220901104263
166,1,4.4964888083772285,2.5196772986125406,5.008768303616991,3.639812117715056,0.9448738309792692,4.303466180255578,4.640676469132693,4.52306782576386,2.9048460916944325,1.8753439856490328,3.268948536440655,3.9877288873048924,4.666007978809671,6.716240764319622,3.341124811524599,2.7705609536877347,3.260809494121532,2.1123113350072975,3.4445969673139714,4.036015334580641,3.3114122320172723,4.9581441220402,3.5523594446347504,5.107926780717241,3.557498790647532,6.981599169854281,2.3795148663417147,4.091417675878524,3.8285362140904735,3.8946488475287153,5.204294585364432,2.6530903370904673,4.433106145396009,5.025491645272222,4.059708908595751,6.079992545693566,6.3773356485351025,5.852076358604703,5.112370415193837,3.7524152011082346,5.50973815864676,4.240657009274422,5.606940515304871,6.608882973783785,6.003766199131029,6.25630677075872,3.9647653610926175,4.041396440704669,4.636312379256747,8.209227388841006,4.46082138376082,4.207892112197327,5.360162907701572,4.759637084775265,3.322693663091343,4.137093984797302,5.512548861408011,3.7195172522065403,4.736561679422738,4.436070990802692,6.189990839012928,2.772826880146612,5.7253649840514225,4.093915549169268,5.529117918349453,4.6302930548821415,5.194981937688189,4.8409870973672815,3.6131465133123633,3.445584152113339,4.9992149419815535,4.441159422516016,3.617666543854601,6.007021384039567,6.296962552916417,5.603119200341304,5.700177709124533,4.845097236434236,3.326365230392745,2.6219005185288213,4.1815353738698
167,1,2.307949960176339,2.6065696744315936,1.8690589377870657,1.5711514487808882,3.341060722784228,3.4152654949232604,3.3469528481996327,1.4702607664876088,0.7441002262383241,3.2092879144428865,1.1894939917887495,2.8804578076064447,5.41258772101304,3.771232590570222,3.239548588485804,4.8345255360884645,2.041255596261869,1.7697301583927205,3.551626371144465,5.3509436471261544,4.006701435357842,2.1620999113577395,6.172988848709606,1.939470438881814,4.14492735789553,6.78183164218912,3.367524834540601,3.2075044103889567,4.858136304858611,3.467667111418698,4.936473251143892,5.5377646745708,5.5709015805331425,2.393235849198253,4.7260351860527114,6.209313119424525,4.300453825558125,4.318350968728983,5.673319066033223,3.661482245212914,5.000267188624855,4.938556708978636,3.102333741484448,5.231800179700704,2.21834412892599,3.693327298513453,2.54079199244425,5.302366365717637,5.01179589162341,5.381817271347128,2.704115683717391,3.851224278530455,2.094784835761596,5.072303490286706,1.2346495770010826,3.1315259021754485,2.8773007757513787,4.934593969732113,2.7937090824702127,1.4376807914625656,4.243369289243919,5.115363164127136,1.3344896751027036,5.288477774006408,5.202732200790722,4.201389719174404,5.362187953074824,4.380497503082164,4.64917688173552,4.736486771077209,3.73137188340588,3.6721472836010847,3.875113923836388,3.996716139860964,3.6940716081783274,6.553200373598855,3.937806780270326,4.147175264097018,2.588792548125083,3.5587124779153876,0.8681809104735172
168,1,2.6290052822604713,2.2884161112508354,3.2679857053134667,3.643815107705451,2.608595337644399,3.9357189927797513,1.7782449561683789,2.1254934374587564,1.4760648435850685,2.7876231943105996,2.466844091554578,2.9778545110982133,3.1163406016448625,3.632921672688339,4.980152912897736,3.351194750120979,2.1988133842137554,3.34072147196295,2.7217255211758706,3.6668568762334335,3.687161025683727,2.4199955822456065,1.248268299103811,3.9905552589956375,3.7329786024325164,4.5758598171622795,2.678900736221761,1.22958941887196,6.433189454128769,2.2689522812112477,4.0653487257916145,3.355146658542971,5.283060119134431,3.5814712627802714,2.7407299379705425,6.426230590606046,2.656530694193423,3.9544135206227247,3.2052220304541317,5.4248238547770935,5.1877858057037995,3.4135545336943767,4.600250099813385,1.2183630854727436,3.073442825464912,3.7456952359851896,5.381030290049951,4.395109280319895,1.9669271940038229,4.9106676027995215,4.436257401084157,4.2603490667511625,5.044000235099207,4.793646843991115,3.9538749739886665,4.1067147213597,4.557472960030043,4.524679685333739,5.45823930337733,3.4610593819528317,4.8443854722675015,6.38223739189697,5.197126195956483,3.9226055583305857,4.491359988504774,6.026736304787326,5.853344749203958,5.242153226432385,4.193764509218743,6.338493274417539,5.462516221663706,3.5916716867670306,5.649149063757719,5.8138479421556,5.454869115389781,7.456319548495772,7.223473989048106,7.0675514183870485,2.251582262950892,4.248018483890945,4.5084438211714275
169,1,2.9285543888629286,4.826352601934734,2.3022049903919757,1.616340250348894,3.8211981928306726,2.9134404742492777,1.905444101001085,3.495209111057454,2.9977547980224837,2.662139355391621,2.588755575547391,2.132610358747175,4.402912779846606,3.3760287255283217,4.118493430939944,3.2356634989556783,2.6343814193066897,3.810994059073138,2.3008567092676606,2.7337499348415024,2.926112157267468,2.5142687914150312,2.60020556551461,4.269066584012103,3.1374162378075106,5.76798354258584,2.576592596035372,4.4652308220636865,6.075446314248738,3.941271634636462,3.4088358135758696,2.653865625137848,2.5241886583214725,3.244124143466442,4.965793524615066,3.719526568520214,2.8406322111237725,5.644928260575437,2.860664646060142,3.1464720702909776,4.14778237126022,3.625376697882943,3.6637901257437884,3.587360540149705,3.4151020707463897,4.359716202925588,4.230269476230459,2.7293014015335677,5.844995670187522,2.732907762976804,2.460475080120163,6.49865599565806,4.92436638481112,5.441752099375043,2.4595343428702803,3.485805399963189,4.587437898494005,3.5117598603455233,3.3685940211830925,5.693791387524403,3.7264837741954118,6.279023549498533,4.246843819330466,3.6558295041197786,7.896390928636313,5.947861977889593,3.468848831317933,5.683090973834639,5.386917178192601,3.9772859336898634,2.4200887953490375,3.8180508852165858,5.053287763666426,5.927359135359708,3.765864340042296,5.5348374047462805,6.333135302503391,4.628720437997384,4.816520398076765,2.9453032741299086,6.932499208211874
170,1,2.7486498504796444,3.115113687498466,2.5279207886127075,1.6695113447522543,3.5502425036503102,2.8869897706494987,6.618006949338189,4.4539922826213845,3.83326232784924,3.6150187078679346,4.115426716271151,4.6405268173298895,2.246979531178175,2.5735578941845114,3.737210227718228,2.747148998573908,4.448512126731515,2.7717510364132867,3.6071415763809855,1.9997266903384021,4.048724637323697,3.4392803748251612,4.410397211255156,2.538666283570238,3.9172838564272294,6.91528613909861,3.289303701028556,5.883910151740933,4.202860943957924,4.553214993386755,5.437072209467934,2.5326679501843845,3.289038295304626,5.295237629686343,3.0642743358288285,4.838785635729383,4.344016344373121,4.598475949651699,6.135181977208692,4.189985479950005,2.980739277094961,5.1819481605280036,4.2154626716439845,3.195832278723593,4.616810993270273,3.0663504861268622,5.657061016626475,2.8396697257209143,3.2031136947054257,5.7419117222933425,5.821020466423613,4.400864612596751,4.248104223266015,4.035396807581635,4.059443915460279,3.804798964745237,3.7862863705847465,3.2804894099089497,1.308941117231916,5.916178431209312,4.765731087544124,3.0225529258963473,2.546252164726951,3.450641568621711,5.30638466520228,4.161183618432801,3.9220947848159287,3.912823978412204,5.134405432077215,3.0953943662216634,5.307001123495967,3.243974432838345,4.192976029350595,1.50319931114753,3.2363680501786414,4.901505176496102,3.5389159891245763,4.096318027198374,5.177191085705827,3.4039043287906967,4.137490760086305
171,1,4.151423787692939,2.4831570369658347,4.202393807015968,2.635780046607368,1.2621977483143758,1.413084139624871,1.9007520894575156,6.841366183955422,4.313752261847702,2.2504218277565045,2.1000133979258617,3.387424392844423,0.6730784603552742,3.0744498991861664,3.0673770807474297,3.4283221191953714,3.0674532000710935,2.7158684268002475,3.496105357503094,3.592067710156019,2.174143285899751,4.471346699344214,3.7168689592421624,5.206403303403629,6.849072679442708,2.43569730193866,2.363259093260056,2.0728390273818333,3.7318715299452325,2.852734117548204,3.861965851630018,2.571736825977543,3.856509482255621,3.5566720698749554,5.291794182782108,4.014629950369786,2.118246921269382,2.4284816155188746,4.576068583744685,5.138432467464836,3.434235541944551,3.00933078455152,6.304783116104701,5.173727147952343,4.568775420107011,6.897464967418639,5.542277135650521,4.891047220626124,3.949476779132596,5.24300367531237,2.3019439999667033,4.116213117386443,4.998409137851966,4.584498176669837,6.323922769624124,3.9700636179384095,4.520851815856625,4.759399702882702,5.095401761844125,4.514427160183894,5.743353555703836,6.383879461012692,4.531781413304771,5.553676211117724,3.7646574766541288,3.5112597444795512,6.34458142713725,4.266370812640294,3.696552507490044,5.023018799684239,5.117098312996786,2.2367201478447534,3.981032057521519,4.167908698314426,2.7447555518480313,5.101399468941623,4.0962725541281095,4.314099853934758,3.023793377612768,2.8510656817702973,3.950736750804601
172,1,3.8732744543539166,1.7916897181645752,3.1330588894741354,4.303576457816319,3.7388254280529023,1.4750182789206265,5.21529925738284,3.214901421115187,4.788199221351388,4.067248263668365,4.449947807594857,3.1391122001683325,2.207009388310699,5.039892388329069,1.2356164180850149,2.8533263274390688,0.6020834731529088,4.801795090079398,2.7990908102886536,3.630121884427352,3.809621204968654,4.198773443510672,3.152740975464687,1.83874528692459,3.959168878198734,3.5018967163471286,3.7032109860258164,1.556423752489207,1.882354387739695,5.312300852273797,3.658141330363976,3.164818131635394,1.2255331495918136,4.266149202286825,5.266438560016409,4.475801489975843,3.3256559498093488,6.307865857276742,2.2963825391739228,0.37598926006823197,3.947541086994565,5.1106327152944955,5.389927640814175,4.439131446315383,6.985003191485296,4.239760975382667,7.091077631978493,6.018016742653742,5.654674310143827,4.722876024789974,3.53179527015873,2.833829524538154,5.257295003999701,6.446783748357604,2.2543915473379053,2.6420170531131513,3.3443595265033883,3.7298185231331815,3.8387904418608407,5.233728449629243,3.2626771187381074,6.416094372383207,3.9799499555081472,3.78551450789074,5.188961779713827,6.628751572726328,4.581051724792495,4.887699845497982,7.339728573952543,4.173868516239276,5.0546644182375084,5.355431497021979,3.0482283099853804,4.6865344861029445,3.8738742654285963,4.785507088922748,4.340830515152139,3.7785074389463364,4.94643646601053,0.6969495845021134,5.088554108976419
173,1,5.164091757993291,4.990378785086142,3.85872023991443,3.623898800677569,3.642449319030174,3.9021094799513847,2.940098490423667,4.373496873123438,5.45504100288816,1.387890421269777,0.9914934622063218,2.948536882683716,3.764738052263592,4.683186425817144,4.144061880104982,4.406644204233923,5.7609270728955515,3.1366264155529273,4.81190409750009,4.3901701503314055,2.4697237687901867,4.856601112501039,5.361272715682191,1.8102753259215225,0.9529415843245856,3.3811554905774317,3.860058606994046,3.217996086514975,3.7951753191229844,3.6110719026333915,5.143322709848963,4.639361252649225,3.131680498847593,2.3623101678550964,2.816022211929992,4.689760852975932,4.856194274895281,3.1948815141342632,3.6492778652366713,1.7828744805559062,2.9970189286538744,4.592525790754236,3.085671754626932,4.991493817633535,2.3634408588722473,3.4833215432471847,4.368206446424984,3.914421497362007,3.6932870096808514,2.001489732451915,4.631221818749462,1.1267993943981587,5.202464406430172,3.938244733713562,3.170450738310618,5.422016215542482,2.8052617148862837,4.315441170711972,3.661154323238023,1.91888983966584,2.7989155553964054,5.853163165063848,5.080037911299463,4.593170281889905,3.0377804318363486,5.430637508718762,6.367540403840281,3.8113797628212667,3.1542162056911187,3.731043536648938,1.5492591930567259,3.1102852940904437,4.832183931539784,3.715946276991241,4.365582542679253,3.64571821705035,2.6173736445020763,5.990170517273174,5.445035506202341,3.7602850098475358,3.7081770160443743
174,1,2.7335098361570163,4.375665119685423,2.9848856671522537,3.6987379271751153,2.414338308756364,4.903739003166996,3.701613943156807,4.397813498527175,3.241093587161626,2.2523828508894086,4.257823486338914,3.4670912650405628,3.5670001113791154,3.8018062715437515,2.6673040393957437,4.104043739499294,1.9277830010188866,4.239897346053674,1.1103484739595988,3.7499384278862853,5.050430907688492,3.121914873023495,3.662904908401382,5.933772274359533,5.100461089383008,2.814347821790695,3.593783352859005,3.1874128397848596,2.4911996717401403,5.01838089784385,4.52755896734692,1.9690550390946684,4.620043826979516,5.079050712287506,1.5026777390060548,2.8940842489802483,4.869912354069734,4.663797027426549,3.7368621459705884,4.901371179259863,5.636953637166202,5.181156696905693,6.390469159725427,4.001004813022762,6.443941560921785,3.4003167785531385,4.668427095479838,2.531309309079023,6.445111330253667,4.464519232934448,3.2062307956080986,4.046894776618753,3.4033681650653302,5.081020923720902,5.428817992033291,2.4015215492010933,3.2220122033748897,6.839590209022472,4.097511678227541,5.583365099990553,3.502943233164049,3.14649720031193,4.577208833172603,3.056181502125665,5.020977546479318,5.25698223073511,5.568601104232329,2.573907776643699,3.116851167804299,2.3009566924740117,3.4045506234534217,4.886161860785994,5.0097984739509895,2.2655772008511255,3.8921486696645635,5.013695908372418,4.760133010423777,3.573090822385549,5.416773875396111,3.9283453128330703,3.3934901269830604
175,1,1.6696100464641455,3.0957338020435676,4.741448247768839,2.126785524328689,1.421514705151719,3.9375421614193,2.2407331869183755,2.153855632482586,3.2600799544118133,5.802051213677261,0.8869063327422939,4.297040313708207,3.02017714619341,3.4655134361292523,2.0079302957044196,3.224937385638067,3.4197242059871704,2.784712968317342,2.8830111117928485,3.68066266001944,2.913901122083831,2.2208413036605776,3.5804783229196633,3.350198590832556,1.9385570987527703,6.180318818966612,3.107210498593224,4.340929134677384,2.9784902962333613,4.165547315156681,2.930276727164525,4.4993386935209,5.164808667107688,5.167744733011626,2.8034805763758595,2.636634103607217,5.715251713124745,4.735238657290774,4.737316928117871,4.418124533666613,3.094194676817989,3.916785800479164,5.53255848307227,3.6482431558596593,4.2139727716050634,5.300894547842895,4.524019000270402,4.757595234500687,2.457609340888846,4.427641518909395,5.296371719951953,5.1677350505537385,4.3168642190244135,4.2618868229302205,4.273198823933922,4.429974870865332,4.537439233332904,4.924579013422807,5.372809757667671,4.698800227247677,3.9224497913780825,5.052921977045822,3.1332395541836116,4.391806333730609,5.729883705329016,4.517798755027244,2.508533396904111,5.866262819542248,4.442904665695995,5.872671489575985,4.720632377493212,3.8649692175696444,3.9918164673124394,4.909390220966328,2.1066859723812037,5.290410415137984,3.327043430391943,4.663306023213099,3.2739696809922263,5.8867701322049975,5.337765486526356
176,1,4.166673609905036,2.458962079440897,2.291397746042426,3.810191997784849,3.6038147773593745,3.5649437359825065,2.2599027944756465,1.9312461715628717,4.0299575227986475,2.7102970533674746,2.5192202926535705,2.1133490439901137,4.0666333374727754,4.676837325337234,5.184890867709795,3.4932526312936503,3.6286057664321945,4.941059278071734,3.8148392298348908,2.1879649428596735,2.656193959323049,2.063255717804114,5.580069378945618,3.6412124528048047,3.9436668427133132,4.039546078120115,5.989757198737171,6.304410057608663,5.260017118124294,3.2189308675728956,4.739475689525635,3.88946151345845,4.586779387671851,5.782145830249681,3.602531426593301,4.386180340049844,4.234776950931554,4.923595738656851,3.9501365130891837,5.04467742950348,2.277504509238153,4.412445766530604,3.762290451545998,1.7929112463686265,6.638658347835216,7.296942352754263,5.554114443629816,6.44614464396037,5.337242341110587,3.2849657671813572,3.6352738712339185,4.474864540596472,2.618810772915138,3.766397191138923,3.2789032580281186,5.958565534965581,4.320660561381673,6.178495399958571,5.37838700896994,5.947142100186682,3.360613603807322,5.4806278159787984,3.9256229874379462,6.354966212840484,4.529945948293031,4.359508533992366,4.013723554605189,4.74795413241612,1.5077067210469557,5.182229018602829,6.350762206925495,5.377718287436825,1.6289783926096115,6.1754791246347835,5.569750010173415,3.7841436522215446,3.216144667436046,2.3356169060983456,4.947068487135651,4.147077274046273,4.61310524159378
177,1,2.8160718157793267,2.5892199886287344,3.1782139182435247,2.610689671947532,2.6564523457459828,2.7007818555327403,4.737904619116261,1.4598740980220861,2.794716481679449,3.7599931516069933,4.436454393146745,3.565348900108595,4.327574571503391,2.3826655008688666,6.189096756835841,2.7893336906945523,4.611260469079085,4.852044305095672,4.957566856243736,3.5722041570776732,2.5802909025943404,3.544747298103423,3.489448652394231,3.955108180786825,2.923100287105447,2.086880171024105,5.041036682067491,4.309160242446708,4.113739664675237,4.919525852478463,3.760666379910503,4.252330076219131,4.689374335340492,3.5327394200621747,4.359203698064131,4.942455272271448,3.2519389516869928,6.858656427832965,5.755485129377582,3.4507300610377154,4.217522679126367,4.078393595103998,5.190529840530974,5.0086987677446055,4.338260072290468,5.4088480146684885,5.644517111412037,4.18363969264758,4.037444740461742,4.066441858530901,6.139861857383588,5.547547017948789,4.8469364022250625,5.38066415511015,6.2057584781539505,3.9612771643742604,6.024411512285944,3.7236032884353722,6.541892680744522,4.231022876674247,5.976661044876168,4.271220937001584,5.07946587063127,5.153992995128003,4.503824549830055,3.208736412845246,5.574936395369595,5.204173597193811,4.121981730363256,2.4403227510473555,3.3753863335845544,4.31326176287378,5.999888684019664,4.65924535279618,5.075471742592351,3.5040686573080118,4.793174447181595,2.689499112920177,2.9735146007041235,4.99426251121445,5.024839143144993
178,1,2.698283441115163,2.351126190417111,3.482382821185624,4.357090400074705,5.020700932589186,4.304576349813367,3.433175661736331,4.712803115628545,2.012278557020852,4.940792480227208,3.0807222126099045,3.9768984097418794,3.591935861781288,4.147228678728956,3.3960128600258086,4.031131841068822,4.7013020858200205,4.311637307567937,6.077883552640077,4.243512257842109,4.071072409991028,2.735108768372793,4.904102277180149,2.380715815993943,4.316202706396399,4.314694826463037,5.109487884786871,4.2122056925494284,4.3935600488606195,5.006456342571722,5.098646690603404,3.129654082707898,3.7051320699518233,5.235028875358445,1.8528776883774434,6.191185385934027,0.7490223311236743,6.589745325518264,2.7828291894643247,4.504761184818328,3.6822084078458284,4.9938412157585965,4.902879338080783,4.477789678496355,4.919766452755596,4.613848983201868,3.421267108548972,3.050344930452402,4.93049160657416,5.381506048915509,3.464557729644082,4.987654764732271,5.030736846238722,3.01423106691431,2.9116122395423596,3.645815707948357,6.315473492090364,6.330329746010031,4.902044810912403,2.807016406302119,4.8994270740480514,6.349721114740385,5.073271285465682,4.552665044235932,6.587162468499834,6.521368809122139,3.1704506333527678,5.214044539516209,4.625829408203232,4.453765960183572,4.368712167274211,3.380480846635735,6.9608539713462,3.61481197586762,2.601929688674007,3.7628614619625003,4.7981667416506495,1.3304315411218854,2.802180078115495,4.65431557177649,5.434649972939323
179,1,1.8500070153023984,1.8873679327154484,2.8355021902699784,2.7052297365338696,1.6332883474081057,5.315713527988603,3.2032320060890287,3.24710569156569,0.29478727261925375,2.4108250189806064,4.232761501342626,3.2001781281970865,4.700496081819992,3.1715687607968577,4.578001855405948,3.0915593544980804,5.1894840245160125,3.295932954188652,5.1958275216956356,4.047900108885107,3.10794816334135,2.2861791358012455,3.6594585523588155,4.392625072670062,5.560649672262157,2.527627229600474,4.578856136280836,4.672542582896854,4.5051162294615095,4.5155302472465815,7.159437894865663,3.8946274188490455,5.335935868567608,3.9111744203592202,4.292459440686123,3.4049873891155853,2.506964970404441,3.1038743253406293,3.010809899094264,4.3086950958561445,4.92001344495769,3.064145751021619,4.3597213736439215,4.19643812432889,3.760851673309251,2.9157199111176175,4.1418323975995115,3.2727315845209812,4.771560351160477,4.455246535252538,4.059055315770638,4.343737805220961,3.138519146243232,4.3753723423463065,2.4499642844507985,4.282318034116773,2.6142342824692864,6.511695902333176,4.977794752135111,5.943565500877289,4.801857163861766,3.0956663005630327,7.160860574595147,4.2975651396226855,3.2297481366665286,5.939696830821924,6.181310039707219,2.773922643414604,5.780680106305524,5.9378250788231455,1.9608700653855382,4.052632113673861,4.645655573080957,4.456126065885049,6.398839017858286,4.414795235299986,4.8660317491804,5.585671721732564,4.703811705009442,5.1866177536130165,4.438949173335025
