iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38],data_log_copies[39],data_log_copies[40],data_log_copies[41],data_log_copies[42],data_log_copies[43],data_log_copies[44],data_log_copies[45],data_log_copies[46],data_log_copies[47],data_log_copies[48],data_log_copies[49],data_log_copies[50],data_log_copies[51],data_log_copies[52],data_log_copies[53],data_log_copies[54],data_log_copies[55],data_log_copies[56],data_log_copies[57],data_log_copies[58],data_log_copies[59],data_log_copies[60],data_log_copies[61],data_log_copies[62],data_log_copies[63],data_log_copies[64],data_log_copies[65],data_log_copies[66],data_log_copies[67],data_log_copies[68],data_log_copies[69],data_log_copies[70],data_log_copies[71],data_log_copies[72]
11,1,4.1926141763071385,6.206656651378754,6.928240979895385,1.9872581600215655,5.206469617944242,3.049679929487853,4.218225328460295,3.6549479998763563,8.89282387841804,5.798259322325672,5.105751712881012,2.468535938216118,2.3892928780151297,0.9181637203322115,2.9284258574996223,1.4649666491358426,2.9000223739693842,3.1368560747301926,2.3847933853912036,6.314981875080487,4.479661033768168,3.704051166347208,1.217720252567298,3.4211537733617483,4.142217734081486,2.4698136021521417,2.5984238855725006,5.3480382764078245,4.750850984535576,4.762831449160069,5.601544670418667,4.0395057450786584,5.724994337153235,2.623540945437361,5.8472664034991,3.4125459444079773,4.372784224425461,2.3717906997942206,4.257185223005815,6.0656710227108555,5.8144065533016205,4.213711493224531,2.1278154740665487,4.6035605449712484,6.209094622463204,7.629357303905685,6.269513785545393,6.3551613600135495,5.941038664285891,5.286406221603888,7.166277769758442,4.7328020505275665,4.556221103724449,4.646265312312894,3.81483256184577,5.5033324233633305,6.644804636053229,6.140801086424189,7.630997615214494,4.022805470498151,5.9351103743820985,4.5498200504500925,5.974419450515977,4.017566514643795,7.397946929566944,6.047738386524451,4.001204448686458,4.593375879082384,4.623450186570749,6.614169553254807,1.9484695781286474,7.4101298820116375
12,1,2.603089326448319,3.551536978098451,4.255241885481369,3.436818400514592,3.5594145143547458,3.102052860025524,6.309501405891902,2.3652079678995808,6.476927743270841,5.610398875592999,7.623044968739842,2.475811773587624,3.1074240311601415,4.133588116841174,0.5348415289247144,2.3529425934674184,2.3362468707995716,2.2398084469496236,2.98833593285585,1.958528344259312,3.9240290865239023,3.8315685608267747,5.41291357707041,4.328338601971089,3.853561504204749,5.317362083816505,5.547124698379164,4.913232950194457,5.724601480395778,4.010733717173036,1.4749293855848071,2.902607249333069,4.130355775104533,5.2207096898552505,6.280893559433967,8.172578936887584,5.620396924171977,7.522106300758533,5.120060354114766,4.948052005178486,4.955623219502488,3.7716490598073396,3.945873186454791,5.282919205963895,5.612945077900451,2.691815174197371,6.450662542345315,8.265278688620246,7.734803595558072,4.595910134059826,4.796428682718573,7.445506080486696,5.771804976425115,3.541761382712058,5.006520260244907,4.722093077721713,5.663596740049742,7.590286594252126,6.1134298381486465,4.856243420717186,5.044621899513461,6.1571645837447235,4.894275774961506,6.422525550121951,5.486309619810879,6.460616732489946,5.9613440631034385,4.409434104348831,8.120486506280814,6.5045441196858755,7.05848627738203,3.22398613592801
13,1,0.8063628057847381,3.543727183366043,6.102218084037185,3.499298541962756,4.830831922545201,4.545202056319264,1.5603269729379603,11.477223480026714,2.192109565730928,2.6853773726947248,3.340095550911047,5.508175658573646,-1.5099015169444674,5.833290598281094,-0.1519255569145579,1.4315878034397924,0.7557873293422928,3.2300633079317516,5.328246780479413,4.554398640973509,3.0688458887515404,0.8159327311384561,5.767998665980825,0.2887613125864865,3.270048759268509,3.417423979112562,1.8527867731546332,1.5599838962725578,4.592541306963753,1.3751326083432778,4.519702380317674,7.703819175210421,4.010771792484552,5.609748436202983,2.476060031012753,5.982301062815206,2.433320836659843,4.741745790522326,8.45416583079968,3.0049830248348286,6.904144462417267,4.497087520831373,5.322830029148003,3.7168274168119226,5.802921531639228,8.056138971482417,6.7235014657187735,4.792477479750248,7.283040403574743,6.750309684354265,4.85976667967719,6.628992169566916,4.139388798105297,4.443248412291839,4.4345250839982295,5.474780319443326,7.074184171678211,7.035257187747047,5.512053345478572,4.588088819579775,5.594467304458583,6.344503523841829,4.319475445068533,4.104763910075506,7.673776681923076,6.821218027509413,4.347230484498157,5.082116412996881,2.0765700551495003,7.349687472287421,7.616804871982936,8.675485005805998
14,1,1.3777340404128375,2.4237069899053196,4.671299522702637,3.7131100901559657,4.363539034569074,5.567410197942504,5.156995840657051,4.525643480282238,1.7405442958604653,6.545888773582288,4.219006562221529,1.7659534985258367,2.4953835367942747,3.3375612793553966,2.470284746199427,3.864871453846924,3.1579521432284925,2.711163505423514,2.975315331035209,2.560912782481105,3.9399978268082183,3.634304541344603,5.48257255145518,5.001789014810086,7.83978531625818,4.804218772131827,5.084262278200427,4.7229187164314315,5.478259905062649,5.516613800003656,3.039911569801633,5.3437303682203705,5.727183338941612,4.085756544141012,4.990187043493141,7.6026948263868395,5.4208011170447605,6.794221894125821,6.9132765063008526,8.093303156059601,3.835673682443802,4.592664426817718,5.464402524487295,4.399408361820917,6.16220281507471,2.3391021477903196,2.7565009029088987,4.376023674393016,4.342075994698048,7.772429385461503,7.424981467768604,6.489507642087432,7.031696717403509,6.263135438328775,4.38049485843152,5.11734268290439,4.1893697997613355,6.018726666364656,6.594520770239403,4.255261909188426,3.711014113371693,4.344096646999668,7.004338224096782,6.962971244865531,7.5926167414794445,7.536436828180129,4.907790051417601,5.740087980562234,5.774243385775682,3.5719663685527747,5.823651590632164,6.709232714829521
15,1,5.030265155450346,1.688381155883626,1.9864793781278145,2.8774846053809235,3.6763884379959055,2.7735196467027405,3.42620383015504,4.257506879235889,6.7096811226913005,9.05706556333201,6.295347955639698,3.7055827557297483,-0.41922855059104336,4.542806814804091,1.6605174687410271,3.9633130525218716,2.732722447352303,3.1289026870713514,1.8905483442170468,0.9910044336421913,1.6177580709916968,1.649718894420988,6.31325921208482,0.5754398724476713,2.6202223521842205,4.242523843892332,2.7030636927252827,3.8472764781434083,1.0814397350407718,6.7901120422012955,1.5523829346227829,1.8405826966199554,2.6058034472306604,4.735166804323042,6.476962443262806,5.267408429845529,6.995462402930025,1.3815697872051698,4.943425126531853,6.838537161735765,5.610048239530015,4.867697730433488,4.465023489102505,4.64095942926532,4.135275587755549,4.5288337211883904,5.2307829520007,3.170232704851313,6.6735777208050004,5.716096182749709,5.104923330302258,3.83333477604108,3.0272775705608703,5.397326165005582,4.23640105028926,2.854644667988993,7.2721136382617075,6.868470425738789,4.310627999139962,4.436064076429033,7.990902276443226,5.564049664535099,5.03118882584352,7.375200340246228,1.905726332817459,5.808231651473739,5.965448748261175,3.2370091642539878,5.849477945519771,5.388806555770302,4.590917431853104,4.104176846680158
16,1,3.971263258620054,0.7093192634663135,6.854773104551583,5.078236419815836,3.4237405597313666,6.982037383031502,1.1994421802502453,5.267591122745233,6.111384052560471,3.3812334241544035,4.153831950009221,6.7078762032441395,2.0764222667616608,2.007506083300403,2.590850659252434,3.6064571481011174,3.0414471919436625,3.4758474264995183,1.5138317614095065,4.601329943726906,4.409474006105418,4.481481405355918,2.2556569806012177,3.159925007915332,3.898134542605545,4.6533432408611874,2.6731721497514505,5.629680613433354,5.191917488058836,2.011273646209678,4.473321541258478,0.21957417533292745,2.996788566752544,4.076719168346871,5.490847707108475,5.0815011204734075,5.654916358744452,5.373716478783906,6.35421470174318,3.1064146893694984,5.156387481910398,4.386829045700727,4.166045552182277,3.5906697591535393,4.406198516186321,3.3036768187104366,6.813622612577751,5.058489627420927,5.72567068182218,5.927004426004872,3.046589044473206,4.901399937387884,5.236969239799891,5.42587294830813,5.659776211627537,6.551988337282235,5.0076802655320805,9.813713383885986,4.983599694012548,8.815939877339096,4.862821720972665,5.427791448881337,4.3095895073517685,5.582652327469129,8.628243114062341,6.0932688066491565,6.009823177363817,5.589025897857685,4.13764059232272,3.3636313638,7.46329480023531,5.667832336587885
17,1,3.645334079202144,1.83590818755776,5.601486950974503,3.6084143728088685,5.178476549423972,3.457281848904984,4.476126427533107,6.855029205108094,6.097523903166266,3.923145897713513,4.077533214747936,4.392590123703894,4.5400259859185494,2.5524729366095844,-1.4919470901312923,3.438746496446363,2.0099746594805583,1.7339357145057457,2.221781803687761,6.635369047360506,0.5509429194038304,3.072497766547286,5.266213147959982,3.8897798029606223,3.334978527077275,3.008392055100659,4.338229831697225,4.649698583322133,3.626346935863861,3.1475060546722133,4.450093839305899,6.076419862213428,6.263140293926482,2.281629207491156,6.300140133053578,6.092880565732121,6.6746896589656854,6.499465007112601,4.018593844025627,4.901951450869207,5.660794986746283,7.034477067237465,5.408391801376275,8.118350970597309,5.215650776185112,6.585005984323846,4.723917756396585,3.8686874912176377,6.164217121744938,6.73689650373467,5.440224981499736,5.2784145303933565,2.8515903386875463,7.50594940811456,6.379454848554252,5.915305440264439,5.78888075663137,3.392022952769165,6.010689654507185,5.3486017419504535,2.4774060801547884,2.0479778961247423,5.398248371204682,8.550525591009382,3.7960511475793424,8.595409081113539,8.883281225593471,7.597508542046982,6.8537807717417305,4.6498441661613885,5.378216476735163,4.33536739602104
18,1,4.253974920729979,2.8583613396433156,2.7635239130234077,2.7664835139300252,5.181491303342131,4.868351551281157,7.20259199922775,3.077597344911126,7.5970308831643845,5.0066024519967325,7.787279785078502,0.5593801139598589,1.02902519695698,3.110847880401125,3.7215348891973035,3.7682958231814814,1.339107896127766,2.351107859089539,4.512247798116807,6.904536784227721,3.3617948982759813,5.705017871897643,5.611635752934699,3.782612840087922,5.083256090163925,5.133680702931654,2.6879680158622667,2.9343934451573093,5.48020152767598,3.6002253320841042,1.8087377601659282,2.554161784543459,4.850301650282568,5.278201924975105,5.401253861761744,6.921025188850412,3.5476787403608423,3.559478959739611,4.891490261871333,4.249000750131851,5.3557130540205495,5.067287150858273,4.932912606429225,2.803108644500173,6.500261683171785,7.357950524213144,2.5945490567992766,7.879850450558941,3.626725215056275,5.537952055751489,3.959605805818767,5.57141650567342,6.569036780828083,5.685363645515219,4.386407893825064,9.215546355032847,8.73948092304625,5.189959392646152,3.3609731171986352,4.313897966894901,4.905182863597149,6.722109947386866,4.1634512048854075,2.7212628345402834,4.428979559023686,3.40029589889251,7.378959650221692,3.7245655800588033,8.181656436721655,7.090645411122911,5.933801476950455,6.389593911566943
19,1,6.34006232431666,3.9064158967401443,4.6409921222691795,4.398078791699248,5.450067061909081,5.159620208768585,6.841688048256309,4.943996961707834,3.3315680202508577,6.603545483788876,7.245308958501301,1.123852075064788,3.5242622145567832,3.326659269832677,2.055839335621031,2.497526505797759,3.391621438070357,2.7704566591886195,3.642086648785308,5.385047108444826,3.9951056071822277,3.073950098957305,4.73298500637785,3.5547926679792257,4.292590069589822,4.057547275445455,6.251568270758364,3.799374739113608,5.7479427437185775,4.365702329919686,5.718718357233007,5.329172158122651,6.368873059307161,4.78729388168881,5.041125615387851,7.566600145914234,6.516985569784143,4.554221733671623,5.765613511643972,4.667400499651189,6.9331413037895935,7.068194881035188,3.999788349553115,1.980862202306911,7.275126496191568,4.867615099164775,5.713843642785122,6.832343717232606,5.97150147587581,7.6814304357890615,6.079445161927295,5.917558174277204,7.311508102627887,5.730988018621287,4.75696362555482,5.3732384982487185,3.390892939821134,2.903782684454406,6.797703450060408,2.882682104230861,3.843419246850239,6.871839668599743,5.270383539219795,7.227583803086668,6.275254285944109,6.560676821609619,6.506883394471342,5.972319992837362,7.172227963821141,5.608287002219232,4.86306586270721,5.602739969400251
20,1,0.9387662173959095,2.6427087666948106,4.177792994062542,1.5065333477337068,5.476749761181201,5.762847887303508,6.244990701993495,5.383331896882284,6.086103225688603,8.733849253916713,11.11440995434911,3.50034486096257,1.8717071956545972,1.9082974100893124,2.251156886925105,4.847052614729993,2.176374628881595,3.3668556919597448,2.9349702965926516,2.835139403871369,5.625584449766563,2.330755435397447,2.4788557435796736,5.6487252556385235,4.045928061565308,5.581237290075272,7.028170741035018,3.9590030390909656,5.556388516106907,5.53731265841532,6.286014005988225,2.74035822019988,5.6729938685316235,4.061324754304816,4.090190050638372,4.176402601297957,4.381876975254892,5.795505374001464,3.677046181100967,3.1504456940127854,5.463600716844744,6.818768515990596,6.689568323399303,7.908545864452641,4.557144844750738,5.962010953282688,6.115794338054098,3.816032621451199,7.691021699941965,5.9861242786962965,5.939313790761299,7.444674986532002,7.5875849109036455,7.378471071504677,6.65910535667447,6.412432953241197,6.2683843303220765,6.749346540682433,7.837752165128413,0.8392672842799564,4.081508421169712,8.817328960429576,6.01944208749371,5.076273783543616,7.3341312902245805,5.561595640741593,6.2276378860373045,7.07417688755153,3.837345666587683,4.84381238888432,5.931717359155524,2.2026780794316227
21,1,3.0034304350696766,2.2864570319173136,4.293406454947068,3.305278901216331,1.544365617940226,5.3512471058190325,2.6546107515689354,6.819178762990832,7.281507278554791,8.985878408729468,5.9882159592769,2.259056565958436,2.3401414092239516,2.3100852477555764,1.8529642733603688,5.677408445647224,4.566245309828561,2.141261486047621,2.672003577438649,2.609899884080993,1.7804709338376319,5.7154192940459465,6.871812240415764,4.763343570019256,3.919760711158478,7.507672776982396,3.314219015190097,3.2966880351224432,5.117053873284551,7.1393432283270855,5.201457198231161,3.2842637527635645,3.01738672982019,4.332331288822221,2.377576300443589,4.107373049726357,5.427218873319039,0.03639891526000216,6.310484140481705,5.817151351157392,5.486646957388951,5.585195684275605,5.25992791082018,5.216068368814436,6.430476737120748,6.5460470194727645,4.840772407046334,6.754596912637346,5.013287586935127,4.471982417713457,5.760059536670908,5.805532880265985,6.0218582262654055,6.672292192471321,7.115828882847804,4.959409425852362,4.643308784886253,4.946839441228621,8.084986428778118,5.835919965213411,6.430601598702713,6.853509535033674,4.424003810732908,5.101260634634203,5.729055583033571,4.290896707939792,8.409782173227583,6.27414552514314,7.423741009232182,6.029333310167347,5.673390351892248,7.722079657421872
