iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38]
11,1,2.3694642833040387,1.919764854784612,1.5031538493772516,3.471939843913266,2.0115782265822015,3.8575289870525067,5.598122920191242,3.2837441438985997,3.267381271454537,4.089831518644231,2.4333459759682596,3.4854538292036215,0.22458383927477266,3.547842245602028,2.2774964397269244,3.7165347384657075,2.708834669677938,2.3876904869244804,3.5505846878845344,2.905865072317918,4.661280412243266,3.3450720342120306,3.4032613734854325,6.295705154475858,6.10623391176466,4.210227434839093,4.459665633140693,5.004601646158934,3.985563965791534,4.107674410383949,6.411072971956459,4.07830350233979,4.486489100256949,6.204768811215597,3.5972489059403996,3.987593025398092,7.712464536902238,4.580277588317147
12,1,2.3139885194479124,2.589188785181081,3.30143267501171,3.200595400709349,2.5260776008078856,1.9652836729993357,2.705458107025006,2.443408404883828,2.910462646122638,3.6073233735202272,3.8687968602943332,1.8327639682006018,2.806471898411463,4.407866058106014,4.17518460606787,4.0319098909238225,4.202988869804559,3.559823215406029,4.183872956759254,4.864581382822469,5.495426889283575,2.158361504396012,4.6446760602550174,3.582545396164565,4.305125715474958,3.223122375391718,4.586593033289311,3.438519459726055,5.595135236790753,4.4567943101693555,4.2435564618565556,5.442855306476579,3.8969268449867296,4.993091540094664,4.793554773698043,7.292647638688652,5.8728935023291875,3.594541235604013
13,1,1.9912631050433716,4.642367125770587,2.267971613455707,3.475640647356926,2.3062367114133653,3.459550633202289,2.1341247525633587,3.166997699667217,1.9461224566152282,4.296447766872796,4.505212650830028,2.2132205742960425,2.6560985573818514,2.4897692511617753,3.5232435106251296,3.5474658726050916,5.28509724177478,6.202931525200956,4.668603336119599,4.946319345626722,4.27583346947251,5.3676964278546215,4.565440625708384,4.356044433600446,4.6903647130296005,5.184759114231021,3.2215812939532547,4.4348248135019,4.930844077320955,2.96673108176978,4.23967796193162,3.7677739971774415,5.021704527035009,4.274222652653268,7.641796745683026,3.8425234896348504,3.645271036695586,3.8098053739132074
14,1,2.8879728891684127,3.419180118773696,4.898036872284303,4.429909371437652,3.8377801510924043,3.5706908561753754,2.7061870299228423,3.5425830954940505,2.3864056446459236,3.3582804313428243,2.8685398855794104,3.963541344751428,4.64970436490213,3.77849707906624,4.786508488068802,3.763698854753721,5.947516010639228,4.420310791024142,5.816246451198534,4.482021673708842,5.732933484828908,6.691257756288065,6.025742830129454,4.635694388862865,6.033719495393981,6.512440295895998,3.7729082031440586,5.2475524093058015,4.28266012778072,4.833523681075892,5.826579891344931,5.333082726484064,4.191395008458352,6.0177660622153635,5.77216958778573,5.081269952672609,6.332692210280951,4.453248533111977
15,1,4.814123613605174,2.880179649181095,4.301094143546866,4.080820895553462,2.5856084027837083,2.4922579860238403,2.3888756226774515,2.619154971852948,4.495679022677595,3.7184009224972647,3.2888170517932167,2.2170910938985218,2.8026465370419893,2.9648546574774945,3.0926987066824916,3.256308768823005,3.9076479292687027,1.8743567415959415,2.6089956857548247,3.029457566176229,4.631110854047953,5.1898066978910435,3.5467879271933906,6.348033134856326,4.3073898584966805,3.605378582978138,4.980896164913837,5.597064817732892,5.736496605301477,4.445084147170253,7.1598844790237255,5.756561564215011,6.366360317262875,5.008717698796406,4.317193673421216,5.417570373827095,8.040520075907502,5.807485896331246
16,1,3.3307590308705013,3.9557622804341412,3.0971400500123143,1.7245197195079678,3.140693837888084,1.977793335291355,2.891024656659836,1.9826978659479846,2.9437722848078,1.3958280876774676,2.430353410307307,3.074785253648872,2.469669473022168,4.746661337708568,4.2131313172713565,1.4671228294941816,4.760878063954854,4.14009217291835,3.293480803165953,4.973184204847486,5.514306226578358,4.718091053850333,4.93117674976992,5.350294152575644,2.5553303889936534,2.200879956679289,2.7321630530688434,3.867069388841353,6.135203522572834,3.9951069090913234,2.1968912447100233,4.131673364152382,4.655789682715639,3.877210739581979,3.3500674937387274,4.009632787618222,3.369319064357296,5.49296383877133
17,1,2.2566217755483113,5.531160965890899,3.616169350744392,5.674599230978756,5.792595449865377,4.355898778538973,2.2854600908148086,2.2097422321500875,3.370846519873584,1.992696211800853,4.411222001079469,5.262771353859191,4.370532054793571,5.032325658780761,3.3409571175187764,1.9953477998627382,3.9514897539296214,1.5571997090679466,3.640145453859077,6.680064881482824,2.7414366450402645,1.1092983537148766,5.537396260650052,3.959431996014817,4.042935065471606,5.241628525430262,4.527495206288581,6.043686717861783,6.837183796314266,3.0159211675878956,2.676591535456161,4.748003088159975,1.6825045826737342,5.6955875475406605,3.270049972593859,4.918601132185242,3.8502386357289793,5.931474412623153
18,1,3.6717757082855296,2.426657252760887,3.0268703609029957,3.3140821744709417,2.1239858005213472,3.199434818223157,2.6457845388159327,2.2268107871444625,3.777026352804074,4.220525999957965,2.4803220722423185,2.6052971160803655,2.873268608654543,2.4483093706625425,2.918758438532257,3.776004334960404,2.38889520626755,3.4547086139736707,3.498031940856686,4.555801774136449,3.2755171050172103,3.934498758350102,4.9669497028721326,5.507019513871712,4.294907115132669,4.639896143713833,4.16785408300713,5.27593766367638,3.3566993254212587,4.622129126438628,5.139237816943134,2.06773492118427,5.42595010497686,4.55425328083641,3.382959840078855,4.20226269630719,6.152877833604047,5.508944916795869
19,1,2.157470230595153,3.2313293858905174,3.4896535884713678,2.0977965169617496,4.83442668137283,3.098321320347944,1.9649032673543447,3.3725978285379195,4.369539061388916,2.8194433510234584,5.546740216744321,4.898746675109477,5.527727965330445,5.9449038253216795,4.507124933948086,4.922344682860231,6.6475747905862,3.3201554862195652,4.120299528217356,4.499899229367934,4.8734183033467655,2.9786190162416157,3.6010286946466046,3.0975515144880785,6.763780375746516,3.3629670986019984,5.2661569288684715,3.5463631125877675,3.254784410571902,3.069890582104374,4.657908745051612,1.7375562647411995,7.875549019523968,5.100433931851853,3.896411756465909,2.5256483880519065,6.272459894137786,3.7931917761174665
20,1,0.47519033939690675,3.544432998769807,3.973069171064439,4.180327270391673,2.8141477287422703,2.1744881778179317,5.1380732639384705,4.233982227935631,3.0053240199662503,3.7991311248716473,3.4808281273574933,3.7758073072628493,3.1570270598039554,4.175029568681226,3.4651470887976448,3.284539526620776,3.1112164932604784,3.101597554655347,5.934962771407668,5.350644110448941,3.3609875264023055,4.848453471060101,4.911547859557252,3.7119284503458823,4.174329193150646,6.500864407494636,4.569848038995501,5.0937341280361705,4.347464204160864,6.386625639161526,4.008090764662893,4.559474305238055,5.161558187248421,4.930379670903436,4.500323299681948,6.459106651090599,4.210942470315309,6.098948307462709
21,1,4.188863536177673,5.740014236626923,5.463478117740271,1.9559349796484427,4.2313833259025495,2.4334868263047773,3.242351573222955,2.836215016781759,5.69415166386949,3.4911924353680237,2.9930262817277145,2.8675843901402547,3.0490245979212545,2.016438694279415,3.417054543672614,2.3780093901462664,3.3633322176543428,3.522366733236609,2.8714627887001267,5.003190238824371,3.7423252619505183,3.436237981989525,1.5451723370583896,3.484180093420731,4.102313709855022,3.0396974283389833,3.226561763468969,5.227887324521325,4.8073056489121315,4.831085535688549,5.43294978568856,4.3062665463363805,5.432676991869943,3.2191557135193345,5.487166783245449,3.711432368117081,4.399358383423264,2.9535377681893316
22,1,2.160823333095567,3.624847544050426,3.382925809241068,2.1743644932443185,0.5237079301264516,2.38486165266201,3.587739364946413,4.57704066679885,3.5620607677524796,3.63118895146794,3.254611564506357,2.7333637759499703,4.132873292378557,2.2621056847316647,2.179691164058384,2.266103752969568,1.633489944038362,2.9303661472424376,3.836880452500782,3.506948629493676,4.701838752818954,2.329516739092847,3.8800365104617915,3.335033072261535,4.568587364622169,3.27075364119582,5.975949721401375,5.069867539383971,3.6167871384530224,4.149849243845792,4.251421187895153,5.813383023638528,2.368591839811794,6.5501477530316246,5.201705550508607,6.035571786661054,5.715121770801143,5.180185360119286
23,1,2.4219309434713936,1.1059221644359523,4.196536247213821,0.43272632173572106,4.567251322327409,3.746139110953043,5.699049461339053,2.5878515201331447,3.4924128346763776,4.513573900733077,1.0880226799004424,2.8315491682775757,2.827300651318819,2.7881394201461114,3.03032531074561,1.6018309200660572,3.563410135515234,3.5074453275131443,4.577922018347601,3.617406182095182,3.220438526682736,4.6689598551828055,4.9746779968311285,4.655124892456835,5.292105004502661,3.802645926812459,1.472107051077185,2.7624596791334657,3.782934989337721,4.879075848631331,5.925420783687425,7.6895100176355715,5.2635265246147505,7.059774682362213,4.753881136233764,4.608196137487033,4.636262319179124,3.558009790122235
24,1,1.3928720863358472,2.3996463736528453,2.6341129542420028,0.7850686109699659,3.2761901535970814,4.487716010843481,4.269094068926056,2.2863841346279528,2.5068412558539843,4.313327957171683,3.269066386460479,1.8728770373770438,2.9040593525021015,2.797746678805076,3.549675150545361,4.878215165740496,4.021186588975465,3.2485469807973155,3.460823728669728,4.288613068563104,3.5452113790661604,4.819169221907867,4.314818299430159,5.334268260874268,5.172334753126434,4.385968844763108,6.936100323457371,6.016617852432659,6.509369523643081,4.099071608527184,4.280820350479317,5.683555239166585,6.645311888547431,5.399015858734758,6.106040501844588,5.524780444103682,4.115283220215024,9.09689051111043
25,1,0.24358295366727972,0.6218212942468624,1.0805198950328048,4.382238193214546,-0.012515561150478933,4.994662865043324,1.2322646524821452,2.3944228208564162,2.078490490260643,3.8186819946365063,5.099926161894005,4.382097386485559,3.453164491229487,2.037212309254647,5.225769528527944,1.5752894457160818,3.518144504482419,3.4922606369810936,2.4382716125929127,2.241598943189522,4.092411681557238,2.0206141559745783,4.164765215389212,6.450858183668242,3.795800468731015,4.985011548644906,2.969020798540329,5.2731762924497465,2.99127336331939,4.482585450758693,6.818057553858276,3.1413440795866094,5.6199176795816355,3.9471774202790524,4.319104672664626,3.163174287785731,4.484698781417194,5.826646110420989
26,1,3.6532404004140293,2.4279848354635942,4.063369170627754,3.7316382106810186,2.548837431096443,3.7660875486832968,2.2762283790152873,2.554744157437584,2.6654266292787976,3.4323847814857498,4.546808826387987,4.581310923198086,3.6016600526940112,3.020354577949915,3.7136046644952176,4.217220041487008,2.815661123648542,2.629197302449438,4.992166782345236,4.421672022879574,2.7687849225317054,3.3533606108443994,1.407085195062374,5.218634189490609,5.504091390735089,6.376366416846784,2.913198982797389,4.094742224196537,5.00956161533123,4.079296920488913,4.7722676457298325,5.264877383598862,4.811735550410012,4.102164669174595,0.6924874325450264,5.636792089139909,3.155055331587282,2.962141828064486
27,1,2.2454118149784605,2.9390689693755165,2.1771227308433447,3.368783589320779,2.8205918196329556,2.475846995543803,2.3936593300342226,1.3423159549652417,2.6658931757264703,2.487394213512117,3.622677945184959,3.305185869469718,5.83017972011819,3.27230230323235,3.7320607332876876,3.4732680881748164,4.108733728485236,4.1561179477805,2.0262596383273435,4.017335423752652,4.353901594766165,3.0235279552917333,3.8515687960099956,6.31022621978699,4.4924252963443285,5.803223829287828,5.972834070073157,7.069019647062546,3.457866695624312,4.174335383904015,4.974113943284101,4.129088578949056,5.7096138667206775,2.4320816327358186,2.8752531779904045,4.335037368957273,4.354891115783099,7.420559800412492
28,1,5.240708604953737,4.285315799224012,4.816087890841404,4.041535364702987,2.1375625264561204,2.885789858297191,2.0232590587589643,3.8727504396210293,4.509847477179632,2.219694290756043,1.688586079252319,2.3790704285962088,5.075674417243283,5.15453513523018,6.0597811978570455,6.081096417129097,3.590847728702225,4.487029807315395,4.575315189527877,2.399907960920626,4.690916152323955,5.683356068690832,6.440587932985942,3.911110468546383,3.7411017098258186,4.571932004757585,5.290107994187966,3.666414463393597,4.252669096131348,4.961329273520506,5.65068024354919,7.592456410538965,5.356434652320246,5.707183354686504,2.844670275797982,6.968220482732006,4.653586933992966,6.6109563779453255
29,1,3.2975700925826144,3.5042390421357523,2.452625984433298,1.4006096128395171,1.893998219019482,1.93847913673344,4.949759416367737,0.8032859079234702,2.341923662023107,3.434184823042096,2.343189754911406,3.2162256661019506,1.0538270449375482,5.324276158822078,1.608803337784817,1.7148290875005556,2.071982268022702,3.632559778925024,4.9290343533698255,4.029477004314548,5.335863738818479,1.3781446513182172,3.9653189058442164,5.680430412283552,4.836045666315617,4.466557104091469,4.238995041161447,4.455591548359959,4.2013794637985304,4.503422822831442,5.095123407924422,3.723026522960738,6.318310453101049,5.675577800357008,5.287723587708528,4.3624163693198605,3.820893427823508,5.624104006018205
30,1,2.157558960846988,1.2395518533670755,4.261976350481413,3.9790783858886845,2.3331991544130783,2.4511337172439767,4.8976705357288814,3.278610944354499,2.9837859838354555,4.555325707797067,0.8608981195845656,3.578181223134936,3.661218693146869,1.970231765518653,3.992611295553359,3.631575925359364,3.2028361638702445,2.9120726306361626,4.533903819224035,2.3194018672283443,6.144562179267524,4.973456975730793,3.8506119212437415,6.105145023344595,2.1371418526663564,5.02803602528597,4.896508457810124,3.0359515828000934,3.630353043217943,7.0299105496682595,4.0019082001246975,4.001911140852871,4.415825182368992,5.118492440803178,4.667469617331445,4.9207746037080575,3.3794082133186105,5.023098967120577
31,1,2.8073747174753776,2.895141161222692,0.9725069239526531,1.709507308279651,2.417738055682196,2.9723906844079937,1.5161622174274774,3.862284303768347,3.508263222160857,1.1204217552423477,3.107759277385824,-0.14832912346863336,1.8917176476396862,3.0137244293814796,4.45761242530525,4.143892102973663,4.755590176825402,4.521243959339467,5.216442449279874,2.764106318864804,4.317495826870283,3.80707815331565,3.6038695639451728,3.366580577388852,4.04578808586294,3.151241774635884,5.90481299435501,4.582237080433779,5.098763591774415,5.292955370170806,3.088526145536327,4.512847386106352,4.784135840509438,4.910411175627907,4.978519222795524,5.616293233282747,4.362061181818891,7.966819445672567
32,1,2.486584208546103,5.528609886656784,2.3882238304153236,2.8411339749729003,1.9452668479660926,2.938331699690815,5.422773016357866,3.4330612488238854,3.3733457280061785,3.053389474018869,1.9196804918437023,1.339897955878037,4.608125498092003,3.1791160165833796,3.7798858532275035,2.2960859970987326,4.623900231285562,3.0048360472335,4.344332857390542,2.224461795102226,3.1174559841837945,5.236097966673694,4.099553929505547,2.418984266619206,2.58854575243836,4.986171892473755,5.396411769845064,3.8310714986594703,0.5348750263257023,4.66179579805444,3.522535020374513,3.366939992385229,3.5138027518334547,6.639652105672595,1.7538465411893984,3.9412368898472656,5.503313710730532,4.489514479618848
33,1,1.5845231313803991,1.1619369762048501,2.1467629376833264,2.417418927727086,1.6660540595679811,1.3914305921338923,2.565200192007959,3.7604690760336723,3.84819894363249,1.0127055529599591,4.087935533887777,4.007037954776008,4.5335120672974085,4.554346323010339,2.8731527102000265,3.5832446160181903,4.214459577230219,5.276103753353265,4.082446171106706,6.156107351865958,4.055378300730936,5.144256372252051,3.817171360028994,3.403696691424247,5.132372470934978,5.627432138012805,4.712856603631768,4.620666434268781,2.88241172243089,6.359351394788835,5.5365685200951615,5.2094643305675605,5.118799479631437,3.3219385556948886,5.20446731534958,4.671004962164937,2.4978432040388387,2.108699440858865
34,1,2.382796006304889,5.16226675713571,1.0444115341827565,5.224434048924481,5.5376087470952635,4.454934664473094,3.9012111638716886,2.0530067500193887,2.7805132599870084,1.941443496196748,4.526175959573806,3.51439681895862,2.5341919602379943,2.6662515719183517,4.717162727438144,3.784951120684901,5.692550258197199,2.4726160462988043,5.028127748837159,3.047990007753875,5.279987140209982,2.2812988128044034,2.996705778670588,4.879013763219466,5.426272957775782,5.574443017001866,3.7277658098106854,4.567111754799342,5.9711821942970476,7.226830879118388,4.43673581692851,6.25921627070518,5.750676622222709,4.268745167056889,5.211570359959446,5.0865613801624265,3.081913608306226,3.139161851494225
35,1,3.165421238496284,1.6894475756912604,0.2395350955687981,0.7921467266382486,2.5586120654346165,2.957489432088981,3.1828997613896264,4.403758640591835,1.7070164534664756,1.6860618190852588,2.7196150884110133,2.313825733264895,3.217105422528157,3.122030949488795,3.0977113800739335,1.3815289646934175,4.52472998109541,5.183344604468074,1.3388567944288032,5.861469686025769,2.402756865672021,4.160135714359658,2.9167460409834534,4.327834982880379,5.185047829682327,4.509743683612357,3.4296877159786154,7.457226913029021,7.131603013145613,4.213278012255268,2.7098623123062113,3.476934939076672,3.9081213703192637,5.353917321290043,3.134791065944265,1.8113211179528534,3.1222597305612276,2.1090706297072583
36,1,3.6737933098904585,1.3830937756421318,4.229070158274518,3.505220200550692,2.7982219370783215,3.115208867317737,5.286166450757556,3.435005267945018,3.124968587770555,3.006788625794477,3.9089439755723787,3.407122780182504,4.804916342032088,3.4917113782402565,2.131001167223456,4.725661995387338,5.289455955484478,2.0366802071336982,4.1297234983224795,4.055616031081973,3.109305703240472,3.5458846977849756,4.293176027704451,4.06471790492346,4.47687106128564,5.389826942699047,4.391559417170561,3.766211211902509,4.939685888280985,4.1111370486459435,4.760993193383085,4.610370533369241,6.380198646603758,4.478009954025311,5.94129244845114,4.855523665672988,5.912165848427948,5.557490395717131
37,1,3.701779433665311,2.3208819659265805,2.535738824029308,4.591765658102756,3.772612441104149,2.190116258025269,3.355570961008827,2.515827147527787,4.4334432758010385,4.590882281214411,2.0804819544467383,0.46642698450720954,4.849925549972203,2.8812294130409346,3.674133489955274,4.632388924892092,4.017107420028034,5.477609060273133,4.243802365105408,4.246469447980335,5.4977663077054295,4.447239369751357,3.7214404438417104,4.39933013653362,2.790057849929837,2.397914846096059,5.611871906407978,2.4111648770664926,3.235100914134311,5.754861808902446,4.465737735917321,6.113252270682465,5.363062305173085,5.655536828389564,5.717922639334742,5.357690915465124,6.4428989234249725,5.328655389584739
38,1,2.356831469841678,3.035224136129512,1.6209119412148258,2.8964226860020785,3.1902250690821967,1.2242463622685145,4.196025771633061,3.8949999053199003,4.307600337894199,3.7095640069413935,2.91863001322842,4.947772998661721,6.7601415866721934,3.98188786029106,3.1264214339357914,3.217820772792278,3.662420977006817,5.660899038860893,3.758324384020073,4.753884198816474,4.229484014158538,3.714156428291831,5.8369200451932866,3.643609875957472,3.529766009767143,5.989289945819531,4.870299302845368,5.988230759529101,7.1353501080674855,4.906385371902051,6.028953555904266,6.094585026169115,6.698735867021077,4.018522396781972,6.043470889881015,4.842346219835052,4.846958993091398,4.813935066509584
39,1,2.4830888767073875,3.3941198931285554,1.654156409826276,1.237430613987134,2.9077354117800382,3.9468517381497468,3.7595340171067773,4.7294219033316605,2.2236401789488363,3.1811199560872034,3.369625489383653,1.7213090747746451,4.661648599101536,3.4865105231731808,3.6332220631340384,4.7510245940067914,4.933244275978624,4.798253803201724,4.167407598074591,4.054959819457741,3.998078331324745,4.420226361868467,5.307072090201785,0.09900778574306135,2.5735547837723907,6.299681102357401,4.210793465409289,3.447490172242954,5.282567098729151,3.985661867397037,4.485155438329855,5.201715405068569,2.761158223404662,3.559555710446834,4.50919835125633,1.7270886080003003,5.0145143415765885,4.578501408481932
40,1,3.4234875503314193,2.4514782211744204,0.8479398221797325,3.5463868246436925,1.1102438603966287,4.884721156913635,3.9272479820595687,5.490796728228393,2.8210543018460075,2.1173093726757544,2.6842268098651827,2.7831284535995846,2.428647708294504,5.993357839522986,5.087833280623636,2.9221639714957544,3.156313590786287,2.480633890655598,1.7483134299891567,5.342717201481236,6.075296293247081,4.2978202387460005,3.5873703387641647,6.7818466572714735,3.0093660032767207,3.0203199094015862,4.509792329723927,6.34894420793349,4.612512124760766,2.773854798007612,2.292706633820683,3.4680203056658367,1.6926923890245495,3.1604656753144926,4.346404300958712,-0.6042342183068519,4.953453202955795,4.513919686949866
41,1,3.2813257695081197,3.4380134922655543,3.0594870137478045,3.0246914149443755,4.185108541260491,4.180979685034769,2.618891426253415,4.471294427314001,2.790589560631416,2.318137839467449,3.58719907610589,3.6200252334127896,3.875569176100556,4.653293347176612,5.180433072601754,3.190204482700759,3.0121434855327305,3.269882719657562,6.29495036367274,4.220974139486295,4.769498691826746,5.2636058153990275,2.992440581988213,3.7625149378481715,4.423340303398073,3.1549411064297903,7.080063747990884,5.102643089971745,6.260477930338151,4.892206960459117,4.593024090236849,6.597610118231388,7.560926434258633,4.822980554314634,5.175194986909273,5.425752760328593,5.044153101562552,5.998763084507868
