variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
E[29],5.334717675590351,4.921488495385479,2.280535252033351,1.9384718838569663,2.560414959203009,9.327766014496964,1.004343098433631,1756.1381453664094,815.0839063654669
E[30],5.707514458731421,5.251374540785804,2.4808442152477266,2.048709005941723,2.732661115485037,10.297075316605206,1.0022765636670092,1710.8541340248362,814.4095226548372
E[31],6.073006162330693,5.569131006914342,2.7104589501559957,2.210399166821629,2.848410126960826,10.869794985933833,1.0025042465332723,1681.9751123921944,798.0783210012557
E[32],6.44267992729599,5.869471351040877,2.9681141371738597,2.365689918035405,2.9669518815541447,11.703344023173662,1.0024540066053504,1653.0334912713968,771.9943350807547
E[33],6.824242206615085,6.199303656797267,3.2549639207554226,2.556542995446256,3.079063112804315,12.636754664268649,1.002181230083668,1629.448332231034,772.6285088212752
E[34],7.223147354874528,6.547389129197168,3.5733265067706825,2.735697846015924,3.1478677733293083,13.835775492090164,1.0026343880291062,1613.5734737261994,749.911219222662
E[35],7.643526455726895,6.825659373970442,3.9262015034342577,2.938689222128661,3.215352912688185,15.021631497233587,1.001883056509425,1581.5922277555267,739.1387077373713
E[36],8.261839904238832,7.395679528680617,4.207214942004699,3.217363507630836,3.4690875576600217,16.038950268265573,1.0024631066087133,1602.1628648232809,837.8705754287062
E[37],8.885676433341072,7.8723903259845915,4.56346975991595,3.5370798707897744,3.6906201505733764,17.210639546603037,1.0024224373160946,1590.2414780661034,920.3862996045821
E[38],9.531799013223324,8.35792047679028,4.981255437775546,3.790885010028399,3.9071352161197512,18.52942630586365,1.0008000148270766,1581.5332099386756,955.1869619750577
E[39],10.211978004796359,8.956913451002189,5.457314500245697,4.168995077723101,4.152770717201795,20.091378808000563,1.0002627578032102,1562.2940012639315,955.0154970627467
E[40],10.935118974603537,9.539746692335157,5.993388615102495,4.596601536291353,4.304983100494722,22.063906661709826,0.9998790419549052,1550.5155180149382,951.1869535209382
E[41],11.708553233959803,10.107080472768814,6.593903353493638,5.0653551726332635,4.431074999778719,23.915082421898237,0.9996603137490953,1545.2404486715923,915.2761872222096
E[42],12.538830339839128,10.777144305265272,7.264983779418932,5.508116705529202,4.640858450494081,25.803774462403783,0.99993472433865,1527.5179706484168,918.1143497825177
E[43],13.385931249041317,11.537978651175946,7.5804535052899356,5.853548814786391,5.063633825466093,27.62884776761603,1.0005450726243084,1519.2087141638424,955.5301756588153
E[44],14.302729220812186,12.313321621226331,8.05120721642626,6.2142446113428855,5.358293822453608,29.46618911570583,1.0013620436187436,1512.8410697369418,863.7095124476658
E[45],15.293455598560483,13.147588680427532,8.641782938253053,6.696598344696503,5.677083506228422,31.350557476469117,1.001769277083622,1482.5308345619965,929.4851877195056
E[46],16.36318544150438,14.029568188128712,9.337509487844814,7.2876967579255965,5.972227067359997,33.79277490612098,1.002382490104181,1464.1566276633323,946.7726840821863
E[47],17.517792659511876,15.05873664102753,10.13489119625055,7.97649290394624,6.218272302621116,36.5776069068097,1.0019629978122235,1451.4544751822434,979.0414274383827
E[48],18.763926061279875,16.050522645471702,11.036900360984939,8.752985337753719,6.503794644419428,40.13585535899998,1.0023909694267126,1438.9232700537673,986.1495983149125
E[49],20.10900850821334,17.073584616915063,12.050634304911346,9.481317953766668,6.734680753453603,43.50783298713557,1.00253054156472,1428.1172949544734,986.2866689314959
E[50],21.4042343802144,18.40740396821525,12.66889262367661,10.01460671004284,7.28665452498735,45.9569877641557,1.0027106841081124,1400.5822328410707,986.5609640807573
E[51],22.831026244404793,19.64619094332616,13.502260194164435,10.833718763780519,7.733940404625839,48.97248437956868,1.003307851016702,1376.6053953762423,985.5220857281063
E[52],24.38894163564696,21.036794760437253,14.508093098678764,11.816921692298127,8.01430235902636,52.06647145425908,1.002976591595911,1356.0845523710439,991.972599773096
E[53],26.081843461341997,22.342892882905648,15.671321227551926,12.901262535815116,8.45201298815326,55.8809311220841,1.0034004384097843,1332.472531194212,991.9725997730965
E[54],27.916680326090674,23.843516938448275,16.99146286556598,13.983316271367096,8.853847967509736,60.649724318359624,1.0027949228221766,1313.3783206396495,992.4442729733915
E[55],29.902762530022155,25.66546961143083,18.47648811517274,15.034891119441948,9.292225704018241,65.59601888665213,1.0026816880588303,1295.4852145170541,992.2555226614692
E[56],32.05135029101909,27.29619993265984,20.139864336585227,16.402073071824574,9.754470434438316,71.4729367163293,1.0024309347043512,1275.0008679532712,992.2555226614692
E[57],34.08662158792616,29.018482423666914,21.510596200278727,17.855576107782205,9.87528997111594,75.3751567405938,1.0029858456909393,1234.870655331983,946.9761624183595
E[58],36.34217279539742,30.945671169162605,23.19468811710562,19.390253458230543,10.11494048073979,81.13357006509881,1.0033720272788356,1198.821406168673,931.5846941050224
E[59],38.81568276482809,32.827807759510144,25.14885154037108,20.972166364222335,10.42812182305196,88.77014398446204,1.0030850272263587,1171.0907091813829,932.9868261640362
E[60],41.51261966046291,34.95696686178623,27.367268978147322,22.482496384447348,10.841098623217466,96.57995733134791,1.003525250812904,1149.9291076985305,897.7565398271535
E[61],44.444068005817606,37.27522517930216,29.862943188865337,24.541888763412235,11.054409121622042,104.96750239235861,1.0030951674681408,1129.6998101665795,865.0900856294749
E[62],47.62542873189407,39.31249121401213,32.65989081574317,26.59796759122499,11.461185460157795,113.8579897937052,1.003957503549203,1115.0971175105265,831.7482776096691
E[63],51.075675834967946,41.70193606163765,35.7898935151616,28.667418885473506,12.045285820067164,123.75408330912146,1.0037323737797872,1099.5879399810756,803.1489532162605
E[64],54.75000494643413,44.72382593246166,39.13932013641797,31.188558609640047,12.684813829404034,134.91240522386053,1.0033467884679004,1081.3278906563232,830.813288353326
E[65],58.755649556196765,47.759303296467394,43.07269161058836,33.86331277914629,12.987516081997816,144.7095843630942,1.0026480991582771,1065.6728124761473,830.9943941762718
E[66],63.128938337585986,50.76983954823466,47.58674991150871,36.21234413695655,13.459174748594107,160.05770201958444,1.0029856598880025,1053.1180309251072,830.813288353326
E[67],67.9061591642567,53.73039351614386,52.731344253778076,38.78372132488475,14.119992543403706,179.39180856057484,1.0032599701037537,1040.4306884384182,832.7308898770729
E[68],73.12629893254471,56.86781548722114,58.584999681262616,41.48766265806883,14.803999311468125,196.21846269852048,1.0025362026590106,1028.8519362617387,842.9935809916584
E[69],78.83258069537325,60.36955996351165,65.24695150041565,45.04882201421367,15.258237967748816,215.70337658617404,1.0024802750277213,1022.6737265899475,814.4854400390436
E[70],85.07345117625118,63.60298689090551,72.83559100633953,49.47505137561208,15.496074014962435,233.30427962223757,1.0020628484169831,1016.7227754726284,824.2434439982457
E[71],92.56815675342203,68.48307076040678,82.69542567297425,54.89208142706201,16.0313678392891,259.96509020303466,1.0027440096884008,1015.8316099908338,782.1302044510647
E[72],100.68590856342725,72.5752398707252,94.03581011213916,59.269333966525004,16.16637564685163,294.88781134740395,1.003535629540289,1015.1488126358172,752.5628754144292
E[73],109.58715706938102,77.05790143925611,107.10654802161514,64.30039787077375,16.586476149271576,327.70303495387935,1.0038885844270429,1015.4173261839103,766.2709913594174
I[0],9.022366073346413,9.018689650610932,0.4699799817943378,0.4846990805792634,8.246173482658325,9.797443293728481,1.0076501564977844,1530.3725813172841,753.5855391655533
I[1],8.985763510358082,8.953769141935762,0.5176313435113329,0.547256694905649,8.163635444737121,9.840663839924549,1.005218864468054,1877.1647539611308,599.9220082898265
I[2],8.835645431124659,8.819000868830617,0.6267187324893903,0.6552263606107834,7.857240767985697,9.878565988186708,1.0041225263800215,2010.7650269851586,624.8073024252773
I[3],8.615029120347517,8.62423068093475,0.7167258197147651,0.741747514490914,7.473281421504056,9.795003048846853,1.0011221252121183,1921.8539020767796,587.9898956904881
I[4],8.352342480347444,8.361444872711644,0.7813007281038317,0.8190879462394873,7.093210738909544,9.62116686284535,0.9998104643608169,1907.0483736606961,626.3885278889853
