date,mean,median,lower_0.95,lower_0.8,lower_0.5,upper_0.5,upper_0.8,upper_0.95,type,seeding,time,weekday,seed,true_rt,address
2019-12-06,2.00120714,2.000405,1.648797,1.772427,1.8792625,2.1233775,2.220132,2.3493847499999996,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-07,2.029706595,2.029315,1.6190012500000002,1.756241,1.8839975,2.1663125,2.312209,2.4692432500000003,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-08,2.056823245,2.04842,1.608421,1.7615459999999998,1.8971525,2.20501,2.3711379999999997,2.5689887499999995,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-09,2.0846775135,2.06419,1.59669425,1.76075,1.90693,2.245145,2.43559,2.6768354999999997,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-10,2.1076823565,2.0952200000000003,1.5890522500000002,1.765158,1.91223,2.2768725,2.475455,2.7469302499999997,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-11,2.1317085315,2.11285,1.58516,1.766233,1.92477,2.304995,2.5332330000000005,2.8539594999999993,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-12,2.15417849,2.12336,1.6011735,1.777642,1.93096,2.3293375,2.578214,2.92325275,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-13,2.174025251,2.13377,1.59242575,1.781542,1.943505,2.357595,2.618874,2.9884384999999996,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-14,2.190718635,2.14769,1.6133710000000001,1.7832379999999997,1.9485125,2.3795975,2.672531,3.02879125,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-15,2.208367848,2.1610050000000003,1.6054000000000002,1.789335,1.95062,2.4208325000000004,2.7074170000000004,3.0469507499999975,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-16,2.21877705,2.17238,1.61790125,1.805167,1.9582825,2.4222675,2.705417,3.112476499999998,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-17,2.231513525,2.1836849999999997,1.62031475,1.798084,1.9754899999999995,2.4487075000000003,2.7266640000000004,3.1552774999999995,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-18,2.242768315,2.18037,1.61318525,1.801977,1.9844525,2.472275,2.7278399999999996,3.175631749999999,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-19,2.25505143,2.203875,1.62936175,1.809021,1.9887275,2.4893,2.7825260000000007,3.1739439999999983,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-20,2.26455342,2.2136199999999997,1.6156747500000002,1.809141,1.9829775,2.49739,2.7849280000000003,3.168826499999998,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-21,2.272781055,2.214485,1.6209125,1.819685,1.9969125,2.5039974999999997,2.78067,3.22220775,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-22,2.276167655,2.2283150000000003,1.62804425,1.8242,1.99495,2.5016425,2.7955300000000003,3.219026749999999,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-23,2.280163335,2.2302549999999997,1.63404675,1.830609,1.99857,2.514305,2.797391,3.1719259999999982,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-24,2.27856969,2.21873,1.65189525,1.838366,1.9940825,2.5053824999999996,2.805488,3.1802084999999995,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-25,2.277000375,2.21558,1.68976425,1.842815,1.9952275,2.5070425,2.792768,3.1793937499999996,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-26,2.26851094,2.214925,1.6742475000000001,1.831687,1.9907675,2.488345,2.7845569999999995,3.150567,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-27,2.25900939,2.207025,1.6673582500000002,1.826758,1.9831775,2.47448,2.7652070000000006,3.1154942499999994,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-28,2.24849596,2.1990299999999996,1.6676020000000005,1.827175,1.9863500000000005,2.457545,2.747841,3.065893499999999,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-29,2.232354435,2.18468,1.66150225,1.820031,1.9802675,2.44461,2.71796,3.00963625,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-30,2.21454682,2.167185,1.660591,1.8151319999999995,1.9689925,2.4205425,2.6957040000000005,2.9894114999999988,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2019-12-31,2.19277343,2.1445,1.6225170000000002,1.797805,1.95289,2.4036,2.64427,2.959430999999998,estimate,TRUE,NA,NA,1,NA,episewer_sim_102_seed_1.csv
2020-01-01,2.1656018875,2.125685,1.62137725,1.781685,1.9383575,2.35735,2.607195000000001,2.9316454999999992,estimate,TRUE,1,Monday,1,1.9579999999999995,episewer_sim_102_seed_1.csv
2020-01-02,2.13750277,2.09213,1.5965660000000002,1.761277,1.91611,2.3260975000000004,2.5646300000000006,2.9124317499999988,estimate,TRUE,2,Monday,1,1.9579999999999995,episewer_sim_102_seed_1.csv
2020-01-03,2.10317154,2.06966,1.56434775,1.72941,1.8976675,2.2888824999999997,2.497937,2.820609749999999,estimate,TRUE,3,Monday,1,1.9519999999999995,episewer_sim_102_seed_1.csv
2020-01-04,2.07000629,2.02976,1.57974475,1.724776,1.86159,2.24419,2.46643,2.7712669999999995,estimate,TRUE,4,Monday,1,1.9459999999999995,episewer_sim_102_seed_1.csv
2020-01-05,2.031737885,1.996145,1.556431,1.699639,1.8303525,2.195475,2.414225,2.702104249999999,estimate,FALSE,5,Monday,1,1.9319999999999995,episewer_sim_102_seed_1.csv
2020-01-06,1.986237275,1.95805,1.5314300000000003,1.655891,1.7919775,2.1472775,2.3439170000000003,2.6204902499999987,estimate,FALSE,6,Monday,1,1.9279999999999995,episewer_sim_102_seed_1.csv
2020-01-07,1.940093249,1.91601,1.4743747500000002,1.634954,1.7664625000000005,2.0841000000000003,2.279081,2.5353244999999993,estimate,FALSE,7,Monday,1,1.9119999999999997,episewer_sim_102_seed_1.csv
2020-01-08,1.88992493,1.868805,1.44925475,1.592717,1.710825,2.035275,2.2256620000000003,2.4577047499999987,estimate,FALSE,8,Monday,1,1.9039999999999997,episewer_sim_102_seed_1.csv
2020-01-09,1.83582173,1.82277,1.4035075,1.544262,1.671925,1.98005,2.138556,2.3817404999999994,estimate,FALSE,9,Monday,1,1.8899999999999997,episewer_sim_102_seed_1.csv
2020-01-10,1.77623883,1.76259,1.35667075,1.492753,1.6167525,1.9196875,2.077704,2.269356749999999,estimate,FALSE,10,Monday,1,1.8779999999999992,episewer_sim_102_seed_1.csv
2020-01-11,1.7192934345,1.71126,1.2717145,1.442367,1.5624525,1.8640875,2.02205,2.1881177499999995,estimate,FALSE,11,Monday,1,1.8639999999999997,episewer_sim_102_seed_1.csv
2020-01-12,1.6648997895,1.659015,1.207276750000001,1.3912719999999998,1.522515,1.8065675,1.9511340000000004,2.14581525,estimate,FALSE,12,Monday,1,1.8519999999999996,episewer_sim_102_seed_1.csv
2020-01-13,1.605239482,1.60379,1.1321825,1.323623,1.4606775,1.75134,1.901544,2.0530802499999994,estimate,FALSE,13,Monday,1,1.8239999999999996,episewer_sim_102_seed_1.csv
2020-01-14,1.5499038955,1.560115,1.0512030000000003,1.253788,1.40593,1.70778,1.831971,2.0088074999999996,estimate,FALSE,14,Monday,1,1.8079999999999996,episewer_sim_102_seed_1.csv
2020-01-15,1.499940524,1.513825,1.01574,1.1980269999999995,1.3560475,1.64903,1.775837,1.9404055,estimate,FALSE,15,Monday,1,1.7919999999999996,episewer_sim_102_seed_1.csv
2020-01-16,1.4537405515,1.468565,0.9675852250000004,1.160218,1.3148275,1.6036324999999998,1.729762,1.8863714999999996,estimate,FALSE,16,Monday,1,1.7739999999999996,episewer_sim_102_seed_1.csv
2020-01-17,1.4111622655,1.4291900000000002,0.925704525,1.105701,1.2757625,1.5615025,1.6785210000000002,1.8244765,estimate,FALSE,17,Monday,1,1.7439999999999996,episewer_sim_102_seed_1.csv
2020-01-18,1.372804717,1.385625,0.894519725,1.069098,1.234985,1.5203325,1.647292,1.7794129999999997,estimate,FALSE,18,Monday,1,1.7119999999999995,episewer_sim_102_seed_1.csv
2020-01-19,1.3413910775,1.353015,0.8607484750000002,1.060594,1.217205,1.482065,1.601217,1.7338552499999993,estimate,FALSE,19,Monday,1,1.6959999999999995,episewer_sim_102_seed_1.csv
2020-01-20,1.3105154015,1.32205,0.8127412,1.034573,1.1806525,1.4591525,1.57303,1.7157084999999994,estimate,FALSE,20,Monday,1,1.6699999999999997,episewer_sim_102_seed_1.csv
2020-01-21,1.286747321,1.2908650000000002,0.8208304250000003,1.005499,1.1547325,1.43395,1.543807,1.7062625000000002,estimate,FALSE,21,Monday,1,1.6279999999999994,episewer_sim_102_seed_1.csv
2020-01-22,1.265921143,1.26985,0.8177499250000001,1.00066,1.1326075,1.400985,1.525629,1.7016322499999998,estimate,FALSE,22,Monday,1,1.5899999999999996,episewer_sim_102_seed_1.csv
2020-01-23,1.246880187,1.255875,0.7982278,0.9829513999999998,1.1172725,1.3829725000000002,1.495372,1.6491839999999998,estimate,FALSE,23,Monday,1,1.5619999999999996,episewer_sim_102_seed_1.csv
2020-01-24,1.2296016715,1.230245,0.812710225,0.9703389,1.097775,1.3638525,1.4850469999999998,1.6457814999999998,estimate,FALSE,24,Monday,1,1.5199999999999996,episewer_sim_102_seed_1.csv
2020-01-25,1.209662856,1.210275,0.81704515,0.957601,1.089595,1.334505,1.452689,1.6149737499999997,estimate,FALSE,25,Monday,1,1.4819999999999998,episewer_sim_102_seed_1.csv
2020-01-26,1.197157417,1.198785,0.794103675,0.9466263,1.068915,1.3200075,1.442281,1.5987094999999996,estimate,FALSE,26,Monday,1,1.4559999999999995,episewer_sim_102_seed_1.csv
2020-01-27,1.182159504,1.181245,0.79356515,0.929725,1.059545,1.2992825,1.43212,1.5821325,estimate,FALSE,27,Monday,1,1.4179999999999997,episewer_sim_102_seed_1.csv
2020-01-28,1.164529207,1.15985,0.7690911500000001,0.936963,1.040495,1.2903025,1.3954,1.5608159999999995,estimate,FALSE,28,Monday,1,1.3799999999999997,episewer_sim_102_seed_1.csv
2020-01-29,1.142658429,1.13969,0.7575048000000001,0.9008544,1.01741,1.2603525000000002,1.383961,1.5537187499999998,estimate,FALSE,29,Monday,1,1.342,episewer_sim_102_seed_1.csv
2020-01-30,1.1220929745,1.11337,0.7570947000000001,0.8934324999999999,1.0037075,1.2355349999999998,1.3528060000000002,1.5204244999999996,estimate,FALSE,30,Monday,1,1.2879999999999998,episewer_sim_102_seed_1.csv
2020-01-31,1.1018553925,1.092555,0.7575088000000001,0.8805519999999999,0.983966,1.21162,1.3313610000000002,1.4853465,estimate,FALSE,31,Monday,1,1.2279999999999998,episewer_sim_102_seed_1.csv
2020-02-01,1.0796168315,1.0673750000000002,0.7360341750000001,0.8514071999999999,0.95741325,1.19029,1.3200010000000002,1.47515425,estimate,FALSE,32,Monday,1,1.1659999999999997,episewer_sim_102_seed_1.csv
2020-02-02,1.058069986,1.045005,0.724209,0.8331949,0.933599,1.1703775,1.286504,1.4656309999999997,estimate,FALSE,33,Monday,1,1.118,episewer_sim_102_seed_1.csv
2020-02-03,1.029377974,1.0215299999999998,0.6930567750000001,0.8067302999999999,0.9128435,1.1349275,1.25838,1.4274962499999997,estimate,FALSE,34,Monday,1,1.0699999999999998,episewer_sim_102_seed_1.csv
2020-02-04,1.002765745,0.996035,0.6570957500000001,0.7826196,0.8801605,1.1073650000000002,1.2386340000000002,1.40479375,estimate,FALSE,35,Monday,1,1.0299999999999998,episewer_sim_102_seed_1.csv
2020-02-05,0.9771462435,0.9676515,0.6347792500000001,0.7520321,0.86019075,1.0825749999999998,1.214171,1.3803359999999996,estimate,FALSE,36,Monday,1,0.9899999999999998,episewer_sim_102_seed_1.csv
2020-02-06,0.9535313175,0.942117,0.6045973750000001,0.731132,0.8343659999999999,1.06716,1.184485,1.3552599999999997,estimate,FALSE,37,Monday,1,0.9379999999999996,episewer_sim_102_seed_1.csv
2020-02-07,0.9287985915,0.9189185,0.5853374000000001,0.7121987999999999,0.807518,1.03807,1.161972,1.3208845,estimate,FALSE,38,Monday,1,0.9139999999999998,episewer_sim_102_seed_1.csv
2020-02-08,0.902567056,0.892611,0.5578682,0.6888926,0.7858777499999999,1.0130525,1.1364070000000002,1.2621304999999996,estimate,FALSE,39,Monday,1,0.8819999999999998,episewer_sim_102_seed_1.csv
2020-02-09,0.8758897455,0.865305,0.534052575,0.6586737999999999,0.7576945,0.9856105,1.105457,1.2685704999999998,estimate,FALSE,40,Monday,1,0.8419999999999997,episewer_sim_102_seed_1.csv
2020-02-10,0.851142391,0.8406705,0.507203875,0.6340612,0.7323624999999999,0.96235025,1.077625,1.2340032499999998,estimate,FALSE,41,Monday,1,0.8079999999999998,episewer_sim_102_seed_1.csv
2020-02-11,0.8204373545,0.8128074999999999,0.484491825,0.6037048,0.69951700000000006,0.9300585,1.056651,1.1770264999999995,estimate,FALSE,42,Monday,1,0.7639999999999998,episewer_sim_102_seed_1.csv
2020-02-12,0.789225015,0.7807765,0.44935147500000006,0.5772739,0.6755387500000001,0.89892725,1.018344,1.1531827499999998,estimate,FALSE,43,Monday,1,0.7279999999999999,episewer_sim_102_seed_1.csv
2020-02-13,0.757092981,0.752041,0.4329979500000002,0.5522644999999999,0.64194725,0.86052675,0.9749367,1.1039107499999996,estimate,FALSE,44,Monday,1,0.6939999999999998,episewer_sim_102_seed_1.csv
2020-02-14,0.727554866,0.7205835,0.4022190500000001,0.5262794,0.6172182500000001,0.833154,0.9345357,1.0792447499999998,estimate,FALSE,45,Monday,1,0.6679999999999999,episewer_sim_102_seed_1.csv
2020-02-15,0.7006579745,0.6978745,0.378979375,0.5027281,0.5931,0.80486625,0.9037702,1.0485147499999998,estimate,FALSE,46,Monday,1,0.6519999999999999,episewer_sim_102_seed_1.csv
2020-02-16,0.6745927325,0.668867,0.37474402500000015,0.467077,0.5678315,0.7764525,0.8832643,1.0229879999999996,estimate,FALSE,47,Monday,1,0.6259999999999999,episewer_sim_102_seed_1.csv
2020-02-17,0.6554061235,0.6562475000000001,0.35242700000000005,0.4495406999999999,0.5445205,0.761436,0.8599975000000002,0.9882815499999996,estimate,FALSE,48,Monday,1,0.5959999999999999,episewer_sim_102_seed_1.csv
2020-02-18,0.6425360715,0.645274,0.32701755,0.4327308,0.53520075,0.74765825,0.8433116,0.9757176749999996,estimate,FALSE,49,Monday,1,0.5779999999999998,episewer_sim_102_seed_1.csv
2020-02-19,0.627772783,0.6286875000000001,0.2955730750000001,0.41651809999999995,0.5150735000000001,0.7307972500000001,0.8400045,0.9688048499999998,estimate,FALSE,50,Monday,1,0.5579999999999999,episewer_sim_102_seed_1.csv
2020-02-20,0.6165174475,0.6111545,0.291269175,0.4105781,0.50441325,0.7232225,0.8221295000000001,0.9698988,estimate,FALSE,51,Monday,1,0.5399999999999999,episewer_sim_102_seed_1.csv
2020-02-21,0.6065650688,0.605111,0.28206722500000003,0.4002058999999999,0.49165675,0.71338275,0.8112241000000001,0.9632899749999998,estimate,FALSE,52,Monday,1,0.5199999999999999,episewer_sim_102_seed_1.csv
2020-02-22,0.5931366623,0.5874905,0.2864998250000001,0.3876104999999999,0.488429,0.6989925,0.7984042000000003,0.917462225,estimate,FALSE,53,Monday,1,0.5099999999999999,episewer_sim_102_seed_1.csv
2020-02-23,0.58126801015,0.5788425,0.25860580000000005,0.3726343,0.471091,0.68494075,0.7900787000000001,0.9439563,estimate,FALSE,54,Monday,1,0.4939999999999999,episewer_sim_102_seed_1.csv
2020-02-24,0.57515714165,0.575882,0.25313537500000005,0.3655246,0.46259825,0.68336625,0.7847700000000001,0.9191957749999996,estimate,FALSE,55,Monday,1,0.4779999999999998,episewer_sim_102_seed_1.csv
2020-02-25,0.56929622835,0.5692845,0.24312127500000005,0.35977069999999994,0.460293,0.674647,0.7769337000000003,0.9050430749999993,estimate,FALSE,56,Monday,1,0.4659999999999999,episewer_sim_102_seed_1.csv
2020-02-26,0.5652248772,0.5603835,0.24737095000000003,0.3598021,0.45647575,0.67083075,0.7682594,0.911419825,estimate,FALSE,57,Monday,1,0.4579999999999999,episewer_sim_102_seed_1.csv
2020-02-27,0.5641174439,0.5604724999999999,0.256894725,0.3576054,0.45485325,0.6655575,0.7751128,0.890966525,estimate,FALSE,58,Monday,1,0.4479999999999999,episewer_sim_102_seed_1.csv
2020-02-28,0.5587910935,0.554863,0.2593565000000001,0.3556329,0.445577,0.6608665,0.7670411,0.9058459999999996,estimate,FALSE,59,Monday,1,0.4399999999999999,episewer_sim_102_seed_1.csv
2020-02-29,0.56139659195,0.554921,0.24786472500000012,0.3502933,0.44894349999999994,0.665984,0.7731189,0.9259311499999998,estimate,FALSE,60,Monday,1,0.4359999999999999,episewer_sim_102_seed_1.csv
2020-03-01,0.5644634705,0.5605065,0.25229040000000014,0.35596559999999977,0.4534264999999999,0.66784825,0.7769448000000001,0.9059033499999996,estimate,FALSE,61,Monday,1,0.4279999999999999,episewer_sim_102_seed_1.csv
2020-03-02,0.56961905665,0.56338,0.2512374,0.3679831999999999,0.45628875,0.6731707499999999,0.7755034000000001,0.9150573,estimate,FALSE,62,Monday,1,0.4239999999999999,episewer_sim_102_seed_1.csv
2020-03-03,0.578388044,0.571599,0.26009195,0.37105039999999995,0.4644675,0.683932,0.7927330000000001,0.9392815499999998,estimate,FALSE,63,Monday,1,0.4199999999999999,episewer_sim_102_seed_1.csv
2020-03-04,0.58741188455,0.580856,0.27083492500000006,0.37167400000000006,0.4724625,0.691315,0.804528,0.9742850749999996,estimate,FALSE,64,Monday,1,0.4139999999999998,episewer_sim_102_seed_1.csv
2020-03-05,0.59418764835,0.5837785,0.262612175,0.3797879,0.4773925,0.695336,0.8126230000000001,0.9927365,estimate,FALSE,65,Monday,1,0.41199999999999987,episewer_sim_102_seed_1.csv
2020-03-06,0.602796576,0.597295,0.27056235000000006,0.3831391999999999,0.486161,0.7064742500000001,0.8278121,0.9931299,estimate,FALSE,66,Monday,1,0.4059999999999999,episewer_sim_102_seed_1.csv
2020-03-07,0.61755768385,0.608446,0.2582671,0.3948647,0.49110725,0.7261985000000001,0.8529926,1.0319362499999991,estimate,FALSE,67,Monday,1,0.4059999999999999,episewer_sim_102_seed_1.csv
2020-03-08,0.6260977376,0.6204925,0.2743069,0.3930654,0.5019085000000001,0.73843675,0.8647152000000001,1.0475229999999995,estimate,FALSE,68,Monday,1,0.4039999999999999,episewer_sim_102_seed_1.csv
2020-03-09,0.639621533,0.6264974999999999,0.3072152,0.408131,0.51147925,0.7490677499999999,0.8729125000000001,1.0663307499999994,estimate,FALSE,69,Monday,1,0.4019999999999999,episewer_sim_102_seed_1.csv
2020-03-10,0.6539961395,0.644818,0.29568230000000006,0.4246575,0.5261635,0.77042875,0.8962483000000001,1.0604234999999986,estimate,FALSE,70,Monday,1,0.3999999999999999,episewer_sim_102_seed_1.csv
2020-03-11,0.6668003465,0.6670415000000001,0.31250725000000007,0.4208921,0.53835325,0.7788865,0.9048468,1.0782647499999995,estimate,FALSE,71,Monday,1,0.3939999999999999,episewer_sim_102_seed_1.csv
2020-03-12,0.681239563,0.678051,0.3117677750000001,0.4395222999999999,0.55029925,0.79730475,0.9234217,1.0974292499999996,estimate,FALSE,72,Monday,1,0.3919999999999999,episewer_sim_102_seed_1.csv
2020-03-13,0.700604244,0.6951355,0.3457834250000001,0.4633752,0.5668945000000001,0.825601,0.9456095,1.1292567499999997,estimate,FALSE,73,Monday,1,0.3919999999999999,episewer_sim_102_seed_1.csv
2020-03-14,0.71508026445,0.705959,0.363984825,0.4667887,0.5782477500000001,0.84407375,0.9686251,1.1323324999999995,estimate,FALSE,74,Monday,1,0.3919999999999999,episewer_sim_102_seed_1.csv
2020-03-15,0.72600103095,0.7178395,0.3191524000000003,0.4650506,0.581452,0.8602540000000001,1.00109,1.1663469999999998,estimate,FALSE,75,Monday,1,0.3919999999999999,episewer_sim_102_seed_1.csv
2020-03-16,0.735261762,0.7256119999999999,0.30724135000000014,0.4651294,0.5857064999999999,0.8730315,1.026264,1.19811375,estimate,FALSE,76,Monday,1,0.3879999999999999,episewer_sim_102_seed_1.csv
2020-03-17,0.741525293,0.7316695,0.3154413250000001,0.4611397,0.5855405,0.88665725,1.037062,1.20985375,estimate,FALSE,77,Monday,1,0.3879999999999999,episewer_sim_102_seed_1.csv
2020-03-18,0.7449700725,0.7398525,0.2982866250000001,0.4511405,0.5890194999999999,0.89578925,1.036798,1.2102459999999986,estimate,FALSE,78,Monday,1,0.3859999999999999,episewer_sim_102_seed_1.csv
2020-03-19,0.7528710919,0.7505495,0.2929741250000001,0.4459662,0.5935235,0.8992804999999999,1.0705850000000003,1.25367225,estimate,FALSE,79,Monday,1,0.3859999999999999,episewer_sim_102_seed_1.csv
2020-03-20,0.75722341855,0.757442,0.25488774999999997,0.41779019999999983,0.5920895,0.917239,1.0917310000000002,1.2713929999999998,estimate,FALSE,80,Monday,1,0.3859999999999999,episewer_sim_102_seed_1.csv
2020-03-21,0.76235475025,0.7561505,0.23583192500000005,0.42082,0.5805939999999999,0.928343,1.122189,1.3169402499999991,estimate,FALSE,81,Monday,1,0.3859999999999999,episewer_sim_102_seed_1.csv
2020-03-22,0.7655498959,0.7490915,0.23979470000000008,0.4210233999999999,0.58435175,0.9481055,1.125176,1.35463875,estimate,FALSE,82,Monday,1,0.3859999999999999,episewer_sim_102_seed_1.csv
2020-03-23,0.76876811015,0.7484145,0.21616135000000009,0.4099357,0.57213425,0.9560975,1.158738,1.3796857500000002,estimate,FALSE,83,Monday,1,0.3859999999999999,episewer_sim_102_seed_1.csv
2020-03-24,0.77183346075,0.7507205,0.20392695000000016,0.38530149999999974,0.56966425,0.9636865,1.18496,1.4272712499999998,estimate,FALSE,84,Monday,1,0.3859999999999999,episewer_sim_102_seed_1.csv
2020-03-25,0.77526758867,0.764073,0.1827307500000004,0.3642674,0.5654235,0.97757175,1.198428,1.4464732499999993,estimate,FALSE,85,Monday,1,0.3859999999999999,episewer_sim_102_seed_1.csv
2020-03-26,0.780455120225,0.753785,0.1785219,0.3579484,0.5587545,1.0125149999999998,1.208602,1.4554107499999993,estimate,FALSE,86,Monday,1,0.3839999999999999,episewer_sim_102_seed_1.csv
2020-03-27,0.784637236915,0.7514705,0.16869745000000003,0.352228,0.535053,1.0249075,1.2479250000000002,1.5041987499999996,estimate,FALSE,87,Monday,1,0.3819999999999999,episewer_sim_102_seed_1.csv
2020-03-28,0.78715592206,0.757722,0.15841200000000005,0.3302869,0.519658,1.02806,1.271161,1.570933749999999,estimate,FALSE,88,Monday,1,0.3819999999999999,episewer_sim_102_seed_1.csv
2020-03-29,0.78919960075,0.7576025,0.14197190000000007,0.3220982,0.5071885,1.0308075,1.293544,1.5667732499999998,estimate,FALSE,89,Monday,1,0.3819999999999999,episewer_sim_102_seed_1.csv
2020-03-30,0.79154885257,0.7557119999999999,0.12489165,0.3015018999999999,0.51099625,1.0421575,1.3205030000000002,1.6351502499999997,estimate,FALSE,90,Monday,1,0.3799999999999999,episewer_sim_102_seed_1.csv
2020-03-31,0.7967808899,0.7586714999999999,0.12007157500000004,0.2849937,0.502831,1.04451,1.3399540000000008,1.688049249999998,estimate,FALSE,91,Monday,1,0.3779999999999999,episewer_sim_102_seed_1.csv
2020-04-01,0.802369353135,0.773235,0.114067425,0.27099189999999984,0.4906105,1.0620575,1.3740770000000004,1.7260174999999995,estimate,FALSE,92,Monday,1,0.3779999999999999,episewer_sim_102_seed_1.csv
2020-04-02,0.803952344785,0.771828,0.10264417500000007,0.25528090000000003,0.4767755,1.0713225,1.391193,1.7593139999999985,estimate,FALSE,93,Monday,1,0.3779999999999999,episewer_sim_102_seed_1.csv
2020-04-03,0.808518915435,0.765938,0.09925579750000003,0.24643209999999993,0.47034875,1.0911849999999998,1.412556,1.7864644999999997,estimate,FALSE,94,Monday,1,0.3779999999999999,episewer_sim_102_seed_1.csv
2020-04-04,0.812124341395,0.7648170000000001,0.10024227250000012,0.23507399999999995,0.46911125,1.0868425,1.4411330000000002,1.852587249999999,estimate,FALSE,95,Monday,1,0.3779999999999999,episewer_sim_102_seed_1.csv
2020-04-05,0.816657737265,0.7599285,0.08231065000000005,0.2290009,0.46795025,1.09942,1.4539140000000004,1.892872,estimate,FALSE,96,Monday,1,0.3759999999999999,episewer_sim_102_seed_1.csv
2020-04-06,0.8208526681685,0.7696715000000001,0.07542843250000004,0.2185932,0.459023,1.1110275,1.4699050000000002,1.9248384999999992,estimate,FALSE,97,Monday,1,0.37399999999999994,episewer_sim_102_seed_1.csv
2019-12-06,2.009300665,2.01158,1.6571100000000003,1.769373,1.8792075,2.135435,2.2528620000000004,2.37390625,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
2019-12-07,2.04956265,2.045655,1.5980542500000003,1.757225,1.8918075,2.2134375,2.3482510000000003,2.5190685,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
2019-12-08,2.0855748455,2.0829500000000003,1.5682245,1.748037,1.9023125,2.25946,2.4337130000000005,2.6403229999999995,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
2019-12-09,2.1196179,2.107205,1.5642402500000003,1.7472549999999998,1.9143525,2.3154199999999996,2.495679,2.7551432499999997,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
2019-12-10,2.15310968,2.1444650000000003,1.5380457500000002,1.759101,1.9446375,2.3492525000000004,2.551778,2.8203147499999996,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
2019-12-11,2.18463285,2.17278,1.5693582500000005,1.769786,1.9631275,2.386515,2.5896420000000004,2.9299167499999994,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
2019-12-12,2.21064744,2.197045,1.5729347500000002,1.794693,1.9868325,2.4175025,2.640021,2.970201,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
2019-12-13,2.231100665,2.2168099999999997,1.5645055,1.801096,1.99077,2.4475275,2.68957,2.980049749999999,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
2019-12-14,2.258047395,2.2474800000000004,1.578995,1.814345,2.0147000000000004,2.4684600000000003,2.716898000000001,3.042489999999999,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
2019-12-15,2.28470597,2.27534,1.5937952500000003,1.830618,2.0316075,2.5032750000000004,2.736931,3.09635125,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
2019-12-16,2.307122415,2.29509,1.5948775000000004,1.848354,2.0459775,2.5380724999999997,2.7745800000000003,3.144989999999998,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
2019-12-17,2.331144365,2.306095,1.6393350000000002,1.867917,2.067055,2.55959,2.8300780000000003,3.2080014999999995,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
2019-12-18,2.356855,2.31567,1.6470715000000005,1.888018,2.0824825,2.5925400000000005,2.883762,3.2851925,estimate,TRUE,NA,NA,10,NA,episewer_sim_102_seed_10.csv
