date,mean,median,lower_0.95,lower_0.8,lower_0.5,upper_0.5,upper_0.8,upper_0.95,type,seeding,time,weekday,seed,true_rt
2020-01-07,1.518871056,1.51901,1.045814,1.206829,1.377095,1.6660125,1.808925,1.9825415,estimate,FALSE,7,Monday,32,1.9119999999999997
2020-01-08,1.493738848,1.497805,1.0147572500000002,1.201117,1.3486399999999998,1.6427174999999998,1.784116,1.945226,estimate,FALSE,8,Monday,32,1.8919999999999997
2020-01-09,1.473859452,1.47796,0.9796942000000002,1.183659,1.3242949999999998,1.62835,1.765371,1.9102497499999997,estimate,FALSE,9,Monday,32,1.8839999999999997
2020-01-10,1.4586775365,1.46996,0.9464198000000001,1.1615029999999997,1.3152075,1.6122425,1.747816,1.9002032499999997,estimate,FALSE,10,Monday,32,1.8779999999999992
2020-01-11,1.44830997,1.4584199999999998,0.9143548750000001,1.144279,1.308115,1.6085349999999998,1.7420280000000004,1.88656775,estimate,FALSE,11,Monday,32,1.8619999999999997
2020-01-12,1.439004363,1.44547,0.9142357750000001,1.1441119999999998,1.30902,1.58971,1.7299420000000003,1.8876097499999995,estimate,FALSE,12,Monday,32,1.8519999999999996
2020-01-13,1.435736351,1.4465,0.9376226500000001,1.14436,1.2921550000000002,1.5860699999999999,1.716564,1.8784007499999995,estimate,FALSE,13,Monday,32,1.8379999999999996
2020-01-14,1.437951601,1.448055,0.9481127500000002,1.152853,1.305705,1.5806475,1.712533,1.8651559999999996,estimate,FALSE,14,Monday,32,1.8279999999999996
2020-01-15,1.442372689,1.44679,0.9808014250000001,1.160787,1.30288,1.59151,1.712231,1.87264775,estimate,FALSE,15,Monday,32,1.8179999999999996
2020-01-16,1.445999809,1.4435500000000001,1.00938575,1.1705670000000001,1.3041425,1.5898625000000002,1.716628,1.8861164999999995,estimate,FALSE,16,Monday,32,1.7999999999999996
2020-01-17,1.4501386965,1.453675,0.9987990750000001,1.176343,1.3108225,1.5882575,1.718882,1.8915184999999999,estimate,FALSE,17,Monday,32,1.7879999999999996
2020-01-18,1.461914363,1.461205,1.0292687500000002,1.1923609999999998,1.321745,1.602525,1.7242730000000004,1.8857527499999998,estimate,FALSE,18,Monday,32,1.7759999999999996
2020-01-19,1.4710501950000001,1.47215,1.0569705000000003,1.210499,1.3349325,1.6045175,1.7328359999999998,1.8906532499999997,estimate,FALSE,19,Monday,32,1.7639999999999996
2020-01-20,1.481151836,1.476195,1.0558305000000003,1.222176,1.3444274999999999,1.6101,1.752005,1.92300075,estimate,FALSE,20,Monday,32,1.7439999999999996
2020-01-21,1.4830693545,1.47042,1.087157,1.222721,1.34659,1.6098599999999998,1.759655,1.9382955,estimate,FALSE,21,Monday,32,1.7219999999999995
2020-01-22,1.4832923435,1.47107,1.0865559999999999,1.23428,1.35025,1.6110324999999999,1.742476,1.9072492499999993,estimate,FALSE,22,Monday,32,1.7039999999999995
2020-01-23,1.486222413,1.4748999999999999,1.0827395000000002,1.235768,1.3483775,1.61003,1.7502630000000001,1.9238017499999998,estimate,FALSE,23,Monday,32,1.6759999999999995
2020-01-24,1.479718007,1.469635,1.07863775,1.2224939999999997,1.3411,1.6037925,1.7526080000000002,1.9436829999999996,estimate,FALSE,24,Monday,32,1.6579999999999997
2020-01-25,1.4666257645,1.457295,1.0940810000000003,1.2128979999999998,1.3265399999999998,1.5888025000000001,1.7298290000000003,1.9303047499999992,estimate,FALSE,25,Monday,32,1.6479999999999997
2020-01-26,1.452531935,1.4390049999999999,1.0728232500000001,1.2029980000000002,1.3147950000000002,1.57992,1.7216430000000003,1.9083257499999988,estimate,FALSE,26,Monday,32,1.6199999999999997
2020-01-27,1.438912197,1.423965,1.0542145000000003,1.185074,1.30083,1.5593375000000003,1.7047660000000002,1.919404499999999,estimate,FALSE,27,Monday,32,1.5899999999999996
2020-01-28,1.4243456475,1.41076,1.0556975000000002,1.1795,1.2863075,1.5470774999999999,1.6836240000000002,1.8894147499999998,estimate,FALSE,28,Monday,32,1.5499999999999996
2020-01-29,1.4019733755,1.38974,1.0231985,1.158558,1.26435,1.52516,1.659093,1.8469594999999999,estimate,FALSE,29,Monday,32,1.5219999999999996
2020-01-30,1.3790616715,1.3697050000000002,1.0033255,1.127854,1.244945,1.50299,1.642963,1.8276249999999998,estimate,FALSE,30,Monday,32,1.4939999999999998
2020-01-31,1.3573924255,1.342035,0.9688340750000001,1.101869,1.2182025,1.4852175,1.629527,1.8145769999999999,estimate,FALSE,31,Monday,32,1.4579999999999995
2020-02-01,1.323183541,1.311545,0.941562075,1.081119,1.1860724999999999,1.4448825,1.5886360000000006,1.766465,estimate,FALSE,32,Monday,32,1.4019999999999997
2020-02-02,1.290499157,1.276385,0.9157346500000001,1.047571,1.15195,1.405735,1.5622570000000005,1.75953575,estimate,FALSE,33,Monday,32,1.36
2020-02-03,1.255722968,1.23681,0.892956375,1.0117369999999999,1.115815,1.3755924999999998,1.5250040000000002,1.757165,estimate,FALSE,34,Monday,32,1.3159999999999998
2020-02-04,1.2194870685,1.205845,0.8387249250000001,0.9731655,1.0760375,1.3343125,1.4950530000000002,1.7104095,estimate,FALSE,35,Monday,32,1.2899999999999998
2020-02-05,1.1846288915,1.1707999999999998,0.7980566250000001,0.9378029,1.03999,1.2996575000000001,1.459358,1.6602235,estimate,FALSE,36,Monday,32,1.2479999999999998
2020-02-06,1.144165046,1.1312250000000001,0.7652628000000001,0.8958438999999999,1.0086674999999998,1.26908,1.392198,1.6144932499999995,estimate,FALSE,37,Monday,32,1.1759999999999995
2020-02-07,1.105352452,1.095465,0.7305665250000002,0.8678041000000001,0.9716897499999999,1.2194025,1.3593360000000003,1.5455109999999994,estimate,FALSE,38,Monday,32,1.1499999999999997
2020-02-08,1.063004356,1.05454,0.703608725,0.8174855,0.92609025,1.18349,1.306891,1.4977897499999993,estimate,FALSE,39,Monday,32,1.112
2020-02-09,1.0182508945,1.01105,0.638137425,0.7806040999999999,0.89019225,1.132755,1.25869,1.4498874999999989,estimate,FALSE,40,Monday,32,1.0759999999999998
2020-02-10,0.9669152575,0.9586515,0.6066443,0.7471954999999999,0.84518225,1.079745,1.196667,1.3695432499999998,estimate,FALSE,41,Monday,32,1.0359999999999998
2020-02-11,0.9144836575,0.911915,0.5740585,0.692364,0.7998219999999999,1.02001,1.1357940000000002,1.27265875,estimate,FALSE,42,Monday,32,0.9839999999999998
2020-02-12,0.8579106045,0.857579,0.5182794500000003,0.6516211999999999,0.7452775,0.9657060000000001,1.06929,1.2006994999999998,estimate,FALSE,43,Monday,32,0.9559999999999996
2020-02-13,0.800738405,0.7969705,0.4619076250000001,0.5811986999999998,0.6943395,0.908646,1.012831,1.155816499999999,estimate,FALSE,44,Monday,32,0.9379999999999996
2020-02-14,0.74603722075,0.7487365,0.3852961,0.51347,0.6297762499999999,0.8593772500000001,0.9659269000000001,1.1040729999999992,estimate,FALSE,45,Monday,32,0.9099999999999998
2020-02-15,0.6963698223,0.7001525,0.3533972000000001,0.4810925,0.58553225,0.8065787499999999,0.9074436000000001,1.0344702499999998,estimate,FALSE,46,Monday,32,0.8699999999999998
2020-02-16,0.64789137845,0.653706,0.2938979500000001,0.4293968,0.54080525,0.7601180000000001,0.8590864000000001,0.9752491,estimate,FALSE,47,Monday,32,0.8379999999999997
2020-02-17,0.60722535285,0.614447,0.2625852000000001,0.3881141,0.49910200000000005,0.7180175000000001,0.8151098,0.9362150499999997,estimate,FALSE,48,Monday,32,0.7999999999999998
2020-02-18,0.57472331805,0.583479,0.21527365000000004,0.3408642999999999,0.45875475,0.6877975000000001,0.7927697,0.9247015249999996,estimate,FALSE,49,Monday,32,0.7679999999999998
2020-02-19,0.5498727494,0.5521455,0.19129737500000002,0.31950459999999997,0.4376765,0.6673257499999999,0.7694030000000001,0.8891652999999999,estimate,FALSE,50,Monday,32,0.7539999999999998
2020-02-20,0.5317519996,0.5343135,0.16326142500000002,0.31113259999999987,0.42531725000000004,0.644933,0.7493671000000001,0.8567566249999997,estimate,FALSE,51,Monday,32,0.7179999999999999
2020-02-21,0.51940597855,0.526053,0.158476,0.29057959999999994,0.40813200000000005,0.6300365,0.7335005,0.8570082999999997,estimate,FALSE,52,Monday,32,0.7019999999999998
2020-02-22,0.51119594865,0.5128205,0.16137957500000008,0.30223079999999997,0.4002875,0.62116825,0.7204912,0.8392928499999999,estimate,FALSE,53,Monday,32,0.6799999999999999
2020-02-23,0.50500817535,0.5064655,0.1874586000000001,0.30442240000000004,0.396436,0.61150625,0.6984515,0.822631775,estimate,FALSE,54,Monday,32,0.6639999999999999
2020-02-24,0.5089844999500001,0.5039155,0.20123150000000004,0.3222857,0.40753825000000005,0.60898225,0.7027966,0.8232591499999998,estimate,FALSE,55,Monday,32,0.6479999999999999
2020-02-25,0.51553351015,0.5130755,0.23094350000000002,0.3262993,0.4123175,0.607355,0.7143773000000001,0.8354712,estimate,FALSE,56,Monday,32,0.6299999999999999
2020-02-26,0.52707534515,0.516424,0.244291525,0.33613479999999996,0.42634,0.6205665,0.7293908,0.8710819,estimate,FALSE,57,Monday,32,0.6059999999999999
2020-02-27,0.5353434517,0.5264905,0.255596225,0.33921789999999996,0.4245225,0.6357962500000001,0.7344510000000001,0.8764799499999998,estimate,FALSE,58,Monday,32,0.5959999999999999
2020-02-28,0.5407752615,0.5282119999999999,0.2580605250000001,0.3475917,0.42802375,0.64197175,0.7511298000000001,0.884458725,estimate,FALSE,59,Monday,32,0.5899999999999999
2020-02-29,0.5481396555,0.537979,0.2653618,0.3553854,0.43182725,0.646628,0.7646070000000001,0.9131850749999998,estimate,FALSE,60,Monday,32,0.5699999999999998
2020-03-01,0.555144674,0.5363815000000001,0.26916772499999997,0.3572039,0.4344775,0.6534347500000001,0.7789715000000001,0.9584866749999992,estimate,FALSE,61,Monday,32,0.5579999999999999
2020-03-02,0.5604135795,0.54001,0.2798478750000001,0.35873299999999997,0.4400815,0.6542005,0.7943857000000001,0.9602193499999999,estimate,FALSE,62,Monday,32,0.5439999999999999
2020-03-03,0.559201272,0.5451025,0.280473125,0.35711709999999997,0.439125,0.6587235,0.7781315000000001,0.9736718749999997,estimate,FALSE,63,Monday,32,0.5319999999999999
2020-03-04,0.5572540175,0.538682,0.26242052500000007,0.34757099999999996,0.43665025,0.6551072499999999,0.7787222000000001,0.9873047249999999,estimate,FALSE,64,Monday,32,0.5179999999999999
2020-03-05,0.5525220738,0.528069,0.26005397500000005,0.3475055999999999,0.43155600000000005,0.6531669999999999,0.7806101999999999,0.9825381249999999,estimate,FALSE,65,Monday,32,0.5139999999999999
2020-03-06,0.5446404675,0.5263774999999999,0.24995935,0.33734269999999994,0.42055575,0.63611825,0.7729168000000002,0.9897906499999998,estimate,FALSE,66,Monday,32,0.5039999999999999
2020-03-07,0.529874655,0.5091405,0.23480327500000012,0.3227534,0.40921149999999995,0.61582,0.7556677000000002,0.9840693749999999,estimate,FALSE,67,Monday,32,0.4959999999999999
2020-03-08,0.5132521209,0.4935795,0.2285925500000001,0.3142237,0.3948585,0.60193025,0.7319232,0.9346428249999996,estimate,FALSE,68,Monday,32,0.4839999999999999
2020-03-09,0.4956105425,0.481045,0.21516410000000002,0.2987096,0.37840399999999996,0.58560325,0.7011331000000001,0.948418875,estimate,FALSE,69,Monday,32,0.47399999999999987
2020-03-10,0.47467907054999997,0.4599535,0.18973900000000002,0.275321,0.3599745,0.5669375000000001,0.6896376,0.8514165249999999,estimate,FALSE,70,Monday,32,0.46999999999999986
2020-03-11,0.459102214445,0.443051,0.17385597500000022,0.2639133,0.34707325,0.5566439999999999,0.6681675,0.8521891499999997,estimate,FALSE,71,Monday,32,0.4639999999999999
2020-03-12,0.44231919635,0.432928,0.15609017500000005,0.23742560000000001,0.324868,0.5367712499999999,0.6556562000000001,0.834317825,estimate,FALSE,72,Monday,32,0.4619999999999999
2020-03-13,0.42275741185,0.41556499999999996,0.12928490000000004,0.22275989999999998,0.30944075,0.5239482500000001,0.6232761000000002,0.7652306499999991,estimate,FALSE,73,Monday,32,0.4579999999999999
2020-03-14,0.40533059895,0.3989955,0.10628372500000001,0.19811969999999998,0.291463,0.5002437499999999,0.6140291,0.7622165499999995,estimate,FALSE,74,Monday,32,0.4539999999999999
2020-03-15,0.39414360525,0.383765,0.10274700000000012,0.18535709999999997,0.27752525,0.49753875000000003,0.6103496,0.747697,estimate,FALSE,75,Monday,32,0.4499999999999999
2020-03-16,0.38316574595,0.3773105,0.08549513000000002,0.170281,0.2581445,0.484701,0.6040842000000002,0.7302296249999998,estimate,FALSE,76,Monday,32,0.4499999999999999
2020-03-17,0.372161657,0.363326,0.07204924250000007,0.1590949,0.24454275,0.4773075,0.6040576,0.736747475,estimate,FALSE,77,Monday,32,0.4499999999999999
2020-03-18,0.36751965965,0.3497825,0.06444240250000001,0.139217,0.23040424999999998,0.48504325,0.6160127000000001,0.7716924749999997,estimate,FALSE,78,Monday,32,0.4459999999999999
2020-03-19,0.36349022855,0.34614500000000004,0.059395552500000025,0.1253393,0.2178025,0.48109175000000004,0.6232144000000001,0.7852347999999985,estimate,FALSE,79,Monday,32,0.4459999999999999
2020-03-20,0.36043891734,0.34029600000000004,0.045275882500000024,0.11344119999999999,0.20721025,0.487672,0.6352164,0.8126579999999998,estimate,FALSE,80,Monday,32,0.4439999999999999
2020-03-21,0.35886053764,0.33344,0.03418806250000003,0.09465818999999996,0.19790775,0.492734,0.6399233000000006,0.8463688749999998,estimate,FALSE,81,Monday,32,0.4419999999999999
2020-03-22,0.358732057395,0.33384349999999996,0.02673052750000004,0.09099674999999999,0.1952985,0.489236,0.6549793000000002,0.8687224499999998,estimate,FALSE,82,Monday,32,0.4399999999999999
2020-03-23,0.360145713907,0.33243599999999995,0.02143967750000004,0.07701831999999999,0.18467700000000004,0.49173,0.6825441000000003,0.8892685999999997,estimate,FALSE,83,Monday,32,0.4379999999999999
2020-03-24,0.360106449064,0.324187,0.0173901625,0.07444521,0.17387075000000002,0.5114295,0.6879593000000004,0.9084849999999999,estimate,FALSE,84,Monday,32,0.4379999999999999
2020-03-25,0.35778316980650005,0.317397,0.015901897500000046,0.06307125999999998,0.16333350000000002,0.5077585,0.7014424000000001,0.9482052249999996,estimate,FALSE,85,Monday,32,0.4379999999999999
2020-03-26,0.3587916109235,0.3147055,0.010340307500000003,0.05436418999999999,0.14892824999999998,0.52044,0.7094075,0.962805874999999,estimate,FALSE,86,Monday,32,0.4379999999999999
2020-03-27,0.362336937671,0.30495649999999996,0.01001329400000001,0.048508819999999994,0.14483725,0.52762675,0.7430296000000006,0.9800857749999998,estimate,FALSE,87,Monday,32,0.4359999999999999
2020-03-28,0.3647962457885,0.3088465,0.00795010825,0.04411188999999996,0.1326725,0.5351805,0.7675904,1.0069735,estimate,FALSE,88,Monday,32,0.4359999999999999
2020-03-29,0.36914998440105,0.3137145,0.007081592250000009,0.03985922,0.13022425,0.5493600000000001,0.7839306,1.02819525,estimate,FALSE,89,Monday,32,0.4359999999999999
2020-03-30,0.3720150762596,0.3125235,0.005597105750000009,0.03757539,0.123031,0.55648425,0.790833,1.0676509999999995,estimate,FALSE,90,Monday,32,0.4359999999999999
2020-03-31,0.3775214307378,0.31309050000000005,0.004990006500000009,0.03452020999999998,0.11826825,0.575894,0.8154034,1.1043204999999998,estimate,FALSE,91,Monday,32,0.4359999999999999
2020-04-01,0.3801135859705,0.30841450000000004,0.00399021125,0.03065660999999999,0.11143224999999998,0.57854275,0.8371676000000002,1.1578315000000001,estimate,FALSE,92,Monday,32,0.4359999999999999
2020-04-02,0.38562429436155,0.3101655,0.003232876250000001,0.029232279999999985,0.102304,0.5837760000000001,0.8473736000000004,1.180825999999998,estimate,FALSE,93,Monday,32,0.4359999999999999
2020-04-03,0.38987646303455,0.3070545,0.0033828230000000005,0.025818769999999994,0.101354,0.58861575,0.8686321,1.2430607499999995,estimate,FALSE,94,Monday,32,0.4359999999999999
2020-04-04,0.39243107606851,0.3051355,0.0027673910000000105,0.02512690999999999,0.098589525,0.6027629999999999,0.8806927000000003,1.2331462499999997,estimate,FALSE,95,Monday,32,0.4359999999999999
2020-04-05,0.39639313680655,0.3117665,0.0024661085000000117,0.025415989999999992,0.0961471,0.61431125,0.8675626000000004,1.2501044999999993,estimate,FALSE,96,Monday,32,0.4359999999999999
2020-04-06,0.399958629198365,0.31491650000000004,0.0027609832500000136,0.02248373,0.097512225,0.61263925,0.8922845,1.2881939999999985,estimate,FALSE,97,Monday,32,0.4359999999999999
