date,mean,median,lower_0.95,lower_0.8,lower_0.5,upper_0.5,upper_0.8,upper_0.95,type,seeding,time,weekday,seed,true_rt
2020-03-04,0.5748301838,0.569015,0.27179650000000016,0.36146009999999995,0.45582875,0.6755340000000001,0.7901517,0.9391247249999999,estimate,FALSE,64,Monday,1,0.4139999999999998
2020-03-05,0.5863823695,0.577593,0.27714252500000003,0.3745632,0.46949875,0.68922525,0.8011111000000001,0.9610004749999996,estimate,FALSE,65,Monday,1,0.41199999999999987
2020-03-06,0.6012999155,0.5903585,0.29124392499999996,0.38535219999999987,0.4871795,0.7053355,0.8262706000000004,0.9674457249999994,estimate,FALSE,66,Monday,1,0.4059999999999999
2020-03-07,0.61642245235,0.6073500000000001,0.30007467499999996,0.398119,0.4944915,0.71976825,0.8456368000000001,1.012133,estimate,FALSE,67,Monday,1,0.4059999999999999
2020-03-08,0.628124386,0.616595,0.31075925,0.4071344,0.5042265,0.73265625,0.8612526000000001,1.036102999999999,estimate,FALSE,68,Monday,1,0.4039999999999999
2020-03-09,0.641333182,0.628905,0.30578905,0.4104626999999999,0.51377875,0.7471940000000001,0.8789874000000002,1.0592622500000002,estimate,FALSE,69,Monday,1,0.4019999999999999
2020-03-10,0.6550711955,0.6381669999999999,0.3195115000000001,0.4269806,0.5288214999999999,0.7624945,0.8991719,1.0641099999999994,estimate,FALSE,70,Monday,1,0.3999999999999999
2020-03-11,0.6688140995,0.655654,0.3184697250000001,0.43294809999999995,0.5356099999999999,0.7766035,0.9241257,1.1035949999999999,estimate,FALSE,71,Monday,1,0.3939999999999999
2020-03-12,0.679426792,0.6658435,0.3297681,0.4441619,0.543221,0.7937762500000001,0.9313382000000002,1.1320042499999998,estimate,FALSE,72,Monday,1,0.3919999999999999
2020-03-13,0.685105254,0.669483,0.335316075,0.4385116,0.5477307499999999,0.80228575,0.9447848000000001,1.1582685,estimate,FALSE,73,Monday,1,0.3919999999999999
2020-03-14,0.6909311544,0.679041,0.320600525,0.44668509999999995,0.55191625,0.80849225,0.9472088000000001,1.1471897499999997,estimate,FALSE,74,Monday,1,0.3919999999999999
2020-03-15,0.698927781,0.6902325,0.30349425000000013,0.4315788999999999,0.55666125,0.8209757500000001,0.9837629,1.1507934999999996,estimate,FALSE,75,Monday,1,0.3919999999999999
2020-03-16,0.7069802715,0.694327,0.29973807500000005,0.4262178,0.554376,0.84438125,1.0024710000000003,1.1833867499999995,estimate,FALSE,76,Monday,1,0.3879999999999999
2020-03-17,0.71415301265,0.7026334999999999,0.28231310000000004,0.4297713999999999,0.550104,0.85376575,1.0172580000000002,1.2368972499999997,estimate,FALSE,77,Monday,1,0.3879999999999999
2020-03-18,0.7212450988,0.7086425000000001,0.2763045,0.43244979999999994,0.55496125,0.863499,1.0307000000000002,1.2316987499999994,estimate,FALSE,78,Monday,1,0.3859999999999999
2020-03-19,0.7231630769,0.7051445000000001,0.288987675,0.4232924,0.54578825,0.87362925,1.0534940000000004,1.2736947499999984,estimate,FALSE,79,Monday,1,0.3859999999999999
2020-03-20,0.7238138247,0.7088015000000001,0.271579875,0.4211037,0.54643975,0.8746335,1.0630720000000002,1.2725075,estimate,FALSE,80,Monday,1,0.3859999999999999
2020-03-21,0.72769061955,0.713031,0.260361775,0.4090956,0.5374185,0.88175475,1.072066,1.31713075,estimate,FALSE,81,Monday,1,0.3859999999999999
2020-03-22,0.72886683395,0.7088665000000001,0.23310055000000013,0.404147,0.5306885,0.9009492499999999,1.090019,1.3551954999999998,estimate,FALSE,82,Monday,1,0.3859999999999999
2020-03-23,0.72852013314,0.7133845000000001,0.21860642500000008,0.3761233,0.52148475,0.9070605,1.095251,1.3610427499999995,estimate,FALSE,83,Monday,1,0.3859999999999999
2020-03-24,0.7297114684,0.7055130000000001,0.19641825000000004,0.3533955,0.51673925,0.91344475,1.1214040000000005,1.4026039999999989,estimate,FALSE,84,Monday,1,0.3859999999999999
2020-03-25,0.729620347195,0.7023015,0.1721476500000001,0.3424055,0.5038975,0.9270700000000001,1.146935,1.4350177499999999,estimate,FALSE,85,Monday,1,0.3859999999999999
2020-03-26,0.730538967935,0.7019355,0.140958475,0.32477759999999994,0.48966075,0.9410857499999999,1.1696490000000002,1.4872740000000002,estimate,FALSE,86,Monday,1,0.3839999999999999
2020-03-27,0.7283079207350001,0.700385,0.1362381500000001,0.2936487,0.48129325,0.9458802499999999,1.1991350000000003,1.4859227499999998,estimate,FALSE,87,Monday,1,0.3819999999999999
2020-03-28,0.7292270269250001,0.694692,0.1071653,0.26643559999999994,0.46696525,0.96115875,1.2159220000000002,1.5280697499999998,estimate,FALSE,88,Monday,1,0.3819999999999999
2020-03-29,0.729718996,0.6960580000000001,0.09870869250000011,0.26234509999999994,0.45043875,0.9725675,1.229783,1.5465467499999999,estimate,FALSE,89,Monday,1,0.3819999999999999
2020-03-30,0.730378912852,0.699446,0.08862100250000002,0.24075329999999995,0.43632125,0.9692275,1.2493710000000005,1.5998447499999995,estimate,FALSE,90,Monday,1,0.3799999999999999
2020-03-31,0.731645577625,0.6944275,0.07934782500000005,0.2293648999999999,0.42528625,0.9885489999999999,1.2920630000000002,1.5952294999999985,estimate,FALSE,91,Monday,1,0.3779999999999999
2020-04-01,0.7330980619640001,0.6804494999999999,0.05478774500000002,0.21098049999999996,0.414252,1.013025,1.3087740000000005,1.659700249999999,estimate,FALSE,92,Monday,1,0.3779999999999999
2020-04-02,0.7354559205615,0.6811864999999999,0.0446841825,0.20479659999999997,0.40741475,1.0021725000000001,1.3213840000000001,1.7010854999999996,estimate,FALSE,93,Monday,1,0.3779999999999999
2020-04-03,0.7356653398999999,0.6881014999999999,0.04141881500000001,0.18692679999999998,0.4011405,1.0041175,1.3341870000000005,1.7667562499999998,estimate,FALSE,94,Monday,1,0.3779999999999999
2020-04-04,0.7392531117485,0.6927289999999999,0.02954337500000001,0.16797579999999981,0.392105,1.0147599999999999,1.352567,1.7553892499999997,estimate,FALSE,95,Monday,1,0.3779999999999999
2020-04-05,0.739429422157,0.6896565,0.029994177500000007,0.1602570999999999,0.38643875,1.0260825,1.3942720000000006,1.7948724999999977,estimate,FALSE,96,Monday,1,0.3759999999999999
2020-04-06,0.7429810338265,0.6897405000000001,0.033892585000000204,0.15840439999999997,0.38041125000000003,1.030395,1.4152020000000003,1.8070994999999999,estimate,FALSE,97,Monday,1,0.37399999999999994
