seed,sim,num_divergent,max_treedepth,bfmi,address
40,115,0,0,0.973682136516078,episewer_diagnostics_sim_115_seed_40.csv
41,115,0,0,0.8017768030918082,episewer_diagnostics_sim_115_seed_41.csv
41,115,0,0,0.8723847534534863,episewer_diagnostics_sim_115_seed_41.csv
41,115,0,0,0.8300454843715523,episewer_diagnostics_sim_115_seed_41.csv
41,115,0,0,0.7033935510205721,episewer_diagnostics_sim_115_seed_41.csv
42,115,0,0,0.6536747249374392,episewer_diagnostics_sim_115_seed_42.csv
42,115,0,0,0.7736017100637423,episewer_diagnostics_sim_115_seed_42.csv
42,115,0,0,0.702689507929411,episewer_diagnostics_sim_115_seed_42.csv
42,115,0,0,0.6703908287343815,episewer_diagnostics_sim_115_seed_42.csv
43,115,0,0,0.8193662954084322,episewer_diagnostics_sim_115_seed_43.csv
43,115,0,0,1.0692248860729383,episewer_diagnostics_sim_115_seed_43.csv
43,115,0,0,0.8319866571950122,episewer_diagnostics_sim_115_seed_43.csv
43,115,0,0,0.9370927415273198,episewer_diagnostics_sim_115_seed_43.csv
44,115,0,0,0.904212768392862,episewer_diagnostics_sim_115_seed_44.csv
44,115,0,0,0.7455771309056457,episewer_diagnostics_sim_115_seed_44.csv
44,115,0,0,0.7743175703931768,episewer_diagnostics_sim_115_seed_44.csv
44,115,0,0,0.8658180919395931,episewer_diagnostics_sim_115_seed_44.csv
45,115,0,0,0.729118909375509,episewer_diagnostics_sim_115_seed_45.csv
45,115,0,0,0.6877777225788214,episewer_diagnostics_sim_115_seed_45.csv
45,115,0,0,0.872870752423882,episewer_diagnostics_sim_115_seed_45.csv
45,115,0,0,0.7498161826496169,episewer_diagnostics_sim_115_seed_45.csv
46,115,0,0,0.6338158499208616,episewer_diagnostics_sim_115_seed_46.csv
46,115,0,0,0.6776912083448708,episewer_diagnostics_sim_115_seed_46.csv
46,115,0,0,0.8609989892358665,episewer_diagnostics_sim_115_seed_46.csv
46,115,0,0,0.8903360702045262,episewer_diagnostics_sim_115_seed_46.csv
47,115,0,0,0.8618314576385524,episewer_diagnostics_sim_115_seed_47.csv
47,115,0,0,0.8070935360692473,episewer_diagnostics_sim_115_seed_47.csv
47,115,1,0,0.7792287549791476,episewer_diagnostics_sim_115_seed_47.csv
47,115,0,0,0.9122945994449,episewer_diagnostics_sim_115_seed_47.csv
48,115,0,0,0.770815104294307,episewer_diagnostics_sim_115_seed_48.csv
48,115,0,0,0.8086107790068984,episewer_diagnostics_sim_115_seed_48.csv
48,115,0,0,0.6008720441222137,episewer_diagnostics_sim_115_seed_48.csv
48,115,0,0,0.635819614162994,episewer_diagnostics_sim_115_seed_48.csv
49,115,0,0,0.9453717423353616,episewer_diagnostics_sim_115_seed_49.csv
49,115,0,0,0.618596200330076,episewer_diagnostics_sim_115_seed_49.csv
49,115,0,0,1.0228602738114518,episewer_diagnostics_sim_115_seed_49.csv
49,115,0,0,0.5585899817094173,episewer_diagnostics_sim_115_seed_49.csv
5,115,0,0,0.9711173421556504,episewer_diagnostics_sim_115_seed_5.csv
5,115,0,0,0.894727389676809,episewer_diagnostics_sim_115_seed_5.csv
5,115,0,0,0.9380412200280582,episewer_diagnostics_sim_115_seed_5.csv
5,115,0,0,0.8952541037603073,episewer_diagnostics_sim_115_seed_5.csv
50,115,0,0,0.5692864074659129,episewer_diagnostics_sim_115_seed_50.csv
50,115,0,0,0.6718902504467834,episewer_diagnostics_sim_115_seed_50.csv
50,115,0,0,0.5939847763982804,episewer_diagnostics_sim_115_seed_50.csv
50,115,0,0,0.6933389480379111,episewer_diagnostics_sim_115_seed_50.csv
51,115,0,0,0.7844084806905106,episewer_diagnostics_sim_115_seed_51.csv
51,115,0,0,0.6934484699399192,episewer_diagnostics_sim_115_seed_51.csv
51,115,0,0,0.6613739629001552,episewer_diagnostics_sim_115_seed_51.csv
51,115,0,0,0.7198113212527085,episewer_diagnostics_sim_115_seed_51.csv
52,115,0,0,0.8874094889862826,episewer_diagnostics_sim_115_seed_52.csv
52,115,0,0,0.8398014058321592,episewer_diagnostics_sim_115_seed_52.csv
52,115,0,0,0.8858572163644446,episewer_diagnostics_sim_115_seed_52.csv
52,115,0,0,0.8601554357655244,episewer_diagnostics_sim_115_seed_52.csv
53,115,0,0,0.5216910886897055,episewer_diagnostics_sim_115_seed_53.csv
53,115,0,0,0.7276471753725159,episewer_diagnostics_sim_115_seed_53.csv
53,115,0,0,0.6688731283566267,episewer_diagnostics_sim_115_seed_53.csv
53,115,0,0,0.7790197206862912,episewer_diagnostics_sim_115_seed_53.csv
54,115,0,0,0.6959962476590296,episewer_diagnostics_sim_115_seed_54.csv
54,115,1,0,0.826800134483546,episewer_diagnostics_sim_115_seed_54.csv
54,115,0,0,0.6949032968161811,episewer_diagnostics_sim_115_seed_54.csv
