seed,sim,num_divergent,max_treedepth,bfmi,address
18,102,0,0,0.7923819760317062,episewer_diagnostics_sim_102_seed_18.csv
18,102,0,0,0.7708976336982301,episewer_diagnostics_sim_102_seed_18.csv
18,102,0,0,0.7413004648700017,episewer_diagnostics_sim_102_seed_18.csv
18,102,0,0,1.009600795270933,episewer_diagnostics_sim_102_seed_18.csv
19,102,0,0,0.6965649381067416,episewer_diagnostics_sim_102_seed_19.csv
19,102,0,0,0.7540965065871643,episewer_diagnostics_sim_102_seed_19.csv
19,102,0,0,0.7943963986237493,episewer_diagnostics_sim_102_seed_19.csv
19,102,0,0,1.065629786281426,episewer_diagnostics_sim_102_seed_19.csv
2,102,0,0,0.9674447263639652,episewer_diagnostics_sim_102_seed_2.csv
2,102,0,0,0.8830346091328749,episewer_diagnostics_sim_102_seed_2.csv
2,102,0,0,0.8677502353025323,episewer_diagnostics_sim_102_seed_2.csv
2,102,0,0,1.0276904673731504,episewer_diagnostics_sim_102_seed_2.csv
20,102,0,0,0.7386118714004989,episewer_diagnostics_sim_102_seed_20.csv
20,102,0,0,0.8069759483694573,episewer_diagnostics_sim_102_seed_20.csv
20,102,0,0,0.7969061841045796,episewer_diagnostics_sim_102_seed_20.csv
20,102,0,0,0.9125804811053744,episewer_diagnostics_sim_102_seed_20.csv
21,102,0,0,0.7689302632705014,episewer_diagnostics_sim_102_seed_21.csv
21,102,1,0,1.1077596299417578,episewer_diagnostics_sim_102_seed_21.csv
21,102,0,0,0.8827731741248968,episewer_diagnostics_sim_102_seed_21.csv
21,102,0,0,0.8617304534921246,episewer_diagnostics_sim_102_seed_21.csv
22,102,0,0,0.739163986433029,episewer_diagnostics_sim_102_seed_22.csv
22,102,0,0,0.6938061892044606,episewer_diagnostics_sim_102_seed_22.csv
22,102,0,0,0.7697675987617165,episewer_diagnostics_sim_102_seed_22.csv
22,102,0,0,0.7007760345561195,episewer_diagnostics_sim_102_seed_22.csv
23,102,0,0,0.7456919027496354,episewer_diagnostics_sim_102_seed_23.csv
23,102,0,0,0.7063855130182308,episewer_diagnostics_sim_102_seed_23.csv
23,102,0,0,0.6654222396906787,episewer_diagnostics_sim_102_seed_23.csv
23,102,0,0,0.65255663399666,episewer_diagnostics_sim_102_seed_23.csv
24,102,0,0,0.9856416527429888,episewer_diagnostics_sim_102_seed_24.csv
24,102,0,0,0.8365194487886672,episewer_diagnostics_sim_102_seed_24.csv
24,102,0,0,0.8382297622988101,episewer_diagnostics_sim_102_seed_24.csv
24,102,0,0,0.8589914921064803,episewer_diagnostics_sim_102_seed_24.csv
25,102,0,0,0.658223808780074,episewer_diagnostics_sim_102_seed_25.csv
25,102,0,0,0.7686732858641915,episewer_diagnostics_sim_102_seed_25.csv
25,102,0,0,0.7788513918602429,episewer_diagnostics_sim_102_seed_25.csv
25,102,0,0,0.6550532601401707,episewer_diagnostics_sim_102_seed_25.csv
26,102,0,0,0.7644074823258771,episewer_diagnostics_sim_102_seed_26.csv
26,102,0,0,0.8023834991348455,episewer_diagnostics_sim_102_seed_26.csv
26,102,0,0,0.5278975001881787,episewer_diagnostics_sim_102_seed_26.csv
26,102,0,0,0.6193454765656272,episewer_diagnostics_sim_102_seed_26.csv
27,102,0,0,1.0059958128181878,episewer_diagnostics_sim_102_seed_27.csv
27,102,0,0,0.6489054998341426,episewer_diagnostics_sim_102_seed_27.csv
27,102,0,0,0.5888858313965664,episewer_diagnostics_sim_102_seed_27.csv
27,102,0,0,0.6904246353097895,episewer_diagnostics_sim_102_seed_27.csv
28,102,0,0,0.630095972711242,episewer_diagnostics_sim_102_seed_28.csv
28,102,0,12,0.5831496889607306,episewer_diagnostics_sim_102_seed_28.csv
28,102,0,0,0.7712689538398103,episewer_diagnostics_sim_102_seed_28.csv
28,102,0,0,0.6548370610471859,episewer_diagnostics_sim_102_seed_28.csv
29,102,0,0,0.6033656367872011,episewer_diagnostics_sim_102_seed_29.csv
29,102,0,0,0.8323624666957605,episewer_diagnostics_sim_102_seed_29.csv
29,102,0,0,0.594425058753377,episewer_diagnostics_sim_102_seed_29.csv
29,102,0,0,0.6653273139578212,episewer_diagnostics_sim_102_seed_29.csv
3,102,0,0,0.8332043980506212,episewer_diagnostics_sim_102_seed_3.csv
3,102,0,0,0.531600473925855,episewer_diagnostics_sim_102_seed_3.csv
3,102,0,0,0.6182125353767807,episewer_diagnostics_sim_102_seed_3.csv
3,102,0,0,0.7264319319228316,episewer_diagnostics_sim_102_seed_3.csv
30,102,0,0,0.6415921433243531,episewer_diagnostics_sim_102_seed_30.csv
30,102,0,0,0.8146630918863753,episewer_diagnostics_sim_102_seed_30.csv
30,102,0,0,0.6564707959495469,episewer_diagnostics_sim_102_seed_30.csv
30,102,0,0,0.7269557329434373,episewer_diagnostics_sim_102_seed_30.csv
31,102,0,0,0.8339041027598258,episewer_diagnostics_sim_102_seed_31.csv
31,102,0,0,0.8463609247184186,episewer_diagnostics_sim_102_seed_31.csv
31,102,0,0,0.8400054221362335,episewer_diagnostics_sim_102_seed_31.csv
31,102,0,0,0.6630104562637993,episewer_diagnostics_sim_102_seed_31.csv
32,102,12,0,0.8698036334965477,episewer_diagnostics_sim_102_seed_32.csv
32,102,0,0,0.9368982414398708,episewer_diagnostics_sim_102_seed_32.csv
32,102,0,0,0.8684748082113081,episewer_diagnostics_sim_102_seed_32.csv
32,102,0,0,0.9052720100000184,episewer_diagnostics_sim_102_seed_32.csv
33,102,0,0,0.893180906392049,episewer_diagnostics_sim_102_seed_33.csv
33,102,0,0,0.773329628111539,episewer_diagnostics_sim_102_seed_33.csv
33,102,0,0,0.8038809575723578,episewer_diagnostics_sim_102_seed_33.csv
33,102,0,0,0.667315806801157,episewer_diagnostics_sim_102_seed_33.csv
34,102,0,0,0.8302576418055907,episewer_diagnostics_sim_102_seed_34.csv
34,102,0,0,0.9336935447121442,episewer_diagnostics_sim_102_seed_34.csv
34,102,0,0,1.0134643272670198,episewer_diagnostics_sim_102_seed_34.csv
34,102,0,0,0.9228791719493216,episewer_diagnostics_sim_102_seed_34.csv
35,102,0,0,0.991376967632112,episewer_diagnostics_sim_102_seed_35.csv
35,102,0,0,0.7549780173485141,episewer_diagnostics_sim_102_seed_35.csv
35,102,0,0,1.006684975024836,episewer_diagnostics_sim_102_seed_35.csv
35,102,0,0,1.0005772343042565,episewer_diagnostics_sim_102_seed_35.csv
36,102,0,0,0.7349774730683855,episewer_diagnostics_sim_102_seed_36.csv
36,102,0,0,0.7389589442558936,episewer_diagnostics_sim_102_seed_36.csv
36,102,0,0,0.9352668077534582,episewer_diagnostics_sim_102_seed_36.csv
36,102,0,0,0.8756481202328434,episewer_diagnostics_sim_102_seed_36.csv
37,102,0,0,0.8795282687464381,episewer_diagnostics_sim_102_seed_37.csv
37,102,0,0,0.6655455379346531,episewer_diagnostics_sim_102_seed_37.csv
37,102,0,0,0.7707557996600802,episewer_diagnostics_sim_102_seed_37.csv
37,102,0,0,0.7600951008144942,episewer_diagnostics_sim_102_seed_37.csv
38,102,0,28,0.918709629376373,episewer_diagnostics_sim_102_seed_38.csv
38,102,0,0,0.8776037497527159,episewer_diagnostics_sim_102_seed_38.csv
38,102,0,0,1.0209632443467025,episewer_diagnostics_sim_102_seed_38.csv
38,102,0,0,0.9019430415788204,episewer_diagnostics_sim_102_seed_38.csv
39,102,0,0,0.9234156955562758,episewer_diagnostics_sim_102_seed_39.csv
39,102,0,0,0.9912680567001252,episewer_diagnostics_sim_102_seed_39.csv
39,102,0,0,0.936210354913286,episewer_diagnostics_sim_102_seed_39.csv
39,102,0,0,0.855769387059438,episewer_diagnostics_sim_102_seed_39.csv
4,102,0,0,0.7368344442978388,episewer_diagnostics_sim_102_seed_4.csv
4,102,0,0,0.8183446614883944,episewer_diagnostics_sim_102_seed_4.csv
4,102,0,0,0.8360194600926558,episewer_diagnostics_sim_102_seed_4.csv
4,102,0,0,1.0080216707068437,episewer_diagnostics_sim_102_seed_4.csv
40,102,0,0,0.9591617673258496,episewer_diagnostics_sim_102_seed_40.csv
40,102,0,0,0.828802179791634,episewer_diagnostics_sim_102_seed_40.csv
40,102,0,0,0.8263708909301787,episewer_diagnostics_sim_102_seed_40.csv
40,102,0,0,0.7987072673865633,episewer_diagnostics_sim_102_seed_40.csv
41,102,0,0,0.8130664798682874,episewer_diagnostics_sim_102_seed_41.csv
41,102,0,0,0.709829814912268,episewer_diagnostics_sim_102_seed_41.csv
41,102,0,0,0.8224260783436204,episewer_diagnostics_sim_102_seed_41.csv
41,102,0,0,0.8065790743027563,episewer_diagnostics_sim_102_seed_41.csv
42,102,0,0,0.6987148139142636,episewer_diagnostics_sim_102_seed_42.csv
42,102,0,0,0.6414859831179296,episewer_diagnostics_sim_102_seed_42.csv
42,102,0,0,0.8150211746774007,episewer_diagnostics_sim_102_seed_42.csv
42,102,0,0,0.5329666951032169,episewer_diagnostics_sim_102_seed_42.csv
43,102,0,0,0.7935155118598036,episewer_diagnostics_sim_102_seed_43.csv
43,102,0,0,0.7344794728074034,episewer_diagnostics_sim_102_seed_43.csv
43,102,0,0,0.8193784075444751,episewer_diagnostics_sim_102_seed_43.csv
43,102,0,0,0.7521832573594528,episewer_diagnostics_sim_102_seed_43.csv
44,102,0,0,0.729534236843383,episewer_diagnostics_sim_102_seed_44.csv
44,102,0,0,0.6718580186439977,episewer_diagnostics_sim_102_seed_44.csv
44,102,0,0,0.6483725212645124,episewer_diagnostics_sim_102_seed_44.csv
44,102,0,0,0.6681138737024085,episewer_diagnostics_sim_102_seed_44.csv
45,102,0,0,0.6539068372594738,episewer_diagnostics_sim_102_seed_45.csv
45,102,0,0,0.6812163427796003,episewer_diagnostics_sim_102_seed_45.csv
45,102,0,0,0.7828153949145265,episewer_diagnostics_sim_102_seed_45.csv
45,102,0,0,0.7164867290679556,episewer_diagnostics_sim_102_seed_45.csv
46,102,0,0,0.6609059546270747,episewer_diagnostics_sim_102_seed_46.csv
46,102,0,0,0.7483779026561131,episewer_diagnostics_sim_102_seed_46.csv
46,102,0,0,0.8710035754784566,episewer_diagnostics_sim_102_seed_46.csv
46,102,0,0,0.8226155195585357,episewer_diagnostics_sim_102_seed_46.csv
47,102,0,0,0.6761410745891958,episewer_diagnostics_sim_102_seed_47.csv
47,102,0,0,0.46801550693918625,episewer_diagnostics_sim_102_seed_47.csv
47,102,0,0,0.6845891799074906,episewer_diagnostics_sim_102_seed_47.csv
47,102,0,0,0.751097423229068,episewer_diagnostics_sim_102_seed_47.csv
48,102,0,0,0.897074627871091,episewer_diagnostics_sim_102_seed_48.csv
48,102,0,0,1.0399618883603363,episewer_diagnostics_sim_102_seed_48.csv
48,102,0,0,0.9632000093630004,episewer_diagnostics_sim_102_seed_48.csv
48,102,0,0,0.9709127095085776,episewer_diagnostics_sim_102_seed_48.csv
49,102,0,0,0.8754073312030383,episewer_diagnostics_sim_102_seed_49.csv
49,102,0,0,0.9437109618461248,episewer_diagnostics_sim_102_seed_49.csv
49,102,0,0,0.8874833813345445,episewer_diagnostics_sim_102_seed_49.csv
49,102,0,0,0.7960148852663009,episewer_diagnostics_sim_102_seed_49.csv
5,102,0,0,0.8927854931024377,episewer_diagnostics_sim_102_seed_5.csv
5,102,0,0,0.9644289389458202,episewer_diagnostics_sim_102_seed_5.csv
5,102,0,0,0.7990814249874468,episewer_diagnostics_sim_102_seed_5.csv
5,102,0,0,0.6597122281071669,episewer_diagnostics_sim_102_seed_5.csv
50,102,0,0,0.7460333353794337,episewer_diagnostics_sim_102_seed_50.csv
50,102,0,0,0.6559773625882281,episewer_diagnostics_sim_102_seed_50.csv
50,102,0,0,0.5318653114485701,episewer_diagnostics_sim_102_seed_50.csv
50,102,0,0,0.5778415893412187,episewer_diagnostics_sim_102_seed_50.csv
51,102,0,0,0.7366015810085158,episewer_diagnostics_sim_102_seed_51.csv
51,102,0,0,0.8239149904416047,episewer_diagnostics_sim_102_seed_51.csv
51,102,0,0,0.811914232183641,episewer_diagnostics_sim_102_seed_51.csv
51,102,0,0,1.1145804742435463,episewer_diagnostics_sim_102_seed_51.csv
52,102,0,0,0.9615696790784024,episewer_diagnostics_sim_102_seed_52.csv
52,102,0,0,0.8671667279923458,episewer_diagnostics_sim_102_seed_52.csv
52,102,5,0,0.8799020988844125,episewer_diagnostics_sim_102_seed_52.csv
52,102,0,0,0.8155188997926549,episewer_diagnostics_sim_102_seed_52.csv
53,102,0,0,1.0403543330190028,episewer_diagnostics_sim_102_seed_53.csv
53,102,0,0,0.6252712849658981,episewer_diagnostics_sim_102_seed_53.csv
53,102,0,0,0.8763719782511709,episewer_diagnostics_sim_102_seed_53.csv
53,102,0,0,0.9405688489718652,episewer_diagnostics_sim_102_seed_53.csv
54,102,0,0,0.9208320393312178,episewer_diagnostics_sim_102_seed_54.csv
54,102,0,0,0.9688416408878018,episewer_diagnostics_sim_102_seed_54.csv
54,102,0,0,0.7747531587194144,episewer_diagnostics_sim_102_seed_54.csv
54,102,0,0,0.9165104004236846,episewer_diagnostics_sim_102_seed_54.csv
55,102,0,0,0.9898520815014912,episewer_diagnostics_sim_102_seed_55.csv
55,102,0,0,0.956770585522629,episewer_diagnostics_sim_102_seed_55.csv
55,102,0,0,0.92664086155465,episewer_diagnostics_sim_102_seed_55.csv
55,102,0,0,0.9182021271173642,episewer_diagnostics_sim_102_seed_55.csv
56,102,0,0,0.8017252282146391,episewer_diagnostics_sim_102_seed_56.csv
56,102,0,0,0.9593994581161492,episewer_diagnostics_sim_102_seed_56.csv
56,102,0,0,1.0778016296602366,episewer_diagnostics_sim_102_seed_56.csv
56,102,0,0,0.8653397609214103,episewer_diagnostics_sim_102_seed_56.csv
57,102,0,0,0.9125782234020337,episewer_diagnostics_sim_102_seed_57.csv
57,102,0,0,0.8533876994107691,episewer_diagnostics_sim_102_seed_57.csv
57,102,0,0,0.8745025894928596,episewer_diagnostics_sim_102_seed_57.csv
57,102,0,0,0.7464828159559151,episewer_diagnostics_sim_102_seed_57.csv
58,102,0,0,0.6724543825982073,episewer_diagnostics_sim_102_seed_58.csv
58,102,0,0,0.7571856439852693,episewer_diagnostics_sim_102_seed_58.csv
58,102,0,0,0.6372715158051401,episewer_diagnostics_sim_102_seed_58.csv
58,102,0,0,0.6498556409032892,episewer_diagnostics_sim_102_seed_58.csv
59,102,0,0,0.9923759915139524,episewer_diagnostics_sim_102_seed_59.csv
59,102,0,0,0.7676032368469285,episewer_diagnostics_sim_102_seed_59.csv
59,102,0,0,0.712765807946619,episewer_diagnostics_sim_102_seed_59.csv
59,102,0,0,0.8993118969225217,episewer_diagnostics_sim_102_seed_59.csv
6,102,0,0,1.039233926340764,episewer_diagnostics_sim_102_seed_6.csv
6,102,0,0,0.8304338394965864,episewer_diagnostics_sim_102_seed_6.csv
6,102,0,0,0.9216629657432888,episewer_diagnostics_sim_102_seed_6.csv
6,102,0,0,0.8750363921976478,episewer_diagnostics_sim_102_seed_6.csv
60,102,0,0,0.8404337186319285,episewer_diagnostics_sim_102_seed_60.csv
60,102,0,0,0.8602019388270065,episewer_diagnostics_sim_102_seed_60.csv
60,102,0,0,0.8436596362520609,episewer_diagnostics_sim_102_seed_60.csv
60,102,0,0,0.74449062378859,episewer_diagnostics_sim_102_seed_60.csv
61,102,0,0,1.022875442035157,episewer_diagnostics_sim_102_seed_61.csv
61,102,0,0,0.8504144864761589,episewer_diagnostics_sim_102_seed_61.csv
61,102,0,0,0.8544746171251328,episewer_diagnostics_sim_102_seed_61.csv
61,102,0,0,0.8750965311681133,episewer_diagnostics_sim_102_seed_61.csv
62,102,0,0,0.8449128184675486,episewer_diagnostics_sim_102_seed_62.csv
62,102,0,0,0.7935860526887123,episewer_diagnostics_sim_102_seed_62.csv
62,102,0,0,0.9355916518622982,episewer_diagnostics_sim_102_seed_62.csv
62,102,0,0,0.883540705358654,episewer_diagnostics_sim_102_seed_62.csv
63,102,0,0,0.8812845657713089,episewer_diagnostics_sim_102_seed_63.csv
63,102,0,0,0.7049010633459323,episewer_diagnostics_sim_102_seed_63.csv
63,102,0,0,0.8276097602925971,episewer_diagnostics_sim_102_seed_63.csv
63,102,0,0,0.6743364250271888,episewer_diagnostics_sim_102_seed_63.csv
64,102,0,0,0.5220399959066672,episewer_diagnostics_sim_102_seed_64.csv
64,102,0,0,0.8920194309249064,episewer_diagnostics_sim_102_seed_64.csv
64,102,0,0,0.6942985850344913,episewer_diagnostics_sim_102_seed_64.csv
64,102,0,0,0.7844251170740836,episewer_diagnostics_sim_102_seed_64.csv
65,102,0,0,0.6217099980942192,episewer_diagnostics_sim_102_seed_65.csv
65,102,0,0,0.4926354444173437,episewer_diagnostics_sim_102_seed_65.csv
65,102,0,0,0.4494217410054362,episewer_diagnostics_sim_102_seed_65.csv
65,102,0,0,0.6097759718671781,episewer_diagnostics_sim_102_seed_65.csv
66,102,0,0,0.9880973024257051,episewer_diagnostics_sim_102_seed_66.csv
66,102,0,0,0.8234415158466094,episewer_diagnostics_sim_102_seed_66.csv
66,102,0,0,0.7734436845849342,episewer_diagnostics_sim_102_seed_66.csv
66,102,0,0,0.9472306714787508,episewer_diagnostics_sim_102_seed_66.csv
67,102,0,0,0.7541915163900873,episewer_diagnostics_sim_102_seed_67.csv
67,102,0,0,0.6259910448479685,episewer_diagnostics_sim_102_seed_67.csv
67,102,0,0,0.648646500283721,episewer_diagnostics_sim_102_seed_67.csv
67,102,0,0,0.7538296388527491,episewer_diagnostics_sim_102_seed_67.csv
68,102,0,0,0.8183457274905407,episewer_diagnostics_sim_102_seed_68.csv
68,102,0,0,0.9932904143549456,episewer_diagnostics_sim_102_seed_68.csv
68,102,0,0,0.7451313483916897,episewer_diagnostics_sim_102_seed_68.csv
68,102,0,0,0.9836825502108464,episewer_diagnostics_sim_102_seed_68.csv
69,102,0,0,0.8192069155088592,episewer_diagnostics_sim_102_seed_69.csv
69,102,0,0,0.7567478362556179,episewer_diagnostics_sim_102_seed_69.csv
69,102,0,0,0.8674483295711027,episewer_diagnostics_sim_102_seed_69.csv
69,102,0,0,0.6863711050836132,episewer_diagnostics_sim_102_seed_69.csv
7,102,0,0,0.8197841985647315,episewer_diagnostics_sim_102_seed_7.csv
7,102,0,0,0.7889794238694612,episewer_diagnostics_sim_102_seed_7.csv
7,102,0,0,0.9892213719259486,episewer_diagnostics_sim_102_seed_7.csv
7,102,0,0,1.0244930259055096,episewer_diagnostics_sim_102_seed_7.csv
70,102,0,0,0.8927908148238413,episewer_diagnostics_sim_102_seed_70.csv
70,102,0,0,0.5942273372294407,episewer_diagnostics_sim_102_seed_70.csv
70,102,0,0,0.7019099439964442,episewer_diagnostics_sim_102_seed_70.csv
70,102,0,0,0.48595623941313554,episewer_diagnostics_sim_102_seed_70.csv
71,102,0,0,0.9320437745427268,episewer_diagnostics_sim_102_seed_71.csv
71,102,0,0,0.94582847287101,episewer_diagnostics_sim_102_seed_71.csv
71,102,0,0,0.9576988542105964,episewer_diagnostics_sim_102_seed_71.csv
71,102,0,0,0.9863062830821026,episewer_diagnostics_sim_102_seed_71.csv
72,102,0,0,0.7439292307819125,episewer_diagnostics_sim_102_seed_72.csv
72,102,0,0,0.8647152624599911,episewer_diagnostics_sim_102_seed_72.csv
72,102,0,0,0.667797542619853,episewer_diagnostics_sim_102_seed_72.csv
72,102,0,0,0.6444842914964535,episewer_diagnostics_sim_102_seed_72.csv
73,102,0,0,0.6383710685574612,episewer_diagnostics_sim_102_seed_73.csv
73,102,0,0,0.6558517930041586,episewer_diagnostics_sim_102_seed_73.csv
73,102,0,0,0.7803294273285653,episewer_diagnostics_sim_102_seed_73.csv
73,102,0,0,0.8581243135868003,episewer_diagnostics_sim_102_seed_73.csv
74,102,0,0,0.8912621676265414,episewer_diagnostics_sim_102_seed_74.csv
74,102,0,0,0.832063683820286,episewer_diagnostics_sim_102_seed_74.csv
74,102,0,0,0.842806521837939,episewer_diagnostics_sim_102_seed_74.csv
74,102,0,0,0.7217066715974884,episewer_diagnostics_sim_102_seed_74.csv
75,102,0,0,1.0136165100276318,episewer_diagnostics_sim_102_seed_75.csv
75,102,0,0,0.8677708454172215,episewer_diagnostics_sim_102_seed_75.csv
75,102,0,0,1.0595029276839962,episewer_diagnostics_sim_102_seed_75.csv
75,102,0,0,0.921356525525298,episewer_diagnostics_sim_102_seed_75.csv
76,102,0,0,0.7415296893114154,episewer_diagnostics_sim_102_seed_76.csv
76,102,0,0,0.6895856456675624,episewer_diagnostics_sim_102_seed_76.csv
76,102,0,0,0.6806089873343325,episewer_diagnostics_sim_102_seed_76.csv
76,102,0,0,0.7398574007809516,episewer_diagnostics_sim_102_seed_76.csv
77,102,0,0,0.7733682516110701,episewer_diagnostics_sim_102_seed_77.csv
77,102,0,0,0.9606442858393808,episewer_diagnostics_sim_102_seed_77.csv
77,102,0,0,0.813566263252196,episewer_diagnostics_sim_102_seed_77.csv
77,102,0,0,0.9815831004086892,episewer_diagnostics_sim_102_seed_77.csv
78,102,0,0,0.9976238807751564,episewer_diagnostics_sim_102_seed_78.csv
78,102,0,1,0.9022800378585132,episewer_diagnostics_sim_102_seed_78.csv
78,102,0,0,1.0607890421166954,episewer_diagnostics_sim_102_seed_78.csv
78,102,0,0,0.98959216439698,episewer_diagnostics_sim_102_seed_78.csv
79,102,0,0,0.9173851697955356,episewer_diagnostics_sim_102_seed_79.csv
79,102,0,0,0.8436884621728438,episewer_diagnostics_sim_102_seed_79.csv
79,102,0,0,0.7169024626193418,episewer_diagnostics_sim_102_seed_79.csv
79,102,0,0,0.7893735026146532,episewer_diagnostics_sim_102_seed_79.csv
8,102,0,0,0.8032441858868764,episewer_diagnostics_sim_102_seed_8.csv
8,102,0,0,0.8698562929251372,episewer_diagnostics_sim_102_seed_8.csv
8,102,0,0,1.0503511579361442,episewer_diagnostics_sim_102_seed_8.csv
8,102,0,0,0.8980379546865243,episewer_diagnostics_sim_102_seed_8.csv
80,102,0,0,0.6944695731790611,episewer_diagnostics_sim_102_seed_80.csv
80,102,0,0,0.6949761752412921,episewer_diagnostics_sim_102_seed_80.csv
80,102,0,0,0.7477116723093096,episewer_diagnostics_sim_102_seed_80.csv
80,102,0,0,0.7039359208290106,episewer_diagnostics_sim_102_seed_80.csv
81,102,0,0,0.8204501622414706,episewer_diagnostics_sim_102_seed_81.csv
81,102,0,0,0.8112721951211557,episewer_diagnostics_sim_102_seed_81.csv
81,102,0,0,1.0484851443135572,episewer_diagnostics_sim_102_seed_81.csv
81,102,0,0,0.7534845003824199,episewer_diagnostics_sim_102_seed_81.csv
82,102,0,3,0.6943749378096019,episewer_diagnostics_sim_102_seed_82.csv
82,102,0,0,0.7441789792573748,episewer_diagnostics_sim_102_seed_82.csv
82,102,0,0,0.5038429289092572,episewer_diagnostics_sim_102_seed_82.csv
82,102,0,0,0.7448393273063414,episewer_diagnostics_sim_102_seed_82.csv
83,102,0,0,0.7158480252379437,episewer_diagnostics_sim_102_seed_83.csv
83,102,0,0,0.7733824924073168,episewer_diagnostics_sim_102_seed_83.csv
83,102,0,0,0.7903746646501154,episewer_diagnostics_sim_102_seed_83.csv
83,102,0,0,0.7337500295841795,episewer_diagnostics_sim_102_seed_83.csv
84,102,0,0,0.7715392582783946,episewer_diagnostics_sim_102_seed_84.csv
84,102,0,0,0.7661748169698682,episewer_diagnostics_sim_102_seed_84.csv
84,102,0,0,0.6616385247527572,episewer_diagnostics_sim_102_seed_84.csv
84,102,0,0,0.7120753955741058,episewer_diagnostics_sim_102_seed_84.csv
85,102,0,0,0.9872034746201458,episewer_diagnostics_sim_102_seed_85.csv
85,102,0,0,0.9208976342920304,episewer_diagnostics_sim_102_seed_85.csv
85,102,0,0,0.860756779449808,episewer_diagnostics_sim_102_seed_85.csv
85,102,0,0,0.8570574429873228,episewer_diagnostics_sim_102_seed_85.csv
86,102,0,0,0.8453253745953149,episewer_diagnostics_sim_102_seed_86.csv
86,102,0,0,0.9485977679944536,episewer_diagnostics_sim_102_seed_86.csv
86,102,0,0,0.932055613651028,episewer_diagnostics_sim_102_seed_86.csv
86,102,0,0,0.8255652028611533,episewer_diagnostics_sim_102_seed_86.csv
87,102,0,0,1.0536841014002252,episewer_diagnostics_sim_102_seed_87.csv
87,102,0,0,0.8348797515847545,episewer_diagnostics_sim_102_seed_87.csv
87,102,0,0,0.8864952284610994,episewer_diagnostics_sim_102_seed_87.csv
87,102,0,0,0.9107323501055332,episewer_diagnostics_sim_102_seed_87.csv
88,102,0,0,0.8463948786916179,episewer_diagnostics_sim_102_seed_88.csv
