time,name,value,.lower,.upper,.width,method
1,Rt,0.5972115981509112,0.49513677930045585,0.7163129810206423,0.5,estim_normal
2,Rt,0.6409237888225061,0.5202974254351751,0.7851886128498997,0.5,estim_normal
3,Rt,0.6862155707074596,0.546530849296324,0.8540741000297823,0.5,estim_normal
4,Rt,0.7325664949183845,0.5817061877840302,0.9264224007350998,0.5,estim_normal
5,Rt,0.7989614830071676,0.6321816264287021,1.0147977720353403,0.5,estim_normal
6,Rt,0.8697967692015829,0.6941971438457051,1.0723048666826034,0.5,estim_normal
7,Rt,0.9811371115647285,0.801821787269894,1.2158338845753494,0.5,estim_normal
8,Rt,1.151569823181317,0.943629837355707,1.4039585317122913,0.5,estim_normal
9,Rt,1.264335269500902,1.0483323308474257,1.5327300721409025,0.5,estim_normal
10,Rt,1.3591154538352286,1.126523029621828,1.6128259109907588,0.5,estim_normal
11,Rt,1.498574938404312,1.2738500195335623,1.7791351080660869,0.5,estim_normal
12,Rt,1.6599521261815773,1.4204097423367903,1.9440824840028421,0.5,estim_normal
13,Rt,1.733243281775906,1.492365474655081,2.002042116395271,0.5,estim_normal
14,Rt,1.613535493384493,1.385058448016227,1.8718685397723573,0.5,estim_normal
15,Rt,1.4772309344951318,1.217186588382296,1.7363688576471077,0.5,estim_normal
16,Rt,1.452727300181631,1.174548942579575,1.849982715852744,0.5,estim_normal
1,Rt,0.5972115981509112,0.40079687765684463,0.8471853836598219,0.8,estim_normal
2,Rt,0.6409237888225061,0.42158450198759034,0.9684125913474715,0.8,estim_normal
3,Rt,0.6862155707074596,0.4341792527509711,1.0565738497036474,0.8,estim_normal
4,Rt,0.7325664949183845,0.4643199543315003,1.1436013101660696,0.8,estim_normal
5,Rt,0.7989614830071676,0.4953965076984758,1.2385767858100731,0.8,estim_normal
6,Rt,0.8697967692015829,0.5445253814407468,1.3020379284358337,0.8,estim_normal
7,Rt,0.9811371115647285,0.6358125371269687,1.4879442042402689,0.8,estim_normal
8,Rt,1.151569823181317,0.7653708394902261,1.7336434458726642,0.8,estim_normal
9,Rt,1.264335269500902,0.8642758887167028,1.8368631215956601,0.8,estim_normal
10,Rt,1.3591154538352286,0.9494239428224188,1.9053448405757947,0.8,estim_normal
11,Rt,1.498574938404312,1.0863042365770677,2.066348155484135,0.8,estim_normal
12,Rt,1.6599521261815773,1.2424192831245535,2.3048374901322743,0.8,estim_normal
13,Rt,1.733243281775906,1.2962641625882667,2.3106048591578565,0.8,estim_normal
14,Rt,1.613535493384493,1.2159421599478788,2.1562628991133534,0.8,estim_normal
15,Rt,1.4772309344951318,1.04943972244074,2.0370695333444364,0.8,estim_normal
16,Rt,1.452727300181631,0.947508410863466,2.243192056550185,0.8,estim_normal
1,Rt,0.5972115981509112,0.30536043359605713,1.0823984846531023,0.95,estim_normal
2,Rt,0.6409237888225061,0.3103371167638297,1.2677663874062366,0.95,estim_normal
3,Rt,0.6862155707074596,0.30832632023184336,1.3531001490061463,0.95,estim_normal
4,Rt,0.7325664949183845,0.3312372347015782,1.489207544628239,0.95,estim_normal
5,Rt,0.7989614830071676,0.3620099921015194,1.6212622900254121,0.95,estim_normal
6,Rt,0.8697967692015829,0.40425053655931564,1.6524193728066314,0.95,estim_normal
7,Rt,0.9811371115647285,0.47938051684403776,1.87053074672011,0.95,estim_normal
8,Rt,1.151569823181317,0.5784042039227729,2.1871648493284326,0.95,estim_normal
9,Rt,1.264335269500902,0.6875895892627831,2.3056932400153,0.95,estim_normal
10,Rt,1.3591154538352286,0.7946090470523341,2.299046876142831,0.95,estim_normal
11,Rt,1.498574938404312,0.8978536679560136,2.593479271200656,0.95,estim_normal
12,Rt,1.6599521261815773,1.0450282008516627,2.768241861239555,0.95,estim_normal
13,Rt,1.733243281775906,1.0922796986653154,2.7675511048286654,0.95,estim_normal
14,Rt,1.613535493384493,1.054423521738307,2.506497209012946,0.95,estim_normal
15,Rt,1.4772309344951318,0.8708244885903799,2.430241485628664,0.95,estim_normal
16,Rt,1.452727300181631,0.7396234936831941,2.8712533529749664,0.95,estim_normal
