name,time,value,.lower,.upper,.width,.point,.interval
alpha_t_values,0,0.1432492227714518,0.12610391646484398,0.1629995592763676,0.5,median,qi
alpha_t_values,1,0.14971758750868017,0.12879008927755728,0.17565911947369628,0.5,median,qi
alpha_t_values,2,0.1590047570496366,0.13377646957802614,0.18716843931709307,0.5,median,qi
alpha_t_values,3,0.16328254756116822,0.13873998659203124,0.18906872845377884,0.5,median,qi
alpha_t_values,4,0.16633657251155853,0.14336884134038677,0.19313857781589608,0.5,median,qi
alpha_t_values,5,0.17170353461617366,0.1461796497089381,0.2007778760625316,0.5,median,qi
alpha_t_values,6,0.17275449936252624,0.1484462614194611,0.2042157091327083,0.5,median,qi
alpha_t_values,7,0.1759268841260082,0.15259379827387015,0.20378134010099863,0.5,median,qi
alpha_t_values,8,0.18191790952294817,0.15613817367957478,0.20861941216160912,0.5,median,qi
alpha_t_values,9,0.18190294357360026,0.15840294039037453,0.21097673916260262,0.5,median,qi
alpha_t_values,10,0.18083872084103222,0.15587758543343225,0.21151394404623833,0.5,median,qi
alpha_t_values,11,0.17682980811218396,0.15252237732357465,0.20642993059255377,0.5,median,qi
alpha_t_values,12,0.1737965776639701,0.15082503164323213,0.20400903616742389,0.5,median,qi
alpha_t_values,13,0.16932417820309414,0.1429765883992511,0.19737180467510712,0.5,median,qi
alpha_t_values,14,0.16506276971567746,0.136363818933569,0.19722556634016575,0.5,median,qi
alpha_t_values,15,0.16312089080962489,0.133771535436818,0.19636103064718158,0.5,median,qi
E,0,13.010525680377203,12.567808333477435,13.463233838963987,0.5,median,qi
E,1,12.969136046198686,11.509276228484193,14.607896192424569,0.5,median,qi
E,2,12.866400761104924,10.247757607576942,16.269273497826873,0.5,median,qi
E,3,13.130964462851903,10.412942727034356,16.442066752533385,0.5,median,qi
E,4,13.468419902607621,10.75585131888633,16.740784557804346,0.5,median,qi
E,5,13.961973174198341,10.838544519877459,17.78374164985806,0.5,median,qi
E,6,14.61978249029045,11.080625053891955,18.771308627689713,0.5,median,qi
