iteration,chain,gamma,nu,rho_conc,rt_init,sigma_rt,tau,I_init,E_init,alpha_t_values[0],alpha_t_values[1],alpha_t_values[2],alpha_t_values[3],alpha_t_values[4],alpha_t_values[5],alpha_t_values[6],alpha_t_values[7],alpha_t_values[8],alpha_t_values[9],alpha_t_values[10],alpha_t_values[11],alpha_t_values[12],alpha_t_values[13],alpha_t_values[14],alpha_t_values[15],rt_t_values[0],rt_t_values[1],rt_t_values[2],rt_t_values[3],rt_t_values[4],rt_t_values[5],rt_t_values[6],rt_t_values[7],rt_t_values[8],rt_t_values[9],rt_t_values[10],rt_t_values[11],rt_t_values[12],rt_t_values[13],rt_t_values[14],rt_t_values[15],log_genes_mean[0],log_genes_mean[1],log_genes_mean[2],log_genes_mean[3],log_genes_mean[4],log_genes_mean[5],log_genes_mean[6],log_genes_mean[7],log_genes_mean[8],log_genes_mean[9],log_genes_mean[10],log_genes_mean[11],log_genes_mean[12],log_genes_mean[13],log_genes_mean[14],log_genes_mean[15],log_genes_mean[16],log_genes_mean[17],log_genes_mean[18],log_genes_mean[19],log_genes_mean[20],log_genes_mean[21],log_genes_mean[22],log_genes_mean[23],log_genes_mean[24],log_genes_mean[25],log_genes_mean[26],log_genes_mean[27],log_genes_mean[28],log_genes_mean[29],log_genes_mean[30],log_genes_mean[31],log_genes_mean[32],log_genes_mean[33],log_genes_mean[34],log_genes_mean[35],log_genes_mean[36],log_genes_mean[37],log_genes_mean[38],log_genes_mean[39],log_genes_mean[40],log_genes_mean[41],log_genes_mean[42],log_genes_mean[43],log_genes_mean[44],log_genes_mean[45],log_genes_mean[46],log_genes_mean[47],log_genes_mean[48],log_genes_mean[49],log_genes_mean[50],log_genes_mean[51],log_genes_mean[52],log_genes_mean[53],E[0],E[1],E[2],E[3],E[4],E[5],E[6],E[7],E[8],E[9],E[10],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[19],E[20],E[21],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[29],E[30],E[31],E[32],E[33],E[34],E[35],E[36],E[37],E[38],E[39],E[40],E[41],E[42],E[43],E[44],E[45],E[46],E[47],E[48],E[49],E[50],E[51],E[52],E[53],I[0],I[1],I[2],I[3],I[4],I[5],I[6],I[7],I[8],I[9],I[10],I[11],I[12],I[13],I[14],I[15],I[16],I[17],I[18],I[19],I[20],I[21],I[22],I[23],I[24],I[25],I[26],I[27],I[28],I[29],I[30],I[31],I[32],I[33],I[34],I[35],I[36],I[37],I[38],I[39],I[40],I[41],I[42],I[43],I[44],I[45],I[46],I[47],I[48],I[49],I[50],I[51],I[52],I[53]
1,1,0.24626484487612385,0.21932995880282527,0.4772200625704233,1.1964017190954377,0.14316154524446945,1.2549011142506206,24.252543436498694,13.282478898169808,0.2624067397608317,0.24148738769949285,0.21033394709469147,0.23902207243334384,0.29975762573884074,0.22816659673571502,0.2758083674120171,0.2832177745412358,0.28696813041597197,0.29147440017693016,0.3022425158944645,0.3036094788431364,0.2560074291743078,0.28969238400506914,0.2796269910102491,0.2515139656744082,1.1964017190954377,1.1010232665779454,0.9589841180054153,1.0897830544354477,1.3666971323708625,1.0402892426603416,1.2575043050090806,1.2912863162293522,1.3083854662734538,1.3289310852374792,1.3780265931029354,1.384259042860977,1.167225082116826,1.3208062664412332,1.2749147108609549,1.146737851259599,2.4487439484890325,2.266333207495025,2.5450684658340688,2.6099011472972826,2.505605522441219,2.8056430331677817,2.7100348631168623,2.5262733937946256,2.56321878254287,2.852559165007361,2.8737811566660323,2.943221874557321,2.500443901039487,2.775392605446332,2.798859560756034,2.995236516213887,3.1649514153523883,3.18442272640759,3.236135667799549,3.149762542213966,3.2004756610974265,3.373470875202774,3.616106210364346,3.63107192622569,3.6015580667435434,3.588434539912288,3.733359532393813,3.7176328469276005,3.8927379961388398,3.886046289477856,3.9904120827881857,4.094667084366952,4.143647005382275,4.061552724335415,4.376503441643522,4.372475021458852,4.509528050514559,4.6647348844874275,4.735525131951935,4.743440097750523,4.793473451032381,4.785875064405519,4.821660333593277,4.789729430010075,4.8328602697248195,4.9247058161461785,4.957645310257068,5.026006647212169,5.155694422033439,5.152231153108689,5.1823927844144935,5.18980302421918,5.205876735602728,5.256100669848372,13.282478898169808,15.01864399712478,26.640754273406735,21.517742034887725,19.85746745437249,22.444634937493102,33.26034865482797,33.764958971951884,32.76236156562643,34.5057945034415,34.40153938796004,28.048520526143705,47.24552762441454,42.893188872101554,46.9414247407024,43.73638666923149,55.88548370294872,69.06131472140412,61.86527614568998,47.708500466914,46.7061661336323,65.70819270265314,59.11549124238183,62.494289005266154,82.72796314137815,83.83035066157686,81.03543562043934,95.91764499136667,115.1512179977513,127.65166846868095,122.26941682490943,125.51264738324969,125.79061637476877,135.9526631311078,186.88659263305667,200.576695281667,199.4666617523507,226.03101427768885,234.7103545846768,239.70021850589606,233.91347467291348,264.1917489774845,259.16357842773783,278.5803515720396,302.4205381358943,318.58870028558425,343.58453685413474,350.5902040340924,326.8338749824711,366.35514165821394,360.10315021510604,359.34857836132517,351.78554546208966,392.4846893081115,24.252543436498694,20.20865049105033,26.704871800716866,28.493577034672594,25.671542169827287,34.6542571839857,31.494483719824252,26.20763920999412,27.19399916196858,36.318843540511274,37.09783841019653,39.765488854909975,25.53937677564441,33.621648255513435,34.419976503074125,41.888614663167665,49.63662471338813,50.61258565783957,53.29876793152544,48.88839706971378,51.43162257443612,61.14502017389652,77.93567116330311,79.1108057051375,76.81005945916633,75.80862612434,87.63119832214566,86.26383029486963,102.77226732397685,102.08684135065491,113.31704864166589,125.76871585482753,132.08221277382782,121.67216695103453,166.71420332179315,166.04395937857763,190.4339847737643,222.4077551086375,238.7227124261449,240.61969189085693,252.96496437481647,251.05012283845647,260.1966993549793,252.01962901231033,263.1272662164532,288.4389245452347,298.09816876149245,319.1892524010497,363.3883035942256,362.1319689428791,373.22084858493946,375.9967770181911,382.0892740394611,401.76936988082934
2,1,0.24982601005087018,0.09179534504812041,0.549854638134457,0.8914397204594992,0.15435926029579097,1.1906450802219124,20.146830385903936,12.580214607479313,0.08183001672917972,0.10541883926359151,0.14001038334246557,0.13491805593209133,0.11185361799835608,0.1495554110502234,0.12860442081850623,0.1283205082933381,0.12880700092039105,0.12006224391379793,0.11225259441829875,0.10686069198855147,0.12411419343844138,0.10356981137302029,0.09629054385188646,0.10843700939668502,0.891439720459499,1.1484116020080264,1.525244915949389,1.4697701268116088,1.2185107854839572,1.6292265252864877,1.4009906575446716,1.3978977716797152,1.403197524371945,1.3079339028668568,1.2228571542429996,1.1641188551830552,1.3520750248651385,1.1282686645899913,1.0489697903680149,1.1812909395333806,2.4049456450834032,2.5497606513210243,2.44149261616619,2.3895948304597248,2.462309573419103,2.2539998445735456,2.366093176470074,2.5577446388819025,2.619650421007743,2.656253690522449,2.7005136375021483,2.678324982771247,3.2275899848174947,3.1968329704073137,3.2501363931445573,3.2380305499183035,3.2313996749990705,3.2520299340139505,3.2638365026581666,3.578675143546563,3.6269676957834522,3.841467593552492,3.7506480757943383,3.7771369737175085,4.003888527435196,4.054687003786872,4.000701225489424,4.101002367036887,4.183419675493099,4.215125440192446,4.21669479195012,4.362159378567325,4.380789443016187,4.491943060921249,4.588033727210973,4.624706388960178,4.603951747762397,4.620045463075258,4.609566847624662,4.641645855250893,4.674560428612008,4.800891422155104,4.817861391427124,4.888328021377929,4.955527724936822,5.008400315126397,5.014547202193921,5.0009183317042405,4.958008135317626,5.03153600876984,5.030077666803331,5.039247885411342,5.0887003154734325,5.1517022904749314,12.580214607479313,11.376249547785644,5.2251837759535835,10.136914518458914,12.389636824071601,11.824038598524307,7.179179826823944,7.275287132871442,8.658024048934342,10.61803350704162,12.519689574205069,18.744790647424697,12.173122071254383,13.847439539384672,12.655077610930073,17.594175943632855,16.62874591148751,12.256604895547618,19.115615170908395,36.97183388965992,37.112656726803756,31.652417786590288,40.57537089039002,42.75754664881691,44.48460274129204,46.737985876014456,54.83465392482282,53.116430660588506,49.77392162550013,46.17462160740173,54.478517806135756,71.6246164521368,76.59889836839814,73.52676456184405,65.23025097159963,62.74943261125679,76.59443908916107,80.69329402317814,80.90797523847984,82.97649805684543,98.61287135560475,94.43341307659374,101.75946307176963,94.71601053401082,88.21769399178348,96.53921579130396,88.53436012491173,90.77480774665854,113.86277927310617,111.69640805224326,122.62401821676832,128.33935559704813,136.33725101622315,124.15031661025219,20.146830385903936,23.28622493673723,20.896756303882174,19.839921802609457,21.336322528676845,17.324144676960383,19.379087223417674,23.472886025333136,24.97191394156065,25.902902304362563,27.075113027628277,26.480968700894373,45.864496214469206,44.47531429899374,46.91032137178602,46.3458559341981,46.03955899111649,46.999232134015095,47.55742045475042,65.15548390395509,68.37922331433839,84.73840506775993,77.38162936993477,79.45877261625154,99.68247233235209,104.87701036688506,99.36525998863183,109.84867062473934,119.2856462554277,123.12828387233681,123.32166716456634,142.63097616598372,145.3131070039869,162.39707084720126,178.77625594616458,185.45415691076394,181.6447901862633,184.59178012869114,182.66761276065841,188.62240984783807,194.93414013152545,221.18351734211896,224.96902395497327,241.39373398982872,258.17278109038136,272.1903520140963,273.8686281714404,270.16142796563827,258.8139503894023,278.5610760065042,278.15513477164245,280.71760943371623,294.94875974164756,314.1289657274061
3,1,0.22396892902532828,0.16398283136056874,0.5875849535394556,1.121683737434097,0.14835147048189776,1.374254979516707,21.586243426929073,13.537460777247217,0.18393687515554802,0.1608383452356516,0.1410646836424553,0.16947743812234273,0.22136060778250108,0.2214192513157596,0.2620103159457759,0.33972754386450504,0.33127580188531675,0.3745848661495931,0.2870963483711264,0.24907879728767332,0.20115887075250782,0.21787764441980623,0.27409411784624776,0.2483620762510756,1.121683737434097,0.9808242966728451,0.8602405658692369,1.0335072075301124,1.3499011204152764,1.3502587403732438,1.5977911454014497,2.07172629625784,2.0201858885879393,2.2842931972917846,1.7507707727027424,1.5189321663802344,1.226706900249793,1.328661315407663,1.6714805786196247,1.5145614586015537,2.5403217917656535,2.5321349228039827,2.647209466513649,2.5894131804052005,2.4765998720854094,2.505823341459158,2.422931715927697,2.473636442483831,2.296748847362231,2.084894558834856,2.032759049914519,2.112569106817263,1.9182410062500257,2.073820709308076,1.908166417736936,2.359511042979392,2.4786900048132248,2.341755529700575,2.286028114549823,2.207932001142967,2.3256143244984706,2.4835824744471475,2.5400701675888486,2.5770026258487393,2.8620199284095174,2.9879258046496933,3.20823827034923,3.326433020720046,3.64328311252791,3.661227831941739,3.6913511805357526,4.174219800150676,4.286073048066463,4.3116306403590645,4.697933847553011,4.741879959441732,4.86255366481678,5.017846429710967,5.092764278003767,5.088602309985925,5.102474659758962,5.213309008006016,5.221104872290455,5.230561577412272,5.257595223547729,5.278453417088495,5.37070512062607,5.401178380164286,5.4870894232376335,5.625503912317888,5.678770375116326,5.752833567112555,5.814776761842195,6.009692608399206,13.537460777247217,14.727167875648052,11.668225911834998,13.151996341593247,19.13480538494066,14.452316778680936,9.894351370229634,9.30215221304011,9.040750738995065,8.762327167824207,11.321325034045364,8.597194792635761,11.12252868613855,9.78841551713324,14.181105564137473,16.879654024371533,20.147501286283624,18.798432085889214,15.62868128748003,16.60188678563958,16.213540649824747,27.732611512605857,25.086336011709783,23.276085573481797,38.27992233808766,40.56521214385128,46.550241361992974,60.073664165501405,70.1400566898567,74.22931884331415,76.72487523105075,133.90894811500917,154.7285240214116,158.39799909166223,192.78045777973344,189.00288858111114,207.697279119697,239.54420330277264,241.8420123549333,251.3031127881122,260.73760841455925,263.5186922499088,256.8391286962343,261.5531227379153,264.3798849614015,310.7640748950614,289.6954779934041,338.0587790804976,379.86108946482466,472.0422655377663,492.74835084242306,507.8909687134783,570.8065430193366,612.0862769575281,21.586243426929073,21.410241117582405,24.021371377221072,22.67238404664671,20.253635609992745,20.854250390061683,19.19531344008085,20.19370423175602,16.919778938810317,13.68949842378204,12.99407509390144,14.073640060944724,11.588062204449987,13.53873926091384,11.471903354864725,18.01573395375571,20.29601266804886,17.698678421654638,16.739355374043,15.481820162268903,17.415293659933173,20.395553595646764,21.580812489502687,22.392746008264922,29.77753857037297,33.772952028902004,42.09684141061369,47.378448976545194,65.04098139184832,66.21865849379839,68.24373412677028,110.60377735431832,123.69359378202635,126.89564832934715,186.7308526055969,195.1199311582484,220.1453712327455,257.12976286979153,277.1333282068393,275.98230508038347,279.8375066750556,312.6372115137361,315.0840138623593,318.0778038536209,326.79388961943397,333.68180482933855,365.92908663824613,377.25178219533996,411.0948082435519,472.1224377532439,497.9525626500219,536.2325928131824,570.4988785056014,693.2752108771057
4,1,0.24196133089585348,0.12123573864466466,0.2833670082205228,1.0567219800249377,0.16707599643453988,1.3089910355942032,22.76112700022152,13.445453675999708,0.1281124697903759,0.1655872800408304,0.19235077856048563,0.15331990043239718,0.17614220360120983,0.17308151071346026,0.13641408669824276,0.15303891294848102,0.17125677907761833,0.1579049573762141,0.21850603438796962,0.2622462041664999,0.2612378584201746,0.21741687808686042,0.17658948723356244,0.17456570125443638,1.0567219800249377,1.3658289370113683,1.5865847868857819,1.264642770740808,1.4528900930564133,1.4276442957200328,1.125196977584844,1.2623250755870736,1.4125931923387922,1.3024621216605519,1.8023236120860275,2.1631097158167956,2.154792483970824,1.7933398230376394,1.456579464172166,1.4398864823686928,1.8640417520526424,1.8177543944428087,1.7680691039845329,1.7619786779274953,1.7075537345737566,1.6856658272479221,1.7290566666025897,1.9097056295167218,2.016140273734293,2.274476235624034,2.2930402201962874,2.432865755626386,2.6434012694692957,2.573529204182215,2.7467743281716093,2.6885825631278326,2.8976694641841627,2.938867743086452,3.0509403505957096,3.3824583309428924,3.3938204576249467,3.2767681564952644,3.245939103853205,3.2942767026574282,3.498015067413049,3.428655905516668,3.4612081123297616,3.514819430540891,3.571858832696277,3.536292944820758,3.555769038985787,3.717681867809609,3.7373991176676524,3.7908152251281972,4.05695504656387,4.112546227052825,4.206381230662724,4.430595942436089,4.520674725849132,4.617932984284749,4.7044181839316,4.916253231918373,4.966329755328884,5.043255374663494,5.238619928698188,5.398093019951179,5.4401793818655335,5.500234326481549,5.574314946329417,5.673342097194837,5.710162442124826,5.750255832453944,5.836551984985869,5.88896521446739,13.445453675999708,14.906387423862396,10.9254665375938,11.043780282082231,10.436711509040883,11.899920799934465,13.95122837099525,13.77199430837536,14.694420438023018,23.096751133565057,29.24385141292435,25.26546059700071,33.597936858792,44.92903838816959,41.75144230199128,40.291045722316376,44.50940203431923,45.99806736102914,44.288123419643966,46.197821673976556,41.73389153164256,50.476503612391426,51.99533716607816,46.57208840761826,55.427532708094695,50.43376802288572,50.63420214793733,57.82167712826696,73.39337005091855,87.42013188972226,89.45524486456408,84.22540889985207,93.70864475776173,100.53552265496734,142.63758729193475,164.0240224032564,186.92796278233888,243.72549028982027,273.76471156924504,277.8540690075357,322.6589621610423,403.62704772446466,445.2863352014632,452.29371129192066,494.0636025224852,575.7342109510189,597.69229856075,588.315093502933,607.8310255923096,671.5937999964453,697.4662279056311,702.3318732966969,730.4358368569667,780.8091456242146,22.76112700022152,21.731585758100042,20.67823042668644,20.552673927677308,19.463990302605552,19.042592864184115,19.887055432315368,23.824584320791807,26.500209706655404,34.311775637815636,34.95468795522775,40.20044753649556,49.620975731860135,46.27221055340352,55.02494901629901,51.91433393781734,63.987121520542345,66.67833688078782,74.58599263413633,103.90434368463171,105.0916503917925,93.48308671474364,90.64506327538436,95.13425222760003,116.63243868827617,108.81707682328958,112.41759732260415,118.60893289256998,125.5709836414635,121.18342629044626,123.56673959356954,145.2845510605362,148.17759051860793,156.30787152654185,203.96887715694177,215.6288407364561,236.8420831790584,296.36989372080734,324.305865090247,357.4320796066705,389.72078881735484,481.67306937186726,506.40772629701144,546.9009718399944,664.897106344904,779.8529627638737,813.374590657464,863.7183217592815,930.132751040408,1026.9561069082401,1065.4737498890588,1109.060129157848,1209.0187481764826,1274.0773991511935
5,1,0.27617568479414545,0.1431347900052856,0.5448498737124918,1.139985783124526,0.12680682819399056,1.2485764920327205,20.857096487782155,13.100199257080936,0.16317162567654006,0.17926456440041605,0.15256325734367518,0.1492719250055477,0.16227414191096212,0.17278597704827087,0.1621636458930215,0.1919413902394124,0.20029345744613453,0.19270547127360385,0.1786692206160529,0.21975932223546205,0.21220487228231663,0.2735277054694362,0.2591797271503294,0.253771071890001,1.139985783124526,1.2524178391137213,1.0658712486184625,1.0428766130165523,1.1337155830875902,1.2071556959834178,1.1329436113123388,1.340983489983983,1.399334553386624,1.3463216822862405,1.2482585163918227,1.5353312931632268,1.4825527202330089,1.9109798914668863,1.8107388646796392,1.7729517183113195,2.4304492661187638,2.5528226866030743,2.7676538802447683,2.7313357158796463,2.873892872796287,2.8514172548287315,2.9882874689861416,3.002548049716315,3.0483443138126662,3.231648907510071,3.2072621697017474,3.233782330050621,3.2882171431488927,3.3186245625493584,3.267739382888169,3.1934172671610805,3.216857279854917,3.242471389387083,3.120942397135246,3.2048602533354837,3.3438082599261265,3.431104668740088,3.394024939321372,3.4111177334538714,3.376058212334341,3.4491670240419725,3.547532889811993,3.588671381082453,3.7280708037093935,3.7335540925331734,3.8694383033633204,4.0315905580162035,4.114887829004961,4.2058731185778875,4.5501344242108335,4.566751265846491,4.668497479486871,4.7222684010700995,4.767687465043761,4.757262257154982,4.780963722427425,4.937723479576657,4.957616400722862,5.032974233588194,5.139818389462928,5.2972375826313804,5.360392134123604,5.473699969414019,5.598479978682484,5.820264810816818,5.885492154734509,5.937385008306145,6.051261419382704,6.219373460858837,13.100199257080936,14.284766620702717,22.975398489279154,25.987687371851273,22.39653147781136,25.820590895409786,20.986143735123605,19.33491004180583,18.790832841864027,18.284486073925336,16.68133389972336,28.223062238547758,22.51777287600321,18.027229051265774,17.88707472489768,22.222606713265325,22.80705052824552,24.1167922141504,27.860650300600373,29.55892006655652,28.914222278142066,29.892056606418727,31.662644247893404,32.701953096580425,40.63390108499478,48.10319393666093,45.48657658536068,52.953814756887006,48.926551578034136,54.50890633242004,51.35201496968375,86.90094167967422,77.53168338804167,82.17213397870627,101.71998450376363,108.49671175711585,127.48263136578426,157.57505411098788,156.48625467598228,168.57486128947068,167.82790918671338,183.08405585130134,180.66437457373377,191.18783394920095,236.25480456198022,319.30190300630534,340.28202352115744,327.1638034042162,377.37750979199444,426.72733283095687,449.9445906024445,486.0500190955964,527.1934794551336,696.7266586881645,20.857096487782155,23.572191003998448,29.221328291487232,28.179103686016596,32.49667759095847,31.774441435249983,36.43509477510604,36.958402855643506,38.690314490757395,46.47404063790166,45.35439809679572,46.57329524210757,49.17877492690653,50.69714239001587,48.18194501983291,44.73079767986775,45.7916730382342,46.97973660734851,41.60362822780204,45.24559135038814,51.990096227016004,56.73263691393906,54.6675295052764,55.609981959988794,53.69410375026869,57.766672404732944,63.73780509773676,66.4145636443399,76.34906512959839,76.76885897878138,87.94250834434003,103.42384464701819,112.40774180408702,123.11490446296814,173.7086390639591,176.61924356449305,195.53560054665707,206.33754265815742,215.9252857166128,213.6859129699266,218.81107926725994,255.9465063105229,261.08901010436034,281.5244266322326,313.26935287894577,366.67744530572884,390.5816809084811,437.44236184191436,495.5781010452233,618.6315085185943,660.3283016437565,695.4992907892107,779.385978580889,922.0675119067574
6,1,0.16143752476339993,0.14080609654184598,0.9726487636002656,0.9509174008343659,0.17273733924866194,1.301353369059961,23.18637009735244,13.049490834425892,0.13389496734520498,0.1246101096497469,0.17378025410905548,0.2058072903370278,0.17589840219975053,0.16750813295165431,0.2182511741390197,0.19868384972565886,0.18894767769993578,0.18652080602965526,0.23281157926451684,0.17346296346952267,0.15823172756440468,0.1100296453650099,0.10470494297014749,0.0971619636840067,0.9509174008343659,0.8849766644352235,1.2341813201064769,1.4616362174052897,1.2492243341713227,1.1896369338089903,1.5500122473330402,1.4110457899570583,1.3418998348823814,1.3246642766936116,1.6534197380816382,1.231927933020794,1.1237562254087485,0.7814267142354191,0.7436108630355388,0.690040886511837,3.115832365319962,2.9309910535986092,2.817808212565395,2.82487931777866,2.706418214914762,2.930266090046964,2.7480494302295218,2.67111917192016,2.6159563709276537,2.579956699419541,2.7509226256833226,2.8589274379817846,2.920294455406327,2.8720184132201267,2.9450993999530004,3.2303128920982034,3.3503422567770516,3.2562140006333022,3.456948200694481,3.576981259982727,3.47889682490454,3.6190293249509558,3.6417746660011336,3.5927470564630832,3.92823069610607,4.036609707368241,4.052269614207558,4.07048843671481,4.110399671522185,4.117538913320569,4.037085706937005,4.268462573566062,4.2483420917405095,4.217878619846986,4.255884967940941,4.278033595995547,4.28762647872081,4.5632551428716575,4.592758319718717,4.655044388728439,4.729338694167419,4.684886230943504,4.749368774208575,4.723458420586806,4.75641407743304,4.817197398406795,4.831909854964398,4.733969145544883,4.663147670719561,4.5382107447254265,4.525367240531372,4.492462848596292,4.421314495470123,4.458485406270476,13.049490834425892,14.06478631366557,9.920598192505517,9.000746625000225,12.044015009688016,9.784623308604578,15.128641293729407,19.560067898046704,20.48061209693908,19.59405984537833,20.197792936691794,16.714871593786114,24.620893319872177,28.655044211851454,32.47475723955009,29.96823494957476,33.58708659932777,37.142198678343966,34.28924166220287,36.72941067025556,37.63089724737088,41.12831577797309,43.065929025263934,44.43995722744936,50.80754018979212,44.03586547446471,46.28912340285341,47.630615964718935,57.83529342895211,58.296041092514294,66.93246353942106,58.855940032256505,69.47212571774082,75.14209109211254,85.61668083384991,90.82712643341475,94.3625831560379,81.55457764922305,84.73231477140128,81.977563771496,92.09317509230408,105.15603046405168,111.87128750793084,107.1999988103022,100.32345082106636,82.98654389001983,82.63166187522914,86.31220063478261,80.44131713940638,91.9987157801349,88.4787796373314,87.26491354733902,87.655767321382,71.25438210208496,23.18637009735244,19.273349726924756,17.21085789250582,17.33298897144432,15.396657798891384,19.259382314398863,16.05116889277996,14.862650926607746,14.064988380782847,13.567658976340255,16.09735335499229,17.933306512034143,19.06828912968482,18.169614358875723,19.547192008922316,25.99866360787743,29.31427215470209,26.680854427104475,32.61200413517133,36.77114759397302,33.33570583408757,38.35027006329756,39.23255594462926,37.3554680588622,52.245979525883605,58.22658004433033,59.14557980808478,60.23301847584961,62.68561004457761,63.13473908474523,58.254302468729655,73.41988549444966,71.95740427428133,69.79838449657213,72.50222223050957,74.12596241433053,74.84046567240611,98.59173038700271,101.54383372570372,108.06972640153866,116.40447028528556,111.34332834676496,118.75956880914364,115.72198870973851,119.59922030882339,127.09433974236445,128.9780325911558,116.94472537221272,108.94900357337033,96.15322277085374,94.92617511410612,91.85351625434498,85.54535818611313,88.78499417259006
7,1,0.35481031142897834,0.1462881494090597,0.6565496714114594,1.064905217716494,0.12302779702407574,1.3422516546703087,20.601234495515893,13.153196961571673,0.15578301359579771,0.18993434811814605,0.16875108274421244,0.15047301997324544,0.16755750662555147,0.17092432942020597,0.15199749564830511,0.17061676893134134,0.1775028254905903,0.1874890147174977,0.1556693993847087,0.18612393372731145,0.1975870645388387,0.22865651264975145,0.22345925753263374,0.24325605098584782,1.064905217716494,1.2983577199205674,1.153552652254425,1.0286070374195777,1.145393576324608,1.1684085834065554,1.0390280843821504,1.166306154124983,1.213378022810626,1.2816418518852792,1.0641285709987114,1.2723103988885698,1.3506703402634064,1.5630556102693485,1.5275280905207402,1.6628554805600873,2.6045940738119713,2.8323523686976655,2.893153613387202,2.9356028274324375,3.0986844973294736,2.9879730268395504,3.24345726126859,3.220114709028547,3.2967524381987823,3.4898535488257445,3.4356503354058447,3.4481220578394516,3.4674440131197093,3.4708938461419456,3.4094204904631074,3.3248797214033035,3.300942058123993,3.400608155017467,3.2913812568133616,3.2816201373380642,3.4240637811137726,3.6061332987301604,3.607005350338885,3.6463346024947816,3.5398801820986723,3.4623385456985023,3.516938896216905,3.605045276215275,3.686987745624009,3.7462149272743366,3.8498668874442803,3.8915957147139784,3.9847278302316163,4.091583525346494,4.301461317608659,4.325300952169552,4.394778592248946,4.36911918653389,4.395476017018014,4.3684390527899035,4.402649585426564,4.54117307889305,4.5240862432055735,4.594310533490595,4.678182113771472,4.7558612363941775,4.7847970281779,4.902429901719612,5.0449249337966995,5.180163280847336,5.226426776853433,5.281653915380554,5.370280441364636,5.4991803508446,13.153196961571673,12.349346323054958,19.73859475688953,20.203786179446563,16.3508223815686,21.521955669340347,15.676441099150521,13.146496608521856,15.27454016183234,18.501273695770312,18.343223468709013,23.92080996063682,17.00429606185186,15.117157425218352,12.744233139614389,16.005731982526374,14.386060374221282,12.134257173550116,16.876444780691763,18.551928385529106,18.970924672292306,22.473003837674316,22.08512308568602,22.53073121981976,25.36330263061732,37.22534338073615,35.52985805813874,36.61380640911062,31.62889326278461,32.028595066063254,28.96466211842694,54.42825431190627,42.78981949280027,37.36324851519156,49.452379951974365,49.04142719405304,52.28310055119366,77.65229912809359,75.63197891044894,77.58246511614686,70.71095721147823,69.81678708047653,66.30848232988076,76.71042418774199,83.08558576569142,110.8202414780049,114.3376077724693,108.51491542116834,122.46258003738562,128.74500573962786,139.50712087059654,150.6125700040188,166.50522259173556,216.77697854108288,20.601234495515893,25.8706545103422,27.492425779671667,28.684581676311158,33.7655625787983,30.226830405662874,39.02545745458581,38.12505342291395,41.16174745969276,49.92942338512841,47.29512679312344,47.88867205934869,48.82297202308012,48.99169398817758,46.07071126502143,42.33595176347138,41.334561296371,45.66650432251501,40.941252936084055,40.54356457413649,46.750301656932244,56.08622428092487,56.13515569529473,58.38689883496459,52.4907576455647,48.574343153365845,51.30026015296248,56.02523439133546,60.80941766475004,64.51978070799879,71.56626577869426,74.61582692422681,81.89883428689005,91.13486592451065,112.41734547918816,115.12953425850533,123.41288461148231,120.28646589355063,123.49898583510547,120.20468282401679,124.38809950442639,142.8692685318732,140.44882258591758,150.66630046895781,163.84797905075476,177.0829317049756,182.28182079253472,205.03625740184344,236.4370173271107,270.6753705015957,283.49194328274575,299.5887924409655,327.3524334085915,372.3883562009712
