name,time,value,.lower,.upper,.width,.point,.interval
alpha_t_values,0,0.1109591608783511,0.09701754215801328,0.1268150013849402,0.5,median,qi
alpha_t_values,1,0.12431131662785427,0.1043184978467799,0.14451688110046418,0.5,median,qi
alpha_t_values,2,0.13606341155175367,0.11523619693172471,0.16186604643363256,0.5,median,qi
alpha_t_values,3,0.14738301649244365,0.12369059890896646,0.17098312047013975,0.5,median,qi
alpha_t_values,4,0.155348673359339,0.1321512080159331,0.18093352055740594,0.5,median,qi
alpha_t_values,5,0.16349769313673684,0.13824084545675197,0.1924630176001606,0.5,median,qi
alpha_t_values,6,0.16969375973213924,0.14405846867942756,0.19819300331990602,0.5,median,qi
alpha_t_values,7,0.17381140748446272,0.1506946045976153,0.2004241303275694,0.5,median,qi
alpha_t_values,8,0.18001226788986263,0.15516543388248794,0.20777901862751041,0.5,median,qi
alpha_t_values,9,0.18358886965486781,0.15793950694153142,0.21007698686810794,0.5,median,qi
alpha_t_values,10,0.18368522962495196,0.15800127626229893,0.210996653634227,0.5,median,qi
alpha_t_values,11,0.18127025870312685,0.15303903536931293,0.21087168213616228,0.5,median,qi
alpha_t_values,12,0.1761861441389636,0.1507561217151433,0.2069739796186314,0.5,median,qi
alpha_t_values,13,0.1705199861624604,0.14371985623375186,0.20040865445975242,0.5,median,qi
alpha_t_values,14,0.16646223105831426,0.13779515000882325,0.19963857178728434,0.5,median,qi
alpha_t_values,15,0.16353157420746897,0.13493130165807707,0.1977253610071941,0.5,median,qi
E,0,12.99601774868699,12.59301558245677,13.441467527327397,0.5,median,qi
E,1,12.309757671027302,10.986720113086767,13.778125074560167,0.5,median,qi
E,2,10.209473942082179,8.144420652090618,13.039982543513943,0.5,median,qi
E,3,10.238260187201302,8.095275373256717,12.83197113478241,0.5,median,qi
E,4,10.590080140540097,8.15330909967778,13.382272769427006,0.5,median,qi
E,5,10.461167481557805,7.916166601362864,13.89608154804112,0.5,median,qi
E,6,10.550127969401096,7.670471127550642,13.909903168629873,0.5,median,qi
E,7,11.206926912280718,8.29874149749583,14.367040600711674,0.5,median,qi
E,8,11.429702385577553,8.544222508041528,14.827957812793766,0.5,median,qi
E,9,11.918152635633803,8.62175749148393,15.782070146624218,0.5,median,qi
E,10,12.212100521086906,9.085142020389956,16.188078307085235,0.5,median,qi
E,11,12.737498309302866,9.331427354585541,16.89225691486133,0.5,median,qi
E,12,13.707281365748749,9.754919228423066,18.341562920976582,0.5,median,qi
E,13,13.715444060604163,9.936574162948656,18.94775484443604,0.5,median,qi
E,14,14.282745104002153,10.312719429397433,19.419793454344823,0.5,median,qi
E,15,14.745496982281182,10.432643147816146,20.765142939507776,0.5,median,qi
E,16,16.225670484142054,11.005958869975224,22.826382093674,0.5,median,qi
E,17,16.58906386839515,11.150690211872774,23.190818008917304,0.5,median,qi
E,18,16.830840360785114,11.597046534552293,23.977629740425265,0.5,median,qi
