iteration,chain,gamma,nu,rho_conc,rt_init,sigma_rt,tau,I_init,E_init,alpha_t_values[0],alpha_t_values[1],alpha_t_values[2],alpha_t_values[3],alpha_t_values[4],alpha_t_values[5],alpha_t_values[6],alpha_t_values[7],alpha_t_values[8],alpha_t_values[9],alpha_t_values[10],alpha_t_values[11],alpha_t_values[12],alpha_t_values[13],alpha_t_values[14],alpha_t_values[15],rt_t_values[0],rt_t_values[1],rt_t_values[2],rt_t_values[3],rt_t_values[4],rt_t_values[5],rt_t_values[6],rt_t_values[7],rt_t_values[8],rt_t_values[9],rt_t_values[10],rt_t_values[11],rt_t_values[12],rt_t_values[13],rt_t_values[14],rt_t_values[15],log_genes_mean[0],log_genes_mean[1],log_genes_mean[2],log_genes_mean[3],log_genes_mean[4],log_genes_mean[5],log_genes_mean[6],log_genes_mean[7],log_genes_mean[8],log_genes_mean[9],log_genes_mean[10],log_genes_mean[11],log_genes_mean[12],log_genes_mean[13],log_genes_mean[14],log_genes_mean[15],log_genes_mean[16],log_genes_mean[17],log_genes_mean[18],log_genes_mean[19],log_genes_mean[20],log_genes_mean[21],log_genes_mean[22],log_genes_mean[23],log_genes_mean[24],log_genes_mean[25],log_genes_mean[26],log_genes_mean[27],log_genes_mean[28],log_genes_mean[29],log_genes_mean[30],log_genes_mean[31],log_genes_mean[32],log_genes_mean[33],log_genes_mean[34],log_genes_mean[35],log_genes_mean[36],log_genes_mean[37],log_genes_mean[38],log_genes_mean[39],log_genes_mean[40],log_genes_mean[41],log_genes_mean[42],log_genes_mean[43],log_genes_mean[44],log_genes_mean[45],log_genes_mean[46],log_genes_mean[47],E[0],E[1],E[2],E[3],E[4],E[5],E[6],E[7],E[8],E[9],E[10],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[19],E[20],E[21],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[29],E[30],E[31],E[32],E[33],E[34],E[35],E[36],E[37],E[38],E[39],E[40],E[41],E[42],E[43],E[44],E[45],E[46],E[47],I[0],I[1],I[2],I[3],I[4],I[5],I[6],I[7],I[8],I[9],I[10],I[11],I[12],I[13],I[14],I[15],I[16],I[17],I[18],I[19],I[20],I[21],I[22],I[23],I[24],I[25],I[26],I[27],I[28],I[29],I[30],I[31],I[32],I[33],I[34],I[35],I[36],I[37],I[38],I[39],I[40],I[41],I[42],I[43],I[44],I[45],I[46],I[47]
1,1,0.17740693913028927,0.18729928290548095,2.804855979446459,1.0636426492635942,0.14299794025051885,1.1976380182445299,9.05279701153078,5.593278471092019,0.19921950547475717,0.2248165881085414,0.212336681254652,0.22041414544221136,0.18280926372108203,0.21089292686302474,0.20315909661495488,0.2119465928644253,0.2831168182986045,0.22062356521264326,0.19325426272590285,0.17989426420825816,0.1202150708402545,0.11382704058898885,0.11660113437833558,0.13204851531280778,1.0636426492635942,1.2003067209925906,1.133675890055628,1.176801865031387,0.976027568740534,1.1259676149932198,1.0846763183683807,1.1315931891281314,1.511574491406233,1.177919967392396,1.03179392749425,0.9604642442707072,0.6418341222423155,0.6077281173918361,0.6225391393365739,0.7050134590181265,3.234425965440237,3.3859849338673165,2.925034433810313,2.6733521335069605,2.736854037953753,3.1861893535915415,3.4093214254060316,3.5498956246748286,3.328856668166652,3.669033599684389,3.706323003478185,3.73953372332487,3.571954253667971,3.609387989942511,3.700294792897182,3.940577922672955,3.9760560214505682,3.934203119839994,4.017480027767771,3.8838226700836893,3.9557595954565494,4.144272849693981,4.258493473903889,4.020862110067279,4.213664839514238,4.518780807429155,4.796099898248727,4.674196647866397,4.78671161663416,4.748477661841,4.723897763878309,4.686669498420913,4.775932324312705,4.763645533291983,4.717859103427426,4.671587156306254,4.56798287618368,4.570975068624162,4.55403927904033,4.457240552542573,4.298928548419675,4.256872342541363,4.2556682795849605,4.095695161648992,3.913176919672849,3.8031698587653713,3.6916777626967168,3.502631083874343,5.593278471092019,6.244028167266902,6.698153569453234,9.375708931293794,7.957768608016305,5.856507316580779,11.174954949435763,10.223536384930066,15.478557003001589,9.964184643398596,10.816656882289156,10.08782456116683,15.58929576454533,17.071740382210837,17.608325481474086,13.774456343050915,19.32338503779533,19.756893413346887,20.10412224724621,25.740460568425057,26.380593032508354,23.952083005105646,24.273696461752127,39.40254870906943,35.90741880360604,31.057577852041042,32.547859922145534,38.85285923203452,37.57303993693436,36.08471351533489,35.778806362503765,44.83499861646315,40.796332815125425,40.80850213640082,35.53205619570797,38.963197031564775,36.27913752733685,33.796277065644084,30.030565449235358,27.58008065078803,21.99008334032257,19.072976659785386,19.47045060983111,13.774478966593897,10.47657449362439,11.143531328316229,12.164243409353132,9.983532297094264,9.05279701153078,10.534259343693735,6.6437877184799525,5.165489858940012,5.504147200350312,8.626485329106133,10.782982877423258,12.41050673580889,9.949322662532463,13.980750319018668,14.511926230971696,15.001970061240376,12.68730719505069,13.1712417361005,14.424708431465827,18.34259093566932,19.00503279465182,18.226032448422263,19.808830722053848,17.330543701328253,18.623186716559466,22.48662428603979,25.207492719773004,19.87593923710503,24.102429537099873,32.70175067717839,43.15281723846923,38.20034146457349,42.749582241378384,41.14594862342163,40.14691379032415,38.67979245934919,42.29124670210336,41.77480221171304,39.90521072564549,38.10078794445438,34.35098462542049,34.453923311316,33.87533219376169,30.749949719467892,26.247647211670905,25.16666116835096,25.13637715948716,21.420383489950076,17.84680902684839,15.98766784452703,14.300944288779398,11.837576138234086
2,1,0.29001588497029585,0.11468227921137097,2.0232062698461544,1.1095958797266674,0.14009836655805366,0.9207397834272233,10.183699728684129,5.696876872587056,0.1272509844906005,0.1452607431738819,0.12940156630362468,0.12680208809429297,0.14146072531752293,0.1470019686459466,0.12432652844520059,0.09345965868634899,0.11759239795019977,0.10653946565547108,0.11015850331801108,0.13778411952954225,0.13995052339682118,0.13331261428797872,0.11944092269115156,0.12485641877937512,1.1095958797266674,1.2666363467205928,1.1283484004108828,1.1056816185226312,1.2335011676633718,1.2818193853211375,1.0840953746311084,0.8149442034901787,1.025375487467119,0.9289967585934364,0.9605538368746394,1.201442110124026,1.2203325950548845,1.1624517336481441,1.0414941481151585,1.08871588215693,3.0254718915495324,3.121284385488538,3.078936464788362,2.7896412095062173,2.669763112227745,3.332567987167552,3.7245980295258585,3.607382878820964,3.7614245948977523,3.4793299313602697,3.3716333602925666,3.118357911388699,3.0443179628384476,3.33667281779581,3.359776295832752,3.739926990929365,4.173318924627756,4.205236901136434,4.249113270751983,4.1460145738040435,4.109322654080884,4.138510007249446,4.065025184748198,4.037487400885545,4.094828516167866,4.189469527254107,4.2624895574758614,4.292471538107466,4.391360036420395,4.118600782930118,4.214559732040471,4.051085202684184,4.146935837406703,4.121766200784212,4.038568588821592,4.230191624930307,4.39667557795095,4.364554420842147,4.380877439317702,4.332556493567138,4.227373800976436,4.369691389967498,4.259348876149882,4.281121760429887,3.985880638066983,3.9515015641393134,3.925573724095509,4.164510105008321,5.696876872587056,7.37383335949595,3.794723523799594,6.0319769010529845,12.25996494890399,8.078836142531545,6.986489498080025,7.672482195764935,6.384006397640291,7.318816965244721,7.32484383943961,6.038349484918916,9.642793943328538,8.309693106834985,6.524652850724509,9.247921818878675,15.283819984178656,17.37030467879481,14.541090116750212,14.49020526132537,16.19073915356799,14.929920425027838,13.342464297339093,16.83086898439658,18.02868682049276,14.721907152133246,12.698067987393266,13.168499120435774,14.8877121969727,13.614045889398122,13.470798803155041,14.727800276811776,18.132933847103057,17.427306918536722,21.89866982196325,16.810997648898947,12.980315785262762,13.614129299529482,12.544972012370982,15.56073495102272,16.27316780825436,12.735983613066017,10.08982190040611,9.123245121964812,13.515170036285923,13.365883181602769,9.43445488832915,13.735461105105873,10.183699728684129,11.207698072988226,10.742984634944527,8.044251155716115,7.135480529570754,13.844450574857653,20.489540044234214,18.223270266829907,21.25816548232442,16.032956996501962,14.39599215032399,11.174946980844306,10.377442369228566,13.901396496330234,14.226305921720462,20.806043046345195,32.09291885180405,33.13378265082794,34.61993788000962,31.22849747231717,30.103430601650285,30.995018310356787,28.799028945531386,28.016787540780225,29.67025416977719,32.61544704585348,35.08613513837797,36.15401555385253,39.9119796655546,30.384033833101242,33.44412770311025,28.400356199953745,31.25728040670334,30.480364379056045,28.047095334734298,33.971030237876754,40.12469830755826,38.85632640944733,39.495783681685886,37.63268588509517,33.87544059577596,39.05644371668628,34.97611363063202,35.745995364384534,26.607606211768047,25.708406736850623,25.050410352943356,31.811459600455656
3,1,0.1827217154360805,0.17762772558644474,1.6643670556390637,1.0689907982127402,0.18112251729394863,1.3542468035195998,10.66141984066435,6.749857242511481,0.18988240415936714,0.203280644568181,0.17967368297788605,0.20375589206894495,0.23451126635615316,0.24339225401690273,0.25480294586586866,0.21991163873555247,0.21844653360222502,0.17577052845423838,0.18055282716458607,0.16942752333769157,0.09970613084204837,0.09071522369071701,0.09551735884220633,0.08675920247831502,1.0689907982127402,1.1444195656789624,1.0115182322167697,1.1470950911308304,1.3202402135246918,1.3702379694010824,1.4344773318727522,1.2380479342935107,1.2297997560967209,0.9895444411840846,1.01646759574545,0.9538348969921228,0.5613207651725808,0.5107041898510901,0.5377390186518017,0.48843277248456674,2.8760765075713417,2.9062374026973523,2.580474418016272,2.514633375625456,2.748132915075093,2.687004534916563,3.090672594734179,3.094669564634748,3.0009621771667265,2.8014202837632727,2.956638768065731,3.445429999487679,3.570649359240121,3.524257989147475,3.4565340123475563,3.3726325527929255,3.5446491408229868,3.611997915793894,3.841165322839434,4.15542148626832,4.252461546322728,4.178442104775257,4.225210970733454,4.232533317300656,4.327560260072046,4.262997653374636,4.450079836818283,4.312468392760029,4.478074392197144,4.412719605878344,4.385834553880155,4.709576764844308,4.654913931551721,4.642258878614548,4.599482051121158,4.5460601450679246,4.39239769960734,4.3394406274785995,4.269415160138302,4.224634410713178,4.014619599283991,3.925061754976527,3.8649409654194753,3.9642364915519357,4.006899643757917,3.9364096390400354,3.801132511213465,3.738378400520866,6.749857242511481,5.6455182169519285,5.578454796253166,5.8818164577249545,4.906699878456475,8.233301459775314,13.120768599382611,13.359004803726068,11.609933023401533,10.791782324288603,10.175092004836538,9.323637080659546,14.552862405765929,14.499322787138247,18.38127169923245,24.71395075919604,25.751460078078768,26.24279235654001,25.383392411514492,32.72486264217448,34.66576894223324,38.50090477849158,46.3041094475274,45.7889392024941,44.28985391350778,44.94358079264656,44.07610000736207,50.90886019958155,46.81454973005692,48.227277433122815,50.04573728726472,47.9394502495488,47.14692810718219,57.4989614017888,53.14548110616808,49.46768959950793,36.71717187728804,39.343071596379225,40.15939030445052,34.685787087050954,29.83637319243481,32.02169176715897,31.986444608095713,22.48805737954318,21.697136244198827,21.430455958397093,21.92122375263081,16.861754557799994,10.66141984066435,10.987876166699715,7.9329860323904775,7.427493633713077,9.381015418026655,8.824744323175869,13.213350108272083,13.266269158413966,12.079590256551324,9.894463708638193,11.555873821496325,18.840053240869196,21.35326071786446,20.38528026471738,19.050419226149184,17.5172769534642,20.80522665076097,22.25469530734725,27.9864487118368,38.32017737490282,42.225176468519315,39.212563793435955,41.090052736712934,41.392032594639886,45.518341548113355,42.67241739991599,51.45125900427365,44.836542528127325,52.91196463165864,49.5644925560532,48.24970189795436,66.69512491026902,63.14723272408267,62.35313641441434,59.74211088676143,56.63432446289654,48.56741317506214,46.062341229011274,42.94714852875511,41.066368683369134,33.28725845841973,30.43571792859361,28.659817683557073,31.651691375830108,33.03127167816617,30.783066032587758,26.88820210160648,25.25271049068393
4,1,0.3302800444815889,0.17589088141117937,1.8699800996510445,1.0466545411560648,0.13536508250291424,1.1810416520746565,10.34823029110726,5.374322785415714,0.18409698977695374,0.18364443340820755,0.21646947535539648,0.2038456281550799,0.19772627864067038,0.2030005178902953,0.22547282120700443,0.2083193382046699,0.18273521432045656,0.17335172267144158,0.15697443578496223,0.1289517761729908,0.15163326509651087,0.12612918020004113,0.11992060311065648,0.12882299343060832,1.0466545411560648,1.0440816029507678,1.2307032270158265,1.1589323250848396,1.1241417238591607,1.154127583315373,1.281890336770316,1.1843669014181735,1.0389123805302745,0.9855640115089195,0.8924535173486553,0.7331350843113964,0.8620871297019567,0.7170876579166687,0.6817897673178327,0.7324029102421709,2.962743307637127,2.8872561984997196,2.6240216721293166,2.553624667155945,2.845894810563296,3.246437375274607,3.152084180648907,3.210472851967646,3.3113096854241553,3.307278271271267,3.2153496684637863,2.7205501805879377,2.4719638269093283,2.8026788210058102,2.868645100445004,3.5881805186973974,4.345651703622077,4.352421555923232,4.199981966330072,4.040438468007691,3.9603777787416314,4.041238254248632,4.234726735985938,4.274027894916524,4.195759677010928,4.187228815714536,4.3577178167693225,4.561281679682215,4.503186646256341,4.602400725883242,4.585803334986617,4.394491502520143,4.4175416315948945,4.449078382738665,4.466658468254284,4.408910493234964,4.413406566458948,4.465651209626189,4.601961811542607,4.522772093510754,4.433874605578152,4.395076788701476,4.290861191166767,3.9725074020869595,3.524231414211326,3.4362187041284766,3.471745948073183,3.350439582014083,5.374322785415714,7.0043436698125525,9.481859626318984,9.833914133260219,10.775666923115985,7.8143577141585014,5.710970978265216,5.186405963601542,8.569424543349921,8.290365774253406,6.2329624937399375,7.887121330762288,10.011392090153159,8.174541033206802,8.508540730636186,11.700547452914451,21.615448256961898,22.993278392995766,27.486680410636854,22.771449293931518,21.821201839599816,21.74724067260608,17.529343513880672,21.910536637867985,28.38292206906097,26.20700952734088,23.1892920693141,16.844202911735497,20.902173132429866,33.712048532441365,34.2644333420796,28.498635261088136,24.46503087667557,17.78015374316385,18.990123558818514,18.887907583793254,25.681404275461514,26.110915649886813,20.78249629502546,19.144348569522226,14.496380347169827,11.732448094328907,8.735677556674379,12.64775289089654,8.281910913286662,7.108955962651674,5.242867582311752,8.045772014426372,10.34823029110726,9.595827893543255,7.374985109826608,6.873661118890557,9.207027228320783,13.742724906234352,12.505347986569946,13.257256502084532,14.663800365292197,14.60480351323945,13.322067616792124,8.122373315287799,6.334659339619982,8.817611532960514,9.418890605470967,19.341493874655107,41.25300318890351,41.53322739547316,35.66087599805479,30.402069419210466,28.062944073693544,30.42639430208474,36.921681280537584,38.40163765709496,35.51062289148295,35.2089751798219,41.75378174266378,51.180258973427655,48.29165915019019,53.3286087642365,52.45079783520103,43.3178033624055,44.327880807390684,45.748115235132836,46.55948206567262,43.946927131855624,44.144960587068894,46.51260823663974,53.305207209098505,49.246795750535895,45.05783183985522,43.343164095038404,39.05353519910226,28.40540980660175,18.143341344003115,16.614750999671102,17.215638040534543,15.248967458198676
5,1,0.18783745272927999,0.1445380097798832,2.4961565047032876,1.1672563302110592,0.13154793155184555,0.943778393028867,9.733528430425226,6.190945656589258,0.16871290687167667,0.18831208369897684,0.15173291412031187,0.13607470208438283,0.14910704283675533,0.18689210237751366,0.18528302153819945,0.1725104449167911,0.1627435873638124,0.1600773137957367,0.1158499424185517,0.12828254516127888,0.11968491131866095,0.12711020232812875,0.12093872258033786,0.12330272647798142,1.1672563302110592,1.3028551035520493,1.0497786315958395,0.941445798870559,1.0316112907866262,1.2930308274074858,1.2818982482211203,1.1935299592093946,1.1259570241188075,1.1075101562524508,0.8015188710220894,0.8875350183432043,0.828051468959127,0.8794240526883188,0.8367260817034586,0.8530816680384559,3.1903286153733363,3.1967915648525573,2.947658409974957,2.829450073663672,2.7893669494541045,2.9602057940641067,3.4532889381753216,3.8257204783633223,3.888509092807681,3.564685771871021,3.696822383443731,3.74427612111504,3.719291017331661,3.7189188644368736,3.8174150982234627,3.485442452111929,3.458376992418425,3.630669835687022,3.799363246679721,3.8434367408976593,4.020674179998874,4.0452552251395275,4.138353249031152,4.0372415534874,4.164731106970597,4.227798028772995,4.22000202825368,4.125806804640448,4.419703348121025,4.311420855915925,4.446749807239437,4.758159807269488,4.726094289157054,4.757978486385742,4.720747799192509,4.707952574017614,4.551034018743204,4.496286738167454,4.430405907380806,4.5876454083043985,4.464151757376685,4.402616022334563,4.400770091152282,4.510040271230702,4.370476227585691,4.1992358765040265,4.067311315468684,4.192095112420837,6.190945656589258,6.529797352694226,5.271955793910853,6.60980940497416,5.152814927759404,5.431789545456037,15.735849895634857,13.078301101418912,11.31654668776048,11.931482739153672,8.816126040282004,13.807154792050524,15.079168218419602,14.301463131753545,13.994370639546835,11.57824715482307,16.048471286616426,16.561417016938144,14.910836621231782,24.07718530565463,22.280466345462667,22.67682138431971,23.102059214195513,22.01775854693697,18.699548093770517,18.736403223635865,26.918934373246003,27.92621157036121,22.866694540698738,24.663290003766782,24.161049707264873,22.401645318763826,28.08102931821452,28.614630669917908,29.834516145390396,27.65331601872996,29.994577734690846,31.246641562497985,27.083244940140965,24.684282078330064,30.292448917203565,28.408610757637746,30.256458962244736,24.33290402918891,21.353859199405218,21.698522635704688,24.321908195694114,17.045696343621533,9.733528430425226,9.79663945492979,7.636247054292653,6.784888927952203,6.518307776096213,7.732665614453469,12.661131483786184,18.374582571011555,19.56528734150609,14.153099147391298,16.152425638054467,16.937396202724553,16.51945647603763,16.51330985630186,18.222606660302155,13.07484691114238,12.725716173424594,15.118477707180327,17.89660617902483,18.703012182211868,22.329798213644555,22.88548975082208,25.11841137815832,22.70282583223313,25.7897971967744,27.468664383918846,27.25535123720598,24.8052333700381,33.279819670202535,29.864446875019176,34.192203713681735,46.68428771312082,45.21107768832608,46.675823644195056,44.970002143430804,44.3982663840359,37.9504692225922,35.928634193564456,33.63791174507883,39.365636179821166,34.792422075968354,32.7159874604671,32.655651704014495,36.4261936086395,31.681220016905968,26.695198713128843,23.39586189713206,26.505253580769953
6,1,0.33107087945564334,0.1533886455758807,1.2813200700094867,0.9085492810961843,0.16221668888286656,1.3745434938014214,9.290129164478158,5.753310278411391,0.1393611436662838,0.13353642726806378,0.18976033220675706,0.20530184043165145,0.19634206232734494,0.16145387453307222,0.14876456897295243,0.1755942523783101,0.15038810431916802,0.183671491290519,0.2407325786712505,0.18592857417430073,0.17359725275236776,0.13905825977005656,0.10793343277110465,0.10587950070006148,0.9085492810961842,0.8705756985252464,1.2371211147625882,1.3384422273295942,1.2800299630406176,1.0525803518696675,0.9698538533568265,1.1447669527236577,0.980438309201783,1.1974256021424838,1.569428935026101,1.212140399807642,1.1317477385670633,0.9065746636459153,0.7036598593453937,0.6902694805247717,2.4768433075298657,2.6336579796799673,2.571941361038764,2.579498419003113,2.6776445897896863,2.8998704530713146,3.0754184233607162,2.8902566919691846,2.778286397625596,2.971075816311146,2.9031819603820654,2.8891701267450385,2.915685093468597,3.1057166587863203,3.1308695137253038,3.6676833082137517,3.9750934069810633,3.904522936341539,3.784737686591372,3.8119225492716073,3.695510469624708,3.6598238201953954,3.6464479054190324,3.8574598359190135,3.794502042236348,3.8209101491459645,3.992875249004513,4.1069566929841805,3.9536222302845725,4.305932671483038,4.255359469984227,4.110136281806521,4.212606958775585,4.235235332133931,4.284671723725834,4.184354644380333,4.3288792848037785,4.372477763877596,4.373722304341688,4.3231562468381375,4.285268290444041,4.297054591810705,4.281054149942755,4.07099623421243,3.890236274233393,3.899112238225472,3.941468847804922,3.8091086250779225,5.753310278411391,5.26879587654622,6.677246823500879,5.7512411521161795,8.03584588575218,7.905144203511152,6.29259629303434,7.793838666463835,8.321964155228711,12.454962978392485,12.133007974185144,8.112191360623894,8.490679500980285,8.878081667539744,8.176055330834508,16.36367916715111,14.847443826897749,14.52048039834184,17.74386992552839,11.973242908398706,21.01693795451067,20.79019257133812,18.37377930631707,15.896892174194448,17.98995410422831,19.917949662261954,16.42562755758618,15.120716265269685,26.088798857602686,34.685945547563264,33.61602288717046,35.6230283734316,33.47488523156166,30.43742387038773,30.154580967074434,32.36414109193649,28.393312527888988,26.901594012865758,31.005752688000026,26.80321658040322,17.50993519325811,17.771996211953862,13.416226192398854,16.761556591120396,16.401256800786204,14.41761776804567,12.351125380586703,21.65134944029514,9.290129164478158,10.867396157209033,10.21697456207591,10.294477308593226,11.356085170113454,14.182085758705703,16.90361614578844,14.046395864491567,12.55847261335705,15.228748118146475,14.22912768623202,14.031141827974198,14.408153221218877,17.42360345864193,17.86741499407386,30.563071211786976,41.56267611597625,38.73068132934954,34.358410484006846,35.30525070544458,31.425498528623944,30.323802615790242,29.92089465475607,36.95012331446454,34.69554147825646,35.623990379008646,42.30834711070878,47.42103192495259,40.679788786209855,57.86089803686707,55.0074493499409,47.57205127048545,52.705304628999166,53.91153599720463,56.643705688052606,51.23709560208401,59.203960122078186,61.84225772075109,61.91927082589784,58.86610132211439,56.67750751918322,57.34947794751855,56.43916310039833,45.746046972481956,38.18128305048157,38.5216872167422,40.188383918109565,35.206044051783124
7,1,0.16822576461848612,0.16984691470653765,2.940881423408906,1.0973234810538341,0.15588043358924597,1.1060242774384688,10.357499308883861,6.151371133277446,0.18637700769203155,0.21738292986554142,0.15874144449177727,0.1416432232618469,0.14666405181299075,0.18703756415126035,0.18355720772090117,0.1430900746692957,0.1501497351177581,0.1288014453606632,0.09191140438534581,0.09518399939251632,0.08207127667921343,0.07570068746367056,0.07528127947618017,0.07384592040877908,1.0973234810538341,1.2798756470857109,0.9346148251562386,0.8339464011258536,0.8635073063670167,1.1012126094514274,1.0807214722625502,0.8424649627373418,0.8840298063534893,0.7583384460248042,0.5411426197770551,0.5604105294286664,0.4832073448082151,0.44569951473340913,0.443230185289215,0.43477928660859355,3.4164201685422313,3.1209015851942805,2.629573040810918,2.6745944607216376,2.971583428259352,2.95862555650697,3.369647870083906,3.709184814348525,3.830807805096364,3.4548118469713653,3.581322001634824,3.605749435593877,3.4495724709187057,3.3242360614371664,3.308308718527276,3.235165984369135,3.3044591711679043,3.4410712588162315,3.664415139324383,3.5858917314560177,3.977987085148043,4.117218540224595,4.272434617541547,4.066422302978482,4.122984668542208,3.973386773050567,4.073427584112158,3.8994302437166732,4.244122320680147,4.214454539044593,4.3363744625033664,4.496630056032651,4.470727024622046,4.49756186464299,4.445423977672419,4.577329160290576,4.237097225519439,4.085013565806382,4.15100129758632,4.068617913987997,3.688735464475111,3.5079894336887643,3.409524500400839,3.5827902181743205,3.339514937165773,3.200557363848157,3.067944940311838,2.9786702498947095,6.151371133277446,6.599044690863084,6.339391904563111,7.9965103066343595,5.815047793408846,6.293589674752985,8.514060340136792,6.308966252678977,7.371568150078283,6.6163506778736485,6.492054112484225,9.39085441980134,16.323575218167772,15.92929053113104,17.696248353875884,11.795286365385273,13.052217150033492,14.022024891153933,14.873013411120917,22.006182852227926,16.40534968879505,14.760115934059787,14.453573962497515,19.610261508235492,18.02119505772063,17.762557078618904,20.924971495285796,24.299332860854296,20.061729022520357,14.829988143237355,14.822396729240243,13.846127644665161,13.154493903885927,14.38367395665751,12.08785723209163,11.367635925677929,12.116312304693992,12.211406844191234,8.974397479345141,9.645221140200215,12.973664147123785,12.898408523272122,14.589069143862883,9.992983824710269,8.692940513790768,8.530436342328246,7.124825153721776,4.139906732860844,10.357499308883861,7.7074873914432045,4.715541239633433,4.932693167920741,6.63842069434089,6.552955807704174,9.884209954783243,13.880368088196724,15.675491862230968,10.762872786291931,12.214364306730408,12.516403891431882,10.706629516838554,9.445389332668864,9.296141096862723,8.640467101862262,9.260423952977137,10.61599598171055,13.272653610827653,12.270308378843147,18.16102373848952,20.87410091617657,24.379077312219398,19.84025516036489,20.994811342025855,18.07766923664607,19.97972968427242,16.788949521654757,23.698529039740308,23.005773329251852,25.988785607962836,30.505918553845905,29.72586922361553,30.534357479180716,28.98315031115401,33.069778200184594,23.532628035532674,20.21256064980318,21.591332419615362,19.883864500080783,13.599406120471293,11.350707688459838,10.286323116612692,12.232310809877486,9.590812383853494,8.346547860937028,7.309943905111382,6.685633093070852
8,1,0.2117592900153036,0.10180049065520459,1.8627622538763686,1.129453032756519,0.14210856073825406,1.1145095065893098,9.997363581324075,6.8445950721277145,0.11497887290662251,0.11511579828351219,0.10994358423888179,0.13723005622722376,0.15694578248513755,0.12206481858027995,0.090190433205014,0.07752037310396377,0.08879018614076867,0.0937530037962308,0.0953437352429225,0.09061121116589964,0.08775564889778494,0.07386089687728022,0.06868789388789227,0.055923766243681707,1.129453032756519,1.130798069268705,1.079990710567964,1.3480294185616266,1.541699666426054,1.1990592363028,0.8859528340633099,0.7614931185992325,0.8721980176058143,0.920948447230668,0.9365744175619847,0.8900861929319895,0.8620356182271347,0.7255455882569859,0.6747304796450957,0.5493467259710362,2.9243818851763645,2.9691408062885527,2.3980763480067773,2.257926364097387,2.6551582979757766,3.017212410366693,3.3222359536432755,3.2657940857777437,3.2761515596584085,3.2341271443466195,3.226419531118613,3.2983547641930375,3.5011546796190705,3.4848955532268775,3.487302197714814,3.423283292198958,3.57786485673657,3.648925471311637,3.640452282964711,3.8869252452427783,3.809678067875959,3.8006180586882676,3.771518025179021,3.6437170397711967,3.6160645556234763,3.4888295412222137,3.5452890371021133,3.65260807202367,3.8538659954601258,3.735830510119606,3.812863853244823,3.7999513128766846,3.819252489464543,3.873462617923455,3.8565794584710034,4.037880450706932,4.091543132935243,4.120876186783545,4.149849186927949,4.144587882717086,4.105769814688676,4.003825384417245,4.148250340865484,4.063786569012704,3.854031454742466,3.7336191283406013,3.6604457995582145,3.717857365759346,6.8445950721277145,4.2288959330302145,4.6231369335446795,5.032177157545291,5.457226180633159,8.015279483750188,8.99660574074203,13.654738332250382,10.4636143264471,13.180467964433031,11.891856321847408,10.292327191435895,15.53327493563796,14.792635783461465,17.279200828105996,17.192559024287743,19.406347514279283,16.8979161034751,16.481541721805904,6.982016591553122,3.8229602690018867,3.727155422300429,7.495041532393545,8.74922295585882,9.594891220563161,15.189829284435373,9.646380915406747,10.528559876242316,9.354945711749327,7.7199832441618375,10.062923741511694,11.41845908970901,9.025238838447375,6.874343652709842,8.962315090154242,10.255793049148348,11.399441690625059,12.271844985412208,9.508642673293137,7.522530296727664,10.884259196753552,10.306343639216529,8.982330779617703,7.677768971712198,9.78532636924564,9.60803267986521,9.41376686925785,7.744996419156384,9.997363581324075,10.455000048076457,5.906278154790672,5.13390149405994,7.637710069794795,10.969864710786318,14.882343121244158,14.065621335469764,14.212062713289923,13.627184739348813,13.5225554091743,14.531145267786155,17.798144509220453,17.51110208115492,17.553295830768395,16.464767969628326,19.21717456757393,20.63244841917341,20.45836436268693,26.17657106218289,24.230631544716744,24.01209327453422,23.323409513989983,20.525265094877422,19.965466114295616,17.5801262275894,18.60124601059875,20.70856956427773,25.325341295063392,22.50573220230007,24.307948227957308,23.996088648017835,24.463739984982247,25.826527183498516,25.394153990035,30.44190100399215,32.12012125474312,33.076257137597025,34.04859327111373,33.8699236936133,32.58034999921664,29.42265381646638,33.99419830800354,31.24083646943597,25.329531954541284,22.456018424515154,20.871515418611512,22.10484680562159
