iteration,chain,gamma,nu,rho_conc,rt_init,sigma_rt,tau,I_init,E_init,alpha_t_values[0],alpha_t_values[1],alpha_t_values[2],alpha_t_values[3],alpha_t_values[4],alpha_t_values[5],alpha_t_values[6],alpha_t_values[7],alpha_t_values[8],alpha_t_values[9],alpha_t_values[10],alpha_t_values[11],alpha_t_values[12],rt_t_values[0],rt_t_values[1],rt_t_values[2],rt_t_values[3],rt_t_values[4],rt_t_values[5],rt_t_values[6],rt_t_values[7],rt_t_values[8],rt_t_values[9],rt_t_values[10],rt_t_values[11],rt_t_values[12],log_genes_mean[0],log_genes_mean[1],log_genes_mean[2],log_genes_mean[3],log_genes_mean[4],log_genes_mean[5],log_genes_mean[6],log_genes_mean[7],log_genes_mean[8],log_genes_mean[9],log_genes_mean[10],log_genes_mean[11],log_genes_mean[12],log_genes_mean[13],log_genes_mean[14],log_genes_mean[15],log_genes_mean[16],log_genes_mean[17],log_genes_mean[18],log_genes_mean[19],log_genes_mean[20],log_genes_mean[21],log_genes_mean[22],log_genes_mean[23],log_genes_mean[24],log_genes_mean[25],log_genes_mean[26],log_genes_mean[27],log_genes_mean[28],log_genes_mean[29],log_genes_mean[30],log_genes_mean[31],log_genes_mean[32],log_genes_mean[33],log_genes_mean[34],log_genes_mean[35],log_genes_mean[36],log_genes_mean[37],log_genes_mean[38],log_genes_mean[39],log_genes_mean[40],E[0],E[1],E[2],E[3],E[4],E[5],E[6],E[7],E[8],E[9],E[10],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[19],E[20],E[21],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[29],E[30],E[31],E[32],E[33],E[34],E[35],E[36],E[37],E[38],E[39],E[40],I[0],I[1],I[2],I[3],I[4],I[5],I[6],I[7],I[8],I[9],I[10],I[11],I[12],I[13],I[14],I[15],I[16],I[17],I[18],I[19],I[20],I[21],I[22],I[23],I[24],I[25],I[26],I[27],I[28],I[29],I[30],I[31],I[32],I[33],I[34],I[35],I[36],I[37],I[38],I[39],I[40]
1,1,0.22663989281675473,0.1767292409232419,0.8735968896624706,0.5386109799506288,0.15525232001208733,1.1440265941748609,21.004682829522388,12.144079520850429,0.0951883096395981,0.13427694763755604,0.16368312217220138,0.14656016254785945,0.1750747927199829,0.2169908616302233,0.23732566179053974,0.21676741087477575,0.23033774269426177,0.20689276641312204,0.18982072373180064,0.20965601059598069,0.17808160770147194,0.5386109799506288,0.7597890815129795,0.9261801913317401,0.8292920955367783,0.9906385146305383,1.2278152754838576,1.3428771636812293,1.226550907718341,1.3033369095627103,1.1706764841647281,1.0740764954354367,1.1863119509863098,1.0076521959307085,2.9096091703805618,2.9096202238441684,2.5934731616001234,2.5562008627221466,2.190037777588415,2.0284513836423987,2.225651080321114,2.311212078260771,2.4511509230287127,2.6571191894989363,2.75047180029309,2.866709964235503,2.6494583234397537,2.7161099287981627,2.656537371194134,2.934437973325954,2.7894422425391086,2.6303160178129117,2.98857860133799,3.11781252953372,3.2592868766558807,3.2424048242861248,3.4322838697349582,3.3574829282330185,3.1003963671244086,2.9764188880292437,3.108130890572357,3.2697946352080356,3.51580155000989,3.3070020113401015,3.2695151325633915,3.711633560854291,3.8418454608210153,3.9158230078196223,4.102529438191653,4.1499829250009626,4.241868717097872,4.331175150121083,4.328714155450656,4.374947879364662,4.3813456001932005,12.144079520850429,9.925608311885698,8.45028512541058,6.434284296491991,9.331116159288761,15.031344894958112,13.167111447105501,15.323327289803071,18.264422531362886,15.725807694059872,17.608195153815462,12.466485211285061,11.4636956048966,9.080904332653597,12.012624526637715,13.38099734897892,15.304705014556822,22.87925625829718,18.667922766749694,19.06505176628373,17.617144946137532,30.982434845150006,25.255578851377354,25.975834898136434,29.991655329995577,30.330992006150975,31.933608799141876,31.66653038511908,28.505565209008402,36.1297238572642,34.09379535001139,37.72169585373705,42.838672911419515,44.55128124070574,50.638289974254,46.946999841448694,51.75586137442718,59.99621889002093,67.4374094957268,65.81184130783979,73.17075136677614,21.004682829522388,21.004915005302784,15.311579863706879,14.751386776144873,10.228459805220469,8.702302257991883,10.599293147400166,11.546106870131057,13.280372022449775,16.31778184380261,17.91445689533783,20.122653064705304,16.19325111836488,17.3093386663569,16.30829062098344,21.532732251026804,18.626372948509488,15.886222945177774,22.730663676579013,25.86650177698384,29.797458690176295,29.298638830647786,35.42508213381144,32.871931988487326,25.419906854401482,22.455938994665928,25.617280029786794,30.112213981780002,38.51076391307704,31.253714893401195,30.10379871443553,46.84151091839084,53.35574703490042,57.45254152303859,69.2460201430561,72.61119850871371,79.59927234895416,87.03509120248343,86.8211616546045,90.92946660552303,91.51307283218645
2,1,0.22740854655030807,0.1268312798454226,2.6523775990198915,0.5969273479240467,0.15620697677896306,1.0728434429199005,21.63359871389375,12.958492206204728,0.07570905951194071,0.07897794204028838,0.08612489624757765,0.11665759499101147,0.1509574793107759,0.14525087126133027,0.15884846898531416,0.150027718032572,0.1121677133090345,0.10339641965354766,0.09779417830431797,0.0911650267916752,0.07081325632691561,0.5969273479240467,0.6227008206220409,0.6790509119875126,0.9197856801034378,1.1902227864826205,1.1452290904763933,1.252439218297828,1.1828920926716215,0.8843852513807355,0.8152280713366883,0.7710572535695136,0.7187897725449419,0.558326435034167,4.0497040470985475,4.112465321010558,3.7946964604177724,3.8668940872844777,3.745463718560929,3.907505442247177,3.5569832550112244,3.49744998538633,3.3444251370816995,3.19488998199737,3.587100518937506,3.647346542852575,3.475286462471484,3.51806505304818,3.5786526254868605,3.3848174425552595,3.2720622003328903,2.768175141723891,3.3118672641950804,3.71381443884533,3.766902785247434,3.7971683407891175,3.881261377179974,3.9333201317997695,4.055971848256914,4.070199991891107,4.024274916242853,4.019431294539634,4.217620992169748,4.125150191956326,4.2844721853814205,4.291317589474706,4.323401576260335,4.273762291797401,4.034087275977037,3.9821622095059612,4.043855948826768,4.007760219213179,3.9144090133794904,3.9656625481245382,3.912335764706483,12.958492206204728,9.746144881930597,8.89775132541155,7.258985442809975,7.262283438491129,4.022992879046676,4.573900492308498,4.305574290724742,5.970633834146354,5.311280239398636,3.888613688825767,5.4774589712828385,8.066161767375133,8.948323012650961,8.63240626062165,7.963461805760831,9.618523543154497,14.150649548457064,12.184781099410618,8.652313498587109,6.752122490796067,13.578212662082679,12.235516375517092,10.881003381185396,18.859182961015186,19.297984988688505,24.61159121880966,22.93057017757996,19.121253177727578,21.201802098978725,18.268225963781813,17.10466710076034,17.7132613942573,15.740875667886177,11.731417536174922,9.630491541313793,10.057223120821156,9.533308481078079,9.530195519425778,6.533188290664229,10.025181573164295,21.63359871389375,23.034863580154493,16.764105369267522,18.019196148948584,15.958750087499173,18.76604270121173,13.217303073380494,12.453398287201788,10.686365666434375,9.202116731224539,13.621427086975164,14.467287958076595,12.180423326472635,12.71279044259961,13.506839415996055,11.126848790149367,9.94038503076002,6.005758126656394,10.344043215251943,15.461576239103534,16.30458473455543,16.80559549045501,18.2799518547167,19.25678925016405,21.769619639728607,22.081574924453925,21.090410770271088,20.98850379758047,25.5890505536959,23.32891893611528,27.35818466133689,27.5461049519445,28.444224404515314,27.066744845387298,21.29837611446115,20.220678412357273,21.507452519831514,20.744969307850717,18.896043630891928,19.889781416724166,18.856908016457684
3,1,0.25387013447499407,0.2163260543304189,1.9063131371531903,0.5484997643859437,0.1535783840119031,0.9815063845066869,21.673186057516684,13.342265596911657,0.11865478983077563,0.1449934781171916,0.18109359328427013,0.19188667523110992,0.20287731809639392,0.2023019592659964,0.17699602869979567,0.2230932064619567,0.22712310724825321,0.26387095487216866,0.3258813168827043,0.3538035350090713,0.3407603918003541,0.5484997643859437,0.670254346227417,0.8371326045066476,0.8870252629765067,0.9378311767593042,0.9351714932913169,0.8181909906674945,1.0312821872172715,1.049911014885626,1.2197835146992009,1.5064358192608154,1.6355105079884076,1.5752166000304002,3.72124691288466,3.5715137866456854,2.969649613951769,3.1406659745074066,3.0676929711601724,2.9404477258573074,3.2651625895223826,3.289735566300695,3.470700947275207,3.287147933369968,3.471477191471764,3.210081786385318,3.3456172294980866,3.586153395856155,3.3481500804571764,3.57906646127926,3.575673286415076,3.510492627090154,3.4690525978819995,3.339044582917684,3.153607801840114,3.458536388061885,3.440150000666,3.5406963418120703,3.438792994625066,3.590747500780811,3.5964492514714848,3.5817952671073208,3.750783210882103,3.6873058203459004,3.57285460676775,3.854290113094769,3.9374577557122747,4.196674697657786,4.418941715997078,4.415732960788071,4.575567231636999,4.957781862112553,5.059542612553438,5.177650134947109,5.2348770275447505,13.342265596911657,13.87206093603637,12.050533109129512,11.508323051094912,15.439750185625195,15.152418629273914,14.065291181084415,10.469084038862038,9.782384003629689,15.19194783297722,10.770144119358555,12.851932674334796,14.488835982576283,11.052179373998284,10.941930937064383,9.291516465352764,8.401407797217356,9.314057983821176,8.303906873160633,11.569688765335721,10.659524532156263,14.77343285291185,12.229394642314938,14.444272852062117,14.716844569018152,13.429305295748776,13.04196408902102,14.255007821767014,14.274834748157463,16.022557258853652,16.76001323002636,29.574501019029274,32.55929311994636,28.897958928737587,38.65914443140901,50.909392056957074,61.1860600661084,70.62443709214392,78.12497504779544,90.63623627564603,107.23752028575753,21.673186057516684,18.659263117562887,10.221348589573873,12.127733958898622,11.274255917587942,9.927181926798356,13.735606935871266,14.07731285776631,16.869881383443683,14.040933028560909,16.882981614795664,12.99949752031015,14.886371761737038,18.934436740369687,14.924124513594958,18.800723992328173,18.737037958278716,17.55469692458423,16.842096830318457,14.788849741246345,12.285709035873479,16.665909839637703,16.362283811493572,18.093002473683747,16.340095151995357,19.02162364900163,19.130389989392654,18.85209757992388,22.322879274065304,20.94991812804432,18.68429861331131,24.75726623402523,26.904314760337684,34.86570271220867,43.54394395501279,43.40444602507158,50.92714844729507,74.6350906123721,82.62989422422393,92.98879973954148,98.46547169829881
4,1,0.19404472946361123,0.17767805697532646,1.964812662542716,0.5560595540403539,0.16851541921500696,0.7657638935203144,23.62133385249826,12.685086054689545,0.09879958112445662,0.12898497834857323,0.14923941840023286,0.1940806758800242,0.2108027245127054,0.21406443583621154,0.27698487570214103,0.2455264697664852,0.2794186236380443,0.2520628087749787,0.26727238565609035,0.2221265795199258,0.23861365847521604,0.5560595540403539,0.7259477087060049,0.8399428772510565,1.09231651439646,1.1864308294522765,1.2047882528675893,1.5589143669024081,1.3818615193466497,1.5726118823825623,1.4186490614875522,1.5042509480684243,1.2501632632710056,1.3429551320923747,3.8375471841393414,3.686156307183095,3.3139893306498203,3.2071509817901824,3.048487171003016,2.551707168624185,2.1678984055671213,1.8072362789196177,2.3005473612355134,2.4818220677405853,2.4072974142113175,2.994643656533039,2.8536163242787467,2.6803162158037632,2.9481455025059438,2.8270907461990866,3.369853415492523,3.2258756745563053,3.202508741605481,3.6398280957855316,3.780353656968265,4.024454221157961,4.0188428819802136,4.02321684471998,3.9709869231595922,3.9793302067327323,3.867797637142961,4.056867042043126,4.197033636451009,4.310457881862592,4.308196345496191,4.55854635370338,4.589206604920256,4.453399831569434,4.575817969953891,4.630460821701947,4.731820074186695,4.762045750727573,4.739911751423641,4.772333605213421,4.750697426191097,12.685086054689545,10.900712022356917,6.475911524281383,5.123463035094892,3.5102543078289896,7.705260968690614,5.077240520144402,5.434293749532724,5.157667411618331,6.646663689574363,9.822485742270118,9.539471154346044,14.230118339409628,14.145331321315705,11.879894740277319,13.00271664248686,10.417209021087185,16.695321179502937,15.157214294374832,13.947153252440025,15.358612145564727,19.886613709576825,20.645187830282325,24.45577462624333,30.163294476598598,32.34891632718057,38.800103990720764,40.56425853881326,43.221283110972585,39.71568845844023,40.39224094683552,42.849404006623445,51.39141554457135,53.44352449714088,66.8189741085381,63.23913244833026,61.329760169059426,63.62980495262602,67.09659139023731,63.202349514071656,68.62817424285876,23.62133385249826,20.30281209975203,13.993492876119035,12.57554529093935,10.730501217650572,6.529368721137851,4.448208816131857,3.10135581412232,5.079183181341187,6.088642582939992,5.651384224074863,10.168012394778438,8.83056872342611,7.425494725423719,9.706042200566069,8.599412118002535,14.797474315436531,12.813236919440874,12.517301883785137,19.383674518687553,22.308254196490385,28.47587727634658,28.31653694498431,28.44066368747953,26.993335967227505,27.219491150304922,24.346807533878145,29.413981966783375,33.839769823303214,37.90416415493043,37.818539367535614,48.5769651312664,50.08941464680989,43.72862525958747,49.42325519234251,52.1990302982404,57.76731726656344,59.54002926343968,58.236648028457445,60.155730110476334,58.86816914220996
5,1,0.21951197798443214,0.1394344749836903,2.071007163224065,0.5810554911155651,0.17373623815063652,0.8661236547838163,22.79590459077816,13.181096352512066,0.08101916734008914,0.09422361972209743,0.10731107473484115,0.13715686533466737,0.14346005685736457,0.1434438040352923,0.17662236646345236,0.18527741662182343,0.19018758996924137,0.20296035419017938,0.20758126557272968,0.19812001564423223,0.21606689586997266,0.5810554911155651,0.6757555456290046,0.7696165151939172,0.9836653765197643,1.0288707787234481,1.0287542162874066,1.2667051422118665,1.3287776688189588,1.3639925849865155,1.4555966464815802,1.4887370257392265,1.420882573462599,1.5495945023298296,3.854615937845983,3.8654755944565338,3.5858775792636663,3.4774525969993464,3.2769679025867324,2.924993079093296,2.3674822233054957,2.321216878654077,3.094957401962585,3.117752601220146,3.062956475411685,3.3397099415013036,3.416908163282498,3.420067061855214,3.510549025353831,3.4378696773678588,3.551931323233048,3.3821585277836386,3.455318882122885,3.567425229501244,3.710731892289904,4.217087091894825,4.137290232907726,4.142958425675132,4.139841952016045,4.201641792247179,4.1316578983748276,4.132473154899922,4.275717794238759,4.378316070898934,4.391859799411223,4.614439485789755,4.554898795033644,4.455873594973168,4.552676153947727,4.605324172027471,4.651035750827494,4.712507085936705,4.742608930139991,4.741024682729264,4.716767581764542,13.181096352512066,9.932242728566536,4.536596934791879,2.7074907603986036,2.0227036735796373,5.1335832110311985,5.569072493002304,5.0961905932620235,4.759912563645672,6.268895231074772,10.531133768644183,8.658525698691742,14.547009845886192,11.635706868784423,11.045143925970647,10.062262621186035,8.707029041263318,13.172151264282007,10.147454484915585,12.350553006759311,12.198977844342933,11.353176319592055,11.728141426616801,16.173902377474658,19.697692696036466,19.75221899155453,24.095108199423837,25.88586938566972,29.177684365501676,25.09325078207813,27.93524024814893,31.97365653342824,39.32075676730875,41.30587063326242,39.19740281873342,37.10648467243559,38.2033235521262,40.137998167643325,42.01319547802485,38.29804544380638,48.651593692037075,22.79590459077816,23.044809350720598,17.423894965688245,15.63352357627358,12.79344411696701,8.99760146439882,5.152320429702503,4.919376709523675,10.66452017973143,10.910411970948081,10.328648418763393,13.621846991075818,14.715084469725317,14.761641424688825,16.159594890516658,15.026790421290237,16.84234552380991,14.212523130517647,15.291296967339829,17.10533132432926,19.740983413127605,32.75488301506254,30.242710846140657,30.41461910533987,30.31998029232842,32.25286095260866,30.072852579800028,30.097379665668853,34.73273982758134,38.48548009110815,39.01026272002603,48.7353405013927,45.91830107367517,41.58911830080929,45.81635450839477,48.293121127540516,50.55190901280525,53.75690074419164,55.3996839525162,55.311986632127855,53.986420382076275
6,1,0.23396818233876532,0.1314873416003216,2.4269117076295146,0.5717730033270384,0.13277887535988672,1.025770835980512,22.099488272505045,13.502688540426794,0.07518091220630412,0.0922390325184116,0.11499990066412677,0.1187582924075674,0.11975817016768303,0.127330029141327,0.12557686792111009,0.10920343635015586,0.10157661450981008,0.11650073913024493,0.1006963947475834,0.09735791334468274,0.09643512807091208,0.5717730033270384,0.7015050376391974,0.8746081505981674,0.9031918279141551,0.910796193079244,0.9683824130262555,0.9550491050524283,0.8305243304872533,0.7725201017339728,0.8860224696333809,0.7658257709222491,0.7404356355505222,0.7334175814736846,3.982174000026618,3.944374682505601,3.9597468273971708,3.9776227625774805,3.958342357963321,4.219272249555537,3.901560159902946,3.7020588258534217,3.562036117863283,3.6682833996644235,3.6504416758235028,4.083868627889825,3.8278736214284823,3.660110449465092,3.874227540905053,3.827650027601304,3.6279702298413654,3.6730730605910136,3.759864936429147,3.58978166342199,3.558335681463561,3.673934305008145,3.5467344630057824,3.461734976563022,3.9480566475099037,4.024638081686272,3.993406934847907,4.096534117167756,4.1055425263505665,4.126706266968759,4.289994099509936,4.121801788168843,4.071515708502967,4.288628821324664,4.179677379553367,4.208849126529468,4.212068290546901,4.252808498389971,4.4210058084388875,4.412042119348993,4.407289418470747,13.502688540426794,13.821876462321557,8.26383471531717,11.987776854462806,9.565612725267956,7.529627253786163,10.99847896346115,13.41710516292778,14.91488568594841,11.043357211403821,11.950849240618636,4.591126270660006,5.405999882332894,8.07407879015691,9.044705550862982,11.561242863658066,11.958001939125984,9.016830593118042,7.94827642680676,10.508699279130045,12.034082390573316,10.332491830774277,12.57677574602113,10.829292141249853,9.140871858460427,13.839764738324186,14.110240250812625,16.50234765146687,19.95730833735086,18.711505482789736,13.756814707265512,12.157211861454876,13.395492532250158,13.15996421460063,15.937804206871245,18.601156538518556,16.922699804534965,19.424750966920822,19.11351490002546,16.01874585791117,16.604251711695987,22.099488272505045,21.2797333881868,21.60937569648791,21.999136788809125,21.57904729148183,28.012552203225628,20.387880130408917,16.700510352607836,14.518396523054307,16.14586295059426,15.86034754011059,24.465135934950723,18.939583074756833,16.014441399218633,19.838172665148527,18.935348774291356,15.507917236683218,16.223381655455306,17.69435017669044,14.926857640530807,14.46477139946618,16.23735997084208,14.297932067501764,13.132832989997622,21.35822904226908,23.05813267644221,22.349129862758584,24.77696944526532,25.001178893322475,25.535936130460577,30.065386282325946,25.411002291184666,24.164779044578793,30.024366674262584,26.925070264908552,27.7220903150145,27.811476067150927,28.967918283280813,34.27397300371637,33.96812457877978,33.807067275022014
7,1,0.23129749326636484,0.14462856715519745,1.1558532940382202,0.5288667274231851,0.1749453833103378,1.047311956868919,22.01356067923326,12.437508737516948,0.07648923700327363,0.09013642267995048,0.10034482113581013,0.11442720876127571,0.13094479799431652,0.13617030141028885,0.13895750150798367,0.15927824216190756,0.1700113133204161,0.137956288266191,0.1626021572843198,0.1623004361309286,0.1532868771903225,0.5288667274231851,0.6232269630606742,0.6938105182784015,0.7911798547965051,0.9053868165187781,0.9415173232281819,0.9607887586888122,1.10129171086228,1.1755029913141644,0.9538661066741635,1.124274135343091,1.1221879558328742,1.0598658356743176,3.2364975119010646,3.27451889186515,2.980963511903978,2.932494753926413,2.9062041150308406,2.4411658401948015,2.788989367414044,2.9341782177836686,3.0830639559214905,3.136614898926319,3.110676232195946,2.8000167331930728,3.1349952228522167,3.2875685516733206,3.178105581449561,3.3518429745704736,3.5775024636542208,3.541640495708391,3.4991883329541666,3.6281545195939193,3.6127273916893134,3.646680444246276,3.7850174325612667,3.875930265547293,3.5364369548062564,3.422341447977133,3.469576698920971,3.3323835042458807,3.3731839138075985,3.3369405161275285,3.1855807411291703,3.5627471723740163,3.5379247196432617,3.3879864026534365,3.459243724574435,3.4436571063961976,3.337340136648219,3.2397103619500625,3.0133806002328294,3.092598241938365,3.092078975735375,12.437508737516948,11.10554569735717,10.474319578360573,6.201339032270741,8.585113434834545,10.701909467588282,7.327352660551338,6.411017366558404,5.095215818279113,6.668071021489581,6.146772794638902,20.073259288677196,17.98430421491157,15.524490849733757,13.633836240636949,11.868900790118015,11.243394139166705,15.193825447789672,15.971055343676769,15.811691441246115,14.953908860422306,19.696089863188348,15.983730992277671,17.21628354578296,20.54857233727807,16.948334393902513,15.734544040147833,16.05572144933918,12.985841657077458,13.46533779753071,19.382283730937196,18.267316458694832,18.043824329013894,17.77543195845015,16.66068534573425,14.01733125093754,15.608515084476338,12.33779368631072,12.123785021561632,13.07170031527525,11.446035134534851,22.01356067923326,22.866661907569753,17.04956445051275,16.242900158873034,15.821428590979036,9.937614344406143,14.071486466556365,16.270267523748952,18.882302391721485,19.92103174018363,19.41095074623738,14.227516614496029,19.88879223752614,23.167019586774874,20.76495536446842,24.70496216055511,30.958995705080834,29.86841721734913,28.62697568422624,32.567526284559946,32.06895851348501,33.176493243765364,38.09863972106294,41.72462205975684,29.71339935734681,26.509485015140733,27.79171195122558,24.228864015007055,25.237855251693837,24.33952719140125,20.920758322055093,30.505540365627272,29.75763880888864,25.61421699566648,27.50601947306403,27.080617550922124,24.34925570965914,22.08440068696471,17.611317696406115,19.063192622700413,19.05329632068032
8,1,0.1772888147388272,0.12560654969694127,2.0916646293374472,0.5288724777588764,0.1438432169766977,0.9956773498815303,22.477080597914927,13.13622064550327,0.06642984716096477,0.08246567077752182,0.08789750869723892,0.10644683398740319,0.10108300548417459,0.10245406870253379,0.10745120147769145,0.0989841533237898,0.08902562624503345,0.11133769699656387,0.1156403481064561,0.11568833979191076,0.13510216435942865,0.5288724777588764,0.6565395751773444,0.6997844372711033,0.8474624471751998,0.8047590330923335,0.8156745723032047,0.8554585866497062,0.7880492980868834,0.7087657965275784,0.8864004087780076,0.9206553988264844,0.9210374783085692,1.07559808533391,3.850456372278619,3.782467696140968,3.405430431630144,3.168795449614143,3.0573432067038095,3.0224462588933743,2.6107468461335404,2.728038896921371,2.2286158247531995,2.52904270721829,2.795941841591396,2.748005051892973,2.8430467833393847,3.1835356979910414,3.0856644449082777,3.3470350844722727,3.100814282205002,2.9493347909769496,3.0933804587669242,3.361806585610518,3.4902816457645423,3.414465936410764,3.2904610992811225,3.344194172889314,3.382269099681412,3.146874778635107,3.105976146096193,2.9698387281537415,3.0767332104185297,3.4658774030458397,3.712188649210418,3.8164549334672904,3.7950745766513125,3.8506850183751298,3.7775161560105315,3.6044401067104954,3.71979752545326,3.897307222815684,3.7707087973508098,3.83865708716624,3.777599303869326,13.13622064550327,11.093150782119023,6.079754660192604,6.414972239952592,5.422964819914147,4.199714169769942,3.941411443736282,3.9351673302662578,6.998925348982656,8.89938018381489,6.261601203851855,6.699894977065832,9.292193457548253,6.688180318718226,7.243185026225758,5.837004936059612,6.6339606966332605,7.4455367287198575,8.82384452081807,5.677474097534485,4.9737044773389645,5.743902840048394,7.145983643939112,7.013932279060723,4.066658025316017,5.956004089650172,8.124254737100841,9.789226958916013,12.856258985937345,10.816305345476078,9.709261030628547,8.207257757471183,7.037767545015772,9.689218690908497,10.875572763303893,10.692647795596512,13.125254858638247,11.144556935879512,8.563784346946255,7.816210816425473,11.042875327328407,22.477080597914927,20.999685760245733,14.403485260884727,11.36837329137001,10.169397692630081,9.820637478131264,6.506402055604922,7.316109331599582,4.4400054433622635,5.995939468590618,7.830149626946062,7.463651932093749,8.207813455486402,11.537187059187517,10.461524801983945,13.586475672879047,10.621221838239713,9.128255186755137,10.542558298088444,13.788657904994485,15.678987238222732,14.534217748405771,12.839172857048142,13.547932471604648,14.073715058002627,11.121882413748258,10.67618888388195,9.317352350988124,10.368506473424087,15.300984622178916,19.574514252523795,21.725674354216267,21.266102100333324,22.482220482239452,20.895961981626193,17.5750430005668,19.7240223820989,23.555209365693266,20.754198737943142,22.21342564432907,20.89769950835723
9,1,0.34671292085042055,0.141665256164632,1.197892117853152,0.5705379688307296,0.17153612773132526,0.9750783736722917,21.49767892771252,12.948354660647961,0.08082540750605413,0.08798892303335809,0.11038071254699328,0.11429084867855178,0.1386770417493585,0.1646027390548807,0.15732178622758589,0.1758450987994098,0.18831672019545215,0.15464375565145771,0.14678800178398066,0.17167304873745423,0.1369848397330557,0.5705379688307296,0.62110446425272,0.7791657286718041,0.8067669644117407,0.9789065117575417,1.1619132560180643,1.1105177831659665,1.2412718796417996,1.329307730729725,1.0916138497059797,1.0361609173486788,1.211821821279521,0.9669614374173926,3.2485084162181215,3.2330112240244717,3.3620429793467745,3.4138395108227244,3.388557547972107,3.283401097248201,3.3220897473110167,3.328501889293998,3.6053341747111256,3.4098715283731953,3.367993516032469,3.448168834124116,3.269762753309016,3.1558251102210115,3.275570671053213,3.1422655330271447,3.2622465471435,3.357959356401969,3.262501403741057,3.299231214467863,3.2564137627367704,3.2836459803132367,3.391378422671574,3.460948672257639,3.455073553079076,3.665329929952063,3.731134431452101,3.880602152549929,3.9314983951602467,3.7736135333699234,3.6959380696001016,3.770989224287242,3.760307167543807,3.807993631314496,3.9892479014543656,4.167371741780991,4.110531712401356,4.013135775087963,4.073463002863342,4.101062664965758,4.232917279643518,12.948354660647961,12.983036160965899,7.870545120478508,6.944062203133221,7.54268907733521,7.618627997416621,8.408909574943513,7.9790700077496055,3.99355200338628,6.2912828289285745,11.191685520351465,10.8506306247275,6.33192054673834,9.23600227352572,6.451564110847814,8.255815809331956,9.275544362919055,9.461961371698395,7.396441438184798,12.788055941017797,14.527421704027654,10.823605726651213,8.751777581528094,8.63349256955892,25.751163731211804,19.684843459468556,19.932202227957557,17.507566905650876,11.581883684871508,16.920083950409467,20.10804780151044,20.469970660363167,22.942598942829537,15.865837159410916,20.705484571996244,23.357074500096743,20.978140132394877,26.208201435892416,34.6297777866496,33.429047345877564,25.413939816090963,21.49767892771252,21.16709345512741,24.082357912086653,25.362610629131566,24.729431777304068,22.26103083188844,23.13915729779527,23.288005567878077,30.715601907246924,25.262171637142988,24.22608807802299,26.24840933294215,21.959488182154832,19.594749867631272,22.08739816900881,19.33084659607033,21.795054873129146,23.984215168117874,21.800610194532766,22.616229560660344,21.66829904599441,22.266482848875476,24.799288888492608,26.586012416977894,26.430274363325914,32.61481021194809,34.8332011394296,40.44887005646289,42.56085573545522,36.34476182001902,33.628523678266625,36.24950697521237,35.86434848959259,37.61602617148921,45.09108060645548,53.88263730066869,50.90536234711902,46.181178870321816,49.052912336477945,50.42561203022522,57.53272037068062
