name,value
gamma,0.2472841819932486
nu,0.21519875173168532
rho_conc,0.5558816707868038
rt_init,0.903350672648042
sigma_rt,0.14075754456248044
tau,1.0561455477155608
I_init,24.07637498226807
E_init,13.40184570014991
.draw,1
gamma,0.24803675471159084
nu,0.09233530108728404
rho_conc,0.5570863242480597
rt_init,0.7095002130228125
sigma_rt,0.1575259590798484
tau,1.1023970958831708
I_init,20.570792156006167
E_init,12.387662289309068
.draw,2
gamma,0.2264792178699866
nu,0.1696947088405778
rho_conc,0.8261827854481282
rt_init,0.8635272218484643
sigma_rt,0.14990239107925357
tau,1.5953866786785111
I_init,21.705546922725905
E_init,13.639158089869792
.draw,3
gamma,0.24714097612023045
nu,0.11536697102320488
rho_conc,0.33178441725674646
rt_init,0.8007019318273185
sigma_rt,0.1670748030826473
tau,1.4938595728668618
I_init,22.72727535608334
E_init,13.305081041424808
.draw,4
gamma,0.27696713162009423
nu,0.1468626938913476
rho_conc,0.7532384235159227
rt_init,0.8745124473218626
sigma_rt,0.1283057629474224
tau,1.2550110180987122
I_init,20.792148489076492
E_init,13.077775545491257
.draw,5
gamma,0.1808361584035089
nu,0.13378085530172135
rho_conc,1.5084234761438675
rt_init,0.720685720091406
sigma_rt,0.17413126559610342
tau,1.1214964573983564
I_init,23.3090096765126
E_init,13.021085950275523
.draw,6
gamma,0.32375944412102586
nu,0.1410415728855607
rho_conc,0.583684082502235
rt_init,0.8586450634203276
sigma_rt,0.12778951593455506
tau,1.1783627346586252
I_init,20.665196843691103
E_init,13.063168059261134
.draw,7
gamma,0.19757616341198728
nu,0.1313052953695609
rho_conc,1.3002798449141382
rt_init,0.7331732115717876
sigma_rt,0.18039003345408489
tau,1.374053494319556
I_init,23.137988391358142
E_init,13.071594999801286
.draw,8
gamma,0.2493135115028469
nu,0.14442692297285092
rho_conc,0.6895970436835376
rt_init,0.9138336998082182
sigma_rt,0.13426231016041243
tau,1.430159715043251
I_init,21.335676033142853
E_init,12.58850614270491
.draw,9
gamma,0.25625153895807185
nu,0.13966120622327993
