name,time,value,.lower,.upper,.width,.point,.interval
alpha_t_values,0,0.07647409133367547,0.06534340028977603,0.08942010282996306,0.5,median,qi
alpha_t_values,1,0.09152571424678929,0.07735840145101969,0.1113967417511593,0.5,median,qi
alpha_t_values,2,0.10904107573366932,0.08898354732677477,0.1303501045126259,0.5,median,qi
alpha_t_values,3,0.12326726264490076,0.09955562426368314,0.14973397145460912,0.5,median,qi
alpha_t_values,4,0.13803593497209088,0.11160750880467592,0.16601191275667446,0.5,median,qi
alpha_t_values,5,0.14969499808199604,0.12245314389847775,0.17840052661483485,0.5,median,qi
alpha_t_values,6,0.1588799306972264,0.12950394183041347,0.18714339657107915,0.5,median,qi
alpha_t_values,7,0.16376953219141072,0.13783397476450374,0.19629148975051436,0.5,median,qi
alpha_t_values,8,0.17179152376147766,0.1440642711895154,0.2074188456557922,0.5,median,qi
alpha_t_values,9,0.17655533928015815,0.14570981137288824,0.21267030047930377,0.5,median,qi
alpha_t_values,10,0.1756044896881398,0.14382666125128818,0.21325840126984102,0.5,median,qi
alpha_t_values,11,0.17408720899315927,0.13887139339661017,0.21671128581997467,0.5,median,qi
alpha_t_values,12,0.1723379944285874,0.13492472306489434,0.22294944727255717,0.5,median,qi
E,0,12.978979410476153,12.566248214291415,13.387322747782601,0.5,median,qi
E,1,11.65259940355189,10.227332835453856,13.07308125370561,0.5,median,qi
E,2,7.502370926190208,5.716202403810571,9.900209896067878,0.5,median,qi
E,3,7.288151632570321,5.350417210940525,9.620577499365172,0.5,median,qi
E,4,7.531537468549832,5.362382467289501,9.93419577762494,0.5,median,qi
E,5,7.36305309207709,5.171056604837209,9.857471201525524,0.5,median,qi
E,6,7.070540619299349,4.931543352520543,9.814503866796837,0.5,median,qi
E,7,7.5354921912643595,5.184910133823466,10.139826297049376,0.5,median,qi
E,8,7.753891926633871,5.400387901207722,10.657626603391854,0.5,median,qi
E,9,7.468864799824721,5.216944947219002,10.741805285076389,0.5,median,qi
E,10,7.732829378227314,5.4791311112409335,10.982491420493197,0.5,median,qi
E,11,8.028541530420494,5.579960304350755,11.847484563768493,0.5,median,qi
E,12,8.663757801814786,6.156987579363072,12.825299554235587,0.5,median,qi
E,13,8.892704011793374,6.062487628922141,12.688579798058528,0.5,median,qi
E,14,9.15828286389116,6.557035774613159,13.25611253043503,0.5,median,qi
E,15,9.461273700283407,6.593085118583274,13.256847037128606,0.5,median,qi
E,16,10.418218860416143,7.172575730937563,14.818443800550273,0.5,median,qi
E,17,10.936943988272974,7.298193489269904,15.196223689200737,0.5,median,qi
E,18,11.05419485450312,7.610083768013894,15.335675604445406,0.5,median,qi
E,19,12.288915711515338,8.270710095598707,18.145500699871732,0.5,median,qi
E,20,12.80798545505078,8.371963825288901,18.400134525334902,0.5,median,qi
E,21,14.241972387395382,9.862505769969548,20.368307006458224,0.5,median,qi
E,22,14.754564261724774,10.145950332307057,21.434953924461816,0.5,median,qi
E,23,15.308935616558214,10.572903158500424,21.832046843178038,0.5,median,qi
E,24,17.71141585191335,11.800284240590209,24.647312790987407,0.5,median,qi
E,25,18.071961536033534,12.322740666728219,25.574685771173275,0.5,median,qi
E,26,18.7817142916094,12.73672912308814,26.847956388417117,0.5,median,qi
E,27,20.033311647831887,13.940302394999483,28.83065827141569,0.5,median,qi
E,28,21.414990663911272,15.067939980611314,30.783519249141182,0.5,median,qi
E,29,21.894696909900826,15.645252121431813,31.134395226390115,0.5,median,qi
E,30,22.67749333889305,15.92405342719216,32.34436599984872,0.5,median,qi
E,31,26.16822698389374,17.891722190069128,39.21424080091778,0.5,median,qi
E,32,27.014494638025944,18.155897809718997,40.764316061417986,0.5,median,qi
E,33,27.359825758809208,19.108265832646325,41.56816691756528,0.5,median,qi
E,34,32.32840622922162,21.277566886753508,50.841503019186604,0.5,median,qi
E,35,33.59785491949073,22.152312802601593,53.239699189445766,0.5,median,qi
E,36,34.65961185054999,21.568876880478758,56.0979777774935,0.5,median,qi
E,37,37.090530827561594,24.124117074579367,62.78179584329136,0.5,median,qi
E,38,37.51888864543771,23.729598213410437,64.04278455641337,0.5,median,qi
E,39,38.84929707464933,24.05268604868812,66.90511049042048,0.5,median,qi
E,40,40.629135554282925,24.790382369202216,72.16443158444024,0.5,median,qi
I,0,21.94409341205807,21.296176571611092,22.689297021217975,0.5,median,qi
I,1,21.758912015616104,20.222090988376745,23.597958237534943,0.5,median,qi
I,2,18.540630718303106,15.59850342418272,21.387513959692555,0.5,median,qi
I,3,17.549216321778452,14.704824496747127,20.562875171964937,0.5,median,qi
I,4,16.68077399668197,13.647462728939693,19.775389980706013,0.5,median,qi
I,5,15.505318362203852,12.652424916410167,18.918870284815974,0.5,median,qi
I,6,14.103924342651595,10.920944223021433,18.018651483931208,0.5,median,qi
I,7,14.004671596788166,10.849293388884428,17.68064451524028,0.5,median,qi
I,8,14.152217816181736,10.907787015940217,18.327150889207015,0.5,median,qi
I,9,15.707451297893474,12.218957592993227,19.98127626962264,0.5,median,qi
I,10,16.09994223881433,12.445396230577494,20.584830769617483,0.5,median,qi
I,11,16.39084816198588,12.908377991843915,20.84770501471595,0.5,median,qi
I,12,16.47570995654509,12.132656000968582,21.08086555240257,0.5,median,qi
I,13,16.60732404602847,12.4601774116993,21.359206784441138,0.5,median,qi
I,14,17.072537248131276,12.651808638915558,21.520852453415028,0.5,median,qi
I,15,18.28844416330709,13.64401312700415,23.12647592036685,0.5,median,qi
I,16,17.982077751751735,13.415486485060152,23.92580940792661,0.5,median,qi
I,17,18.364456032538932,13.669792053054795,24.18272892256973,0.5,median,qi
I,18,19.028687934151854,14.21894729634717,24.76738751153429,0.5,median,qi
I,19,20.920075682577135,15.454826362791033,28.182835360283534,0.5,median,qi
I,20,21.838077793102563,15.8708264960753,28.939255061245163,0.5,median,qi
I,21,25.755795825381746,19.037801676594423,33.06227243452892,0.5,median,qi
I,22,25.48423540615901,19.43676560527111,33.23264725347954,0.5,median,qi
I,23,26.453295208810722,19.57975242437643,34.15620390651204,0.5,median,qi
I,24,27.38422742916137,20.633649226426098,36.19414455694199,0.5,median,qi
