name,time,value,.lower,.upper,.width,.point,.interval
E,0,6.669823788911189,4.737195447711112,9.099163905064513,0.5,median,qi
E,1,6.832485467182201,5.113655644401227,9.280624765099773,0.5,median,qi
E,2,6.736220839101196,4.627519377069428,9.880369099948503,0.5,median,qi
E,3,7.053608622647575,4.7969639695598465,10.032965358034637,0.5,median,qi
E,4,7.534696892626007,4.916021444928757,10.562726271892602,0.5,median,qi
E,5,7.797600709523184,4.965222868503358,11.30033543043709,0.5,median,qi
E,6,8.306062829297293,5.286070489245871,12.669494472313376,0.5,median,qi
E,7,8.946362929649366,5.8813850828413425,13.112134060385399,0.5,median,qi
E,8,9.65771677202239,6.385731712150028,13.848368185429269,0.5,median,qi
E,9,11.063687280613507,7.039665843892638,15.85426448535499,0.5,median,qi
E,10,11.467173249025654,7.300918811746055,16.850798037489472,0.5,median,qi
E,11,13.714849517278104,8.983277485709118,20.34597706925087,0.5,median,qi
E,12,14.42142122547315,9.31567471050882,21.08101794352893,0.5,median,qi
E,13,14.823668651456366,9.633600820942767,21.481673989301534,0.5,median,qi
E,14,15.25372145060518,9.901160736659799,22.62982604691564,0.5,median,qi
E,15,17.504062621680305,10.986434149119063,26.51606903165799,0.5,median,qi
E,16,20.21151746055098,12.844292670073894,30.62635926771791,0.5,median,qi
E,17,20.648298384182525,13.191232798787365,32.07920628026311,0.5,median,qi
E,18,25.20992263892647,15.832618716062402,39.049761325682304,0.5,median,qi
E,19,30.085428563754192,19.531147213685045,49.30705349097459,0.5,median,qi
E,20,31.242722045155134,19.91232993711275,50.263893670536326,0.5,median,qi
E,21,37.42961908339139,23.62484800104188,59.33614227781769,0.5,median,qi
E,22,38.95041205403649,24.26431717478254,60.99249200056964,0.5,median,qi
E,23,47.08886136871256,30.034212307989858,72.48963512477233,0.5,median,qi
E,24,57.351481334069355,37.93170646846145,87.14869966765234,0.5,median,qi
E,25,63.1247926738561,42.940415589765806,96.36126919921522,0.5,median,qi
E,26,71.1536005022682,46.837832446891625,108.3701155651103,0.5,median,qi
E,27,72.39405270421537,48.16030200968211,111.93147513059078,0.5,median,qi
E,28,75.1849072344919,50.08079647294839,114.6687873204799,0.5,median,qi
E,29,79.22745215902448,53.53380175794841,120.75005933884643,0.5,median,qi
E,30,88.67527127846374,58.38425697875832,134.22921414867236,0.5,median,qi
E,31,92.39826924573245,60.73942351009088,138.355290935918,0.5,median,qi
E,32,92.95059897645353,61.08586907508918,140.70265887852753,0.5,median,qi
E,33,96.913777483328,64.636719497683,148.218702955197,0.5,median,qi
E,34,104.63062682549463,67.87316506881511,158.80923857118526,0.5,median,qi
E,35,107.75610508020948,69.90173928930827,165.02400818849688,0.5,median,qi
E,36,109.63100877212804,71.08810550782532,170.87162705899738,0.5,median,qi
E,37,115.91682530747681,73.80890308081159,188.28428584261826,0.5,median,qi
E,38,118.98662147986218,73.29934305239124,189.81730732696542,0.5,median,qi
E,39,120.10838252991127,74.27161910332234,197.11709747778679,0.5,median,qi
E,40,125.57444335203698,74.8406191554547,216.0626166382662,0.5,median,qi
I,0,11.358029187483714,8.132905819426066,15.958444666403329,0.5,median,qi
I,1,11.7170383092448,8.51578535847335,16.082573848134246,0.5,median,qi
I,2,12.223334027956785,8.984172432311473,16.701056563013424,0.5,median,qi
I,3,11.89624398125833,8.585080265253122,16.602549634123527,0.5,median,qi
I,4,11.676812808266371,8.356500291800351,16.32733895610357,0.5,median,qi
I,5,11.64511935803775,8.086511711857463,16.34118041506521,0.5,median,qi
I,6,12.14092559634708,8.186278193069205,17.74821963566225,0.5,median,qi
I,7,12.374380177039384,8.39906988832201,17.828128806789334,0.5,median,qi
I,8,13.662185811610303,9.122960494784781,19.877120409001854,0.5,median,qi
I,9,16.49820969261356,11.140353809489227,23.092238118515738,0.5,median,qi
I,10,17.213964188006518,11.742495097196603,24.060107367033332,0.5,median,qi
I,11,20.69687826918598,14.240408298870685,28.63890236866522,0.5,median,qi
I,12,21.682723237286226,15.066562765548817,29.917073548983012,0.5,median,qi
I,13,22.784577519611886,15.562227391915016,31.26411146173448,0.5,median,qi
I,14,25.121555164827743,17.844299258588528,33.95024803629144,0.5,median,qi
I,15,26.523567968442645,18.59457998038298,37.81784935726333,0.5,median,qi
I,16,30.97119901594305,20.13561439989205,43.72723943013935,0.5,median,qi
I,17,31.526271902246172,20.73554105692391,45.13905637018501,0.5,median,qi
I,18,38.118555988021576,24.89584604363918,55.64777193739554,0.5,median,qi
I,19,44.83874050961364,30.084453720736413,68.41840241938948,0.5,median,qi
I,20,46.058672529183625,31.055364116047457,70.56007567487832,0.5,median,qi
I,21,54.761748790436634,36.67118332674684,83.28312672746523,0.5,median,qi
I,22,56.38607175260444,37.803286199895375,86.57366145159625,0.5,median,qi
I,23,67.97153107722367,45.07835800197668,102.08288393487518,0.5,median,qi
I,24,85.0053004197584,54.85362656899641,123.78451454970221,0.5,median,qi
I,25,93.3716312298341,60.27305471567245,137.64481828891215,0.5,median,qi
I,26,101.60163386221745,66.38082709870378,148.456373773858,0.5,median,qi
I,27,105.11017362181518,67.91161660740136,151.88555366538125,0.5,median,qi
I,28,108.59403022878149,70.62783048037925,158.14264882026643,0.5,median,qi
I,29,115.20860432496227,75.68504161869402,167.9310453867075,0.5,median,qi
I,30,127.42507706681573,85.0681178001324,186.68350106430862,0.5,median,qi
I,31,131.2081237586277,87.78944561443322,194.35084766063898,0.5,median,qi
I,32,138.0959399523431,92.08231313391364,200.80260045095656,0.5,median,qi
I,33,146.94335054608234,99.022661495439,216.038235124765,0.5,median,qi
I,34,158.61676769137193,108.30124712763227,231.4177638200311,0.5,median,qi
I,35,161.61746667815487,110.09580731727067,236.3550469854493,0.5,median,qi
I,36,170.83364906839938,118.55978247131289,255.92289786963255,0.5,median,qi
I,37,181.0911378194134,120.4046430497158,274.5821120900805,0.5,median,qi
