variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
log_genes_mean[12],4.196985497331706,4.21863188556239,0.40826090131656645,0.3564174656735764,3.534139788009684,4.817623680397745,1.0006397495483057,1236.6331721476365,864.5705758469303
log_genes_mean[13],4.265839354426295,4.278109765000039,0.3546951341389674,0.3340875739151186,3.7028834997466067,4.826162648045562,1.0011158761894792,1331.6291020418382,905.3358806415354
log_genes_mean[14],4.33036685914733,4.3410644265610685,0.3457547589373616,0.3247086125548554,3.7577791976795654,4.880744313827943,1.0015694233918269,1273.3971769063048,948.1214572194741
log_genes_mean[15],4.534049493009887,4.547686892119097,0.31901037226265794,0.2982316631264517,4.001715899390534,5.018855958449756,1.0003834737098194,1121.4483507670327,916.337104712975
log_genes_mean[16],4.58777901713587,4.5949181760706495,0.3063947589677573,0.28961321699896003,4.090715087324823,5.069272720386301,1.0035035081947445,1222.1975967513486,951.0015895684768
log_genes_mean[17],4.687121385655393,4.6981336457144005,0.30083697813515237,0.28066038740732785,4.193381831542254,5.164844857832486,1.0041663189190029,1088.5344512555828,971.2804830271537
log_genes_mean[18],4.808205699817105,4.813393240059508,0.31281713861173444,0.3113825543162787,4.2888387145740365,5.293401873926826,1.0046715090310505,1134.767229163507,706.2532725745367
log_genes_mean[19],4.857563085791888,4.868424048991146,0.32131488487539756,0.31585442382242307,4.302957653066042,5.348387876662013,1.0044177074359124,1156.6410342248514,568.9244538616008
log_genes_mean[20],4.9080579873904835,4.929043539157977,0.32720769881057366,0.3291376456129699,4.323489234134917,5.408516732666655,1.0078495677067225,1127.621901866442,566.306596244439
log_genes_mean[21],5.016827422340157,5.0185908481264025,0.32046626230787106,0.31904337136714184,4.472158340087981,5.532178456334097,1.0023238233930742,1145.3445453977815,736.711940773139
log_genes_mean[22],5.150660904238535,5.151037973761207,0.33467805460926325,0.33348214113005603,4.613755797048258,5.692479810203648,1.0004503873754156,1154.2848044414864,781.0004947484572
log_genes_mean[23],5.176865018126469,5.180507199010258,0.35199119460795175,0.3383096127512533,4.588310814506012,5.7519233878185565,1.0007631333358478,1107.5914107633405,743.4481851514607
log_genes_mean[24],5.201205977720171,5.212732759772661,0.36986176791545083,0.3607964531246486,4.588273539967962,5.783888827793097,1.0000366482165985,1139.2788155683497,845.8155851799024
log_genes_mean[25],5.274834653603055,5.2887391312845935,0.3983834870155103,0.3938979754426823,4.604088422514202,5.8900835846541,1.0013386829741187,1123.2131663277887,797.4639768677106
log_genes_mean[26],5.394080285159977,5.406322379050149,0.447260002711949,0.44567566659468316,4.654621027109264,6.084415885178208,1.0028555031928805,1106.7428372712227,885.9602112792015
log_genes_mean[27],5.445131457134789,5.442000443561314,0.46068705129310444,0.4603269621277521,4.707046211394721,6.1848143868495615,1.0011489732991266,1106.4126047367545,816.7316530728631
