variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
log_genes_mean[40],4.627822298456191,4.633500665108396,0.3204283842415085,0.3123865123450235,4.091979297209826,5.140078914666151,1.0022836787082008,1272.8696926706036,903.0194681722976
log_genes_mean[41],4.7078215276830315,4.7065533577667775,0.3236412519618028,0.32089068823427763,4.165557496249742,5.220650361887778,1.0042694202467572,1199.1866921380476,862.653325178828
log_genes_mean[42],4.741017082336392,4.745061408475995,0.327239087552363,0.3204590911331518,4.160804393321098,5.261362795852448,1.0023369774537358,1199.4343581818302,752.4446030413488
log_genes_mean[43],4.769394596648042,4.774174354216714,0.32885817057185057,0.3297622896209025,4.215016256478679,5.273368023303521,1.003996756697378,1166.6563967138593,886.9964386192137
log_genes_mean[44],4.824391177878385,4.828882221266068,0.32925358063558996,0.31757718199337126,4.276655510646808,5.351331890004669,1.0034222634546817,1045.9047975091903,825.1448402462446
log_genes_mean[45],4.885133571558625,4.885375370794421,0.3372543054670701,0.33798383904861445,4.341945169386981,5.425533331059235,0.9994927552968752,1029.27579355415,736.6341339087409
log_genes_mean[46],4.9039855732883755,4.8969952769175515,0.34295379550089966,0.3354689729819212,4.342384986036346,5.466429375518678,0.999584429968741,1004.782888648667,832.1562008675967
log_genes_mean[47],4.924302087466749,4.916511450612161,0.34796262010409623,0.3413724960815912,4.36854641862161,5.489116996434346,1.0039409505717143,1015.9567760852613,818.739113473249
log_genes_mean[48],4.955843739918255,4.9528665747681515,0.36421811685842387,0.34442103044089,4.355026459620796,5.547771380329522,1.0049414010564002,1046.795441127649,722.1987220243363
log_genes_mean[49],4.983618196874322,4.9904932324991345,0.4068731070270261,0.38715407731244034,4.296111428398907,5.656160365459208,1.0017541906918837,1109.4742423396012,691.3079345329194
log_genes_mean[50],5.001560609345307,5.003768152057683,0.42063315846781485,0.4097791832510816,4.309167378564577,5.699619570031496,1.0028199925638617,1148.7801040655545,685.9401787274874
log_genes_mean[51],5.019560029170732,5.008252167006063,0.4316868927986071,0.4225409826259395,4.333573732836212,5.747257907258961,1.0037478468017074,1162.020356542548,805.3125991056611
log_genes_mean[52],5.0563629000273576,5.047726629309063,0.46097459701829585,0.46221200413506325,4.321899424792982,5.800048512886837,1.0063328173107537,1210.2525325333288,898.6245611889243
log_genes_mean[53],5.097205950464005,5.083479796582823,0.5193388531984123,0.5313369816394036,4.257202197411995,5.899382952200733,1.007920964997427,1317.8920534167685,971.295036824512
E[0],13.023192512548079,13.011440720522883,0.661357860424529,0.6896838560739562,11.964571893560462,14.182974456718261,1.0072461156828305,2749.407465480173,781.1556249545806
E[1],11.696895804321182,11.526650308062454,2.0273906570224964,2.0058461211052094,8.646762860582704,15.297539554417234,1.0095431566444197,1915.3337538838107,608.7154806933419
E[2],8.177053803177136,7.742164057741574,3.1493910626375308,3.1123378494954204,3.7690068100060565,13.656469289465123,1.0050711993313295,2091.551564928197,760.2559685635101
E[3],7.911206363964318,7.554097236339349,3.0628429843532667,2.994487931968533,3.593800287488069,13.768506795994998,1.0108604014096552,1904.348082514392,754.2889603786471
E[4],8.00171481142102,7.606258147264144,3.1884900174530393,3.194715205206702,3.4141759441104296,13.799590343493598,1.01443030026807,2173.832652487877,724.5324229044293
