iteration,chain,gamma,nu,rho_conc,rt_init,sigma_rt,tau,E_init,I_init,alpha_t_values[0],alpha_t_values[1],alpha_t_values[2],alpha_t_values[3],alpha_t_values[4],alpha_t_values[5],alpha_t_values[6],alpha_t_values[7],alpha_t_values[8],alpha_t_values[9],alpha_t_values[10],rt_t_values[0],rt_t_values[1],rt_t_values[2],rt_t_values[3],rt_t_values[4],rt_t_values[5],rt_t_values[6],rt_t_values[7],rt_t_values[8],rt_t_values[9],rt_t_values[10],E[0],E[1],E[2],E[3],E[4],E[5],E[6],E[7],E[8],E[9],E[10],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[19],E[20],E[21],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[29],E[30],E[31],E[32],E[33],E[34],E[35],E[36],E[37],E[38],E[39],E[40],E[41],E[42],E[43],E[44],E[45],E[46],E[47],E[48],E[49],E[50],E[51],E[52],E[53],E[54],E[55],E[56],E[57],E[58],E[59],E[60],E[61],E[62],E[63],E[64],E[65],E[66],E[67],E[68],E[69],E[70],E[71],E[72],E[73],I[0],I[1],I[2],I[3],I[4],I[5],I[6],I[7],I[8],I[9],I[10],I[11],I[12],I[13],I[14],I[15],I[16],I[17],I[18],I[19],I[20],I[21],I[22],I[23],I[24],I[25],I[26],I[27],I[28],I[29],I[30],I[31],I[32],I[33],I[34],I[35],I[36],I[37],I[38],I[39],I[40],I[41],I[42],I[43],I[44],I[45],I[46],I[47],I[48],I[49],I[50],I[51],I[52],I[53],I[54],I[55],I[56],I[57],I[58],I[59],I[60],I[61],I[62],I[63],I[64],I[65],I[66],I[67],I[68],I[69],I[70],I[71],I[72],I[73],log_genes_mean[0],log_genes_mean[1],log_genes_mean[2],log_genes_mean[3],log_genes_mean[4],log_genes_mean[5],log_genes_mean[6],log_genes_mean[7],log_genes_mean[8],log_genes_mean[9],log_genes_mean[10],log_genes_mean[11],log_genes_mean[12],log_genes_mean[13],log_genes_mean[14],log_genes_mean[15],log_genes_mean[16],log_genes_mean[17],log_genes_mean[18],log_genes_mean[19],log_genes_mean[20],log_genes_mean[21],log_genes_mean[22],log_genes_mean[23],log_genes_mean[24],log_genes_mean[25],log_genes_mean[26],log_genes_mean[27],log_genes_mean[28],log_genes_mean[29],log_genes_mean[30],log_genes_mean[31],log_genes_mean[32],log_genes_mean[33],log_genes_mean[34],log_genes_mean[35],log_genes_mean[36],log_genes_mean[37],log_genes_mean[38],log_genes_mean[39],log_genes_mean[40],log_genes_mean[41],log_genes_mean[42],log_genes_mean[43],log_genes_mean[44],log_genes_mean[45],log_genes_mean[46],log_genes_mean[47],log_genes_mean[48],log_genes_mean[49],log_genes_mean[50],log_genes_mean[51],log_genes_mean[52],log_genes_mean[53],log_genes_mean[54],log_genes_mean[55],log_genes_mean[56],log_genes_mean[57],log_genes_mean[58],log_genes_mean[59],log_genes_mean[60],log_genes_mean[61],log_genes_mean[62],log_genes_mean[63],log_genes_mean[64],log_genes_mean[65],log_genes_mean[66],log_genes_mean[67],log_genes_mean[68],log_genes_mean[69],log_genes_mean[70],log_genes_mean[71],log_genes_mean[72]
1,1,0.1958944694477383,0.11261651542145709,0.07773688937086384,0.5372924926262724,0.14289124925159125,5.317115932667342,4.724758788796783,9.064383582690377,0.06050800828167973,0.06871845837435984,0.07136192584498866,0.06940676520388474,0.07437256394504572,0.08865610829302953,0.09760533374321266,0.09806474981697469,0.07557545249938649,0.0831162504244714,0.09971038126131936,0.5372924926262724,0.6101987627408577,0.6336719403714732,0.6163107155654409,0.6604054801972264,0.7872389583467584,0.8667053262830372,0.8707847996359704,0.671086760379259,0.7380467253263554,0.8853975004302194,4.724758788796783,4.379046841286632,4.086677646871586,3.8360566284719866,3.618300729893143,3.4265965717922677,3.255710828405763,3.101616713370169,3.0171518307889613,2.9327998808315736,2.849154591216621,2.7666468535154163,2.685584763598892,2.606183940906601,2.5285904829390997,2.4673239056317,2.405175382001131,2.342810912408649,2.2807212013206164,2.219264781403208,2.158700608370242,2.0992126951730805,2.0322746474394395,1.9683145878551107,1.9070074963545196,1.8480953237835944,1.7913710919388839,1.7366668427052225,1.6838445022189399,1.6506106578869562,1.6155652978611013,1.5794150810263423,1.5426861943679753,1.5057688711938177,1.4689509674021797,1.4324432841387111,1.4385369319739245,1.4372053629847907,1.4304250518460075,1.4196697954503565,1.406038203865056,1.390348862211282,1.3732113613641186,1.3779800384560383,1.377997022713015,1.3745236561052638,1.368495273962363,1.3606053806684897,1.3513680918140336,1.3411644542361891,1.3313519399078408,1.3208794582671368,1.309947885383888,1.2987058985462778,1.2872634683626756,1.2757018641667208,1.2640810737689043,1.203423882453948,1.1513596079150479,1.1059320451593981,1.065662871713462,1.0294340133396618,0.9963989890795253,0.9659160959588683,0.9518461920611083,0.936780485361545,0.9210582003377306,0.9049317741787095,0.8885886407026224,0.872167554588331,0.8557708241163514,0.866701243821098,0.8728450135403365,0.8754594353499001,9.064383582690377,8.940751902902322,8.77147655534791,8.570159653195775,8.347073683839854,8.109955241649905,7.864610311021263,7.615375813713175,7.370945649807801,7.136900430128144,6.912213920129624,6.696063110366254,6.487780353747111,6.286817059677364,6.092716145641125,5.906502126628091,5.728675393028411,5.558245197933534,5.394432398643744,5.236618698561844,5.084308245597594,4.937098573780163,4.793812399356024,4.65367244597828,4.516863490426219,4.383497014793798,4.253629851911317,4.127278278902028,4.004428664635965,3.8867883063225284,3.775336804634488,3.6691492721424668,3.567512429923847,3.4698730291209237,3.3757989335520233,3.284949753089579,3.201172237375909,3.126710682717957,3.059392685833881,2.9975936902215436,2.9400981132746216,2.8859956875197303,2.83460408651636,2.7876448819889963,2.746099723574216,2.70863649242972,2.6742663683127224,2.6422551988570993,2.6120577525534365,2.583268947038107,2.5556924140564816,2.529169171836629,2.503484655125821,2.4784792004295726,2.454033863318183,2.4300599008196935,2.4064909717567295,2.3785006693651063,2.3430992600687324,2.3024749955899217,2.258267823769257,2.2117047083988126,2.163701603982748,2.1149403009080068,2.0673275989683875,2.022079279573737,1.9787925835738864,1.9371619187826334,1.896954584857625,1.8579925799743822,1.8201389652439113,1.7859446809375477,1.7569432180236793,1.7318191671857623,-0.3638056764779769,-0.3829202110345675,-0.4061390058495675,-0.43251434718360926,-0.46133301839346563,-0.49205237954593484,-0.5242560306994437,-0.5568793589336061,-0.5891467989272423,-0.6211353874811225,-0.6529056093694672,-0.6845049055880801,-0.7159704568095631,-0.7473313843775433,-0.7783715681416434,-0.808941034095312,-0.8391429210326704,-0.8690579831993297,-0.8987493640848032,-0.9282663855808693,-0.9576475421875768,-0.9870993647332642,-1.0167686863757117,-1.0466075326725135,-1.0765785565602615,-1.1066526663789806,-1.1368071902403434,-1.1670244527743423,-1.1968421791798332,-1.225935769104925,-1.2544655383571968,-1.2825568130226972,-1.310307365338926,-1.3377933502338544,-1.3650740116403424,-1.3909083006914598,-1.4144438157175123,-1.4362089400117553,-1.4566155040451063,-1.475982414940913,-1.4945554015221365,-1.5125230921917756,-1.5292282565598054,-1.544243744969336,-1.557979998647071,-1.5707502796999222,-1.5827925731042756,-1.5942870459548204,-1.6053697369374311,-1.61610217711134,-1.6265345093677634,-1.6367417441962693,-1.6467802211528784,-1.6566922221701168,-1.6665094600050703,-1.6762557094502277,-1.6879550492834214,-1.7029508444491783,-1.7204407381870774,-1.739827297844927,-1.7606617881469029,-1.7826049070710586,-1.8053987820179629,-1.828168609388433,-1.850299039273704,-1.8719385151736323,-1.893201394108738,-1.9141756174378068,-1.9349287207683492,-1.9555125148933246,-1.9744778593413579,-1.9908498764873739,-2.0052529698439585
2,1,0.29733937849762315,0.13625391130253106,1.5505583480664158,0.5280811668541503,0.14701821189520242,0.2794605514646753,4.7380708819192074,9.274828443741503,0.0719531244690825,0.07854080845396187,0.08442980412690243,0.08916483589930675,0.08236328509974662,0.08270912258399113,0.0836233585992621,0.08349231712356947,0.07783852986884568,0.08862681656310514,0.08684556582172831,0.5280811668541503,0.5764297531215377,0.6196504989822927,0.6544020281467723,0.6044838222432491,0.6070220061451896,0.6137318026312593,0.6127700579412175,0.5712755628425012,0.6504533757296904,0.6373803510777827,4.7380708819192074,4.099007564493803,3.621292854430222,3.2555597093022897,2.9680751290738874,2.735762210698181,2.5428085125244824,2.378355159238793,2.277960572331754,2.1812136610799286,2.0881762881765287,1.9988369727937354,1.9131368542402063,1.8309871797624475,1.7522810553446169,1.7051579597338562,1.6533209508601154,1.5990758058806516,1.5439471451126325,1.488934223381325,1.434683288226602,1.3816037064616338,1.3470520034594575,1.3093703889908734,1.2700876438711104,1.2302128561231096,1.1904068105686445,1.1510970318818834,1.1125549996976083,1.0559128971062042,1.0054881851779898,0.959748183319043,0.9176386156560996,0.8784289861031122,0.8416081500473431,0.8068137782367789,0.7745203065056543,0.7435960292804653,0.7139581986316965,0.6855365823348594,0.6582699666399012,0.6321037730995583,0.6069884282501354,0.5843433581573652,0.5622550517223581,0.5408077377234488,0.5200478825064152,0.49999688646077145,0.4806596314413226,0.46203023047908365,0.44393713237067445,0.42656585935146185,0.409883296564705,0.393859224200894,0.37846568313399653,0.3636765350021873,0.3494671539154708,0.3306325738479965,0.3137713620807239,0.2984265328730741,0.284280538606126,0.27111068102385055,0.25875887503395,0.2471111410140009,0.24339571824118802,0.23819395219896414,0.23208847647005498,0.22546731217741545,0.21858788392907008,0.21162001229746313,0.20467478596041994,0.19689972174805484,0.1895158255700649,0.18247338770167273,9.274828443741503,9.315171216919227,9.197038214894935,8.97801480312203,8.696989109579626,8.380127828753166,8.044946634924223,7.703082520859885,7.368634900322406,7.049397939993742,6.744458945157387,6.453027525209461,6.1744035539845665,5.9079551473450636,5.653103439925682,5.413547226883845,5.19067165314131,4.981391198758441,4.783536136873714,4.59555742976311,4.416327698819027,4.245006952684641,4.08351345550983,3.932498504798066,3.789989177439885,3.654610152522389,3.525389067252491,3.4016257806965804,3.282804544586586,3.1656861481123615,3.0486674751984886,2.9332328884315713,2.8203239469298325,2.710518151901864,2.604149532364409,2.501389967292824,2.40241419074456,2.30726587551033,2.2158259787317163,2.1279694957565134,2.0435691703823333,1.9624979287950537,1.8846304548357962,1.8100636516175626,1.7387770258052448,1.6705205492689807,1.6050937331418076,1.5423307411982068,1.4820903012603537,1.4242488545079075,1.3686721124313848,1.3152487095415137,1.2639002197490328,1.2145494308285092,1.167120898949244,1.121541285627226,1.0777395493640112,1.0348708530039485,0.9925203495520085,0.9511017376767193,0.9108700520600295,0.8719738960437017,0.8344907954082887,0.7984511141339183,0.7649501137133705,0.7344560348078716,0.7062609585603582,0.6798796428054565,0.6549767482816411,0.6313179479451281,0.6087370778645514,0.5869757374802631,0.5658820312858094,0.5454722110386611,2.670259475284482,2.6574965896846385,2.6333938798050145,2.6015919770274363,2.564478259030318,2.5236592377251537,2.4802356667592544,2.4358475558331842,2.3915573052199064,2.3473363613751013,2.303164495059835,2.2590273780258836,2.2149148634142892,2.1708197663861575,2.1275196482650633,2.085478192366178,2.0443242998288635,2.003795141216289,1.9637051513191788,1.9239236040065286,1.8843585482394962,1.8455728495280117,1.8078900663584279,1.7709782541583428,1.734604516721269,1.698605894486998,1.6628685787528485,1.6273131917602226,1.590984915177458,1.553319692400901,1.514720280274458,1.4754668437750744,1.4357549072038571,1.3957212374255414,1.3554616549126677,1.3150892351977115,1.2746783104713326,1.2342403269730855,1.1937833273006122,1.1533129630501149,1.1128332059076578,1.0723468471255004,1.0319771019237836,0.9917970979976636,0.9517503746323288,0.9117972462129742,0.8719098312220084,0.8320685476669886,0.7922596457254842,0.7524560994286955,0.7126408711024206,0.6728174431616101,0.6329882598153622,0.5931550366346847,0.5533189777896157,0.5134809285066404,0.47289172985021094,0.43110732732082246,0.3884808481472718,0.3452600555448758,0.3016192993739034,0.2576815246158064,0.21353355529953827,0.17067043251072828,0.12998994815793208,0.09084461052861686,0.052775598272912116,0.015459547841206178,-0.02133057325141241,-0.057753741513022316,-0.09415670246645941,-0.13075455716776924,-0.1674883265657044
3,1,0.3025095889718036,0.11982800525881802,1.8133984343184253,0.4713974728627219,0.16335236276328005,0.511597287519947,4.932714508011935,9.479501827847862,0.05648661885718776,0.06886588956319112,0.09068026204682475,0.0754100633416611,0.081950109438009,0.08309192108057045,0.09080415035769714,0.08739542659762017,0.10199436528326448,0.09922088728202506,0.08570719184027828,0.4713974728627219,0.574706133298696,0.7567534972393416,0.629319191108806,0.6838978021957716,0.6934265566809625,0.757787381685676,0.7293405778461695,0.8511730213898292,0.8280275305235751,0.7152517615156676,4.932714508011935,4.113635191531287,3.5125272517526236,3.0636822814026554,2.7216516038143235,2.4549762550280256,2.2418586055358944,2.0671742934705346,2.006796728309142,1.9420157663638133,1.8751618847039397,1.8077887737743477,1.7409214182306707,1.675225356921073,1.6111221491164853,1.662877543129997,1.6848529886672812,1.6871493651199394,1.6765293580278806,1.657518821957163,1.6331448136562867,1.605430153820939,1.5099126184765495,1.4307694665623136,1.363226372981337,1.3040267120679325,1.250944382242909,1.2024531744327827,1.1575023765975123,1.138005793953349,1.114599545761917,1.0888490151262151,1.0618022200099726,1.0341582532149887,1.0063809549724811,0.9787756234131374,0.9547341955316706,0.9303285015450371,0.905905048545583,0.881691137163209,0.8578338682046749,0.8344264383042415,0.8115258652219518,0.8068301797885248,0.7979781485574243,0.7864649279814413,0.7732896564823495,0.7591191761881926,0.7443977326368364,0.729420477301867,0.7077711874770575,0.6879203700225344,0.6694072038429457,0.6519189188174663,0.6352422950716724,0.6192310741170022,0.6037840610064581,0.6127801771050828,0.6159819732536163,0.6153714361753646,0.6122645516384284,0.6075349450488358,0.6017624263928286,0.5953316556610457,0.5844380054091902,0.5743268951840373,0.5647801357639847,0.5556518332437154,0.5468442256665668,0.5382915990177184,0.5299495810818982,0.503983739688804,0.48272328722054664,0.46472611999756913,9.479501827847862,9.69003135033041,9.676828453776121,9.517172138109466,9.26400509560604,8.95349111774971,8.610230897070796,8.250861487391596,7.899803981310697,7.570470282776856,7.259512809822777,6.964506398958103,6.683661000554817,6.415625370835884,6.159352878661232,5.931491167041832,5.739496106862179,5.572391934535543,5.422805010190449,5.285775925152958,5.157963472561041,5.037111210194534,4.911626408259725,4.775598111855631,4.6341476289902435,4.490691403042192,4.347490914488885,4.206025792757547,4.067246955318603,3.935216566811927,3.8119243640845304,3.6955113790860925,3.584694800783822,3.478581474481695,3.376542009886165,3.2781257944758133,3.183492386032738,3.0926287449645566,3.005059110636518,2.92044178483211,2.8385260434294137,2.7591230675808998,2.6820863281079608,2.6100010433928973,2.544070172830897,2.4826454225550263,2.424614067672888,2.3692224185949953,2.315957531592093,2.2644679457038057,2.213500030156308,2.1623904721645304,2.1115967446015245,2.0614162013253625,2.0120388584643707,1.963582851506998,1.916118252641886,1.8733438160393918,1.8370648530817333,1.8052033261912876,1.776377625540647,1.7496687354581677,1.724464918846841,1.7003585543035507,1.6764582364618212,1.6522713125134678,1.6280194354712443,1.6038482318004696,1.579852751507549,1.5560944080319705,1.532612253505794,1.5067125111799222,1.4770604284326583,1.4451980723237399,2.866300334059506,2.864936881364213,2.8483004331944892,2.8213391437081676,2.7872461980857843,2.7481538082275927,2.7055202904429,2.6620406195066737,2.619457862894754,2.5775153933338233,2.536029408775859,2.494868564230945,2.4539391518609976,2.4131743926955282,2.375478315790813,2.3425740930509407,2.3130270662876344,2.285815883968604,2.26022209787019,2.2357444985620414,2.2120354180104793,2.1868078038358325,2.1587218979496434,2.128654956124726,2.0972093500477023,2.0648015502536734,2.031720882467772,1.9981690196559438,1.9651685892273978,1.9333368168981435,1.9023216152455276,1.871876010983601,1.8418272612443145,1.81205478463318,1.782474527793123,1.7531815016089753,1.7242241286065423,1.695499911388458,1.666937573845308,1.6384875914880137,1.6101155729389562,1.581797645135032,1.5545532939357651,1.5289679015912467,1.5045273671308923,1.480875037206626,1.4577644807266346,1.4350258954127837,1.412542501615893,1.38977765964772,1.3664169826650139,1.3426470851261474,1.3185958958032438,1.2943512382369147,1.269973462806906,1.245504068975863,1.2229276438062482,1.2033717822442904,1.1858759043639555,1.16977892179552,1.1546291488269929,1.1401194832248458,1.126041815952933,1.1118860483005686,1.0973535672042494,1.0825668785930878,1.0676085592232913,1.052534320281391,1.037381770291882,1.0221763075966874,1.005132805321249,0.9852565884999095,0.9634490592769096
4,1,0.1538172335192961,0.07629705742002858,2.740044272661521,0.4906612350432639,0.13157584718995938,1.3125726160146105,4.935517002319856,9.443054297582417,0.03743600842387805,0.03737202269849553,0.03453706998606714,0.03075881719139504,0.03810661550316434,0.04230877186456372,0.041192619694463105,0.0417029099302411,0.04460547914566409,0.05681196444855642,0.07801414929208113,0.490661235043264,0.4898225955524869,0.45266581902280395,0.4031455239756154,0.4994506576234099,0.5545269148670645,0.5398978818762376,0.546586085236018,0.5846290886436571,0.744615406801296,1.022505348569338,4.935517002319856,4.559835725595271,4.23704286248777,3.9579895454860052,3.715174087258762,3.5024434269773437,3.314748748954926,3.1479454423421647,2.9981169811379162,2.863059730583678,2.7404593408696525,2.628410602503284,2.5253435292967827,2.4299628435172584,2.3411984317841563,2.239126543001227,2.145195207584802,2.0582697584402814,1.9774085897465725,1.9018288717908203,1.8308784028083167,1.7640124977474971,1.6801638669882921,1.603044168999589,1.531752484450863,1.4655366394972376,1.4037673337269032,1.3459168179170176,1.29154131968898,1.2720358701132888,1.2498682182959948,1.225701865965442,1.20007441025606,1.1734206046665137,1.1460912190753882,1.1183684634296769,1.1050014704945899,1.089223971223984,1.0716051125051436,1.0526056445190628,1.0325980516649234,1.01188295745605,0.9907024927206738,0.9660875833745466,0.9418746831234054,0.9180978928742052,0.8947822012457256,0.8719452371883036,0.8495986978228603,0.8277495113762454,0.8075995200410502,0.7877544288263084,0.7682458515316115,0.7490973046637945,0.7303257601618787,0.7119429100428474,0.6939561961763975,0.6820382104485783,0.6696013245576203,0.6568063365702919,0.6437825500745562,0.6306336852728982,0.6174426863654165,0.604275631173028,0.6112072915959933,0.6150781240522426,0.6165069429862036,0.6159918974421941,0.6139339413459868,0.6106557394562918,0.6064168966128507,0.6318895479650191,0.6522751989329028,0.6686243288152561,9.443054297582417,9.451417031156897,9.407619082119558,9.322616201458251,9.20533201498204,9.063028116412148,8.901606955341752,8.725859718067861,8.539629662414685,8.346030025370448,8.147610607838224,7.9464228460063175,7.744111287390407,7.541988438431446,7.341096001631117,7.140784874898228,6.940697801372629,6.741936194967625,6.545367464678967,6.351668141518731,6.1613592350543245,5.97483521404871,5.790795151851551,5.608373621244083,5.428378678406755,5.251437103300607,5.0780277427860385,4.90850892491007,4.74314099164326,4.58456085965191,4.434532499534349,4.292084915208913,4.15640694549704,4.026818663358984,3.902747965914007,3.783711411024629,3.670420472738377,3.5632836432080808,3.461536019774173,3.364544774011705,3.271784956987085,3.182819774333015,3.0972845044150135,3.014629139391083,2.934429858504259,2.856568457837324,2.7809397596028913,2.707449441618451,2.636012260610713,2.566550596960723,2.4990858050891123,2.4336152031062293,2.3700399355628585,2.308272462325412,2.2482346485529705,2.1898562026067685,2.1330733977939187,2.0782655938730437,2.025677800405089,1.97508257870469,1.9262905686196659,1.8791434854479019,1.8335084211253478,1.7892732063882169,1.7478874473970794,1.7103303826541727,1.6759155228235143,1.644089080877782,1.6144041764657722,1.5865000566083456,1.5600853571988942,1.537271119660799,1.5195092129970944,1.5057569035163931,3.254138758826295,3.2494939797914015,3.2404173757923704,3.2277569611919734,3.212177371572426,3.1942058953947585,3.174265076431445,3.1526917199784648,3.1297600579141336,3.105698785490748,3.0806959491033616,3.0549067988351735,3.0284599440521864,3.0014622286778674,2.973796774941463,2.9453763953874503,2.916321231128432,2.8867316202969118,2.8566915560320156,2.826271486421078,2.7955305963736565,2.764243692256846,2.7322348485919115,2.6996145816065216,2.666475851282353,2.63289702477194,2.5989442925799926,2.5646736508870642,2.5306684016852046,2.497396276776024,2.4647466872792805,2.432625064206788,2.4009507288241716,2.369654989836606,2.3386794608709125,2.308280303907358,2.2786565696033376,2.2496865050850676,2.221266749508602,2.1933097725635973,2.16574160355031,2.1384998394657786,2.1114508956114104,2.0844872565387673,2.057595142705646,2.030762991776605,2.0039811044379743,1.9772413460225744,1.9505368953807358,1.9238990652084151,1.8973519678457378,1.870880883628642,1.844473471120966,1.8181193857881315,1.791809958937592,1.7655379276648429,1.7395077749432932,1.713878438978048,1.6885842876564683,1.6635702465372049,1.6387901583561495,1.6142053796173625,1.5897835856245726,1.5663819639744272,1.5446606362582647,1.5243336749214214,1.5051605587898882,1.4869400357970024,1.469504445897495,1.4527146140928147,1.43798292253084,1.4263614747082005,1.4172697758756023
5,1,0.20867216763328372,0.15469841266706577,2.240771408465449,0.5868199722499354,0.12174043745802249,4.869911576541704,5.173566740934035,8.800677648058045,0.0907801182283966,0.07853644310255008,0.08106101439932319,0.08231243475434007,0.0844298605138147,0.08650838733710621,0.09122758246373562,0.08915634006297667,0.08038783739214282,0.09306330134114571,0.10822044430365887,0.5868199722499354,0.5076745245704124,0.5239938342081032,0.5320832537014377,0.5457706970498815,0.5592066902669859,0.5897124662815454,0.5763235609589253,0.5196422898349289,0.6015789026965126,0.6995575613084378,5.173566740934035,4.908128714877237,4.6687336176714345,4.450121185135597,4.248401642636199,4.060681608713037,3.8847928444802733,3.7190955447722107,3.488812589426314,3.282261369792228,3.0949602762569146,2.923536937680873,2.7654351475568877,2.6187002198931273,2.4818217360039627,2.364552529792914,2.2525863133373605,2.1457481285612774,2.043850337814119,1.9466989013760703,1.8540978247654707,1.7658522762319915,1.6856177325262387,1.6085070204144292,1.5345437692799981,1.4637045971681502,1.3959337295485708,1.3311535738936082,1.2692723484613044,1.2148324081678668,1.1620613217181421,1.1110986354025718,1.0620191736651503,1.0148518391913322,0.9695932490413067,0.9262176126936028,0.8879654620453107,0.8507860928648028,0.8147957120044726,0.7800609526983353,0.7466131841770571,0.7144588817819955,0.6835871342543438,0.6593997075973483,0.6352668902828325,0.6114397455152197,0.5880894539768602,0.56532975286179,0.5432331755906685,0.5218428008170459,0.49941311494490165,0.478096630551916,0.45779835474305147,0.4384405732580854,0.4199584763382357,0.4022969694522608,0.3854083444206061,0.36368565533105884,0.34385884290184143,0.32560773609638183,0.30868925050228113,0.29291705866433204,0.2781467173029151,0.2642647819822799,0.2569838933515336,0.24915296505054418,0.24102393578250375,0.23277519700547827,0.22453207897330163,0.2163816668612102,0.20838351483229667,0.2057168306031068,0.20219108305200303,0.1980966521136857,8.800677648058045,8.512736201103138,8.217426971333897,7.920293592652923,7.625211090333952,7.3348509704851566,7.051018054547732,6.774894371676837,6.499635658711271,6.221743684764836,5.945718895433528,5.6746657313911,5.410676637333557,5.155112541993676,4.908807618910176,4.673347681814917,4.449491937109032,4.23658535506029,4.034031587770702,3.8412827639350278,3.6578317690771356,3.483206353343545,3.3173617628451604,3.1600840439031885,3.010752518064651,2.8688350986127675,2.73386802955806,2.605440933263755,2.4831857384491776,2.367247699486796,2.2575642321910774,2.15357659711162,2.0548263451714477,1.960930391556725,1.8715627584474683,1.786441178973475,1.7056558828976802,1.6291578872035017,1.5565525724119516,1.4875191606546054,1.4217920408441678,1.3591471261276111,1.299391873002963,1.2429175533449879,1.1898618713900397,1.1397718037412008,1.0922994531854622,1.0471738789263954,1.0041806556721493,0.9631470335658955,0.9237489115918152,0.8857732725402183,0.8492217150361904,0.8140790386435508,0.7803185361684546,0.7479058053530865,0.7168014873981018,0.6863892986628857,0.656330169821255,0.6269068468857545,0.5983076754335358,0.5706529160699928,0.5440139263991877,0.5184271337966622,0.49450317913981107,0.47254121113540787,0.4521800505260035,0.43315131456564615,0.4152540356967659,0.39833628696829315,0.38228187737933506,0.3675303600682675,0.3542868862509823,0.34219960650182996,2.94838360401192,2.913077324909355,2.876248460280082,2.83828019144991,2.7994572791610097,2.7599921966605865,2.720043961109223,2.678566308186038,2.634870387997127,2.58949163257245,2.542831845036568,2.4951943419948472,2.446809134210582,2.3978512502031433,2.3486958485835254,2.2996101035853274,2.2505777893564995,2.201586455247176,2.1526265492858045,2.103690744408417,2.0547734208540827,2.005990002642895,1.9574188087784496,1.9090102388774421,1.8607262437526062,1.8125376524023165,1.7644221104519011,1.716362493136944,1.6685481574341035,1.6211066440634552,1.5739501789019565,1.5270115261727706,1.4802392355441367,1.4335939669298585,1.3870456580129564,1.3407699041771401,1.2948834330614627,1.2492936717341903,1.2039299248284323,1.1587382619156488,1.1136775752502106,1.0687165503833012,1.0242816669250356,0.9806574112855304,0.9376482555738481,0.8951052496202566,0.8529151769342896,0.810992126372851,0.7692709893531857,0.7275052003912594,0.6855259241688666,0.6433852070498152,0.6011223667387005,0.5587671224017573,0.5163419477517205,0.47386384309099167,0.43050986390538853,0.38572887636089526,0.33986286641443864,0.2931700354302824,0.2458460784507993,0.19803975290604348,0.14986439147631514,0.10261848641997617,0.057189868843877556,0.013145348766128384,-0.029847970392163026,-0.0720446264586816,-0.11363850296755829,-0.15477685822891252,-0.19412916594939922,-0.23082809555600592,-0.2655408820702839
