new_time,name,value,.lower,.upper,.width,.point,.interval
1,log_copies,3.1514141097304105,2.1120199751456084,4.203733210106561,0.5,median,qi
6,log_copies,3.1317944073944983,2.089802409622611,4.172178334213095,0.5,median,qi
8,log_copies,3.1020237189816027,2.1086957242762487,4.18772148682668,0.5,median,qi
10,log_copies,3.0528774051006127,2.037609074948397,4.154562130438962,0.5,median,qi
15,log_copies,3.1175537837778418,2.0993653346358205,4.132794449472865,0.5,median,qi
17,log_copies,3.1249013364302636,2.1267561346818797,4.216457548173791,0.5,median,qi
22,log_copies,3.1415853215696625,2.0716128177839934,4.285939845028547,0.5,median,qi
24,log_copies,3.065141961713671,2.0291429604868996,4.216873957434352,0.5,median,qi
27,log_copies,3.200864344471496,2.079006266687821,4.317603489421769,0.5,median,qi
29,log_copies,3.2123030870255307,2.050522369182915,4.366472727118262,0.5,median,qi
31,log_copies,3.1399760026350902,1.955291429370463,4.339397608644138,0.5,median,qi
34,log_copies,3.180611565970345,2.068931511119868,4.349162325542657,0.5,median,qi
36,log_copies,3.206496483894181,2.0068223772781053,4.389794063667922,0.5,median,qi
41,log_copies,3.2727900794951736,2.0195802234710047,4.4932737207453535,0.5,median,qi
48,log_copies,3.2094556882823646,1.8448341731263933,4.5327394220658,0.5,median,qi
50,log_copies,3.2226674896075274,1.9021722659762124,4.501399215551879,0.5,median,qi
55,log_copies,3.181778251358997,1.7629797067374005,4.506101125512691,0.5,median,qi
57,log_copies,3.179857847169523,1.7627886367448464,4.622487044957203,0.5,median,qi
59,log_copies,3.203488468261902,1.762186697214062,4.65162353789079,0.5,median,qi
62,log_copies,3.290469646030251,1.8430780120629864,4.753277628595265,0.5,median,qi
64,log_copies,3.2734666527368814,1.7562926624657313,4.7873440556799665,0.5,median,qi
69,log_copies,3.216384671359586,1.55791259237345,4.8817219467777795,0.5,median,qi
71,log_copies,3.2028938190570413,1.5446637871914832,4.796696216240642,0.5,median,qi
78,log_copies,3.2078509683612837,1.4165777657471037,5.146833082810601,0.5,median,qi
80,log_copies,3.31705675303242,1.5498480771256289,5.201660987130117,0.5,median,qi
83,log_copies,3.38962116560654,1.505059681767687,5.302007426913002,0.5,median,qi
85,log_copies,3.2499460235586786,1.4014995729843247,5.1814389115484545,0.5,median,qi
87,log_copies,3.338450650903656,1.3943057884502326,5.413208271249898,0.5,median,qi
90,log_copies,3.2115355590205796,1.2463158533265548,5.431940144728318,0.5,median,qi
92,log_copies,3.236997493497031,1.2082030871492095,5.381023870172571,0.5,median,qi
94,log_copies,3.2066059601213213,1.1026975865149917,5.542753490760736,0.5,median,qi
97,log_copies,3.183721400809927,1.0413464062957578,5.444486203043153,0.5,median,qi
99,log_copies,3.267143632027174,1.0568810473504453,5.731005830304056,0.5,median,qi
101,log_copies,3.207248320313985,0.9312794069075029,5.666384943169491,0.5,median,qi
104,log_copies,3.2678855037113728,0.9709656760515428,5.8824957902162724,0.5,median,qi
106,log_copies,3.3461768003078816,0.9489717704729421,5.792012294604277,0.5,median,qi
108,log_copies,3.5150482516691763,0.8933550234043323,6.003755214238067,0.5,median,qi
111,log_copies,3.3155328885637956,0.8490067321325945,6.137120661218303,0.5,median,qi
1,log_copies,3.1514141097304105,0.8574542660940111,5.430793312070634,0.8,median,qi
6,log_copies,3.1317944073944983,0.8870673688827886,5.341672914595326,0.8,median,qi
8,log_copies,3.1020237189816027,0.9466203711653329,5.373077088921613,0.8,median,qi
10,log_copies,3.0528774051006127,0.7516496622482175,5.284169339280042,0.8,median,qi
15,log_copies,3.1175537837778418,0.793967881876833,5.3374146223236885,0.8,median,qi
17,log_copies,3.1249013364302636,1.022105222613009,5.526817042705817,0.8,median,qi
22,log_copies,3.1415853215696625,0.8431870688140132,5.303069313796652,0.8,median,qi
