seed,week,scenario,value,.lower,.upper,.width,.point,.interval,time,total_conc,total_conc_I1,total_conc_I2,total_conc_I3,total_conc_I4,total_conc_I5,total_conc_I6,total_conc_I7,total_conc_R1,total_conc_R2,num_I1,num_I2,num_I3,num_I4,num_I5,num_I6,num_I7,num_R1,num_R2,sim,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,time.y,S,E,I1,I2,I3,I4,I5,I6,I7,R1,R2,beta_t,r0,true_rt,time_diff,new_time,max_time
54,11,106,0.30370818177957487,0.21425537152362345,0.3988642408967843,0.8,median,qi,78,1036876.870959677,0,175652.7990044022,581.3998165401209,722148.0608627991,25570.52964666869,7421.180755107391,0,71512.05992207643,33990.84095208294,0,2,1,1,1,1,0,21,35,54,6.8386079497068835,7.466629715972519,7.0770283802508684,6.0307226915120165,7.693502830766238,7.665182128066048,7.002267728909406,7.006662888365064,6.2410402479837055,6.607129952973133,6.898120083706766,7.100294090969128,7.017853232077235,77.93667937929874,90,1,0,2,1,1,1,1,0,21,35,0.2857142857142857,1.9999999999999996,0.35999999999999993,0.06332062070126199,78,95
54,11,106,0.30370818177957487,0.21425537152362345,0.3988642408967843,0.8,median,qi,79,652423.3759449512,5753.017869666581,0,351305.59800880443,290.69990827006035,0,193322.28003903403,0,64410.318632798626,37341.46148637728,1,0,2,1,0,2,0,19,35,54,6.375333185141413,6.178242283121099,6.32381974647525,6.378385004440893,6.104050389284099,6.0566128886571855,6.384572882857116,6.046741402998855,6.7052663388174665,7.035866155744999,6.520132668843477,6.42175571098379,6.2969980083336266,78.99803861607612,90,0,1,0,2,1,0,2,0,19,35,0.2857142857142857,1.9999999999999996,0.35999999999999993,0.00196138392388434,79,95
54,11,106,0.30370818177957487,0.21425537152362345,0.3988642408967843,0.8,median,qi,80,380914.67555743846,5753.017869666581,0,108.3123900852837,290.69990827006035,87799.32140467977,180537.0152156997,6392.63241166717,63418.27596292299,36615.400394446915,1,0,1,1,1,1,1,17,33,54,5.837214885720487,5.020734417937071,5.471464000050086,6.694960422824832,5.53044878168869,6.127357071188459,5.1845333585841935,6.543039829115037,5.773178335665758,6.211120387904748,5.879868960486345,5.9810599055967915,5.9895064440969294,79.96554089747951,89,1,1,0,1,1,1,1,1,17,33,0.2857142857142857,1.9999999999999996,0.3559999999999999,0.03445910252048634,80,95
54,11,106,0.30370818177957487,0.21425537152362345,0.3988642408967843,0.8,median,qi,81,241653.07104141449,5753.017869666581,0,0,344.8561033127022,87799.32140467977,0,0,111748.84597268148,36007.02969107397,1,0,0,2,1,0,0,19,27,54,5.382142591186547,5.20565950903132,5.473388915873812,5.161565908079862,4.744033931907448,4.891840504718725,5.347700989729328,5.770572168905096,4.45967789520298,5.897296730472412,4.999073211834883,5.28459017290013,5.289957096021937,80.61739001556454,89,1,1,0,0,2,1,0,0,19,27,0.2857142857142857,1.9999999999999996,0.3559999999999999,0.3826099844354616,81,95
54,11,106,0.30370818177957487,0.21425537152362345,0.3988642408967843,0.8,median,qi,82,276865.529541633,0,46024.14295733266,0,54.15619504264184,87799.32140467977,0,36.33748853375753,109252.07877037392,33699.492725670265,0,1,0,1,1,0,1,17,27,54,5.518171419740803,5.7206233710954635,4.56946757748686,5.560673057022663,6.189479620769781,5.867024543886915,6.131115322718743,5.501149940590664,6.207867362390106,6.201519374065809,5.2357127160301165,5.82461238507879,5.396027003374155,81.98542296305399,89,1,0,1,0,1,1,0,1,17,27,0.2857142857142857,1.9999999999999996,0.3559999999999999,0.01457703694600809,82,95
54,11,106,0.30370818177957487,0.21425537152362345,0.3988642408967843,0.8,median,qi,83,230662.46340126797,0,46024.14295733266,0,54.15619504264184,0,43899.660702339876,36.33748853375753,104677.625515354,35970.54054266511,0,1,0,1,0,1,1,15,28,54,5.335594928876867,4.422856997816697,5.491524964421245,5.24915816933258,4.552680798392956,5.000522084403507,4.033457769310627,5.514188154591347,5.3879886280053775,5.5041430169958,4.85640452795545,5.110432372342795,5.1482052018365225,82.91687480854961,89,1,0,1,0,1,0,1,1,15,28,0.2857142857142857,1.9999999999999996,0.3559999999999999,0.08312519145039232,83,95
54,11,106,0.30370818177957487,0.21425537152362345,0.3988642408967843,0.8,median,qi,84,246704.53573309968,0,0,92048.28591466534,0,0,13.539048760660457,21949.830351169938,104584.57327052893,28108.307147974843,0,0,1,0,0,1,1,15,26,54,5.402830893331089,5.10184315010302,5.417772838003616,5.7483734729600755,4.744350143470751,4.677143966784387,5.2009891607038705,5.028012471408526,5.22933587282977,4.271578451536298,5.793700877432114,5.218400869058948,5.4572866355016005,83.95419814803866,89,1,0,0,1,0,0,1,1,15,26,0.2857142857142857,1.9999999999999996,0.3559999999999999,0.04580185196134323,84,95
54,12,106,0.28642717794503114,0.19422803558453905,0.40655692834069257,0.8,median,qi,85,233370.842240842,96.74557751063898,0,92048.28591466534,0,0,0,0,115140.85924354896,26084.95150511708,1,0,1,0,0,0,0,15,24,54,5.347268270258928,4.709573557984417,5.535085901620372,5.527499714099134,5.295442608437692,5.296191718648261,5.654371269432952,4.866823925626363,6.145973944394042,5.791531443392859,5.9558148471747865,5.564801598328108,5.324551288333467,84.99281279863484,89,0,1,0,1,0,0,0,0,15,24,0.2857142857142857,1.9999999999999996,0.3559999999999999,0.00718720136515571,85,95
54,12,106,0.28642717794503114,0.19422803558453905,0.40655692834069257,0.8,median,qi,86,185636.9552233107,96.74557751063898,0,0,46024.14295733266,0,0,0,115140.85924354896,24375.207444918477,1,0,0,1,0,0,0,15,20,54,5.118432397068634,5.322685220870697,5.34496199825237,5.707984213010224,5.761078418907789,5.7600712810707435,5.7021535616786725,5.2254947598208,4.078694922938879,5.123371587322902,4.8988727211114655,5.392436120399673,5.474713807179101,85.91054661996995,89,0,1,0,0,1,0,0,0,15,20,0.2857142857142857,1.9999999999999996,0.3559999999999999,0.08945338003005077,86,95
54,12,106,0.28642717794503114,0.19422803558453905,0.40655692834069257,0.8,median,qi,87,185837.45754446785,0,773.9646200851121,0,46024.14295733266,0,0,0,114190.81056290436,24848.539404145704,0,1,0,1,0,0,0,13,21,54,5.119511891826477,5.193896795315547,5.066790191338035,4.638429708690785,5.591402962412085,4.934185764102053,5.575144539050116,4.950903924402917,5.542314299058313,4.482387493122758,5.4877537347606635,5.214829479236858,4.993184753534085,86.62489219843916,89,0,0,1,0,1,0,0,0,13,21,0.2857142857142857,1.9999999999999996,0.3559999999999999,0.3751078015608442,87,95
54,12,106,0.28642717794503114,0.19422803558453905,0.40655692834069257,0.8,median,qi,88,149408.6040551688,0,773.9646200851121,0,0,0,11506.035739333163,0,110489.17759891452,26639.426096836058,0,1,0,0,0,1,0,12,21,54,4.901324346113324,4.602697132114727,5.259240292429344,5.1915235515478635,6.094184593451721,4.997207141050143,5.116567168891031,4.838755593856678,4.877881243644363,4.838765555832482,5.056313374917356,5.176631081799959,5.058007539768763,87.75462141304104,89,0,0,1,0,0,0,1,0,12,21,0.2857142857142857,1.9999999999999996,0.3559999999999999,0.24537858695896375,88,95
54,12,106,0.28642717794503114,0.19422803558453905,0.40655692834069257,0.8,median,qi,89,127684.75396455252,0,773.9646200851121,0,0,0,0,5753.017869666581,99387.772989065,21769.998485735832,0,1,0,0,0,0,1,10,19,54,4.744203850782171,5.1030752564157655,5.064125932254158,5.217006840994745,5.055425668359051,5.151652415369489,3.5636730832504444,4.4356025904438106,4.36016876645154,4.581413733541795,4.3945822741220875,4.798569836327858,5.1301957806024445,88.91833890625098,89,0,0,1,0,0,0,0,1,10,19,0.2857142857142857,1.9999999999999996,0.3559999999999999,0.08166109374901964,89,95
