seed,min_rhat,max_rhat,min_ess_bulk,max_ess_bulk,min_ess_tail,max_ess_tail
1,0.9993581615410264,1.003606205530581,3705.068884048126,6102.7923586001525,2500.424730734902,3994.407465474733
2,0.9980341936794876,1.0118099817708217,740.9844035023315,1396.3006189047635,459.7854398406717,1104.115522560046
3,0.9970988444758426,1.0081642611379014,773.7442258206847,1410.065029579384,499.30869778660593,1035.6900074249506
4,0.997084748264041,1.012973904264949,813.1581774858175,1839.1363148116384,497.0283960528776,1035.4928079652889
5,0.997650058307534,1.016724740517306,864.9014732623244,2566.9298972824567,518.1086827146345,1082.3214379075444
6,0.9978096599116144,1.0175703834485714,672.1383996259248,1739.4053738599637,345.9875668593957,995.0071442735948
7,0.9976204026111936,1.0140564574112731,944.636968091491,1915.199677113676,435.1755519961105,1103.1502891488046
8,0.9969687407526094,1.012722512732999,807.3438482306774,1934.794466942868,394.5779830811583,1037.0176160906458
9,0.9974920637809556,1.0215581406444734,991.2239601009632,1946.9494030247415,405.1698504763711,1072.5428676522326
10,0.9991940197112948,1.0032945638111876,2336.9946203172144,6547.525910157833,637.2413743090641,3794.839693501072
11,0.9968749122194404,1.0148498496013394,666.1841313978426,1562.2403341564852,505.0419586555504,1068.5087112774927
12,0.9979195220102558,1.013356319489194,816.2395731138218,1569.6825937673184,595.9566247918187,1033.184675336276
13,0.997058816216718,1.0117985089125925,538.4214278921968,1273.351681062133,474.27653369498944,1037.0901592687485
14,0.9979008439931564,1.0166194578144578,928.4754035771848,2139.915022931148,482.90423419530606,1037.228221784363
15,0.9975370712486964,1.0180962226889052,768.1958186023144,1942.5363011555944,468.3488053897598,994.3425229658146
16,0.9973280247008712,1.0147963317506528,486.384070235315,1576.8957702491612,408.5977745562594,1023.8907222190794
17,0.9969658488411176,1.0207101576964288,1036.4753520765282,2204.770384500976,485.1658151824677,1131.8433920771597
18,0.9976268551903942,1.012959595348658,757.6426066060804,1804.7175707519184,430.0745827076783,1074.7384031001172
19,0.9976655778849874,1.013601399368636,624.7460266985402,1387.3560346617458,540.6121656020349,1063.7441914397305
20,0.9976067990502344,1.015801799971692,791.3920689358843,1427.4195063776149,498.9900870207321,992.9228200740924
21,0.9970363937853576,1.0135416441964034,1019.9636239208904,1997.751986864639,503.15290286763496,1083.1106581234026
22,0.997813833382672,1.0152092355227609,948.5687422119934,2156.177215851636,551.4327073532261,1076.7725170802294
23,0.9972517149664448,1.011652375944477,719.4877798669385,1772.3753562070617,386.1276800989691,1025.221769488011
