seed,min_rhat,max_rhat,min_ess_bulk,max_ess_bulk,min_ess_tail,max_ess_tail
1,0.9973778900170436,1.0114742858765786,923.9183965800588,1878.513785055609,442.4146275333155,1082.2347691299103
2,0.9999680379468155,1.016073180459491,219.56750448604865,5931.513744840686,105.17034705093656,6419.557010620581
3,0.9981851149660852,1.010006793909486,719.2309012936682,1319.5930263660953,443.61814157640595,990.5132619605326
4,0.997322906194906,1.0180173177400966,740.983336834539,1898.2650978486747,366.8790762077614,1057.2758161457348
5,0.997114194289002,1.0255895559371762,857.2085820377342,1787.181093709173,389.3130015357421,1084.543726307743
6,0.9982930441115564,1.0183850818174622,926.552849129955,2055.2489886971925,525.9665261966292,1024.0723389751597
7,0.9972851923756731,1.0262036015448746,844.4532841844593,1551.0463317356982,320.37872720345285,994.2476860255152
8,0.9982617264181052,1.014608567007318,503.468273634977,1272.331583319546,393.0187970727534,1016.4294044136316
9,0.9980500389137246,1.0127893768669292,844.9399371629208,2182.6768266339827,420.2404518583478,1022.5961897333956
10,0.997031869583776,1.0143796873269266,629.1927800961946,1404.2643712952754,417.2506106234035,1084.0738527881567
11,0.9980149446212584,1.0162651333593933,381.46706649881867,1486.7701030551054,157.78906844282216,1033.5978771224295
12,0.9972885715442654,1.012753312774168,779.4322794465842,1507.9428624997822,528.205875012443,1085.9568820454444
13,0.997345563727986,1.0149122940862831,864.6601878034859,1703.0098840630442,554.0052137076399,1076.436618633525
14,0.99745167524394,1.0172360934688005,794.2281643474844,1511.371486527826,403.4669778373916,1074.058808677844
15,0.9984504699313064,1.0108554019155824,778.8148989498055,1520.8329334187113,511.05076748392287,1033.3617040198728
16,0.9976067520032472,1.016851235795561,744.3393596059242,1567.427465542051,480.0016729850081,1078.8206196085314
17,0.9986268521682784,1.0090612069047662,618.3585951201534,1443.2311471378432,530.3317257202639,1084.4262028030012
18,0.998766332651666,1.0139078224541305,549.3188624628967,1147.8797221361708,443.9499975421243,1029.656586416142
19,0.996762200585109,1.009246316513952,561.6232911455488,1591.271007895486,230.99261809704137,994.1495623702918
20,0.9975491076831796,1.0144294306128605,576.8181672955999,1266.370280468922,395.5363194429648,971.9071043970152
21,0.9977831178218018,1.0088338860203216,696.4124955103349,1299.6835261787994,445.9205553295518,1034.8850919246077
22,0.9981122108595746,1.0177654868800416,876.2395769509938,1896.798088356691,458.84981864206856,1078.375314030635
23,0.9978255625096656,1.0154113890644254,814.1673351634101,2285.8661091031863,287.42049570474006,1113.8730929862702
24,0.9978398515156564,1.0127500453657288,752.2011890263987,1267.7416896851737,450.0000324441269,1037.8607958234684
25,0.9968770367973884,1.0120206401903566,560.4709408993473,1099.1954802210337,217.6543787745599,1007.1169803998062
26,1.0006193537197228,1.015092030767507,316.98092452539015,3266.2509764894667,106.08641631840874,3597.59182874473
27,0.9970881014146348,1.0125722195227227,944.9859798330092,2076.9373174442535,313.26310318355627,1035.900027423884
28,0.997140227551866,1.0163062012652508,718.094761221829,1338.4036231890543,476.7669475358264,1020.201283320196
29,0.9977767169708772,1.0108758637560378,860.0616504268179,1529.4078519136615,541.2825582698204,1029.1040544488746
30,0.99684794028070145,1.0089116101618731,862.2877210618884,1562.5208791798466,557.522940288777,1076.6982168988684
31,0.9993906912631778,1.017480526596089,345.8106727335434,1188.331945539393,161.79965062465288,955.5301756588152
32,0.9977114376702608,1.0124740094837863,604.4044667701911,1318.2600120386462,286.5242420242474,1018.9583242116588
33,0.9975640256272524,1.0162185030804742,630.8588434834347,1349.7119816303334,345.59320939069477,991.3081903497484
34,0.9978216772909294,1.01729068255978,923.7808821420388,1397.066043927084,529.5383486534912,1046.8754054816254
35,0.9984726564390076,1.0132019647372612,940.388856504356,1676.5999933049718,560.1327418328242,1082.4817706642589
36,0.9978182762981884,1.0172727936388302,642.698131473924,1389.865001877051,296.29687182652015,1117.0848966085482
37,0.9973475655386944,1.0364856430208622,799.0841231045086,1656.253701498808,509.6258238936622,1032.497076886765
38,0.99687732984194,1.01286223968666,921.842380197264,1878.2396908230087,421.4648422460177,1034.8511813867058
39,0.9976126140191672,1.0116960261597838,674.7333231848668,1333.0361307156247,449.23881376672614,1023.1687579342996
40,0.99780418961122,1.0143275450155895,853.6098889190899,1575.2016622791932,530.6564540678445,992.1611880330098
41,0.9973126774081504,1.0135948076820915,783.496779484001,1524.671903895268,513.3179163868957,1036.5047065667848
42,0.9976820677126248,1.0188564740642132,573.6978440689844,1601.1104631521798,260.4553865900636,1037.5443667680715
43,0.9980427224749968,1.0134969233142057,635.0802729206694,1283.641888771087,362.6261912215685,980.0720907403626
44,0.9979871803762546,1.0172979480465385,423.4061226272749,1536.8928510576911,234.91288887823055,1053.3397449499887
45,0.9965570068720584,1.0137377753078864,715.3010903023601,1296.9149763417909,462.18952607217454,1017.363602443804
46,0.998466367951939,1.0143938071382177,615.359118351676,1435.3522792598988,472.169851570903,1008.3323336525436
47,0.9971187095006062,1.019758390542463,532.5429677431825,1470.0537839536128,509.3696245382433,1008.4844370054554
48,0.9985409966657528,1.0095530192318514,666.6979869502518,1375.1533125086407,495.6599986733112,1037.6498115374477
49,0.9984932129064252,1.0171182026011605,530.3448457316641,1172.263859922399,361.3076325302961,1010.763110867684
50,0.9974777987696518,1.0128696438627909,939.2074809355092,1658.1486594626972,522.4355471636354,1079.800819036618
51,0.9981738059388152,1.0127698993133667,569.5889306340457,1221.867311144121,391.7701210868798,1037.966335368495
52,0.998090055098868,1.0101715817795196,558.8065448858899,1262.2896654082556,368.0412872286029,1074.1096716099787
53,0.9977650007068708,1.0160450087955368,768.8716331012434,1839.6162413353668,386.3834774425419,1042.8982410837882
54,0.9971023033687632,1.0122119640807328,851.636721713718,2040.7275701207684,457.0230190884868,1081.9666746051953
55,0.9979057172278716,1.023843400988091,569.5719908778186,2164.83563815925,137.49932610206432,978.552834604136
56,0.9974927862726588,1.0159429607966968,678.6388519219338,1912.5399236464305,455.3835204035336,1030.576508543591
57,0.9973504663073404,1.012656907839273,729.2043372103171,1742.2687570639494,373.8397293797051,1025.9067779695165
58,0.9986301475944408,1.0139696638662683,908.5093470206954,1992.1439200977693,544.6084897564242,1081.620100720426
59,0.9976437994883424,1.0123240025642557,794.7732980833621,1306.099142826274,479.2159889186576,1067.7061150076493
60,0.997426248803996,1.010175599918789,759.8025949418472,1483.0241315869202,469.5462575136104,1085.3674216108268
61,0.998011636483022,1.011644860863549,689.5100711687277,1367.902964653678,499.70677050557066,1017.6860222339084
62,0.9982460037451162,1.010370213985245,685.614682344044,1401.4351972109878,542.1971693988373,1036.83348531725
63,0.998578860006716,1.008112954681333,736.9469779263397,1413.9042899521464,553.0435782467293,994.5322785083824
64,0.9974108734172392,1.012240364824167,832.882913915881,1678.800112345322,478.01811388103533,1037.7552878845174
65,0.9979793337466156,1.0162400877947204,598.3309738064147,1486.865038557659,321.23893988453494,1028.9085189408415
66,0.9979771206956964,1.0190869908493947,692.7238214947125,1475.0864436198715,301.89293202767675,990.7472147888362
67,0.998851418723359,1.0166463708321876,443.5617292865977,1196.3545700268078,170.45399597972835,921.7747062916112
68,0.9980529941486108,1.016638771688104,999.2662855242304,2136.814061840367,447.04620341352216,1074.3069484121052
69,0.9980075212932098,1.01877703461861,765.719875315481,1445.9862172319622,383.27583158135934,991.5932411010084
70,0.9974913356024012,1.015628348214403,915.4630692855447,2186.621114517709,482.749020061715,1103.0101876693432
71,0.9975788563700788,1.0133998655993848,844.3485866263369,1489.7047358553716,473.8367741938492,1080.0181598320792
72,0.9973029765877586,1.0093283737437235,735.5256387338612,1488.7217589478134,461.5855773072022,1079.800819036618
73,0.9972433469575044,1.0160351286899516,662.7304334907144,1455.3571332291158,471.65182870587944,1032.6726566095433
74,0.9971883473725384,1.0109156708173923,671.8717309255126,1441.2169841252817,560.5956864831137,1038.283143782117
75,0.9971238132022444,1.0127535124117146,701.2342294891979,1614.825130588379,379.4058198522243,1083.018783210097
76,0.9980918889879647,1.0132588006056975,655.6450057139167,1571.334851854686,318.9362860881717,1077.593315356446
77,0.9969053393832306,1.013264018077577,605.7384203367342,1327.011082899357,368.8752235547956,1038.1775093336023
78,0.997189289509775,1.0178707759252248,718.6756355195657,1766.225235387795,357.18001512338407,1065.285083756444
