date,variable,strat,type,median,mean,sd,lower_95,lower_80,lower_50,upper_50,upper_80,upper_95,real_date
2020-07-04,R,NA,estimate based on partial data,0.925839652622986,0.9275134358066458,0.15777088112442753,0.6266431110001697,0.7323322947392938,0.8224561991860051,1.0263760178263708,1.1239630915549919,1.2482224488387597,2022-02-07
2020-07-05,R,NA,estimate based on partial data,0.8743665688513469,0.8767030836136487,0.17712506082305787,0.5409349266908412,0.6513003099184193,0.7552351744562814,0.992802798021593,1.1017018207075084,1.2259596135932338,2022-02-14
2020-07-06,R,NA,estimate based on partial data,0.8609149825597824,0.866796964266583,0.1804342077370047,0.5278478664387348,0.6370873204601482,0.7398358829350538,0.9906161382534701,1.0971495146009425,1.2219849460271694,2022-02-17
2020-07-07,R,NA,estimate based on partial data,0.8648649893340217,0.8721597760780812,0.17994545272749485,0.5385990459747461,0.6467371138587441,0.74558013598352,0.9922204331021853,1.1023978512224675,1.2355813399331825,2022-02-28
2020-07-08,R,NA,estimate based on partial data,0.8876639013921522,0.8917705757582862,0.18399010280762748,0.5469232318624168,0.6549295292640681,0.7659362824566865,1.0149929318721644,1.1296965816545714,1.2518734146420514,2022-03-04
2020-07-09,R,NA,estimate based on partial data,0.9432069758527257,0.9436284461502458,0.18314062639436787,0.5942274372289472,0.7134150624827406,0.8160464302085202,1.0699639036622786,1.1757658357938294,1.3063956156965633,2022-03-14
2020-07-10,R,NA,estimate based on partial data,1.053853220409033,1.0547341398949708,0.18213706417439654,0.7071110255514352,0.8229184451559083,0.93321831381788,1.1732116292092298,1.284944982484482,1.4169035079134467,2022-03-21
2020-07-11,R,NA,estimate based on partial data,1.2135944281130842,1.2214074486280933,0.19431757535782346,0.868220579506984,0.9866033787533458,1.0933387574343114,1.3354141389277598,1.457588052224179,1.6413767341871905,2022-03-28
2020-07-12,R,NA,estimate based on partial data,1.375803961369848,1.4035003009677909,0.2314651215832697,1.0245999837230715,1.1417768864183233,1.2491942137980827,1.5260114277428483,1.6930319006417032,1.9507170254672355,2022-04-04
2020-07-13,R,NA,estimate based on partial data,1.5024603389660438,1.533522070620313,0.2528804913580828,1.1233279312954483,1.2490743941082072,1.3639019526902076,1.6706305188726545,1.8524574788391448,2.1233960451469662,2022-04-11
2020-07-14,R,NA,estimate based on partial data,1.6273291174424616,1.660915697944788,0.2721260105779487,1.2227063175816388,1.3438866036049315,1.4730914357145588,1.8106277243127504,2.0164666091583348,2.3044291663615675,2022-04-18
2020-07-15,R,NA,estimate based on partial data,1.7841672019325179,1.8175813426968617,0.31272239899020515,1.3130577932770569,1.4513150522520721,1.5930785748404697,1.9991863246096866,2.2196212493897134,2.5358172151947045,2022-04-25
2020-07-16,R,NA,estimate based on partial data,1.907592462641201,1.9436837442521961,0.36230200308747573,1.341633905759228,1.518489463613939,1.6910574925209165,2.149435495861162,2.4157335016403705,2.749218284257374,2022-05-02
2020-07-17,R,NA,estimate based on partial data,1.928454753474318,1.9697065606070532,0.3815476683130587,1.3489273641046093,1.52185101586337,1.708268779464849,2.1807207583703776,2.4512433478550117,2.8567183041994926,2022-05-09
2020-07-18,R,NA,estimate based on partial data,1.8414571594903264,1.8925209457001677,0.41311502362117825,1.2437476959367408,1.4287494400377279,1.6111034685760734,2.111721712762532,2.4185713518313023,2.850588080146542,2022-05-16
2020-07-19,R,NA,estimate based on partial data,1.7928753507203672,1.861631876574565,0.5050196823866749,1.098146923552355,1.3146550080126003,1.5165443393675555,2.1137798008024413,2.4985504188381755,3.0542763937796082,2022-05-23
