date,variable,strat,type,median,mean,sd,lower_95,lower_80,lower_50,upper_50,upper_80,upper_95,real_date
2020-07-04,R,NA,estimate based on partial data,0.6688118283811743,0.6794666760288455,0.1560696496916276,0.41597637099556917,0.4924345312234528,0.5683792971743473,0.7729118828842951,0.8820336243852873,1.0153118022738934,2022-02-14
2020-07-05,R,NA,estimate based on partial data,0.7557630604976922,0.7702016313170367,0.18039852509428397,0.4595764441186935,0.556636996663777,0.6463617781985664,0.8765940030773266,1.0012656442912768,1.1787894031587483,2022-02-16
2020-07-06,R,NA,estimate based on partial data,0.8350714094065346,0.8483436629246345,0.19291983419379738,0.5144914990229151,0.6152830331175434,0.7148748618651191,0.9644368977558332,1.0985836094972583,1.2662991860508526,2022-02-28
2020-07-07,R,NA,estimate based on partial data,0.922790212562796,0.9387071786778795,0.20220608405918772,0.5882104248982003,0.6959230485903363,0.7979498593610524,1.0658192477475192,1.193595019492676,1.3794534312245947,2022-03-02
2020-07-08,R,NA,estimate based on partial data,1.0352060569300723,1.0509699734441984,0.2116417427301812,0.684267009143853,0.7962758960880155,0.9050990311472773,1.1753624180838615,1.3201101215340558,1.5166813930006384,2022-03-09
2020-07-09,R,NA,estimate based on partial data,1.1693693908723815,1.1873832911054545,0.2234450639217594,0.7987507849887652,0.9209543327173436,1.0323931246593578,1.3202454522029905,1.4746342036715925,1.6749065021369185,2022-03-21
2020-07-10,R,NA,estimate based on partial data,1.3178166673732816,1.3420582576603406,0.24602154195500253,0.9314975521490942,1.0525698148499023,1.1754735420919928,1.4767956076342188,1.6523731677240867,1.8937465312920958,2022-03-28
2020-07-11,R,NA,estimate based on partial data,1.4543424179715423,1.4877611757568494,0.27047150291245237,1.0454738706983235,1.1826453260433285,1.3048219425434116,1.6368131405192257,1.8231718665158034,2.1257067981209348,2022-03-30
2020-07-12,R,NA,estimate based on partial data,1.544113102563344,1.580410074604912,0.2720691550636852,1.1347387841316146,1.2736116533108517,1.3937367028366134,1.737616288608114,1.9334988216058744,2.206901535687595,2022-04-11
2020-07-13,R,NA,estimate based on partial data,1.5714845337388121,1.6012757801739614,0.268305636448692,1.1467535735362837,1.290556517363645,1.4197988469215088,1.7553478640912374,1.9457064689002868,2.20768502973069,2022-04-18
2020-07-14,R,NA,estimate based on partial data,1.5862048349064262,1.5979046942288566,0.2545559366790646,1.11598878313966,1.2945064087779543,1.42779855015688,1.7518920775885176,1.920896171007012,2.1353745650426927,2022-04-22
2020-07-15,R,NA,estimate based on partial data,1.6438361908377135,1.658562719713847,0.2585150467084608,1.1876265097712124,1.3446207210956935,1.4864051903250755,1.8136534804304127,1.9890509523281976,2.210314956642726,2022-05-02
2020-07-16,R,NA,estimate based on partial data,1.764035210421243,1.7863250869641047,0.28352610675311357,1.2917359592988482,1.45217226565338,1.5927759632397305,1.9506509806130565,2.153156337872239,2.418110363808495,2022-05-09
2020-07-17,R,NA,estimate based on partial data,1.8688112695315466,1.8994455003488462,0.3450780843978863,1.3125079061721996,1.4912992336285198,1.661777700279003,2.1003143966624567,2.3433450339975788,2.6861099490845506,2022-05-16
2020-07-18,R,NA,estimate based on partial data,1.910174031143469,1.9671593309344113,0.4630860341189801,1.2072389409041429,1.4385682985743211,1.6530622624916205,2.21622164084285,2.5733238746956526,3.040554896814175,2022-05-22
