date,variable,strat,type,median,mean,sd,lower_95,lower_80,lower_50,upper_50,upper_80,upper_95,real_date
2020-07-04,R,NA,estimate based on partial data,0.7332693539447452,0.7418491894217971,0.14371376806872607,0.47684735905515174,0.5693828402615224,0.6443409699040565,0.8291756378342552,0.9266274265273482,1.0430331260322776,2022-02-07
2020-07-05,R,NA,estimate based on partial data,0.7287592194902783,0.7348736729802389,0.15782961761264364,0.4520134937935353,0.5380362941064801,0.6257251622444266,0.8343750482667687,0.9396466187066325,1.0580736750054966,2022-02-14
2020-07-06,R,NA,estimate based on partial data,0.7501821392217807,0.7577674608026828,0.16035089300216937,0.4627704244328423,0.5562992106015084,0.6498387018868269,0.8576618983793162,0.9674033219291344,1.097752822205768,2022-02-17
2020-07-07,R,NA,estimate based on partial data,0.7790147371680035,0.7870878892231068,0.1632885957047471,0.4876766993104945,0.585265197999829,0.676002090202373,0.8899348160904111,0.9990871687419893,1.126609440237627,2022-02-28
2020-07-08,R,NA,estimate based on partial data,0.8194537412159276,0.8261547675314267,0.16818374953186319,0.513111569498387,0.6155444824442939,0.7109679838118553,0.9320462206780004,1.0479803749979626,1.170653817283283,2022-03-04
2020-07-09,R,NA,estimate based on partial data,0.8985312248278456,0.9029497260923081,0.17363537703589027,0.5730578882213714,0.6849305487983033,0.7857625851334531,1.0121234031979391,1.1270722247003626,1.26414140914123,2022-03-14
2020-07-10,R,NA,estimate based on partial data,1.0276025503370354,1.0359350973289074,0.1798753347039951,0.6958410066738879,0.8141578362909044,0.9168028921345246,1.146130945260259,1.2672898880759582,1.4159526510409368,2022-03-21
2020-07-11,R,NA,estimate based on partial data,1.2123584090985116,1.22862287243997,0.20598065922220093,0.879910851853376,0.9818940490430066,1.090996383531321,1.348281133213741,1.4868284679823316,1.6887266948553823,2022-03-28
2020-07-12,R,NA,estimate based on partial data,1.4000327790937253,1.428536552177649,0.24508584452168647,1.0245563404675173,1.1464083012909896,1.2662586169802448,1.5642643540495471,1.7422123863212209,1.98942931412787,2022-04-04
2020-07-13,R,NA,estimate based on partial data,1.5440958423273519,1.5722045502988955,0.2691517414009825,1.1338691603635056,1.2685642950388705,1.3901986187683892,1.7230762918072302,1.9119912132882955,2.1918070298525754,2022-04-11
2020-07-14,R,NA,estimate based on partial data,1.676216757654279,1.7110590846972444,0.28856892448333893,1.2316393903476524,1.3856797496478879,1.513142788199742,1.8732771209712826,2.081886411379265,2.3430219068892058,2022-04-18
2020-07-15,R,NA,estimate based on partial data,1.8477261976449406,1.8847555663352171,0.3271649728767456,1.358069606590131,1.504095790663776,1.6598262845144653,2.0685416151988427,2.3162400418404334,2.65110089879021,2022-04-25
2020-07-16,R,NA,estimate based on partial data,1.9792140447150603,2.022629877171999,0.3674873933563112,1.4210652596738362,1.5945761683957225,1.765786767463146,2.2346349635220917,2.5042252498960753,2.871248724984142,2022-05-02
2020-07-17,R,NA,estimate based on partial data,1.984736854911968,2.0238121321644176,0.37557519183488675,1.4020701504304383,1.5780247455620637,1.7585399977169205,2.2534617249773232,2.526870921959559,2.8238419070909986,2022-05-09
2020-07-18,R,NA,estimate based on partial data,1.8840794593251708,1.9341155877204201,0.42707430248240263,1.250359046647351,1.4428610027844375,1.6364142341377579,2.175141300407158,2.4777947388621024,2.9137192907509206,2022-05-16
2020-07-19,R,NA,estimate based on partial data,1.8192979701598977,1.88717964526104,0.5204955046655461,1.0595751466012377,1.3129846228090905,1.5327424375215868,2.160623517759312,2.535407252302265,3.098346416360675,2022-05-23
