iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38]
14,1,4.024983149414995,2.1833614226900013,2.480166597816046,4.34180622506014,3.8132507195311436,2.1273149145988026,2.926925340336898,4.466406511444588,1.845830739355232,3.047970613467411,2.1586531116686647,3.6792188505185606,2.8794878411128293,3.5134463094465764,3.314539667850413,1.7653451671769718,4.0886696103327465,3.3544879873915354,3.9727074623736733,4.670460790744395,5.050068377320655,4.496773289152,5.221463024368936,3.109190155315311,3.3616929587608024,4.572351844961022,3.5585299458189197,6.317765506389828,5.017145733012894,4.077963363563975,5.014063322063398,3.774509220866328,5.269914370688968,5.428177127091261,3.3276815721058144,3.9536943713499615,4.538748591110152,6.387792002376014
15,1,2.2233920472102393,1.980513571292026,1.599717714497627,2.1344255656942908,4.510892951509126,4.046905085548844,4.051681860973662,2.7437942799725397,3.5447364572308606,5.972729726833753,1.871815300726992,4.08171045915317,3.1828043013579315,3.4579350823615167,4.1462023923091555,4.668960691361314,2.1664455780147938,3.208696583713486,3.9994864487547126,3.9990907762606445,4.7251186730570085,3.517209190971895,3.320920562068568,5.347933554998731,3.8113533612513475,4.78202950326071,4.185282627517787,2.8190494856840056,4.895179834431945,7.749238606356759,5.547028449382617,6.0960479686103755,6.443723993234372,7.102254938666942,6.397724969631783,3.6636136413412337,6.09589207417376,3.970436338996131
16,1,5.534385667077222,1.8374444748270682,4.391070076537209,4.799306849195818,2.7512103818476463,3.012120739910231,3.620839641759787,2.9215375748238652,2.8633364623089177,5.90709122570901,3.9585105229876096,2.504377256088893,3.235711590241436,5.837483757635665,-0.0055738145852805955,4.267750276237983,2.7702936000336553,2.045741635904448,6.92565540128545,5.135840851480048,5.416963949499398,4.919783925010782,1.8382876774146168,6.027320384013703,3.547061021805552,5.229478813901883,3.195074715367676,5.005147760712166,6.908569213418861,3.0406801722435337,4.361050685841649,3.4845049412206626,4.716080255029681,6.280910150746065,6.494298177976175,4.639930208380336,6.372271722034967,5.4626084472802745
17,1,-2.3451549205798177,4.382711309574062,2.1533122411157386,2.090329771023653,1.0300068837360505,1.635420757270303,4.344228838025243,3.531041027811712,3.5765069961868377,3.3039383610688757,2.849789543721331,3.121575259248946,2.8625353638423783,2.5448736147446587,2.390471663783466,4.081813525600302,3.826648766572416,3.816968092148656,4.731018955123347,4.59374278593734,2.58104734619574,5.896209006256179,4.415723815775727,3.1286398887597935,6.21495967208109,3.587608820497043,4.62043117444179,4.079567600918127,4.504211935182589,4.399487023633407,5.11012635529136,6.197424385603713,5.572746329376456,3.896643278769404,5.8342183269202135,4.529683749107379,4.1530032757594695,3.979946824822987
18,1,3.118820869496908,5.476691949475036,4.922221283391021,3.5621168369519567,4.544934458297737,0.8210021876879601,2.799906035566591,2.068262253006284,1.8441973047333817,3.4621287186121057,1.2826106781914661,4.675329410995316,2.2522845901807518,2.177442931548531,4.9252250334789105,2.9549840403088026,3.0497637939405786,3.5632507444578376,3.648128227338438,2.833172494786039,4.673102208265184,2.8317288712347635,5.926100291179378,5.15783926247069,3.0267547929867864,4.42581368045118,6.240900636298646,6.270619057622518,3.3067728303998543,4.915908300377942,3.625303220121303,6.4586933747524755,4.612968170287082,6.264690762946979,6.646239460624873,6.293395471973279,5.558550881538253,5.6410234947579285
19,1,3.194846633585553,4.2282381042086294,2.611515669876846,3.5418903853483417,3.444318263976619,5.294813296079546,2.5798092276233238,2.1920188384609824,4.3359538073149055,4.0971186636540535,3.0607127488766803,3.4058254642807104,3.0762142205032954,3.0555410928147153,3.8968944298237007,3.400063163761493,2.7472724995141666,2.0507529540792078,1.616865572050378,1.4212004064732713,2.4441387316788674,6.4419633408333015,4.052287112603911,5.2729991246970505,4.646886689996816,1.7087280027382785,5.937834528408294,5.838737871233509,4.478846987248095,5.60358890636208,4.359837818233801,3.955730275352309,5.650399251087312,5.072544437641055,5.481433274595961,3.931120626004437,5.240689164614217,4.584354970854011
20,1,3.9035340455857783,3.757358344611399,3.467994172857258,2.965567635735965,2.545118437064319,3.2333015741743885,3.8771228744383426,2.422611497722827,1.896615761809415,1.8435895835492777,3.8536327547702984,4.514832006612657,1.663386416023896,2.9962089912465686,3.6054854262774065,3.914687308398483,3.9420085990006384,4.173612722657723,4.9617544479512175,5.77530239243198,3.6654734210062947,2.252994615166392,3.4620784532085236,3.413393729223131,6.748175507391303,4.63375062491232,3.2565865480221565,5.009469394354661,4.0482246107110385,5.2837702502136,6.097635588663688,6.689053578510027,3.3898001680661007,4.928539679042583,4.665270948438088,5.373975935992117,5.248144867080806,4.038655585530856
21,1,1.5049389183822408,0.4806920265049902,2.186847698401065,1.4623891034608618,-0.586413237447064,1.1273550086129471,4.97461370171965,4.915711552301342,4.130266713861291,3.411943102130596,3.862442652839199,3.5207825220344473,4.276797257499175,0.6653233817830072,5.254798704235045,5.061694538523178,3.5008506543139246,3.5781729924529206,4.834495537006292,1.8738260980071941,3.2900229805670493,3.662532615326198,4.189311069954125,4.920326088115443,5.456227686674732,3.798700909640404,5.407291543599363,4.910490568941559,3.9389819372545762,7.195082019070996,3.769689354722982,1.8884948768659588,5.820402224183818,1.823057426672262,4.9370691153668,5.6468894255048205,4.413653752181793,4.343779765341621
22,1,4.484048327845886,1.816893648847132,0.6173591592930628,0.12543722879565067,0.7646092361807175,-0.04963827853277543,1.8544681825531573,3.199256783030234,1.5248014799073326,2.2893684197943815,6.352494159981149,2.63418691886933,0.9662988404675433,3.970939480748767,3.6354004281144863,1.249555927705718,5.076923063478524,7.183172982894355,6.702310731135723,2.622365670661946,3.034102385171323,2.5737153071482433,2.8175833482666386,3.544727777998174,4.601622236192384,5.76308329719295,6.7688228446728935,3.704834183735191,2.9563432394097244,5.377223910970367,5.877040942921436,3.4986624766752463,4.0355961944514345,2.2244310548043367,5.8158986222174835,3.418595566464951,5.109540795221007,4.096363815514649
23,1,2.1877281315732966,2.2515288470141543,1.9664563056696078,2.94703645038342,1.4626907075774818,3.0559989021821417,4.092851974705134,2.4769642705935886,4.6252415631686405,2.244887088761348,0.9289819206710581,1.5699839045196986,4.334047513782472,4.396735503405208,4.602888603545354,1.444670980384405,2.8489309879878424,3.365679437437117,4.511607077261119,4.677256336136317,3.0315583112382143,3.173084036517822,3.040457175315397,2.845444597235817,4.977344141655765,4.079611793625417,4.776832320744649,2.2301033327503856,2.915756549820687,2.580481537518102,4.1710173928613115,5.195625018818878,6.536813512372285,4.560721607501392,5.561848676860929,3.5645190911901117,4.804534665682994,6.490807302456554
24,1,2.500401357400167,1.6035426940784043,1.9610325782599944,0.08587975543950509,2.5927423783801955,1.859770726558588,4.010677568259389,1.8592079800730505,3.4720838598831003,0.41364805600650406,2.654197954380505,5.067550222461562,3.4681368461297084,1.567699107835815,1.8443009450665093,3.152657199584712,4.399121006199804,3.30445716733343,3.76419050567615,4.078663874008627,3.7016944056389787,3.210763633494116,4.939735853256962,2.897835693247693,6.212596787047501,2.9305022467031807,6.479255179840682,2.819225286352002,5.021699589363488,5.102317247355238,4.641706454719208,3.4144762713764907,2.5978398962151976,5.967766623263497,5.232630405504053,3.5137547825564566,4.898135893064921,6.975663671077006
25,1,-0.02223971520258476,4.595853453078771,3.058431720412007,2.195871817008247,-0.4209926272178894,3.952434415493834,0.319997188698783,0.9588538721823019,5.298087568643555,1.3371891726412486,1.447130578307165,1.100905454922116,1.347016642354544,0.7581031688539739,2.2768111180701736,5.268084262231796,1.38927277789287,2.523776817505061,2.2079531233864977,6.320210245589624,3.95002768908,3.258324934709871,3.9357257981750102,1.9961492018280842,4.712788110647507,2.8898102643302623,4.424746642733476,5.617332482223042,3.029286775901103,4.670182933435397,7.027415856321702,5.276163676229992,2.7813074490909213,1.7657289867896147,4.91000957848073,6.2357907909889265,5.790596132206875,5.721457200389278
26,1,3.229502623909296,3.328658561159249,3.229693632868208,5.330792887198727,2.35921900207537,5.149164794614859,3.5322394498749987,4.50110437183845,4.595134900945959,3.5039916494349197,4.931231619627883,0.6534172376085948,4.832033989395126,4.650936630800903,3.6682008490948266,5.553587643759708,3.4785408777220157,3.23365429265249,5.345390913185944,4.488104110109782,3.7081701637307845,5.125995588683082,5.029681072749635,2.84956935642796,4.817144658169049,4.067774018569681,5.554934066447748,4.868104963912212,5.579805071153511,6.565632937609013,4.874660972997082,5.46003422939572,4.363714147970821,6.383890996575835,5.727047908445015,3.921129581993713,4.802798649478391,5.438545416118508
27,1,2.5028912711617357,3.2873907206882107,4.117769176216977,1.4513097872722818,3.441258421604807,1.3101234391753203,3.7803766046485254,2.6239579596858076,1.7315551455288403,0.8694875537104371,2.232364825410033,2.344686420073944,2.9300295492158233,2.2208077484265503,5.81139390763185,4.001202330118104,5.468501012255391,4.290762684995873,5.247819830008062,5.844517759840885,6.578266576765699,2.764477486469166,1.9531878552617796,4.895987674425891,5.599429680164036,3.983166186036388,7.1145767631910815,4.993726084129137,3.6258864065587417,6.609452571943582,6.398323400809567,6.1764983947472,6.10200017670554,4.379180115907134,5.204361209011818,2.6699977113128055,6.416892382561831,6.8518498441405296
28,1,2.4263130977553047,3.928896108659685,2.663436596921546,2.716217687652824,2.417725676967299,1.9911704971481523,2.4185612784596286,3.3229750913470486,1.927723715528826,1.2531219217051506,4.311097607086482,3.7628106779052337,2.7944252602662374,2.78654809102463,4.353489863814353,2.95797941543115,4.834519205369715,3.528497845172421,4.4026041712775585,2.1987112304123637,3.780270100410984,2.3641815460415447,5.227673427702676,4.0525311374293445,4.956829512355471,3.424503787360407,7.050158443535793,3.923230740799708,3.5158898199287214,5.811015323291728,5.032589679177211,5.544470169509134,4.711843912931574,4.448931132227217,6.553436554784245,5.984099231675483,5.582132771325812,4.614252351971527
29,1,3.996247285912338,2.0249323883585073,3.2699386334496334,4.465496349630478,4.391214284782823,5.156684825784631,2.759639807803505,4.173465147353324,2.9585106272440913,3.76902065912187,2.7348956892443086,3.0051188345180972,4.902405870544384,1.9676154226327642,3.470450888883726,3.975138561027914,1.6891114826507438,5.724403460750534,4.179870186633622,4.196511156107027,4.5037729351951326,4.500390030257113,3.919996716839236,3.4289533675207435,2.742388980234466,2.712661241849171,3.98921599089927,6.553531705688293,5.374128251997211,5.522931168986317,4.942471195574391,4.679545724357044,4.9759706884260195,4.656609270199236,4.715926111336493,4.630372219072166,3.8657803895116643,5.069177584928617
30,1,4.234151694903317,1.5652936430645616,2.83691585701811,2.387700215984735,3.5638326936980613,2.4732553825974444,1.2165645667598795,2.295106807706502,4.274906551304362,3.559635220031133,2.9374201109202005,3.979162414524827,3.849457484526697,3.497522163439063,3.8426283136328143,3.983831856687283,2.4338820126187084,5.560498433438537,3.4206089744031356,4.0135635678751935,5.253722514399626,3.555902674658239,4.778364781212629,5.380562819594247,4.476485440289,6.741571327549377,5.219716291895996,3.650846537720155,6.429988461455022,4.093399840621288,3.8751257996514545,6.226218008837413,4.9111008526068405,5.359971384560687,4.378152671771697,3.5471874931909113,6.15616190635242,3.040144821723148
31,1,1.5934691957825013,1.9233031039393207,3.579767721524327,2.4614615105017013,2.035672042653813,1.2762526658096396,3.2376096059300816,5.910068460456711,2.4224224632124067,2.827240582590265,3.4356411442554373,3.2470555744726517,3.745305343440776,3.0905546083190645,1.546004640991935,3.4903323897880787,4.321940782293105,3.609139161616058,5.231795927739873,2.9658356317077605,3.703753601295624,4.572785694599046,4.44805052913135,3.8638527186803593,3.4215069444911737,5.367788154834889,2.6033950133146533,4.711448267098063,6.529673656631016,3.3930774318717316,4.231120233577155,6.381998163676478,5.1054399939041675,6.4644137128309165,6.3492538254269695,5.239358636739209,5.232744918956267,5.220643754624396
32,1,4.714151548957802,3.1557176066777406,1.1735265841109566,2.4535121290968736,4.567864289991773,2.881869389390868,3.298438088762335,2.3140234288184467,3.55058570778677,2.6448447720485917,1.3815362575532164,3.4149048688288643,4.849850895479255,2.999862302344428,4.288604197463436,3.300383774858585,2.3518428994334504,4.877540772333332,1.9809143322976628,2.6652369752873306,3.5084338972278672,4.570497940362517,3.1722435547758914,4.634388826266414,4.017256903965241,4.742414484442235,3.847657206966361,5.627005871890365,4.761242133770098,4.011289542355462,6.336410926634946,8.283340658591749,3.6206578570933297,4.190646266273688,7.151300632505611,4.6632542897099105,5.726789291547963,2.1229999461932105
33,1,1.317840511123101,0.7182598083115779,3.1376449131764086,0.6619461929936326,2.49377935068315,1.897651498575806,3.897092150090763,2.0204140825784753,4.230258611217857,4.314894495296412,1.2272666100278784,1.4447372072266627,2.178111665779711,4.394082794890523,3.628166460952283,3.9575211425537837,5.438615743062223,3.726692638474589,3.4838772816127346,3.5273675182800424,2.9715716369736143,3.410365010969741,5.064596448265926,6.719359092382651,2.7619084976364308,4.152771251261968,7.068438881021261,5.091931300637848,6.14543270847602,7.467021733656408,3.979061915171885,4.327869147087392,6.750853081568545,6.191950779564859,6.878412116946233,4.868094270511339,4.246974250939154,5.52429792495402
34,1,1.2143047264139422,5.741697137966227,3.898844354957808,0.5919654218873139,2.8335760962731613,4.668499370246253,2.3003158997053887,5.754522691091517,2.3322627493094026,3.3629386557993204,3.5548384724743407,4.4311667788598275,3.1032407454999995,4.266708579139357,3.9707900436571233,4.586051013627594,4.454771885503297,3.4543451341717324,3.012953409091355,4.759978481914371,1.4402461599098038,5.706932392972057,3.7395028847503133,3.2890184671794604,6.208949210083773,4.796358058087423,4.322785803375069,4.609225502506368,5.887890049626522,5.438250775114699,4.775120916024081,6.38169340004736,3.5976134959260127,5.369968079160893,2.97241393942275,5.222677662790758,6.276967996636379,4.897442824182448
35,1,4.6957114250341245,5.510738334168796,5.608617212747225,4.540038583659185,5.049392999488904,3.4707481773755644,3.1043811138552893,3.8396942058311128,5.961557535314156,4.533799228877331,2.453336301872935,2.9700717851497234,3.2199887164925247,1.7635244996180524,5.03334561246559,2.689022110427735,0.8308510843150698,4.901111394617214,3.236255253576484,5.856158233883872,4.044225639232313,3.511689717154902,4.737369817898881,5.727213492439933,4.759517649467025,2.6549400422596867,3.347345942591897,3.988048448569324,1.252637239112705,7.019036359836137,6.694336159108454,7.689502980314249,6.496918532665004,5.780789699807941,7.081437509969207,2.942595036947611,4.500843826177923,5.5665360109379645
36,1,7.231190311619537,4.011451054137049,4.649747595563361,3.1042219007971106,5.244091048047138,3.213302173168334,2.6727947256984557,2.8690866610980907,6.644980941926598,5.930312848266315,5.557200511155761,6.2624063873486255,5.875927973934031,3.637882789040551,3.502275975807757,3.057050481119276,4.603938694125293,6.876905210179355,1.7612359291564204,3.6784837492346303,2.015466136996794,4.181008563992665,4.541299608978132,4.0842586588144085,4.257852969184812,3.1454824806525434,6.503582510803193,6.390409854309245,6.047639743625588,7.151709466661345,5.101328718943982,5.2199294915492125,3.9801281026062574,5.267068643399426,3.713550701130999,5.971332680576941,5.654869577838243,5.2316930699744315
37,1,3.773540111105216,3.763515105160287,4.728678128615974,2.5480880920267794,3.9729579367057117,4.103028562748739,6.506501538324528,1.4655373818466746,1.7623180590544671,3.4427343324476642,6.694341281089078,3.2420070699935795,2.7989444739658564,3.613890410540964,4.871959358403037,5.498058495425031,4.698375950989872,3.024588105132541,2.625868594505566,1.6415637751393857,2.7127668350331553,5.025431124917348,2.8896394401856758,4.058764587434772,5.309135373572009,7.142293102532271,4.295292702068384,1.5074049329546664,6.31990354968947,3.9851813593351864,7.3367700052106635,2.1212724421761826,7.908714064165895,6.783613280514389,3.1268587218366255,5.290278710602528,6.371271316359751,6.592610733441919
38,1,2.98126610074961,3.5889331944568137,4.316300440036257,2.380452309409488,2.924845715146303,4.426287213771411,0.6905496673375564,3.0168932646191076,3.21593867078453,3.3430408658753104,3.6721842350571507,3.6093941965854643,4.705571112520891,1.9712175539507255,5.078775297931237,3.8676723856456556,4.317599487076318,4.592680252370254,3.935996821530878,3.85554254657761,5.725475467821604,4.527648264856578,4.407127315077511,2.3202053353062975,4.168051367010954,5.878992765763062,6.294978135307495,5.068244851088478,6.0226506456083175,4.048342185241712,5.095210603778603,5.6277172447115715,4.638427447615024,3.8529907601673252,5.584684679829187,4.048429187831313,5.638235350309886,5.043356819383203
39,1,6.300261462695806,4.662536275190662,3.2748191717389292,3.8258049630291224,2.2898572111787647,4.063810427083429,4.332816556349169,3.5110828345439744,2.72582514772008,3.26138410110109,4.5621079451243185,2.4687771243886205,1.3374333266522815,2.586885197886733,4.250984771647377,3.530384951435451,3.6097730180155643,4.4983356665721095,1.2792792201675047,4.981587448305798,4.880254429637164,6.576782592105596,5.906891234561287,5.649453388831645,3.0890104456707297,5.241329109830138,4.776840065447976,5.567492872055597,3.772320742310428,3.5580992873450796,5.204558021015544,8.384507731545828,5.702587734547217,4.919614310121215,3.8175941012598593,6.9396305114086285,5.344828947495849,4.556423583515388
40,1,4.93913509964448,4.662774201193437,0.691661689987655,4.919870621831156,4.297882123035994,4.22563822402207,5.280911763331056,2.5087453741619434,2.707163602016322,4.119260008401438,4.111722001035573,4.231251081569979,3.7951012432248663,4.953737494010012,2.6963060026050494,6.300808471879116,3.502458317182089,3.286395518343335,4.860633839989592,6.417641051510414,5.247341403312408,5.747137549500224,2.7392860527681155,3.9434746868676913,5.030161345169036,4.994302081672031,4.8589818328358465,6.536977822746832,3.700584255029541,6.237590422247137,3.253346002037036,2.0005410421614007,5.080325937401935,4.6182678601116205,7.817626069320592,4.4652046738668085,7.2487560735158585,5.2901968311488465
41,1,1.8528071045695194,2.1605508166726315,0.5725131951999114,4.298790882404827,2.5166596693407675,2.3236929767649297,1.128447650965396,3.1273918209356126,3.5012824875368453,1.6277808997343215,0.43829585075096533,-0.1722520077179377,5.560839754974287,2.6926326748169758,2.1864526888343985,-1.1142508388110814,1.2246000419166103,6.3471344800623575,6.384107105362663,5.230435310139171,3.475602434896154,4.31922425502151,3.545246166145635,3.805272093640572,4.494371422723909,2.606495363111461,5.263212529926539,5.748566081647676,2.639413609434199,3.8939974251806606,5.201844687999913,7.940176829810764,6.879736290148579,4.1298455009703465,4.87036893505017,4.324416587162289,6.119114236981816,4.566658853609957
