new_time,name,value,.lower,.upper,.width,.point,.interval
85,log_copies,4.552763015360016,3.6941085959989275,5.399088393842226,0.5,median,qi
87,log_copies,4.7304901533554755,3.8668728166821578,5.59427896099818,0.5,median,qi
90,log_copies,4.7450307131417695,3.8756308624518216,5.635710731433997,0.5,median,qi
92,log_copies,4.7543861142636565,3.927634236535242,5.536167944774354,0.5,median,qi
94,log_copies,4.7680404558665614,3.996477734689089,5.609219778435394,0.5,median,qi
97,log_copies,5.021730871415285,4.070220836578801,5.787486134386277,0.5,median,qi
99,log_copies,4.985280580675605,4.168504753195012,5.759473910329914,0.5,median,qi
101,log_copies,4.951952288859641,4.095515801234866,5.800470879880393,0.5,median,qi
104,log_copies,5.049365426870131,4.173618706986177,5.831715350855929,0.5,median,qi
106,log_copies,5.003450283147763,4.099845689245928,5.796839919872225,0.5,median,qi
108,log_copies,5.020664664988468,4.160574986816059,5.956034128378132,0.5,median,qi
111,log_copies,5.130384755638262,4.246726923854357,5.978742377898744,0.5,median,qi
1,log_copies,3.4998406238949062,1.8292182130880887,5.245177455824841,0.8,median,qi
6,log_copies,3.3661683663816593,1.735759894697719,4.942808448995245,0.8,median,qi
8,log_copies,3.2229635590164554,1.5574112465930137,4.800960356341227,0.8,median,qi
10,log_copies,3.083888841881231,1.4570042627855364,4.669723479977325,0.8,median,qi
15,log_copies,3.0107955595864757,1.36664790322353,4.627548312777825,0.8,median,qi
17,log_copies,2.9845914762759937,1.4871892083898115,4.460478338955799,0.8,median,qi
22,log_copies,3.233800742834037,1.5420841226147728,4.878041461907864,0.8,median,qi
24,log_copies,3.1517582630236447,1.4266287956924448,4.863844497095155,0.8,median,qi
27,log_copies,3.1154118860316347,1.5560753907303715,4.764777637016968,0.8,median,qi
29,log_copies,3.2454633501765238,1.627854376893429,4.708653008520018,0.8,median,qi
31,log_copies,3.1143737841642642,1.5503068081088835,4.820930453241272,0.8,median,qi
34,log_copies,3.2715333469426846,1.5741861565020363,4.853604121568555,0.8,median,qi
36,log_copies,3.2717460253947177,1.4831472743771894,4.852799442234406,0.8,median,qi
