new_time,name,value,.lower,.upper,.width,.point,.interval
101,log_copies,4.942775392228993,4.099622500276609,5.7668512132769925,0.5,median,qi
104,log_copies,5.061840136750167,4.216231896949948,5.858122403241558,0.5,median,qi
106,log_copies,4.980603809413138,4.177945979415035,5.817965998772445,0.5,median,qi
108,log_copies,5.030879381416481,4.194146414056123,5.8465299879418415,0.5,median,qi
111,log_copies,5.114411690239488,4.311726059996522,5.894309093147398,0.5,median,qi
1,log_copies,2.9419406252072218,1.2680079679896963,4.571726864280884,0.8,median,qi
6,log_copies,2.8901729598244272,1.3439642791133315,4.526546105838963,0.8,median,qi
8,log_copies,2.852234610849482,1.2526056720660532,4.512082566279831,0.8,median,qi
10,log_copies,2.8236776057948387,1.1499950705070177,4.391021043438263,0.8,median,qi
15,log_copies,2.882776769695174,1.3921287705750587,4.422110365863659,0.8,median,qi
17,log_copies,2.9215660378491592,1.3650406570316143,4.409587946280091,0.8,median,qi
22,log_copies,3.207077242127028,1.6485692489612265,4.7480570331104,0.8,median,qi
24,log_copies,3.165722655919577,1.5797439040216945,4.781172089210094,0.8,median,qi
27,log_copies,3.20244171354027,1.7054062962800027,4.810072455490366,0.8,median,qi
29,log_copies,3.2962001545414896,1.7953442164982456,4.8119090963307665,0.8,median,qi
31,log_copies,3.1765447380948753,1.5744826142659596,4.722424845758102,0.8,median,qi
34,log_copies,3.3894563321936757,1.7536561546003364,4.847895888036243,0.8,median,qi
36,log_copies,3.3767058540360164,1.738179333568545,4.939220785523249,0.8,median,qi
41,log_copies,3.491455522023546,2.0064966585989534,4.976738815731875,0.8,median,qi
48,log_copies,3.7230342443568594,2.192671722740228,5.1916343003060454,0.8,median,qi
50,log_copies,3.6315065257940526,2.189554998303451,5.11620094193377,0.8,median,qi
55,log_copies,3.8027948408926,2.207810211875307,5.381860215276094,0.8,median,qi
57,log_copies,3.955755067605349,2.445277762933212,5.444499269727924,0.8,median,qi
59,log_copies,3.9303356679379835,2.351004606087715,5.447646467448584,0.8,median,qi
62,log_copies,3.993161996724689,2.3431599071332787,5.540324317084956,0.8,median,qi
64,log_copies,4.036848509135396,2.5233299353914096,5.6239298097029184,0.8,median,qi
69,log_copies,4.157612660268809,2.5535872215019646,5.822304297076467,0.8,median,qi
71,log_copies,4.214501653100336,2.689547017981749,5.747001835875243,0.8,median,qi
78,log_copies,4.458267875298273,2.8093405115059893,6.020640041954847,0.8,median,qi
80,log_copies,4.53718100693668,3.0517825614895537,6.0583043647182295,0.8,median,qi
83,log_copies,4.572615291038588,3.006506405507395,6.080733632817212,0.8,median,qi
85,log_copies,4.6190262792139904,3.036681776398472,6.16346508916874,0.8,median,qi
87,log_copies,4.767726053769972,3.194111452695861,6.294532481610272,0.8,median,qi
90,log_copies,4.747404921443735,3.2273341449153268,6.422830094521176,0.8,median,qi
92,log_copies,4.755857810619544,3.3048054501516306,6.2737765580046085,0.8,median,qi
