new_time,name,value,.lower,.upper,.width,.point,.interval
1,log_copies,3.0423342440872183,2.018829486388202,4.092397162600048,0.5,median,qi
6,log_copies,2.9250716653093547,1.9874855608020803,3.9495041976052514,0.5,median,qi
8,log_copies,2.730977511805956,1.7200958629134593,3.7786320796663704,0.5,median,qi
10,log_copies,2.6250250463873037,1.5539458485545445,3.612255652608976,0.5,median,qi
15,log_copies,2.556247621657576,1.5364076640198019,3.543297521271136,0.5,median,qi
17,log_copies,2.57593106631915,1.5758401732254317,3.5936900069975963,0.5,median,qi
22,log_copies,2.836482083793614,1.8811590259955249,3.8320834224939,0.5,median,qi
27,log_copies,3.048627384060318,2.041365821365318,4.11586851140834,0.5,median,qi
29,log_copies,3.2041936757404352,2.204120221169842,4.174314722998555,0.5,median,qi
31,log_copies,3.3477315382192754,2.3308100678963046,4.299782200938844,0.5,median,qi
41,log_copies,3.3938932298434086,2.3798436509843834,4.377197250435794,0.5,median,qi
57,log_copies,3.8010131383726224,2.713431149319279,4.752753122002148,0.5,median,qi
64,log_copies,3.9926275433739136,3.024901589717309,4.951937647420586,0.5,median,qi
80,log_copies,4.543118543602494,3.5513211584564375,5.521616333993584,0.5,median,qi
83,log_copies,4.523061737553681,3.6186783539947553,5.53612388229476,0.5,median,qi
85,log_copies,4.780617212142751,3.8111113964368375,5.7612909777042285,0.5,median,qi
87,log_copies,4.839235205568288,3.8343959596259687,5.815551013313019,0.5,median,qi
90,log_copies,4.8539985159460475,3.867731478252312,5.819797682090266,0.5,median,qi
92,log_copies,5.009503646982724,4.031693761650307,6.002950100876241,0.5,median,qi
94,log_copies,5.09164964712004,4.08419723165421,6.060688771310842,0.5,median,qi
97,log_copies,5.249693133379431,4.174533553756125,6.20446237940258,0.5,median,qi
101,log_copies,5.3141752286695985,4.309738583960982,6.2506510497442225,0.5,median,qi
106,log_copies,5.329544214875444,4.359636728264899,6.333911373141612,0.5,median,qi
108,log_copies,5.372762869611545,4.405865067987326,6.367635136879693,0.5,median,qi
111,log_copies,5.377592120992168,4.40039799844995,6.423634594101693,0.5,median,qi
1,log_copies,3.0423342440872183,1.131916852813538,5.038391287140211,0.8,median,qi
6,log_copies,2.9250716653093547,1.0343884379732378,4.881348041130801,0.8,median,qi
8,log_copies,2.730977511805956,0.8203204460978673,4.646493069823183,0.8,median,qi
10,log_copies,2.6250250463873037,0.6936603214313202,4.4389408229774086,0.8,median,qi
15,log_copies,2.556247621657576,0.6234635920982062,4.457861323816362,0.8,median,qi
17,log_copies,2.57593106631915,0.6968309613287269,4.524680963145475,0.8,median,qi
22,log_copies,2.836482083793614,0.9500888873555245,4.771559465896174,0.8,median,qi
27,log_copies,3.048627384060318,1.1113888445568785,4.950171940869426,0.8,median,qi
29,log_copies,3.2041936757404352,1.2829750394545965,5.087559801423576,0.8,median,qi
31,log_copies,3.3477315382192754,1.4128832297839964,5.23413068192618,0.8,median,qi
41,log_copies,3.3938932298434086,1.4677631137132814,5.277232830825326,0.8,median,qi
57,log_copies,3.8010131383726224,1.8290232854079822,5.7110469362910345,0.8,median,qi
64,log_copies,3.9926275433739136,2.0897602943872404,5.845340605661403,0.8,median,qi
80,log_copies,4.543118543602494,2.6546666479266032,6.439361727532393,0.8,median,qi
83,log_copies,4.523061737553681,2.679844452454245,6.462125973764311,0.8,median,qi
85,log_copies,4.780617212142751,2.767992076126962,6.673416329387329,0.8,median,qi
87,log_copies,4.839235205568288,2.8506148607930446,6.73891505741933,0.8,median,qi
90,log_copies,4.8539985159460475,3.0520808190790962,6.69376788187704,0.8,median,qi
92,log_copies,5.009503646982724,3.1011673901143353,6.864775095185233,0.8,median,qi
94,log_copies,5.09164964712004,3.209050934434147,6.954903274124332,0.8,median,qi
97,log_copies,5.249693133379431,3.247827506121261,7.130420460506077,0.8,median,qi
101,log_copies,5.3141752286695985,3.4718614903820564,7.133832030496176,0.8,median,qi
106,log_copies,5.329544214875444,3.4582348368677294,7.165717515079777,0.8,median,qi
108,log_copies,5.372762869611545,3.46764183986196,7.24333881094582,0.8,median,qi
111,log_copies,5.377592120992168,3.5225159636065024,7.315199929508142,0.8,median,qi
1,log_copies,3.0423342440872183,0.04293786417503751,6.044726809682807,0.95,median,qi
6,log_copies,2.9250716653093547,0.08144965255156199,5.94443211452146,0.95,median,qi
8,log_copies,2.730977511805956,-0.21292531235200918,5.689426407270899,0.95,median,qi
10,log_copies,2.6250250463873037,-0.2707444491200003,5.457330411071637,0.95,median,qi
15,log_copies,2.556247621657576,-0.4778291729475567,5.426251427974209,0.95,median,qi
17,log_copies,2.57593106631915,-0.24924711665573646,5.512598022103628,0.95,median,qi
22,log_copies,2.836482083793614,-0.1048157427029079,5.817143427933823,0.95,median,qi
27,log_copies,3.048627384060318,0.022157035285744014,5.906487729460776,0.95,median,qi
29,log_copies,3.2041936757404352,0.26936837151033677,6.088265197961386,0.95,median,qi
31,log_copies,3.3477315382192754,0.35901330669791587,6.289381940736038,0.95,median,qi
41,log_copies,3.3938932298434086,0.39988513427075134,6.23409551294459,0.95,median,qi
57,log_copies,3.8010131383726224,0.6596780161865532,6.648523936691779,0.95,median,qi
64,log_copies,3.9926275433739136,1.0196682209166585,6.891366882079298,0.95,median,qi
80,log_copies,4.543118543602494,1.6195802895921911,7.512416796269664,0.95,median,qi
83,log_copies,4.523061737553681,1.7770397906654507,7.435654977905949,0.95,median,qi
85,log_copies,4.780617212142751,1.881223292363204,7.678864566870627,0.95,median,qi
87,log_copies,4.839235205568288,1.8225188629218312,7.758153002621253,0.95,median,qi
90,log_copies,4.8539985159460475,2.063385530104238,7.484329045506083,0.95,median,qi
92,log_copies,5.009503646982724,2.0236369495532363,7.963183637650079,0.95,median,qi
94,log_copies,5.09164964712004,2.112749421624058,7.936986249764237,0.95,median,qi
97,log_copies,5.249693133379431,2.3006150466670525,8.18197494135451,0.95,median,qi
101,log_copies,5.3141752286695985,2.436205549705888,8.1962097269495,0.95,median,qi
106,log_copies,5.329544214875444,2.4970484318094894,8.143671162826292,0.95,median,qi
108,log_copies,5.372762869611545,2.488705716391863,8.410132269233296,0.95,median,qi
111,log_copies,5.377592120992168,2.45990092011982,8.324953088232602,0.95,median,qi
