iteration,chain,rt_params_non_centered[1],rt_params_non_centered[2],rt_params_non_centered[3],rt_params_non_centered[4],rt_params_non_centered[5],rt_params_non_centered[6],rt_params_non_centered[7],rt_params_non_centered[8],rt_params_non_centered[9],rt_params_non_centered[10],rt_params_non_centered[11],rt_params_non_centered[12],rt_params_non_centered[13],rt_params_non_centered[14],rt_params_non_centered[15],rt_params_non_centered[16],rt_params_non_centered[17],I_init_non_centered,E_init_non_centered,gamma_non_centered,nu_non_centered,rho_conc_non_centered,tau_non_centered,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
251,1,-0.5479233126286542,2.5598641348557285,1.4014045011444651,2.088200831815305,0.493948817219723,0.2992351333707596,1.3337120579999926,-0.9979781246752364,-1.2590685115686362,1.9385796024449462,1.7716034335749304,-0.8761601082464311,-0.8028767921911567,-1.8415491329579892,0.5459727032958084,-1.029671006513969,-0.4646501045693367,0.7104094711669169,-1.1023842427869754,-0.8656673204535493,1.4073152925201042,0.6295700575297684,0.2881189778424466,-98.80715287335344,31.0,1.0,0.7324095793913712,-98.80715287335344,106.51590509843297,0.33200541675846296,0.814536494137073,5.0,0.0,0.10294654907940394,0.10294654907940394
252,1,-0.4486136579817228,2.638922035331956,1.5771502156953454,1.8506171171194126,1.2697767818818049,-0.09952647821582408,0.6366760203931067,-1.4765209637600045,-0.38334342458444276,2.012631675058949,1.9238538529851659,-1.0150272847636717,-0.014525417665002385,-1.2604176921868973,0.019554222006013214,-1.0150320634602938,-0.10149039509716498,0.6880772276662018,-1.3929629927329177,-0.5575070563051169,-0.14515383066803553,0.16055127991407847,-0.05994828676859469,-96.69004111561507,31.0,1.0,0.9223456273179499,-96.69004111561507,104.46223474232613,-0.3632512437972082,-1.1807927097196682,5.0,0.0,0.10294654907940394,0.10294654907940394
253,1,1.1931765916196024,0.40028021304387773,1.7680012066707511,1.1494507110285768,0.5376318128875521,1.59879022196372,0.8678150342555917,0.25211493486028436,0.49137287998778706,-1.0407045306544462,0.17067346412519852,-0.9840851288205187,0.08125641185118399,0.7057287453134544,-0.6102669286781722,-0.5039834136308081,2.1192433680429326,-0.7931830358112415,2.5800285680889106,-0.11635103633015415,0.8293489863517048,0.5573414491316689,0.18753379639449072,-93.66041404843656,31.0,1.0,0.9592452945398352,-93.66041404843656,105.44460854634623,-0.25493938322962606,-0.3077609355417792,5.0,0.0,0.10294654907940394,0.10294654907940394
254,1,1.1756887251280081,1.695526943227733,0.8086327180331372,1.622261811080187,0.6790621351334448,-0.05569521701459337,1.7458788295493322,0.4406901028081924,0.17133001778038975,-1.0076492736120641,0.2931553010550676,-0.9897747439014496,-0.023132842774080207,0.41088932320347143,0.37697202668724367,-0.4888699362652873,1.660415306095924,-0.18964072810557842,2.53444399728152,1.316114553670694,0.6913793852792569,0.3207079561002158,0.04892926235555202,-95.1245416917818,31.0,1.0,0.8372934908661729,-95.1245416917818,103.91109149522013,0.3664380972531518,0.5911121682379559,5.0,0.0,0.10294654907940394,0.10294654907940394
255,1,0.7247565906518371,1.8466549260082614,1.4645023727764714,1.4685726093918143,0.9264025425536444,0.2723668316918759,-0.02095584652933455,1.9973335334948303,-0.36167451494080555,-0.4828312841802531,1.2497170751928868,0.09434498444470651,0.348074810402365,0.4376284460014329,-1.842883849988353,-0.6575722784034007,-0.35223176306580606,2.18635922321151,-0.6510996987882725,-1.0522378071557854,-0.14181339973974322,0.01875215822667145,0.15842767490564846,-94.70058521862788,31.0,1.0,0.9988140504429219,-94.70058521862788,104.48656324911045,-0.319537552348379,-0.777980152349798,5.0,0.0,0.10294654907940394,0.10294654907940394
256,1,1.4263552518455336,0.28729039111863863,-0.40554748017325437,2.7501719336488635,0.7945236399041559,1.6917240049441804,1.5660780124008244,0.8645987712585824,-0.2293372502393937,0.6086134109709385,-0.02673011636205086,-1.2959077501586922,-1.009228491465067,-1.564192255734237,0.29503864883965597,-0.7116084882680402,0.6830416918817214,0.5670388758479227,0.3140950445339618,-0.6972641139663149,-0.20694152785736813,0.42385952427678064,0.20108608916428236,-93.56351681718776,31.0,1.0,0.8978955606041115,-93.56351681718776,103.67904496479653,-0.10385434201867838,0.3500720772352679,5.0,0.0,0.10294654907940394,0.10294654907940394
257,1,1.6261150780790965,1.407796466000207,-0.7300681119545538,1.1583241814081489,2.154436875955097,-0.26832810663097617,1.6106752756039246,1.7500019950601486,0.08519853326957891,0.5736459541489474,0.1386131862733367,0.7059467908636435,-0.983808895299204,-1.771508066544451,-0.5368804344222855,-1.4578251867473746,-0.5253762222538719,1.3121020605165623,-1.9244785279000978,-1.229017236668901,-1.0609211441737847,0.5933929787425297,0.22853274057281664,-98.07251349089483,31.0,1.0,0.9379232560330724,-98.07251349089483,109.15323884371517,-0.09382263242314082,0.3670476770595883,5.0,0.0,0.10294654907940394,0.10294654907940394
258,1,0.6986097672064016,0.025230142003327523,2.1488134592413064,1.6622665514007653,1.3756599315839486,-1.3047086437354805,0.538692482250323,0.7569759313401914,0.7283371081752019,0.49331847594965084,0.1892841752404664,-0.6893587520162594,1.1004857522940787,-0.24261993613033986,-0.811635855837626,-0.6013011893244223,-0.8356604921083823,2.0559889344512166,0.3768066105592859,1.6341258598880761,0.8772333193463819,0.5748780769711687,0.25926201724769027,-93.71904969111111,31.0,1.0,0.8496460120041985,-93.71904969111111,108.45702255008545,0.045540694233309864,0.8456528451812915,5.0,0.0,0.10294654907940394,0.10294654907940394
259,1,1.3517231386964077,0.9345367764040211,1.5489632757017406,1.675349407017339,1.3797937457519518,-0.02203733910353517,0.9186974530755235,0.3068990483976497,-1.3165059717635514,0.3742065774558061,-0.38384168319959083,-0.8318399195108167,0.15302691462728213,-1.29368046518133,-1.0212036113267438,0.27761614348633495,-0.9525618025086041,-0.9400615659885347,1.1705994805378912,0.3227748750853757,0.8905278092203084,0.6624948820570148,0.31011211821170637,-93.4592084587628,31.0,1.0,0.37696817785237474,-93.4592084587628,104.43176461947098,0.862912630515865,2.706480305073555,5.0,0.0,0.10294654907940394,0.10294654907940394
260,1,0.8100648269692172,1.8346197039074703,2.664961718725545,1.2973205136141654,0.585970832497906,0.5536291044270856,0.022371730335223383,-1.096084321480521,-0.10666118770925857,1.2863428700973163,-1.1461334777513523,-0.42849803249378077,1.7179031138458245,0.04256045363290206,-0.302560187816015,0.2780643050848534,0.5115502706359261,0.7847883466146381,-0.5142567728773783,-0.9502032231690565,-0.9792675525424923,0.23210729555326468,0.21946953647443745,-92.67836154339285,31.0,1.0,0.895006713132256,-92.67836154339285,105.28640322026455,-0.93116073223797,-1.0994117011788944,5.0,0.0,0.10294654907940394,0.10294654907940394
