name,value
gamma,0.2915815727816185
nu,0.1442189440332223
rho_conc,0.35137321223846385
rt_init,0.882658084811762
sigma_rt,0.13828345852792098
tau,1.3215447896287105
E_init,12.575121059510144
I_init,21.173705029714636
.draw,1
gamma,0.19475604622588535
nu,0.10903129963335235
rho_conc,0.633208786422537
rt_init,1.0146982772391058
sigma_rt,0.1401753839854948
tau,1.1460920063488604
E_init,13.628326752791184
I_init,21.99469713496779
.draw,2
gamma,0.1899886506393701
nu,0.16000339711885847
rho_conc,1.1826873946101024
rt_init,1.0789613892998535
sigma_rt,0.1628908080335489
tau,1.044164675642674
E_init,13.624618547586977
I_init,21.59141573821172
.draw,3
gamma,0.28370892237860484
nu,0.13442616992073766
rho_conc,0.825618738772743
rt_init,0.934525491835039
sigma_rt,0.16924318174631317
tau,1.1138341413111794
E_init,12.821227498585555
I_init,20.50402621204976
.draw,4
gamma,0.2711534718866604
nu,0.1436280634941619
rho_conc,0.5839075360146144
rt_init,1.0631818200064893
sigma_rt,0.11527924820463302
tau,1.1269684376953737
E_init,13.371425633632963
I_init,23.966657179612813
.draw,5
gamma,0.3025191098783315
nu,0.10441307450595208
rho_conc,0.6553514210669132
rt_init,1.1033519689809854
sigma_rt,0.13308388485318676
tau,1.1451449779346028
E_init,13.0232915554717
I_init,23.62157445115784
.draw,6
gamma,0.21605202898477197
nu,0.17338613762276137
rho_conc,1.467321176847028
rt_init,0.9111384536319556
sigma_rt,0.1543271912784745
tau,1.4120140230344247
E_init,12.865670281505702
I_init,20.975992467124343
.draw,7
gamma,0.26138217254524826
nu,0.1114812728635398
rho_conc,0.6564677274036019
rt_init,1.058109691449613
sigma_rt,0.14987098122374382
tau,1.2579024329404636
E_init,12.852077830867302
I_init,23.239344942728003
.draw,8
gamma,0.30030863731088764
nu,0.12371016305086524
rho_conc,0.8266432471018906
rt_init,1.0850506788127934
sigma_rt,0.15204747726936377
tau,1.3318420927074253
E_init,12.712254666713752
I_init,24.368399389415345
.draw,9
gamma,0.24700838934583896
nu,0.15440092757284868
rho_conc,0.913994955898358
rt_init,0.9609685772607066
sigma_rt,0.14867076634894866
tau,1.1976079835011637
E_init,12.843554168544712
I_init,19.259085890759884
.draw,10
gamma,0.18872540088876716
nu,0.18693181172847256
rho_conc,0.5606409983800493
rt_init,1.1954238192204216
sigma_rt,0.159836234242672
tau,1.0266997790341057
E_init,13.529953276075084
I_init,23.09207118950227
.draw,11
gamma,0.25378932588761216
nu,0.16934385090988202
rho_conc,0.5810091934182301
rt_init,1.082208496560816
sigma_rt,0.14521549041796203
tau,1.0046734294818005
E_init,13.466925457358084
I_init,23.93251732840663
.draw,12
gamma,0.28933882992290494
nu,0.16751866533719145
rho_conc,0.960050439715864
rt_init,1.0012054736373026
sigma_rt,0.1525594424526008
tau,1.079785247598852
E_init,13.75912312928423
I_init,21.78404995784196
.draw,13
gamma,0.3013724136280882
nu,0.15406907994539232
rho_conc,0.8704467644440186
rt_init,0.9222990012848968
sigma_rt,0.13412297897121814
tau,1.0875313886504625
E_init,13.84955324897342
I_init,21.449811405609093
.draw,14
gamma,0.21309731549006955
nu,0.12021323238927772
rho_conc,0.8906719756023515
rt_init,0.9015480660767436
sigma_rt,0.12935450968563694
tau,1.1266227517834275
E_init,12.433887785653338
I_init,22.7462762471978
.draw,15
gamma,0.3047039479072657
nu,0.17086494822413054
rho_conc,0.6708438869451075
rt_init,1.134455167267252
sigma_rt,0.1543123629086085
tau,1.1495689293952172
E_init,13.610042623263102
I_init,22.67545975132858
.draw,16
gamma,0.26356300915946157
nu,0.12391404680521972
rho_conc,0.9478119225714718
rt_init,1.1510854820249827
sigma_rt,0.13608803316069415
tau,1.200950938062132
E_init,12.05563835260732
I_init,22.998161859840764
.draw,17
gamma,0.24271490755093125
nu,0.10221939502450404
rho_conc,0.4869672927492387
rt_init,1.0514595134391915
sigma_rt,0.14050132140463922
tau,0.934266901998199
E_init,13.668247224046343
I_init,23.265036389123697
.draw,18
gamma,0.28686903150530957
nu,0.11706703266589497
rho_conc,1.1149537687691542
rt_init,0.826311964551325
sigma_rt,0.15247571474709157
tau,1.4424045463171693
E_init,12.36337857348684
I_init,21.832944146042152
.draw,19
gamma,0.19115546383024612
nu,0.11765351325435244
rho_conc,1.1295629326934746
rt_init,1.1888353289069589
sigma_rt,0.13372191946550585
tau,1.0894711943465565
E_init,12.80633258205768
I_init,22.31377878769908
.draw,20
gamma,0.3454463789225161
nu,0.13085462087555985
rho_conc,1.6445558767796025
rt_init,1.0610717275914086
sigma_rt,0.15652783901854803
tau,1.1382732496528412
E_init,13.513394582898636
I_init,20.64638098368043
.draw,21
gamma,0.3654884989011709
nu,0.13726261806984016
rho_conc,0.762685975772773
rt_init,1.034619864365376
sigma_rt,0.15538619497546882
tau,1.207972017060301
E_init,12.91462775051764
I_init,20.873796698836948
.draw,22
gamma,0.35286231595022804
nu,0.11362960315848268
rho_conc,0.929482479370368
rt_init,1.0936195165371765
sigma_rt,0.16312284978679004
tau,1.4218643805339737
E_init,12.65934139421942
I_init,21.101722401477435
.draw,23
gamma,0.3792956968243659
nu,0.11280122821625169
rho_conc,0.4985901051879233
rt_init,1.083473707673889
sigma_rt,0.16719824781865383
tau,0.964161679473818
E_init,12.725679740041086
I_init,21.220355886624866
.draw,24
gamma,0.3404432923874226
nu,0.18601929322657612
rho_conc,0.6899538314176707
rt_init,1.0775202953614138
sigma_rt,0.16608976847985288
tau,1.3092599588347416
E_init,13.222483499204715
I_init,22.72463253635262
.draw,25
gamma,0.3521951407072998
nu,0.168341513629184
rho_conc,0.9159743001215108
rt_init,1.0384959101641578
sigma_rt,0.16975112938930523
tau,1.3033054961401187
E_init,13.152477743173408
I_init,22.017583243703378
.draw,26
gamma,0.18916536117626084
nu,0.12499568113486106
rho_conc,0.6555526469090304
rt_init,0.9350240479596124
sigma_rt,0.14872608725390965
tau,1.0838621910533703
E_init,12.541994390310816
I_init,21.947406507434984
.draw,27
gamma,0.2696735636775805
nu,0.13735812628742625
