iteration,chain,rt_params_non_centered[1],rt_params_non_centered[2],rt_params_non_centered[3],rt_params_non_centered[4],rt_params_non_centered[5],rt_params_non_centered[6],rt_params_non_centered[7],rt_params_non_centered[8],rt_params_non_centered[9],rt_params_non_centered[10],rt_params_non_centered[11],rt_params_non_centered[12],rt_params_non_centered[13],rt_params_non_centered[14],rt_params_non_centered[15],rt_params_non_centered[16],rt_params_non_centered[17],I_init_non_centered,E_init_non_centered,gamma_non_centered,nu_non_centered,rho_conc_non_centered,tau_non_centered,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
301,1,0.4167728329399651,1.459921622346107,2.6018549809585862,0.40158658865574676,0.46727944655539944,2.737571921277795,-0.7050311998738858,0.6668725799885987,-0.12126967232545474,-1.4300167445922527,-0.6819102487762787,-0.11202255550697218,-0.6184879807106911,-0.1412522272781338,-1.076139733860705,-0.6829409120461631,0.12130379831250837,-1.8126629823531613,-0.14678678602412393,-1.3869891463482307,-0.8325320112558845,1.6286642391184334,0.12905958114337382,-164.7849783749614,63.0,1.0,0.99573095525564,-164.7849783749614,171.79166717493024,-0.04489798989825999,-0.36540499589952447,6.0,0.0,0.0815017899953641,0.0815017899953641
302,1,1.389494918811192,-0.6118471354480964,1.8640676893090256,0.09419760485365984,1.394765152137033,2.007373651903528,0.7366927571796129,0.278250259797321,0.5230447989677602,-1.4896692531620865,-0.03288565032869997,-0.35373202708658424,0.6912289631672165,0.6205227529609403,-2.599866357013314,-0.643703709374023,-0.3631441801503964,-0.8746608240027035,0.06944759055602828,0.4067205338339096,-1.1561441672840336,1.384372062499697,0.29570795818591206,-165.6343004899958,63.0,1.0,0.9484863710363389,-165.6343004899958,175.16883869020015,-0.08116814886432167,-0.38478324914774475,6.0,0.0,0.0815017899953641,0.0815017899953641
303,1,-0.015923820408777017,1.3291311306855764,2.8322233145461952,0.8083279000032682,0.5649456329101228,-0.11621560089779019,0.6538407610829705,0.59032103562184,-0.47615378344539655,1.8702218250002798,-0.5453484542537832,-0.6485485804466133,-1.4207214405252988,-2.4801890139928857,0.8608651772932976,-0.7355906881036509,0.4233997287835372,0.5735269765338624,-0.13621980025969047,-0.6924897770967124,0.2426247684224537,1.4215606475446458,0.03786642686443479,-162.1003104372551,63.0,1.0,0.9222337715933889,-162.1003104372551,173.29084841665292,-0.25879597813167265,0.2909881341048788,6.0,0.0,0.0815017899953641,0.0815017899953641
304,1,1.2796892003920843,1.1379455655966877,1.4003851490904142,2.0586345013989886,0.4374088079841828,1.9767821291183463,-1.0529976679603492,0.7713946426246693,-0.865818093342207,-0.09041493216447306,-0.35696849130057773,-0.19832457637688675,-1.0946049548710022,1.6925859031674675,-2.5886940276079184,0.35272600744729693,-1.176279551689849,-0.5093666360360903,0.94829739488336,1.4016329979570439,-0.318356415861348,1.030089013110615,0.2764262595208937,-165.77995172611529,63.0,1.0,0.9918493778341808,-165.77995172611529,172.50817516125622,0.013122173534128478,0.02429663439991714,6.0,0.0,0.0815017899953641,0.0815017899953641
305,1,0.5801340120023247,-0.15256669041968202,3.309295110548767,2.1908437263410203,-0.15820463723819533,0.04512194085615525,-0.20824474612319754,0.8714357052830098,1.0103134953182542,-1.7131329984084471,-0.45130496260748637,1.0706575749362004,-0.22513265821149128,-4.13786391135685,0.581809836990605,-0.33797216192110835,0.012499432085866402,0.5485933858072803,-0.36261844940967247,-0.6905756845826883,-1.0158365808583127,1.691126109491102,0.05898542300155698,-173.89627820868927,63.0,1.0,0.8073105708048052,-173.89627820868927,183.42853498693302,0.37717043509553605,0.469647970039091,6.0,0.0,0.0815017899953641,0.0815017899953641
306,1,1.3511702210286018,0.5118848763943306,2.3842709820299186,1.967094683454473,-0.029493337951434856,0.18798100712279628,0.9733183735560224,-0.25249630215247687,-0.9566917593675928,0.4168975290371433,1.2460564163591248,0.7963839988239614,-1.8475775793803453,-0.000347229039559277,-0.1821869177644947,1.4429395932100852,0.15742664983921897,-0.4264945097076721,-0.9759077427316067,-0.43373830956921855,-1.8249439081432874,0.8424127854106915,0.19180078521914845,-167.49355364703527,63.0,1.0,0.9953227183241584,-167.49355364703527,184.4099706456098,-0.05257715272750829,-0.4919179435100034,6.0,0.0,0.0815017899953641,0.0815017899953641
307,1,0.1646006528152208,0.929463196237062,0.6842830203038477,1.9857147918284845,1.3198104143522496,1.55119093161361,0.10592029450089796,0.840083521996877,1.0657996024841299,-0.373434003301295,-1.8243273375746307,-1.5800872575630036,0.41971341509991383,-0.5960829678808537,-0.6493715947794886,-2.228221835157736,0.11803169671212617,0.3062043163899069,1.1063402228736103,-0.18463395394744975,0.625942791033226,1.4892785676970972,0.14535330255577333,-162.73580027370295,63.0,1.0,0.9924036502135937,-162.73580027370295,173.58742046488084,-0.07522783772978414,-0.38625528871571646,6.0,0.0,0.0815017899953641,0.0815017899953641
308,1,-0.2513003832237822,1.949132660801419,1.5951746862878353,2.129867290436944,1.1325476851524938,1.4887293055419044,-0.042695629455515256,-1.1883731598677771,0.25690750983579796,0.5794721591953238,-0.7658428065139034,-0.8300431780394666,-0.2221805996506955,-2.683815537942195,-1.1867759898586336,0.3681297664046508,0.26052870758073443,-1.6920592727141799,-0.9386644813968077,-0.8949080283480579,0.9669015913594252,1.2063933109790062,0.19652038692750243,-163.66071753139468,63.0,1.0,0.9710022976181373,-163.66071753139468,173.0878340844149,-0.20757836890575732,-0.31867034984549036,6.0,0.0,0.0815017899953641,0.0815017899953641
309,1,1.258857284296896,-0.7222129053584824,2.535788439533349,0.12442634057602664,2.277695123322551,0.2077712009282252,1.3088916847671566,-0.20137344335188723,-0.018343304025459604,-0.40528196575546466,0.5647733902469454,-0.040713002209372996,-1.480038656922706,-1.9129750921222255,-0.3876215247569104,-1.8197034086498727,-0.3501164735217503,1.1339686961153026,0.25678247374176744,0.22878192027620542,-0.6877223800332666,1.2900522937724068,0.18142072316732968,-163.13027032668415,63.0,1.0,0.7502419192843337,-163.13027032668415,173.86201844457713,0.34253439443074285,1.4969955619792188,6.0,0.0,0.0815017899953641,0.0815017899953641
310,1,-0.2772400746035969,2.9565812800503894,0.31901795443317515,3.2819201716451607,-0.9308430284929274,1.3193754192142844,0.8735688927014129,0.1772977981980134,-0.7822834589161854,-0.2846312155372434,-1.062391152916698,-0.14786402949895663,0.18644548038331704,0.5543587432093862,-0.7258935887876173,0.6150610100866576,-0.4438288675484273,-0.7316857152215904,-1.3356419213844708,0.1974714892053122,-0.2989368170823258,1.3310238994490202,0.08715967984450772,-165.58793482730349,63.0,1.0,0.9683974584417757,-165.58793482730349,178.59475561470242,-0.30913248063532706,-0.6007334362165864,6.0,0.0,0.0815017899953641,0.0815017899953641
