iteration,chain,gamma,nu,rho_conc,rt_init,sigma_rt,tau,E_init,I_init,alpha_t_values[0],alpha_t_values[1],alpha_t_values[2],alpha_t_values[3],alpha_t_values[4],alpha_t_values[5],alpha_t_values[6],alpha_t_values[7],alpha_t_values[8],alpha_t_values[9],alpha_t_values[10],alpha_t_values[11],alpha_t_values[12],rt_t_values[0],rt_t_values[1],rt_t_values[2],rt_t_values[3],rt_t_values[4],rt_t_values[5],rt_t_values[6],rt_t_values[7],rt_t_values[8],rt_t_values[9],rt_t_values[10],rt_t_values[11],rt_t_values[12],E[0],E[1],E[2],E[3],E[4],E[5],E[6],E[7],E[8],E[9],E[10],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[19],E[20],E[21],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[29],E[30],E[31],E[32],E[33],E[34],E[35],E[36],E[37],E[38],E[39],E[40],E[41],E[42],E[43],E[44],E[45],E[46],E[47],E[48],E[49],E[50],E[51],E[52],E[53],E[54],E[55],E[56],E[57],E[58],E[59],E[60],E[61],E[62],E[63],E[64],E[65],E[66],E[67],E[68],E[69],E[70],E[71],E[72],E[73],E[74],E[75],E[76],E[77],E[78],E[79],E[80],E[81],E[82],E[83],E[84],E[85],E[86],E[87],I[0],I[1],I[2],I[3],I[4],I[5],I[6],I[7],I[8],I[9],I[10],I[11],I[12],I[13],I[14],I[15],I[16],I[17],I[18],I[19],I[20],I[21],I[22],I[23],I[24],I[25],I[26],I[27],I[28],I[29],I[30],I[31],I[32],I[33],I[34],I[35],I[36],I[37],I[38],I[39],I[40],I[41],I[42],I[43],I[44],I[45],I[46],I[47],I[48],I[49],I[50],I[51],I[52],I[53],I[54],I[55],I[56],I[57],I[58],I[59],I[60],I[61],I[62],I[63],I[64],I[65],I[66],I[67],I[68],I[69],I[70],I[71],I[72],I[73],I[74],I[75],I[76],I[77],I[78],I[79],I[80],I[81],I[82],I[83],I[84],I[85],I[86],I[87],log_genes_mean[0],log_genes_mean[1],log_genes_mean[2],log_genes_mean[3],log_genes_mean[4],log_genes_mean[5],log_genes_mean[6],log_genes_mean[7],log_genes_mean[8],log_genes_mean[9],log_genes_mean[10],log_genes_mean[11],log_genes_mean[12],log_genes_mean[13],log_genes_mean[14],log_genes_mean[15],log_genes_mean[16],log_genes_mean[17],log_genes_mean[18],log_genes_mean[19],log_genes_mean[20],log_genes_mean[21],log_genes_mean[22],log_genes_mean[23],log_genes_mean[24],log_genes_mean[25],log_genes_mean[26],log_genes_mean[27],log_genes_mean[28],log_genes_mean[29],log_genes_mean[30],log_genes_mean[31],log_genes_mean[32],log_genes_mean[33],log_genes_mean[34],log_genes_mean[35],log_genes_mean[36],log_genes_mean[37],log_genes_mean[38],log_genes_mean[39],log_genes_mean[40],log_genes_mean[41],log_genes_mean[42],log_genes_mean[43],log_genes_mean[44],log_genes_mean[45],log_genes_mean[46],log_genes_mean[47],log_genes_mean[48],log_genes_mean[49],log_genes_mean[50],log_genes_mean[51],log_genes_mean[52],log_genes_mean[53],log_genes_mean[54],log_genes_mean[55],log_genes_mean[56],log_genes_mean[57],log_genes_mean[58],log_genes_mean[59],log_genes_mean[60],log_genes_mean[61],log_genes_mean[62],log_genes_mean[63],log_genes_mean[64],log_genes_mean[65],log_genes_mean[66],log_genes_mean[67],log_genes_mean[68],log_genes_mean[69],log_genes_mean[70],log_genes_mean[71],log_genes_mean[72],log_genes_mean[73],log_genes_mean[74],log_genes_mean[75],log_genes_mean[76],log_genes_mean[77],log_genes_mean[78],log_genes_mean[79],log_genes_mean[80],log_genes_mean[81],log_genes_mean[82],log_genes_mean[83],log_genes_mean[84],log_genes_mean[85],log_genes_mean[86]
1,1,0.2751633121987648,0.16186620628307943,1.9582149246546388,0.5406731353660682,0.167201541525081,1.1734006524637066,14.254837109299773,21.36191718723277,0.08751670926088333,0.11362477649424992,0.14687536990287287,0.1367066681903036,0.1863752472765644,0.20328408004826154,0.19376313535410336,0.24141377643454176,0.24614437453221974,0.2081604361780315,0.23552116882383828,0.2368677944401772,0.19017573607930469,0.5406731353660682,0.7019672549533744,0.9073874854768026,0.8445658382282982,1.1514154285584626,1.2558772131395266,1.1970573710440895,1.4914402578407608,1.5206656175146935,1.286003057450982,1.4550360710372583,1.463355445706384,1.1748946271509952,14.254837109299773,12.470900730047042,11.112224852431272,10.050727045600528,9.198755184900921,8.496223450457967,7.901846695280614,7.387167197078012,7.328956419357754,7.212627826493771,7.060007488228977,6.885583849620179,6.698949965720788,6.506433654827779,6.312185574798924,6.509215542222277,6.614743129082594,6.660812016336621,6.668319520436041,6.650893128720043,6.617418841871712,6.573690201896179,6.416839795998094,6.279553967226929,6.155675443553259,6.0411517693700265,5.933312815206534,5.830396335148302,5.7312364106242555,6.104856858287472,6.379570200815313,6.591895991397854,6.765083078841636,6.913935159421934,7.047881687899494,7.172932161343393,7.461842462207608,7.717423037970137,7.953836135508185,8.180052756271454,8.401773509565214,8.622639169085591,8.844993598895986,8.959222745310168,9.096758905243384,9.250328927622633,9.415348792669514,9.58893891361437,9.769300196446679,9.95531869250923,10.788948408369453,11.519095933351721,12.19536974481581,12.848857505568848,13.499235577508097,14.159158710416925,14.836970834980175,15.622958833152268,16.424743413218945,17.251823968612428,18.1108128056838,19.006581774696556,19.942970177907764,20.92322260862882,21.006609302956857,21.27748515547635,21.6722683976882,22.151168280365795,22.6893508549365,23.27138700262254,23.887763283788033,25.381409877733876,26.76367076891501,28.096715209562447,29.41989213483241,30.758456795919095,32.12897595701944,33.542676499549266,35.06259345252933,36.631606755210534,38.25861139483636,39.95032433353159,41.71216812691266,43.548820021228146,45.46455416170369,44.892445473397146,44.80637440483305,45.03371696956012,21.36191718723277,21.547488704558596,21.310843934684403,20.80538297487749,20.134642693232607,19.36823761229948,18.55271822452752,17.71896655393914,16.94158062308681,16.257440916580098,15.64088281613835,15.074602243426813,14.546881510005106,14.049737339884533,13.57768446549056,13.18024031228457,12.879481017061355,12.642180237055683,12.446663351025121,12.278790004792125,12.129333858414999,11.992273612149615,11.849162480122873,11.690302085855249,11.522158869333174,11.348961875212815,11.173471192530789,10.997482564002924,10.822158744987771,10.712185852196043,10.699706996441748,10.75013642841503,10.84147729110985,10.95974430596712,11.096050841635769,11.24475517101852,11.425141248642873,11.647246994727528,11.898354239601213,12.170515667560728,12.458792262536566,12.760142583021468,13.072722822935813,13.380429467691874,13.674402081644228,13.961594935401106,14.24645191494631,14.531826937963405,14.81956718547687,15.110882678249311,15.493394267746273,16.015714045532132,16.63762210753064,17.334907467705317,18.093270037544798,18.90455765942661,19.764444625576722,20.682373689071557,21.66462019146459,22.706901698796507,23.80758201246682,24.966703477398006,26.185393494734743,27.465501581528365,28.682446606731503,29.764843564550898,30.771510749090442,31.7396596383359,32.69292915524937,33.64643520433829,34.60994438337926,35.70436542466501,36.998522515874704,38.44298398549764,40.008291315282854,41.67740320187123,43.44101900075479,45.29468520089499,47.244417044757895,49.29508836041035,51.44530588556381,53.69583681362626,56.048856738228395,58.507487448739866,61.07551421483476,63.41095838145962,65.3199674510411,66.96557464790801,3.742292581856003,3.7312493536081504,3.7072450556221987,3.674475154118045,3.635667793381486,3.592649618861148,3.5466689281203596,3.5018042975469985,3.460584012057087,3.421921485096748,3.3850446626141193,3.3494099469643928,3.314637006462817,3.2804609024785645,3.2507520675381056,3.2276687316859274,3.2090721664813056,3.1934858885854687,3.179906689580455,3.167660110109887,3.1562958822912437,3.144290493828488,3.1307929220685695,3.116305345089999,3.1011595805332477,3.0855756306312694,3.0696996943164576,3.0536290733701423,3.0434152636725904,3.042249663110758,3.046951751036443,3.0554125737216724,3.066262257028151,3.078622570508693,3.091935118449521,3.1078496053515217,3.1271031481487297,3.1484333968880427,3.17104958365607,3.194459885018901,3.2183597576001457,3.2425611376290817,3.265826457447729,3.287558929417151,3.3083436467229963,3.3285411928150244,3.3483745107851224,3.367981720210777,3.3874484969329606,3.412447062339798,3.4456036736414823,3.4836998285178526,3.5247555467623317,3.567573353526992,3.6114363445239306,3.6559179029987776,3.701315130451241,3.747713829592905,3.794702223399195,3.842037407424496,3.8895763817770406,3.937235060633017,3.9849640347273514,4.028318624689669,4.065361256434993,4.098622591774613,4.129600297138845,4.159192126264839,4.187940418542973,4.216174356221564,4.247306267640797,4.282911285371483,4.321209513711326,4.361120021043829,4.401992397814074,4.443437438538604,4.485223006650328,4.527367794703618,4.569857754035554,4.612552527213521,4.655368777289301,4.698257057661079,4.741188042152415,4.7841443420359795,4.821669997168563,4.851331075330045,4.876211981647441
2,1,0.24012459466219607,0.1057784396636248,0.7761689597781778,0.5763617404294408,0.14742153226580507,0.7850297679116801,13.509470649520567,22.464513451801764,0.06096664558443738,0.10784438589722714,0.11237436445162378,0.11558334863360022,0.15371799113007117,0.1672579440527984,0.16604657430355266,0.18468643747253402,0.1558704663374742,0.11970854742856699,0.11187529408068636,0.09794365650566744,0.0839141022853678,0.5763617404294408,1.019530882098205,1.0623560416373508,1.0926928871436845,1.4532072095116362,1.5812101651780675,1.5697582118963032,1.7459743030794979,1.4735561125040408,1.1316913712212044,1.0576379689136042,0.9259321352926745,0.7933006248930733,13.509470649520567,11.862829753805787,10.589882669472454,9.592923418196172,8.800308786364717,8.159488208024252,7.631898318635615,7.189223315401033,7.7033660373279655,8.070394471066955,8.33348154608828,8.523132018467685,8.660899677864085,8.762013818899977,8.837235030186227,8.976156835964321,9.08647546166742,9.176702748157254,9.252834608326188,9.319094761267097,9.378458611325273,9.433022263363977,9.543493743912304,9.640659967688913,9.728605076792913,9.810200576045263,9.887465647496944,9.961820405403117,10.034263902061943,10.84009106075278,11.51587096507025,12.106214570169572,12.641855521262727,13.144007513623546,13.627354745623403,14.102104303830025,14.88423322445629,15.62363776771302,16.342050527507908,17.05458677505603,17.771868360961108,18.501470400949472,19.24890685308106,19.98274323472461,20.746759189502164,21.541488016914897,22.367683269405987,23.22626357644696,24.118275625120972,25.044869534452104,26.720534027210512,28.334887406112596,29.93175771436211,31.54187636105283,33.18720085700833,34.883832738881644,36.64398828808344,36.96173723066293,37.56279144073034,38.37042503036595,39.332450913669085,40.41351400238025,41.58980934403258,42.84546234130137,41.72958360996253,41.05804289819835,40.69900788604957,40.560080452488215,40.57650401794727,40.70289746816562,40.90746103933721,40.57689167562541,40.39321265081086,40.31324309704351,40.30655741895762,40.35171775040677,40.43361923698302,40.54161944704384,39.570565901628456,38.8205423815468,38.22810820245392,37.748123339778324,37.34846875066809,37.00628986788631,36.70532383490932,35.34695199305463,34.22897920306999,33.28606805418576,22.464513451801764,23.088771967038216,23.32064359875899,23.27276232864705,23.027368362035492,22.644448404072445,22.167697815781573,21.6288873865654,21.15891355893239,20.83524293466376,20.61495794493253,20.467734288957903,20.37214570644974,20.313053036254875,20.279759400401954,20.274565633226768,20.298040768404324,20.341832913001415,20.400059632456365,20.468577956959525,20.544470181126876,20.625681666350406,20.717881443192958,20.82436434661849,20.94116570103376,21.065500718379088,21.195413932895875,21.329532798767463,21.466894500914854,21.694972386043396,22.067683737864343,22.54636552658887,23.104692766768306,23.72481421180191,24.394700585954304,25.10632495448327,25.89131491868456,26.770282109176517,27.72672888198491,28.74994995687797,29.833204853615023,30.972474284270046,32.165614202420436,33.40753837937391,34.695507016080725,36.03183207850101,37.4187417844685,38.85843238650819,40.353104420838235,41.90498840894922,43.60143037280031,45.501310351524644,47.57561951958698,49.806630195821946,52.18431261349325,54.703922994283495,57.36438171961031,59.98664493705796,62.45269265589422,64.83330630974248,67.17769989834957,69.52032764570248,71.8855507354294,74.2908366708884,76.457259856729,78.20644270555633,79.66534182136367,80.92296821655813,82.04173509191354,83.06541207804108,84.02470077211035,84.8702196005179,85.57354411565096,86.17712518986973,86.7108767966383,87.1958790639443,87.64698755046015,88.07467181532581,88.35441232758701,88.41185185705798,88.31190407445028,88.10075094037879,87.81124677381148,87.46676326211157,87.08392519656002,86.54368152998197,85.77746966244356,84.85476621917942,2.8859613865022187,2.8959539088499193,2.893898627163001,2.883298386483055,2.866529667487183,2.8452511250908445,2.820644749376901,2.7986762107500134,2.783260873911397,2.7726318753079973,2.765464658253984,2.7607835104605662,2.757878635293455,2.7562382639409915,2.75598212518394,2.757139316692161,2.759294449451191,2.7621527731794147,2.7655058768179166,2.7692067629619395,2.7731519313381967,2.7776121143874506,2.7827386131892022,2.7883318216930952,2.7942516144804035,2.8003997835304575,2.8067075779370714,2.813126906956422,2.8236954955975544,2.8407292132263673,2.8621888281454653,2.886650696146006,2.9131364627351917,2.9409808687838455,2.9697347537858834,3.0005225303183414,3.033907344908993,3.0690118386982257,3.105250975785404,3.1422369791945806,3.1797138329050916,3.217512949219702,3.2553965236713913,3.293225146938751,3.331017721336701,3.368786645308846,3.4065400522814078,3.4442832782497357,3.482019824121673,3.521704905706354,3.5643560736507216,3.6089353842279555,3.654763060804914,3.7013968742501797,3.7485503743900317,3.7960385323595975,3.840736902238044,3.8810243018038646,3.918434406747884,3.9539562948789273,3.9882341430903256,4.021690230359147,4.054602564501787,4.0833468391950705,4.105966980870573,4.124449582441654,4.140112641677601,4.153843031495157,4.1662433439106525,4.1777257616018115,4.187738210644976,4.1959911204819464,4.203019722599914,4.20919427834021,4.214772020531104,4.21993219087418,4.2247999471986875,4.22797108814799,4.228620980612003,4.227489861677402,4.225096005807039,4.2218045369851565,4.217873821943758,4.213487260277227,4.207264224433716,4.198371329837851,4.187556111570917
3,1,0.27001181395473633,0.207228203726858,1.9688427739632652,0.6007068219167564,0.1435470768590384,0.9588061549514395,13.19724583966796,22.536631802982868,0.12448339567227899,0.12914701185101385,0.18121875059158313,0.2125646679010678,0.2107705327269128,0.2369753207484919,0.26391225258310896,0.28392405058095443,0.2664330117505772,0.24385647197028903,0.265601876174904,0.2612732303461408,0.21741268368513308,0.6007068219167564,0.623211558699023,0.8744888356530984,1.0257516307058456,1.0170938556448805,1.1435476276233267,1.2735344313024337,1.3701033231711415,1.2856986016331808,1.1767532970160268,1.2816878754833334,1.2607995709431432,1.0491462058499479,13.19724583966796,12.47043119896452,11.7983001105585,11.172019207108043,10.585294346037774,10.03351857607255,9.51321353574388,9.021662830640508,8.619577981532322,8.225829808850206,7.843844252828003,7.475550228449057,7.1219154738497,6.783295127053253,6.459658268060901,6.646343437526915,6.725084495137886,6.736407438901419,6.705834677850502,6.649436539614793,6.577328701072757,6.495875556904101,6.662234888908918,6.773094461250674,6.849643829885213,6.904991660065111,6.9472474982698875,6.981428263104823,7.010637666630721,7.02244490468445,7.035112886474085,7.048324590206676,7.061883719479798,7.075668737906982,7.089604404764435,7.103644148257599,7.330637547113922,7.518338908190218,7.682859496135977,7.834048088478025,7.977930577659638,8.118199294664034,8.257122209919475,8.636668339457783,8.977424712764291,9.298264906087098,9.61065714457445,9.92161443764184,10.235470825713275,10.554950882768827,11.098569598805728,11.618965532416395,12.133536423915547,12.652981368562493,13.184019489560018,13.731011202863645,14.296925291929556,14.63658154105309,15.03364683528369,15.47138836448141,15.939941299934944,16.433576780763318,16.94905936423421,17.48465957324182,17.63783882079172,17.871715568193043,18.15750547439819,18.477756656586216,18.821911583213442,19.183607523581742,19.559034512012076,20.398209471888137,21.17491352817464,21.92260257225056,22.66167162611569,23.404667487521063,24.159424646121586,24.930951958966332,25.612311477815304,26.332665124097684,27.085583743064376,27.867456438789944,28.676379073977714,29.511484421050753,30.37253857244933,29.891753197858833,29.658810390735894,29.57914279649959,22.536631802982868,21.444067771421803,20.385855479026286,19.367724272126452,18.39251838617289,17.461241424926634,16.573737094359714,15.729132162986511,14.93445693536419,14.191423250165844,13.49286820919755,12.833602886299696,12.209750034067245,11.618311182887904,11.05688332146407,10.589017419677978,10.23960810348624,9.965650531064988,9.74003934781173,9.545686014689764,9.37181274038058,9.211617667171646,9.094071471703876,9.031556281048712,9.003115835596137,8.995785959152103,9.001546655522953,9.015436569854751,9.034386529085483,9.054618189376272,9.074059256333484,9.093024553169666,9.111709063770139,9.130233560802548,9.14867286121672,9.16707332364452,9.213334315569469,9.300925543065995,9.414721751554167,9.545505305504783,9.687665295024548,9.837792898471092,9.993823888510722,10.185917510134301,10.429240672455958,10.707316684610602,11.01034537996939,11.33254990297779,11.670579437346955,12.022547673984597,12.415667604890787,12.864407094897015,13.355060652057954,13.879815528607857,14.434386506226067,15.016606486237226,15.62558690076052,16.22906851669142,16.810106712202014,17.384615013058298,17.962384540066168,18.549532133378232,19.149972627562537,19.76630435924509,20.348024940142626,20.869141105584063,21.356754401702258,21.827417457953224,22.291267656863873,22.754541554234407,23.221104356758893,23.752371837664782,24.380116650272374,25.075603343908178,25.821851929248545,26.608963503219307,27.431308698215425,28.285836716362326,29.156702801985734,30.035824262418114,30.930282127005007,31.84464831370164,32.78199097138459,33.74448081689214,34.733756936529424,35.57281700517021,36.171255863678084,36.621699754914445,3.7428939921156346,3.692287247258948,3.641053929039411,3.5893899182442457,3.5374295947323606,3.4852652855314004,3.432960490491742,3.3811170348942428,3.330083731425141,3.2796072108192043,3.2295129022967615,3.179680761447157,3.1300283495249035,3.0804991048103467,3.03726331728443,3.003709293499549,2.976590178890546,2.9536911032271504,2.93353527198759,2.9151524854571527,2.897911423080841,2.8850686603516955,2.878170643974646,2.875016667141052,2.8742021866874303,2.8748423589497234,2.876384228297086,2.8784839681215972,2.880720870487628,2.882865657328039,2.884953532732209,2.887006242489397,2.889037221731165,2.891054772042242,2.8930640233642952,2.8980977626061106,2.9075598617316,2.919720553698591,2.93351634082903,2.9482994030105782,2.9636773327339965,2.979413236809255,2.998452075836961,3.0220594098695965,3.0483732558461156,3.0762812656682,3.1051250531153505,3.13451704270238,3.1642298053232167,3.1964051373336604,3.2319103037588883,3.2693413338404484,3.307881610308687,3.347059257541564,3.3866026335669073,3.426355702330185,3.464249932957032,3.4994262413029755,3.533031566202464,3.5657257693168667,3.5978905125795224,3.629747232019999,3.6614246337201717,3.690429798404529,3.7157175115066625,3.738814000825424,3.760612806898041,3.781640962647158,3.802210699995814,3.8225074814871762,3.8451283381077994,3.871213854476875,3.899341340894604,3.928667053213842,3.9586940785944362,3.9891309600467215,4.019807155750566,4.050130773877498,4.07983675708667,4.109181653887838,4.138315285837119,4.167325254617791,4.196262818358953,4.225157982210624,4.249027724685984,4.265710712266934,4.2780868999607975
4,1,0.30984632743214235,0.1204831425877736,1.041233124677784,0.5951582854825018,0.18709093290506534,0.8296659778487925,11.897325074991809,22.209681222353012,0.07170654057208313,0.09482730309227755,0.12471894025225796,0.16642915227871555,0.16261924708039827,0.1824581152421797,0.13763708167102465,0.1287152796735851,0.1462225618975397,0.17546164106255305,0.17776393241613064,0.15904168402381527,0.1539258548237285,0.5951582854825018,0.7870586793766156,1.0351567661127243,1.381348035120097,1.3497261408327554,1.5143870862204354,1.1423762587430368,1.0683260488479895,1.2136350260868618,1.4563169360786459,1.4754257616299078,1.3200326668766236,1.277571712670023,11.897325074991809,10.121919940276413,8.84322470838556,7.903222204369287,7.195000173826218,6.646191044430028,6.207779153464125,5.846535704516742,5.945245042015095,5.971054192351822,5.949290112126289,5.896729910598166,5.8244824668702595,5.739898923257838,5.647839328216608,5.998286334253274,6.232578391826953,6.39158540184113,6.501804544337813,6.580414757359092,6.638553698816595,6.683442293727552,7.332514161141794,7.839532326259496,8.260046331182583,8.629177805415107,8.96917101527145,9.29415379268127,9.613139532476087,9.86545545407167,10.134317955780967,10.416796249363415,10.711129074209039,11.016297000788196,11.331752180926813,11.657247614563781,12.416382384221777,13.10411069352209,13.756152882495421,14.395179931992427,15.035731237695899,15.687285517095946,16.356178706414916,15.798155589890278,15.503542825315336,15.378951368085904,15.364385501193706,15.421305762489503,15.524959044744158,15.65945047295492,15.532264852881255,15.48175899448564,15.48101287555296,15.512623709887702,15.565341640102037,15.631894702675678,15.707582661203798,16.373980697352078,16.913526973138907,17.37408135759769,17.78625458447929,18.169638885944096,18.536788282389615,18.89576129894626,20.339097732826566,21.559651228220112,22.652250572534378,23.676788615447435,24.671269837614037,25.659991680102564,26.65867480083153,27.785191846179877,28.919097775594157,30.074187139379994,31.25973644191921,32.48221811843769,33.74637462237044,35.055891910414985,35.27818442433546,35.76559090412875,36.43013647592835,37.21633306127792,38.08927931552549,39.02712215160317,40.01628131749904,40.669384008506405,41.43685340002746,42.28516306734416,22.209681222353012,22.88279867681701,23.03983621939702,22.85934340599875,22.461570333729156,21.92738024079693,21.31103140298448,20.648815478959083,20.028525065421057,19.495854268186445,19.023600842222482,18.59368526937103,18.194077210244295,17.81675773986481,17.456368303393678,17.1792260231045,17.017326395102025,16.930195771994992,16.89159410489554,16.884509390642762,16.89791243010267,16.924652846018866,17.05549982086152,17.338137175457593,17.722756721270454,18.178149678147456,18.68484088357854,19.230759911267715,19.808511788645703,20.403358676145707,21.00689224247945,21.622484948983388,22.252457972036957,22.89847349650139,23.56178282283882,24.243383345806674,25.009743195692685,25.899003004575476,26.882083067303977,27.941539404546063,29.06722204125548,30.253565612320322,31.497899114516983,32.60617754009938,33.46778260552175,34.17270042168351,34.77877141442322,35.32318177676742,35.82984704986694,36.31415628237899,36.74210870269944,37.096579567452835,37.40400066544305,37.68146290566836,37.94001830524975,38.18681473489166,38.42647603849184,38.752998025173866,39.21666056489438,39.77251191067958,40.391918052141406,41.05667061650129,41.75522288119632,42.48028527559717,43.39608710939217,44.59322481948921,45.98990961457994,47.53572097392731,49.19993802454147,50.96422459101838,52.81804400952377,54.77241879791316,56.834488016300895,58.99637551695638,61.25440128748136,63.6075608852766,66.05657526841458,68.60329782780143,71.07462617251895,73.3724564662766,75.57979332769816,77.74973476936327,79.91644672595224,82.10211574162628,84.32135384489268,86.52521244296261,88.6876016174707,90.84124797925665,3.1707911863976346,3.177630434844849,3.1697656431324535,3.152211571348672,3.1281418028054353,3.099630552467171,3.068063663543582,3.0375632182674477,3.010607548910846,2.986086065503092,2.9632277290042452,2.941501820686549,2.920545168051003,2.900110235400691,2.884106572075173,2.8746377323122476,2.8695044672683148,2.8672218155221403,2.866802305062172,2.86759579702875,2.8691770148500098,2.8768784294290093,2.8933142438292867,2.9152552118303245,2.940626013265475,2.968118254746385,2.996916783362053,3.0265174412159603,3.056105235861405,3.085256293475291,3.1141394506925875,3.1428581807397022,3.1714759563724635,3.200031735093548,3.2285494360089166,3.259671184347284,3.2946101815082827,3.3318657152912934,3.3705201566849383,3.410016856563756,3.4500197565877566,3.490326556405693,3.524907473091347,3.55098897039564,3.5718327996021633,3.5894128913930836,3.604945163533892,3.6191869701103894,3.6326133530546447,3.644329180998528,3.653930477991351,3.662183375939432,3.669573980990465,3.676412154561199,3.6828959995971906,3.689152409756027,3.6976138287737,3.709507378489486,3.7235817257429793,3.7390354243160093,3.7553590300652826,3.772230249998993,3.7894458000139144,3.810774985847587,3.8379876451851604,3.8688277237977595,3.901887156494134,3.9362980714092175,3.9715296155411446,4.007258582511668,4.043592468220799,4.080549032426975,4.117881717678248,4.155441412173529,4.193138052699701,4.230917283451562,4.268746314443461,4.304136105478918,4.335954320268127,4.365594671009129,4.393900847302547,4.4213873805414625,4.448369494001828,4.47504084827495,4.500841552372322,4.525525808287626,4.549519162931394
