iteration,chain,rt_params_non_centered[1],rt_params_non_centered[2],rt_params_non_centered[3],rt_params_non_centered[4],rt_params_non_centered[5],rt_params_non_centered[6],rt_params_non_centered[7],rt_params_non_centered[8],rt_params_non_centered[9],rt_params_non_centered[10],rt_params_non_centered[11],rt_params_non_centered[12],rt_params_non_centered[13],rt_params_non_centered[14],rt_params_non_centered[15],I_init_non_centered,E_init_non_centered,gamma_non_centered,nu_non_centered,rho_conc_non_centered,tau_non_centered,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
251,1,0.7982888369315655,0.9239325947234415,1.4561334583254124,2.288330328809191,0.2576543203207787,-1.1120539098694684,1.1716650239093018,-0.2947880867279525,-0.24072276794543204,-0.1468494987921073,-0.4358714445803983,-0.780381458412221,-2.251112619835833,-0.8716757338011946,-0.06854404664163605,0.2677890598853439,0.8883268387454396,-0.40756784368360177,0.022385143492753588,1.3077169449757298,0.45569155426143504,-161.0624410199005,63.0,1.0,0.9044433215713776,-161.0624410199005,171.81293706377886,-0.14730375797034867,0.7320739226812805,5.0,0.0,0.08928882030254506,0.08928882030254506
252,1,-0.41430594800782444,1.9513758555371756,1.8218644541595175,0.43736284708127277,0.5062655426747316,2.4976213566521865,1.0938647426470813,-2.7359566572835017,-1.7296038261695448,-0.5327737827655356,-0.5336988178200424,1.3751690157940188,-0.665355338475933,-0.17316799219491824,0.19820876961352316,0.3449782821568164,0.9173289774102421,-1.2925962927176546,-1.0540621831465438,1.343526033387589,0.43845577245990225,-168.21883349725272,63.0,1.0,0.9217408321776165,-168.21883349725272,177.28225106445439,-0.2143901537485533,0.9759604696315591,6.0,0.0,0.08928882030254506,0.08928882030254506
253,1,0.6123929922607281,1.661377403999709,0.7599862408258115,1.1374574436429854,0.9451433292341215,1.1906303378911278,0.66431588197251,-1.6108402148932273,0.2525234342108914,-0.4920181992654367,0.5448556556381203,-0.9999774853063855,0.7701235973720189,-0.10782801711176451,0.06422731849516988,0.3176168123896529,-0.4345827872961471,0.058888749703524756,1.977526533107028,0.5012298587559761,0.4628374434966344,-160.99965190141847,63.0,1.0,0.7330413581069462,-160.99965190141847,175.77198740779943,-0.05497668908543574,1.3221973135759413,6.0,0.0,0.08928882030254506,0.08928882030254506
254,1,-0.10480392120155634,0.2500089910704164,2.039821293050749,1.4278343666969724,1.6607392486457861,0.25356261958318266,-0.5044964326855518,-0.803899579063517,-0.15007805553908662,1.3110683376819605,-1.1302890978076112,-0.1112394323036258,-1.7261257206967944,-1.5962595484796858,-0.09115506080733972,1.0163292078432953,-1.217612083717619,1.611379451696107,0.04721164330827293,0.8270287925298264,0.3605125093696482,-161.75553233359076,63.0,1.0,0.9002582188150493,-161.75553233359076,170.48945232297996,0.0945016761626789,0.2957745900981479,5.0,0.0,0.08928882030254506,0.08928882030254506
255,1,-0.10275822032809687,2.3606474909453836,0.7422186004777903,-0.14293066432502857,3.60811645234245,1.593624670712418,-1.5995293786675955,-0.7946184172320536,-0.9774475354740028,0.5323152089658509,0.04524286670161168,-0.5296361216116648,-0.7445944072313639,-1.5436895597483145,-1.3739405180295488,1.0855548020392936,-0.14479107937346544,-0.015049532057470977,-0.238503676640879,0.6179182398797507,0.4778352400072639,-166.41211886820776,63.0,1.0,0.5749506451051941,-166.41211886820776,175.31843829029748,0.4677829813251435,1.62323624438568,6.0,0.0,0.08928882030254506,0.08928882030254506
256,1,-0.6788012705303536,0.7689991359278557,0.517538664694013,1.3435996137731483,2.3549011839663985,2.018826237181918,-1.4030830260768774,1.0744824361876775,-1.3018201645226934,-1.6419835101274085,1.237163790309826,0.5817757249472416,-0.6756290560320961,-1.498197684938108,0.21500149130462404,0.5544614637799845,-0.8392827597854979,0.6289286049594021,-2.4752492476809174,1.3217006092181216,0.38675585427096937,-168.27117716668567,63.0,1.0,0.9947183619617376,-168.27117716668567,179.24342446365858,-0.15649598657853403,-0.3637593665250449,5.0,0.0,0.08928882030254506,0.08928882030254506
257,1,0.9831290765495768,1.2781043814068436,1.245302813695505,1.7915163251082398,-0.23186274536556473,-0.23051345249434774,1.9339876152600224,-0.8522185070959223,0.7209810831339458,-0.1750465604868847,-2.356119446259034,-1.17518637709237,0.5498368535450869,1.0539470504475572,-0.6890588361271984,-0.1314345835461705,0.13322280996297986,0.32324982924572365,1.1318180209857882,0.7181629609608778,0.3570583086995367,-161.92880623802222,31.0,1.0,0.7399779306391433,-161.92880623802222,179.6917606127482,-1.7378408754083523,-1.7378408754083523,5.0,0.0,0.08928882030254506,0.08928882030254506
258,1,-0.1505523412641004,0.21185502098676995,2.831656070684368,1.263376383140636,1.3727204687118029,0.964695440243898,-0.9358966845775286,-0.48926991004367004,-0.00020647867611345294,-0.7610406038575318,0.06761365424958626,-1.5227797245142731,1.8457239951852968,0.6726377732572001,-0.14665378827535713,-1.6118557390201045,0.06495937687813283,-0.5610476875025198,-0.01767378103487907,0.9270338876338323,0.46563634775224966,-163.30892408119823,63.0,1.0,0.6482362046018592,-163.30892408119823,172.27649995181596,0.5466097214480783,1.0812297503582045,6.0,0.0,0.08928882030254506,0.08928882030254506
259,1,1.1618269663992686,-0.834662858383689,-0.009240371181678725,2.0228680538852433,2.100624884807851,1.5709423879179212,1.800998460749694,-1.8542623195067314,-0.3183257112214923,-1.4804640613594449,-0.4096875251155597,-0.27243711537027093,-1.7191427914135469,0.4540764372589521,-0.8428929293490378,1.0138387582031498,0.7015185785591269,-1.2584894556928048,-0.25698103638393516,1.0294808432663884,0.3852580949911058,-169.42758868925324,31.0,1.0,0.6569849183625908,-169.42758868925324,178.41067635918176,0.6028399610813722,1.5427652886688463,5.0,0.0,0.08928882030254506,0.08928882030254506
260,1,0.6543819632520219,-0.39052219914495706,-0.1980668640916775,2.26269939625677,2.502151706054417,1.59143709519818,1.8129691650301822,-1.0302013959171523,-0.9774426969809915,-1.1351456231164399,-0.42338468062376533,-0.40217803611410563,-1.9340712553317563,-0.1344080665230425,-0.3913334773753633,0.8420338942765212,1.742633866953679,-0.045371125377448196,0.00660463632743561,0.8838169485909175,0.47724402183899484,-167.0333194893829,31.0,1.0,0.9277005280433696,-167.0333194893829,175.10328705849463,-0.3172908406847057,-1.5970787060313398,5.0,0.0,0.08928882030254506,0.08928882030254506
