iteration,chain,rt_params_non_centered[1],rt_params_non_centered[2],rt_params_non_centered[3],rt_params_non_centered[4],rt_params_non_centered[5],rt_params_non_centered[6],rt_params_non_centered[7],rt_params_non_centered[8],rt_params_non_centered[9],rt_params_non_centered[10],rt_params_non_centered[11],rt_params_non_centered[12],rt_params_non_centered[13],rt_params_non_centered[14],rt_params_non_centered[15],rt_params_non_centered[16],rt_params_non_centered[17],I_init_non_centered,E_init_non_centered,gamma_non_centered,nu_non_centered,rho_conc_non_centered,tau_non_centered,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
301,1,-0.706081307575701,0.5800579462731076,0.26003307333802406,-0.2602949035782289,0.26349463549687563,-0.07752674788946098,-0.30072938089156964,-0.907778706298798,2.0360441636084303,0.36300773583024715,1.0401719200958996,1.3502875904809717,0.4027879716170893,-2.159751701491239,0.05998754323620875,-1.7753566434881258,-0.3156732250778074,-0.29765367538762777,1.327235653992703,0.07647374154396505,0.12135998738210486,0.360709013107796,0.44943118491044387,-138.60923905139643,127.0,1.0,0.995302455148464,-138.60923905139643,154.30380354647167,-0.5716902269917057,-0.7690203466758874,6.0,0.0,0.11382820728033524,0.11382820728033524
302,1,0.6135760555588947,0.6546500677391772,0.016696553499386993,0.32714545515913296,0.8344927732234366,-0.013317499738393343,-0.3089062178597687,-0.020634560425277573,0.4333960619696261,0.29009893832966055,-0.6726411617357128,0.01565576297703908,0.31153466399365237,1.7881633522102964,-1.6997763950391742,-0.4268835125682091,0.6300490810715137,-0.4519193623189241,0.9004266855970383,0.40477639349334293,1.0474980971414458,0.2507306469025398,0.412818852680344,-133.30374228653776,31.0,1.0,0.9988550930734125,-133.30374228653776,145.06417556945667,-0.021484107681033038,-0.021484107681033038,5.0,0.0,0.11382820728033524,0.11382820728033524
303,1,1.7493936503811756,0.05857512552589164,1.3691930652648783,1.1771984586393633,0.5395627797977842,0.6920296896234797,-2.699815233595508,-0.6208160742312011,1.7227162935585227,-0.7196083428158697,0.26112365768725554,-1.285700521186904,-0.60727345005227,1.8908977034671088,-0.2525523699301313,0.00238064715229655,-1.9776500337468434,0.2557630534631368,0.7723043083172485,-0.24351144949160508,1.0143384017453962,-0.35088594663826644,0.27079775483002433,-141.91391284651152,31.0,1.0,0.9873905148705627,-141.91391284651152,148.015196502659,0.037143756567928676,0.03716057572489717,5.0,0.0,0.11382820728033524,0.11382820728033524
304,1,1.2292090223700887,-0.3667758861722121,0.6525949442047043,-0.39588148628899844,1.2515992813336307,0.6237032568823796,0.022582268140290462,-0.13410835137121926,0.13311664249039792,-0.000990139897121961,-0.003746976612822382,0.9551048474131338,-0.644246715852548,-1.3443450508259411,0.20331815458142038,-0.6629150420974992,0.3663226992631685,2.075249174803945,0.4822130129256044,0.2902643420579019,0.12448116329733529,-0.49345838494958516,0.310021884121466,-134.79723153775473,31.0,1.0,0.9559126964066179,-134.79723153775473,150.83054769585397,-0.03273271344980344,0.22149502792692033,5.0,0.0,0.11382820728033524,0.11382820728033524
305,1,-0.9920885228091713,1.3484049148718582,1.3100486065645829,1.228739830971748,-1.1826682891165938,-0.16556922829811643,-0.25265571034969175,0.13842356033164363,0.8618413899434771,-0.24432462135790586,-0.2812776194555225,-0.6217514012891527,-0.3641847708918376,2.1880601040870737,-0.8206217721808521,-0.9310547224473187,-0.5929368933628456,-1.475523733747655,0.08104664960158683,0.48692996944198363,0.01553591397304076,0.17882593310674022,0.3229340391107183,-136.3176020607252,63.0,1.0,0.6618298504146443,-136.3176020607252,146.7731018835903,0.37547739949565084,0.9954071725935592,5.0,0.0,0.11382820728033524,0.11382820728033524
306,1,-1.0342056976819154,1.8065099007166376,1.1633139294163102,1.614168691069051,-0.44237315009371175,0.1114398527686205,-0.381018664608628,-0.2859335108536564,0.6220119765428685,-0.41016181245503747,-1.363600685458921,-1.470289097885073,-0.2604050117988104,1.3231989702845215,-0.3985682256802157,-1.0425451099666212,-0.7805230385683208,-0.909158571286794,0.00765353521848311,0.14179773813623242,-0.25491010150528093,0.08444281988142623,0.2864849687007689,-137.52387563030328,63.0,1.0,0.8896996946638837,-137.52387563030328,153.30733973379677,0.2903350175720618,0.3456014199030051,5.0,0.0,0.11382820728033524,0.11382820728033524
307,1,0.44605845537888,1.5395471518516926,0.11047447258863705,1.0575130761546,0.056033731151850036,-0.47642978460616126,1.102652972803717,-0.7489220122248116,1.2864172405999723,-0.6519397277649127,-1.1058668457011933,-0.21040716353446953,-0.6554202861285043,1.6413965668011214,-1.0043513759640101,-1.3033483405338218,0.2268471341475496,-0.43878909187912096,0.4385114064963687,0.437056369728443,0.4351529064263892,-0.011715756348103947,0.28685736605370393,-135.59887563424707,31.0,1.0,0.6357759768237201,-135.59887563424707,145.64247674167277,-0.2970180312454431,3.267241503366563,5.0,0.0,0.11382820728033524,0.11382820728033524
308,1,0.9024282164531702,1.8253240719681962,-0.5922177444995035,2.480992433589922,0.7744318523985637,-0.7868440955877396,-1.3654076243386923,-1.4993219467823145,-0.09230738844408923,-0.23873386519627657,-0.5955684615033523,1.7055698229995315,1.3198928047040654,-1.1375427546300447,1.425766107678769,-1.066067048884164,-0.7927764684937122,-0.7840430288896761,0.7276947202740862,0.8371179123502249,0.35355470093613,-0.019371946069892062,0.26404126123903654,-142.55843342422781,31.0,1.0,0.7968985909299106,-142.55843342422781,150.04624745071223,0.20412037548010176,0.9659212120523648,5.0,0.0,0.11382820728033524,0.11382820728033524
309,1,0.008415489846493096,0.20089808977221524,-0.21941181518911956,3.168707522895993,-1.2312119801445318,2.530064130541803,-2.928760676293799,-1.6682705902664718,0.7223575853883503,1.083536967275313,1.1466968882273336,-0.04468702719372719,0.8004104423479936,-1.1646966593073542,-1.3125455303225815,-0.25495561051345544,-0.2628891424100742,0.5321419810650341,0.5997163894771194,0.5623631322860236,-0.14107381991542434,-0.27957271762836194,0.28694583124924583,-145.50545458165575,63.0,1.0,0.9061785504091218,-145.50545458165575,158.73966985712647,-0.46403203620457134,0.8609070328782877,5.0,0.0,0.11382820728033524,0.11382820728033524
310,1,-0.7604276924289944,0.8827523529800906,1.0833650656616625,-0.8026866282899837,1.841208936255776,-2.331530893558038,1.1875114936537359,0.8243683371791861,0.325228817561626,-0.7920682481217598,-0.5961454502468965,-0.05508987825661375,-0.66302356230202,0.597690706669076,0.7406392717063311,-0.9484192896933598,-0.22286551476031172,1.5071366416909435,0.474173141717956,0.008677166143118233,2.077898077946701,-0.5093886495951887,0.5055662399429808,-141.28239106616311,63.0,1.0,0.5960245209689751,-141.28239106616311,156.8129656063411,0.27218624176347817,1.3352158467492643,6.0,0.0,0.11382820728033524,0.11382820728033524
