name,time,value,.lower,.upper,.width,.point,.interval
alpha_t_values,0,0.07626321012144763,0.06554692723191687,0.089455673833471,0.5,median,qi
alpha_t_values,1,0.09736264968672738,0.08341728322093205,0.11824617466490135,0.5,median,qi
alpha_t_values,2,0.12217076156222406,0.10252824812861588,0.14586699277847587,0.5,median,qi
alpha_t_values,3,0.14346565177723958,0.11890367868403606,0.17110509455767955,0.5,median,qi
alpha_t_values,4,0.16006552906616328,0.13722250982726478,0.19062866651415636,0.5,median,qi
alpha_t_values,5,0.1724104725713695,0.15055033565708506,0.2062736941836858,0.5,median,qi
alpha_t_values,6,0.18505610022232558,0.15793021990337275,0.21567517334090228,0.5,median,qi
alpha_t_values,7,0.19141155079808342,0.1656668383266495,0.2183019794556034,0.5,median,qi
alpha_t_values,8,0.19725028812208753,0.17074917787197874,0.2270925890581255,0.5,median,qi
alpha_t_values,9,0.19682471362678236,0.16734193851682344,0.22559842663333918,0.5,median,qi
alpha_t_values,10,0.19234904684831727,0.16435127287248968,0.22356899318157528,0.5,median,qi
alpha_t_values,11,0.18660049956248353,0.15839049519958975,0.221363258709636,0.5,median,qi
alpha_t_values,12,0.1786783315243497,0.15215300226955342,0.2129069597718106,0.5,median,qi
alpha_t_values,13,0.17143714226796075,0.1449992596334828,0.20525584263105623,0.5,median,qi
alpha_t_values,14,0.16604551164752068,0.1381246484535763,0.20367821374206374,0.5,median,qi
alpha_t_values,15,0.16591250172829553,0.13404957298508555,0.2125569787996533,0.5,median,qi
E,0,12.968370561826141,12.550580143514487,13.461162663319197,0.5,median,qi
E,1,11.63997689338252,11.0880877238802,12.118152419016969,0.5,median,qi
E,2,10.52417533745541,9.853812943572988,11.29443120453261,0.5,median,qi
E,3,9.661495239078219,8.853895849809188,10.581905659787939,0.5,median,qi
E,4,8.941263334818371,8.048218053708123,9.956915325600638,0.5,median,qi
E,5,8.358342076455148,7.396465119683546,9.438415379581265,0.5,median,qi
E,6,7.838649383302085,6.864137143703037,8.956348657412907,0.5,median,qi
E,7,7.388864590335842,6.407810706991999,8.536926214506686,0.5,median,qi
E,8,7.3917200252434725,6.346736996018836,8.486186183878363,0.5,median,qi
E,9,7.320767787870217,6.234437652762903,8.40229414731014,0.5,median,qi
E,10,7.193771748338368,6.125075438641426,8.292163527231638,0.5,median,qi
E,11,7.0711690681621855,5.990864256914952,8.154154594463636,0.5,median,qi
E,12,6.895765005183422,5.837020537060963,8.000149635490088,0.5,median,qi
E,13,6.733388994099673,5.689190947419746,7.846917343470201,0.5,median,qi
E,14,6.5840479366084566,5.512048168129233,7.7039507160706275,0.5,median,qi
E,15,6.713208305861202,5.63428994770458,7.886262318795505,0.5,median,qi
E,16,6.783703303302374,5.728353207224781,7.978965639705383,0.5,median,qi
E,17,6.813854744144429,5.69608067218409,8.086024482289575,0.5,median,qi
E,18,6.796493742046871,5.6764682447754105,8.171852243818686,0.5,median,qi
E,19,6.7824124993711425,5.639082966250909,8.23208690497862,0.5,median,qi
E,20,6.692490166197173,5.570143030540152,8.236468374473052,0.5,median,qi
E,21,6.638027944391485,5.476557420616505,8.195305551279265,0.5,median,qi
E,22,6.886669865933383,5.620019866768594,8.40142593026171,0.5,median,qi
E,23,7.0372392897971725,5.725242353203884,8.573542375479628,0.5,median,qi
E,24,7.103081189808766,5.810754484807054,8.761934913494912,0.5,median,qi
E,25,7.1935892039029845,5.835691884801626,8.871007043006841,0.5,median,qi
E,26,7.2294533761892685,5.864617824678316,9.044547402969929,0.5,median,qi
E,27,7.256430443955658,5.844039184951343,9.160719291642218,0.5,median,qi
E,28,7.280697153491911,5.822367942608653,9.265847585412263,0.5,median,qi
E,29,7.515402979496292,6.038931152825182,9.629298877073985,0.5,median,qi
E,30,7.725822337744405,6.1973101461581255,9.88630453452257,0.5,median,qi
E,31,7.857331229252913,6.2606198027430775,10.156974220323404,0.5,median,qi
E,32,8.023950573180812,6.354084036314324,10.416364666392873,0.5,median,qi
E,33,8.184045578197338,6.446672138298668,10.623688094018496,0.5,median,qi
E,34,8.366305891501614,6.506034379295289,10.919811399063882,0.5,median,qi
E,35,8.50554749393808,6.54831613274782,11.154254374010407,0.5,median,qi
E,36,8.734149460400996,6.789518647923668,11.568764642732647,0.5,median,qi
E,37,9.039340938925228,7.0099503870909325,11.969358978593133,0.5,median,qi
E,38,9.28463850958812,7.19294169554662,12.370900032055255,0.5,median,qi
E,39,9.51121313676693,7.3018671487316595,12.772143889057647,0.5,median,qi
E,40,9.749290100101256,7.490224316727439,13.179803153133369,0.5,median,qi
E,41,9.999281878906707,7.670322550744181,13.594275632515593,0.5,median,qi
E,42,10.252306437494815,7.818606356226065,14.100358566993865,0.5,median,qi
E,43,10.501800981935576,8.059857444024301,14.65772138085718,0.5,median,qi
E,44,10.88134653196472,8.306976834109157,15.122594558533594,0.5,median,qi
E,45,11.335301571346534,8.496373256866725,15.628013829550952,0.5,median,qi
E,46,11.749937086279985,8.711921094533995,16.2205281652384,0.5,median,qi
E,47,12.11847550379532,8.960552881291038,16.744518801338366,0.5,median,qi
E,48,12.46103093465887,9.15860950697867,17.414420134180684,0.5,median,qi
E,49,12.896003243827348,9.405423648468263,18.02045578386487,0.5,median,qi
E,50,13.328890523463528,9.819220819988082,18.55816491894334,0.5,median,qi
E,51,13.850459386335233,10.158691819676847,19.186826068647452,0.5,median,qi
E,52,14.317667935032869,10.530100357487022,19.977661692466395,0.5,median,qi
E,53,14.772646877365204,10.854900087280877,20.755965469147753,0.5,median,qi
E,54,15.378182709880456,11.204571230876734,21.279748434031962,0.5,median,qi
E,55,15.953549084560036,11.476270753851846,22.09379990294257,0.5,median,qi
E,56,16.443593691242754,11.807403520397806,22.92337371756029,0.5,median,qi
E,57,17.073255187187137,12.282710469493965,23.674786591117368,0.5,median,qi
E,58,17.700560451409828,12.880729179922959,24.62067940469713,0.5,median,qi
E,59,18.26303723318987,13.395986070035487,25.56079686683062,0.5,median,qi
E,60,18.8993440180899,13.93755262982292,26.476511230037424,0.5,median,qi
E,61,19.46038802872768,14.399947519179927,27.369587285883973,0.5,median,qi
E,62,20.131909713287584,14.854503243777444,28.407707847127735,0.5,median,qi
E,63,20.711482031218654,15.30695000335373,29.415228210342843,0.5,median,qi
E,64,21.366596401545458,15.838880115109315,30.528295140446552,0.5,median,qi
E,65,22.18905323010861,16.274415021473192,31.818624261719343,0.5,median,qi
E,66,22.946845968182615,16.95510075229958,33.150962326710285,0.5,median,qi
E,67,23.68830444410058,17.523108711596358,34.28497602185227,0.5,median,qi
E,68,24.283361735123027,18.139660667734194,35.32619992012461,0.5,median,qi
E,69,24.99877646881457,18.666699092797828,36.86954827317183,0.5,median,qi
E,70,26.004579253783007,19.15678121746989,38.272609772231704,0.5,median,qi
E,71,26.948681079811877,19.65331536525748,38.93343557094034,0.5,median,qi
E,72,27.875055907026137,20.21261052499174,40.1578519806219,0.5,median,qi
E,73,28.804195588862257,20.89613928777738,41.166915825624166,0.5,median,qi
E,74,29.78192595097024,21.49509779202146,42.66782942109272,0.5,median,qi
E,75,31.00289256844365,22.12160365708216,43.878142270294624,0.5,median,qi
E,76,32.041075236591276,22.756257106732463,45.19550858868011,0.5,median,qi
E,77,33.171653639201296,23.306660684662234,46.81759731763492,0.5,median,qi
E,78,34.121840378773825,24.079230388020612,47.98011483315622,0.5,median,qi
E,79,35.11512829532603,24.63592263545577,48.83850909074664,0.5,median,qi
E,80,35.9161240921848,25.42815622949172,50.24635465493375,0.5,median,qi
E,81,36.92248677792344,26.385252452915275,51.80505713728871,0.5,median,qi
E,82,38.22497609545039,27.270049424028965,53.4435456955865,0.5,median,qi
E,83,39.302030185317506,27.972041389804247,55.44170943031976,0.5,median,qi
E,84,40.3559504436064,28.452192390546067,57.179159020249855,0.5,median,qi
E,85,41.34152651824455,28.879896090304236,58.27104185584131,0.5,median,qi
E,86,42.400185900866646,29.31796388355146,59.29359560560418,0.5,median,qi
E,87,43.24953609833094,30.110630389946095,60.74430989203748,0.5,median,qi
E,88,44.52370271558644,30.684644645713878,61.98943977987126,0.5,median,qi
E,89,45.20218031899408,31.635995026478238,63.683313863782736,0.5,median,qi
E,90,45.85673983199588,32.23786874108542,65.91087084538535,0.5,median,qi
E,91,47.19701231874626,32.81055706561556,68.1083140733644,0.5,median,qi
E,92,47.83045028987806,33.73751045615274,69.56689745218804,0.5,median,qi
E,93,48.87455916171117,34.26594808984096,71.47697428073477,0.5,median,qi
E,94,49.88449783065317,34.66941520859629,72.64975976931721,0.5,median,qi
E,95,50.37493491348846,35.562560751374235,74.38118721249859,0.5,median,qi
E,96,51.02163446236703,36.16498870463839,75.55315317501648,0.5,median,qi
E,97,52.13350915566377,36.68126559858549,77.8900917717954,0.5,median,qi
E,98,53.311077418369585,37.19115845446219,79.68667306146048,0.5,median,qi
E,99,54.91119037053465,38.137795852147086,81.04475408641177,0.5,median,qi
E,100,55.800198580799616,38.267680983175424,82.46945867853505,0.5,median,qi
E,101,57.00803427360009,38.6600678381277,85.06251399215125,0.5,median,qi
E,102,57.47508895905568,39.17433802574784,86.95796888023966,0.5,median,qi
E,103,58.4863095738486,39.98536012573017,89.5305726132232,0.5,median,qi
E,104,59.06482105292275,39.98528267163553,92.45215103456651,0.5,median,qi
E,105,59.971256672128945,40.008624460282974,95.07446626009906,0.5,median,qi
E,106,61.54154162440838,40.4827461588539,97.8957171189453,0.5,median,qi
E,107,62.71160766244907,40.40663269838144,100.30722867779352,0.5,median,qi
E,108,63.847326847623435,40.68757606488856,102.57525140208736,0.5,median,qi
E,109,65.32387981922653,41.66441134961248,105.01649804685374,0.5,median,qi
E,110,66.77135468266991,42.11152126555194,108.03111617098419,0.5,median,qi
E,111,68.33701782789495,42.03475698027076,111.52439108236166,0.5,median,qi
I,0,22.09470356971338,21.337505413242813,22.796273034492994,0.5,median,qi
I,1,22.047190299362605,21.24401273180803,22.804321210616227,0.5,median,qi
I,2,21.755939044983563,20.793291715056753,22.767426792993405,0.5,median,qi
I,3,21.241832494505832,20.14628782464863,22.485121300265412,0.5,median,qi
I,4,20.654829802179144,19.408291756402193,21.995956816899565,0.5,median,qi
I,5,20.018463834216625,18.63390444300812,21.423064518907218,0.5,median,qi
I,6,19.387435446301026,17.88709183835885,20.777096716373883,0.5,median,qi
I,7,18.639372977619953,17.068256514365633,20.051566836778562,0.5,median,qi
I,8,17.970911571573712,16.31165867671364,19.39476255957262,0.5,median,qi
I,9,17.358864003370932,15.698649607278,18.870943901898737,0.5,median,qi
I,10,16.830832079728815,15.107490387784878,18.35738872943356,0.5,median,qi
I,11,16.3313085890785,14.590550951800378,17.86689124152048,0.5,median,qi
I,12,15.802804897702737,14.118785127093616,17.41744206544177,0.5,median,qi
I,13,15.35189220817189,13.714578603949603,16.989335163922036,0.5,median,qi
