name,time,value,.lower,.upper,.width,.point,.interval
alpha_t_values,0,0.08176061598186384,0.07033088320305511,0.09510900004839293,0.5,median,qi
alpha_t_values,1,0.11458682859866032,0.09606935761722123,0.13650618082307045,0.5,median,qi
alpha_t_values,2,0.1536511564173945,0.1281015176991496,0.18256938872231884,0.5,median,qi
alpha_t_values,3,0.1926078668286294,0.1618741038704805,0.22543864452344914,0.5,median,qi
alpha_t_values,4,0.22704241487271548,0.19337689611192932,0.26256538007336144,0.5,median,qi
alpha_t_values,5,0.252150842636814,0.2152580518934613,0.2915584880983015,0.5,median,qi
alpha_t_values,6,0.25553643689390243,0.22219447642662915,0.29550194032621613,0.5,median,qi
alpha_t_values,7,0.2578576164196682,0.2167151726492105,0.3000204676369158,0.5,median,qi
alpha_t_values,8,0.2508773103177071,0.21103945113578562,0.2990890059319337,0.5,median,qi
alpha_t_values,9,0.25183173169304474,0.20599516410956223,0.3008394171851161,0.5,median,qi
alpha_t_values,10,0.2509096122842254,0.20159353552712247,0.3093168876436492,0.5,median,qi
E,0,5.019852484839674,4.848243439041768,5.1860288289521765,0.5,median,qi
E,1,4.489665389854368,4.294329409877912,4.6987548945441135,0.5,median,qi
E,2,4.085379871412467,3.7928221564439712,4.401437424237705,0.5,median,qi
E,3,3.7675945414049767,3.414784042565315,4.145425072333208,0.5,median,qi
E,4,3.49433448332324,3.1083461500228733,3.918166732147795,0.5,median,qi
E,5,3.2766545848552644,2.877904815416738,3.710171869769691,0.5,median,qi
E,6,3.090544466980278,2.673799030711298,3.526455838391212,0.5,median,qi
E,7,2.916436747106363,2.4998802478213147,3.3513942553414298,0.5,median,qi
E,8,3.004592360543155,2.5481649473419066,3.423506189082222,0.5,median,qi
E,9,3.022443569931357,2.564614135333697,3.4623306415026045,0.5,median,qi
E,10,3.0224325780545476,2.543946266124235,3.478850895601006,0.5,median,qi
E,11,3.011908928256446,2.50919963866055,3.4556442998276733,0.5,median,qi
E,12,2.9710996502062192,2.4625775095187428,3.4443022434662907,0.5,median,qi
E,13,2.914664146278893,2.4045749998092214,3.4189525221860615,0.5,median,qi
E,14,2.8585436876275683,2.360131603337353,3.4005113110542746,0.5,median,qi
E,15,3.037671368188718,2.5092802248642143,3.573716388661455,0.5,median,qi
E,16,3.151313201817384,2.600674126932022,3.720285853901828,0.5,median,qi
E,17,3.2168521077512633,2.6479270861537767,3.836512781161531,0.5,median,qi
E,18,3.2755956546577876,2.6805075680240114,3.9708710039456987,0.5,median,qi
E,19,3.3232298981008914,2.701708711102273,4.041311513045855,0.5,median,qi
E,20,3.353329504372849,2.7037043569734127,4.12079863231995,0.5,median,qi
E,21,3.3701115619006172,2.702798658715264,4.182911105281105,0.5,median,qi
E,22,3.616413374626827,2.8979665226991256,4.471859950831593,0.5,median,qi
E,23,3.7999925014235854,3.013158963255375,4.7369974584016505,0.5,median,qi
E,24,3.9922061537442994,3.122179516743265,4.997105356912604,0.5,median,qi
E,25,4.158397161025642,3.236064804115824,5.255451382689822,0.5,median,qi
E,26,4.30531171834114,3.333627708257654,5.4763604264715235,0.5,median,qi
E,27,4.417682049834536,3.40172622799481,5.719246466261212,0.5,median,qi
E,28,4.577782372653248,3.4557387177143415,5.965380942333357,0.5,median,qi
E,29,4.921488495385479,3.7481928811082033,6.417080960469165,0.5,median,qi
E,30,5.251374540785804,4.011733664801039,6.886300310243852,0.5,median,qi
E,31,5.569131006914342,4.227060249199875,7.333032884669567,0.5,median,qi
E,32,5.869471351040877,4.44358872301399,7.77614370539583,0.5,median,qi
E,33,6.199303656797267,4.635433300119928,8.207080209891892,0.5,median,qi
E,34,6.547389129197168,4.8235475110546195,8.677762574407677,0.5,median,qi
E,35,6.825659373970442,5.03325512606874,9.236670542102237,0.5,median,qi
E,36,7.395679528680617,5.484971468875859,10.02233878494636,0.5,median,qi
E,37,7.8723903259845915,5.797230029379385,10.845416474657572,0.5,median,qi
E,38,8.35792047679028,6.11366669019768,11.661403589398976,0.5,median,qi
E,39,8.956913451002189,6.438778338193687,12.521830287458684,0.5,median,qi
E,40,9.539746692335157,6.794560538537665,13.411209076704651,0.5,median,qi
E,41,10.107080472768814,7.200809652871249,14.43685009746902,0.5,median,qi
E,42,10.777144305265272,7.608236793289819,15.606965959633111,0.5,median,qi
E,43,11.537978651175946,8.119467952291139,16.376041022847232,0.5,median,qi
E,44,12.313321621226331,8.686679591363081,17.53478550617844,0.5,median,qi
E,45,13.147588680427532,9.26113845104949,19.03299110410935,0.5,median,qi
E,46,14.029568188128712,9.880905676386922,20.462832236994977,0.5,median,qi
E,47,15.05873664102753,10.466947845773984,21.70080486529787,0.5,median,qi
E,48,16.050522645471702,11.114470190308827,23.34784621060368,0.5,median,qi
E,49,17.073584616915063,11.716516887846712,25.131269757395675,0.5,median,qi
E,50,18.40740396821525,12.484710407978822,26.777913834708627,0.5,median,qi
E,51,19.64619094332616,13.282976598993804,28.82775166086879,0.5,median,qi
E,52,21.036794760437253,14.068006510621363,30.93908782830987,0.5,median,qi
E,53,22.342892882905648,14.88503601080394,33.219410014466654,0.5,median,qi
