name,value
gamma,0.2751633121987648
nu,0.16186620628307943
rho_conc,1.9582149246546388
rt_init,0.5406731353660682
sigma_rt,0.167201541525081
tau,1.1734006524637066
E_init,14.254837109299771
I_init,21.36191718723277
.draw,1
gamma,0.24012459466219607
nu,0.1057784396636248
rho_conc,0.7761689597781778
rt_init,0.5763617404294408
sigma_rt,0.14742153226580507
tau,0.7850297679116801
E_init,13.509470649520567
I_init,22.464513451801764
.draw,2
gamma,0.27001181395473633
nu,0.207228203726858
rho_conc,1.9688427739632652
rt_init,0.6007068219167564
sigma_rt,0.1435470768590384
tau,0.9588061549514396
E_init,13.19724583966796
I_init,22.536631802982868
.draw,3
gamma,0.30984632743214235
nu,0.1204831425877736
rho_conc,1.041233124677784
rt_init,0.5951582854825018
sigma_rt,0.18709093290506537
tau,0.8296659778487925
E_init,11.897325074991809
I_init,22.209681222353012
.draw,4
gamma,0.24142217856265052
nu,0.12078460325284857
rho_conc,1.0914133461915998
rt_init,0.6502098726066057
sigma_rt,0.167639630965797
tau,1.0696152073989147
E_init,12.738267046961578
I_init,20.75165356595954
.draw,5
gamma,0.28069710846863977
nu,0.12364750424285575
rho_conc,1.5702553472763885
rt_init,0.6328872078175826
sigma_rt,0.16584854682485184
tau,0.931890030350032
E_init,12.909692570746884
I_init,21.687096409496917
.draw,6
gamma,0.16355966312497838
nu,0.15144878297708064
rho_conc,1.713388051322573
rt_init,0.4987576439461137
sigma_rt,0.1485266337661634
tau,0.9778077384975942
E_init,13.629739092475532
I_init,21.65322623809391
.draw,7
gamma,0.2143004508567442
nu,0.12010460044329906
rho_conc,1.095955885107932
rt_init,0.6525199844040138
sigma_rt,0.162911505488912
tau,1.7049595836045544
E_init,12.03281410631027
I_init,21.841360333355663
.draw,8
gamma,0.25923787030231105
nu,0.16904080684260475
rho_conc,1.7810107498373444
rt_init,0.5430559483595012
sigma_rt,0.16622400536631893
tau,1.1213034766908574
E_init,13.775632895140472
I_init,22.36521536788792
.draw,9
gamma,0.2852042917390738
nu,0.20706795740237435
rho_conc,0.9098501825428206
rt_init,0.5715495546552087
sigma_rt,0.17645307198364324
tau,0.9234887000144232
E_init,13.717361253117543
I_init,22.393065144558456
.draw,10
gamma,0.28448315204125474
nu,0.1895086463681359
rho_conc,2.173004570581762
rt_init,0.5637879043012087
sigma_rt,0.16300744329542588
tau,1.224586697527811
E_init,13.383758996016612
I_init,22.17339419355374
.draw,11
gamma,0.24710151530916155
nu,0.1213429033899173
rho_conc,1.1366286357490325
rt_init,0.5670599288148228
sigma_rt,0.145934727617758
tau,1.13447165030477
E_init,13.017447399646784
I_init,21.066848630687677
.draw,12
gamma,0.27634557493671347
nu,0.14522891849733385
rho_conc,1.745389206837296
rt_init,0.633232452310427
sigma_rt,0.1575075618328404
tau,1.0511245624077536
E_init,12.558710927360282
I_init,23.388539505910156
.draw,13
gamma,0.26242995133832703
nu,0.1254696613285726
rho_conc,1.5026501558939624
rt_init,0.7166487190930833
sigma_rt,0.16257308074642954
tau,0.8755067528790488
E_init,12.511880681461802
I_init,23.466364828521495
.draw,14
gamma,0.21024463971042617
nu,0.10076770753904846
rho_conc,1.1939370925205657
rt_init,0.6008606643756488
sigma_rt,0.17017782799082834
tau,0.9595661964007832
E_init,12.408742653561776
I_init,23.658899256500728
.draw,15
gamma,0.2342652390141529
nu,0.13457711178877707
rho_conc,1.628048750550895
rt_init,0.4908821817071265
sigma_rt,0.14279919301374283
tau,0.9905872143368132
E_init,12.155492441156106
I_init,21.095777816384658
.draw,16
gamma,0.17705125215737444
nu,0.11512440708177986
rho_conc,3.2288567278083797
rt_init,0.5518358975183497
sigma_rt,0.16224829856906758
tau,1.0289632303859224
E_init,12.655852760998489
I_init,21.09932728431196
.draw,17
gamma,0.17674832430047552
nu,0.11983744431453944
rho_conc,0.9969502756356126
rt_init,0.6212068086913223
sigma_rt,0.16244041993696157
tau,1.0878804551381047
E_init,12.438975964284705
I_init,23.661045770451313
.draw,18
gamma,0.3542828903682218
nu,0.15919121734766256
rho_conc,1.9179990156176376
rt_init,0.5078947300231793
sigma_rt,0.15548142519543776
tau,1.004147465165746
E_init,13.649986338067563
I_init,20.461927220096232
.draw,19
gamma,0.21358490496515636
nu,0.12819018537395654
rho_conc,2.646801461583228
rt_init,0.5431995334503434
sigma_rt,0.16388104394040878
tau,1.1541954975016684
E_init,10.866395704829449
I_init,22.118809115868576
.draw,20
gamma,0.33159783446546515
nu,0.1144328451789038
rho_conc,2.0485114521008914
rt_init,0.5753317329138781
sigma_rt,0.1727906242045741
tau,1.054616913044219
E_init,13.634689637670045
I_init,21.6141177146062
.draw,21
gamma,0.17862956762183793
nu,0.1682209212447649
rho_conc,2.1154459682135984
rt_init,0.5010597832362422
sigma_rt,0.17221958680582242
tau,1.0962309817515077
E_init,12.759779897628173
I_init,22.37001392906803
.draw,22
gamma,0.32907816197401607
nu,0.18024311670052537
rho_conc,0.8432481239912797
rt_init,0.5506290713286299
sigma_rt,0.18072191956384853
tau,0.873221646049361
E_init,13.241347660494768
I_init,23.625251239535977
.draw,23
gamma,0.17809899821879024
nu,0.11033887166994907
rho_conc,1.9743745894507545
rt_init,0.5336084914096751
sigma_rt,0.14514306843443683
tau,1.0193100685190557
E_init,12.871832657299128
I_init,21.990404468018347
.draw,24
gamma,0.24665312945699083
nu,0.1464976361806121
rho_conc,2.1417881113160195
rt_init,0.6494373576041912
sigma_rt,0.15759768061163257
tau,1.2642685032180807
E_init,12.830279352319833
I_init,24.010539595800857
.draw,25
gamma,0.2827261172658745
nu,0.13231436886114978
rho_conc,0.5826167851883622
rt_init,0.5109060862262915
sigma_rt,0.1814425095959552
tau,1.1256645608920202
E_init,13.316062793853552
I_init,20.676702568741476
.draw,26
gamma,0.20414145219269564
nu,0.10796408074352
rho_conc,2.1589230429550508
rt_init,0.6227696806333161
sigma_rt,0.13022203450634096
tau,0.9949877526152948
E_init,13.04850363123783
I_init,23.13400265172605
.draw,27
gamma,0.2996738649267222
nu,0.17108078561707285
rho_conc,0.9219118538716524
rt_init,0.4992773379441922
sigma_rt,0.19075336406778812
tau,0.9571655549942308
E_init,13.010254752339174
I_init,20.977896345697857
.draw,28
gamma,0.25562234803405215
nu,0.1821995878385185
rho_conc,1.642721922856971
rt_init,0.5449052988181159
sigma_rt,0.1815616514916691
tau,1.2767390379319206
E_init,12.781433657546366
I_init,21.017184980813447
.draw,29
gamma,0.2215075369532928
nu,0.08985351009218338
rho_conc,2.10204903771142
rt_init,0.5524248140279294
sigma_rt,0.12967543609065194
tau,1.0094565705388834
E_init,13.354099879519726
I_init,22.864323882211245
.draw,30
gamma,0.3108472577620463
nu,0.2015448924141663
rho_conc,1.5791063367817209
rt_init,0.5286080749838393
sigma_rt,0.2055081952318887
tau,0.9081347580932434
E_init,13.022681550987055
I_init,21.221672646076208
.draw,31
gamma,0.28797710561218204
