iteration,chain,rt_params_non_centered[1],rt_params_non_centered[2],rt_params_non_centered[3],rt_params_non_centered[4],rt_params_non_centered[5],rt_params_non_centered[6],rt_params_non_centered[7],rt_params_non_centered[8],rt_params_non_centered[9],rt_params_non_centered[10],rt_params_non_centered[11],rt_params_non_centered[12],rt_params_non_centered[13],rt_params_non_centered[14],rt_params_non_centered[15],I_init_non_centered,E_init_non_centered,gamma_non_centered,nu_non_centered,rho_conc_non_centered,tau_non_centered,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
311,1,1.5699347222155569,1.1445832587692972,2.214917011727189,1.1674211826639112,0.879780213163467,2.8634206025354985,1.25475321712941,-2.916637647568318,-1.505087468587639,0.6929129652334044,1.1016915889552323,-0.2843056388227947,-0.8832895027215036,0.6691420855715945,0.16138989264009604,0.8324091768047711,0.7741078863499733,-0.238809102970778,-0.14216108771711086,1.360186997288643,0.4714213305935243,-170.25831240524266,31.0,1.0,0.9995893613903395,-170.25831240524266,177.12629078495183,-0.3111690355358121,-0.4021649003821324,5.0,0.0,0.11464392142545124,0.11464392142545124
312,1,2.0465298780323233,1.6429950838590843,2.6737574295893767,1.1582395728821961,2.364219674605913,-1.231689311856358,-0.09215853547833666,1.6472403906581505,0.15523646159610588,-1.617746587538295,-1.870002066611625,-1.4214570618582312,-0.5254843382630964,0.5596516795012161,-0.08670726294335393,-0.8516243095132584,-0.08763019612038558,0.6901937047808219,0.08581984802573947,1.0533084043703818,0.3956434136788314,-168.3685190211466,31.0,1.0,0.8573167175740977,-168.3685190211466,181.41300780703287,0.09702212021966261,0.48309471731468534,5.0,0.0,0.11464392142545124,0.11464392142545124
313,1,1.9255183013362136,1.5850288948948694,1.8877690010523784,0.9487081408472106,2.553903751955932,-0.7627525821386555,0.9589131245857425,-0.5032928395177212,2.6735539001211404,-0.7593325092892326,-0.27008442067564004,-2.237372776491651,-1.8322932042309847,0.975202668069824,-0.321273087242205,0.5732671140936132,0.7483845041036914,0.11089100827075313,-0.5453687357247198,1.0092485361771284,0.6728394400006881,-175.6091820158335,63.0,1.0,0.9926680597027041,-175.6091820158335,184.63076857306433,-0.07779421755807903,-0.2662602672772323,5.0,0.0,0.11464392142545124,0.11464392142545124
314,1,1.7639742725602252,0.5451478380760952,3.115710208947406,2.521134798950583,-0.21985605347945042,2.1491443677945803,-0.2194045246894888,0.9475770493987977,-3.4499865968684245,-1.5224094688432743,0.8264959550778803,-0.2752304962450546,-0.03571811196146772,1.0809974940416984,0.2576972156858537,-0.03778583704770361,0.22923482278485202,-0.3672224883031675,0.06251467698292519,1.1420225614230015,0.22285309561985642,-173.54241956444181,63.0,1.0,0.9895940583269766,-173.54241956444181,188.64711716932837,0.011675189059133118,-0.11734362583436564,6.0,0.0,0.11464392142545124,0.11464392142545124
315,1,1.7559733849821026,1.0631554531874658,1.2458004128509426,2.8036240726572106,-0.370034675637778,1.6436183774299118,0.21015609529520124,1.7569600140885837,-0.46557505485855555,-0.9883522094328007,-0.5698489824038726,-0.7890582354524278,-0.08620935355345266,0.7594675633762789,2.2117397745582594,-1.0897324254295624,-0.30859979003607985,-0.09447670691017065,1.4719673712017185,1.0483425617669362,0.4239571979466784,-171.74075249162752,31.0,1.0,0.9062688937089544,-171.74075249162752,186.04321908356488,0.2790128756792569,0.3222635727906322,5.0,0.0,0.11464392142545124,0.11464392142545124
316,1,1.5360483324404437,1.3450406606491079,1.953886328319305,0.8673047998674354,2.1087112769888003,0.8655037700971282,1.039400489453713,-1.514173003785634,1.2135274181980458,-0.22553359679224025,-0.08149489649516382,-0.4695959898484574,-1.3747459546321872,-0.34152176019747577,-2.31056963808206,-0.09236418186253365,-0.8482845504290282,0.20336292152120378,-1.1736232476165105,1.3492581792223055,0.40577825476114576,-167.01540570412243,31.0,1.0,0.9861773390177642,-167.01540570412243,176.9884769956366,-0.2271420633339858,-0.45064636733732755,5.0,0.0,0.11464392142545124,0.11464392142545124
317,1,1.3755952762355088,0.7582974801142279,1.4756931497378736,2.7682119498233067,1.9813339463731412,1.0806994902469131,0.08171836314432548,-0.28296121718055417,0.9220631507096205,-1.2040006073889504,-0.9367291274254871,-1.211435480691817,-0.9837312051015935,0.02899137735312133,-0.9566776025196537,-0.41279832541966166,-0.08581105917108721,0.2138013470543637,-1.0792225177841792,1.0799448747328642,0.36326044173383176,-163.5564692488088,31.0,1.0,0.7401017093124349,-163.5564692488088,174.78033917968838,-0.06208717235060135,0.7347114070016119,5.0,0.0,0.11464392142545124,0.11464392142545124
318,1,0.9890420793247716,1.6360823438759104,1.6469223601993812,2.3237696163598804,1.8874109198138864,1.2504971757126995,-0.012463384898670087,0.32881253386865306,-0.8378826520545907,-0.28954494133595,0.22740509331991193,-1.2046350987825716,-1.1413614452869292,0.37993395624236914,-0.05261710284686062,1.0686890033316037,0.07121354679794922,-0.02240273259406278,-0.059367049791169746,0.6438402001473581,0.46015702188629004,-163.12256783643232,95.0,1.0,0.9912226925531271,-163.12256783643232,169.15512162090198,-0.012549060141395785,-0.06863923950464823,6.0,0.0,0.11464392142545124,0.11464392142545124
319,1,0.5143691996548118,2.7054697209894667,2.1691180627409046,2.4816124631211047,0.19933285674300044,1.6162335906231644,0.2482632622617265,-0.9897294473073499,-1.2641415196423715,-0.3851399431094625,-0.3713628892462657,-0.12642956605591205,-0.5011880640645507,-0.3091927316094271,-1.209773818958342,-0.6534970385555755,-1.2018063928050433,0.14187628783425665,-0.4338942835485701,1.3757113065231843,0.25942622243996716,-166.51479582276394,63.0,1.0,0.9946617739767772,-166.51479582276394,172.22283853528353,0.015989511450527516,-0.03224041710961956,5.0,0.0,0.11464392142545124,0.11464392142545124
320,1,0.7249997839650728,3.582230305125123,1.5876914501679968,1.367574330097328,0.5533571843172087,2.39029528572654,-0.8468821955640734,0.0032503678617825382,-0.34111980688928667,-0.4829771448669048,0.21106011930566987,1.5184946013623157,-1.2441515646256212,-0.27243876446435444,-1.437953601885399,-0.5048007108933183,0.0465098085774176,1.5121984828381565,0.2648043026008057,0.6640090620062027,0.43554109084381937,-170.44353540162857,63.0,1.0,0.9587451950566339,-170.44353540162857,178.48764688982072,0.1269025790335263,0.1269025790335263,5.0,0.0,0.11464392142545124,0.11464392142545124
321,1,1.1319642778759322,-0.7746927699731866,3.3964001140548095,1.008173728294816,2.1350807526870015,0.2879218062008916,1.146513367590436,-0.8119572485883941,0.5797367725896577,-0.6590441712929103,-0.44711888496009544,0.23621950273408818,-0.1649423163416644,-0.8680358838753186,1.465130658337188,-0.6156435732394544,1.6781278289590604,0.5695886420288907,0.8843453599388811,1.2651958796434204,0.3504999988734692,-168.42084018282583,63.0,1.0,0.9923182561019478,-168.42084018282583,180.19811035949675,-0.19074764656588172,-0.28846737410262335,6.0,0.0,0.11464392142545124,0.11464392142545124
322,1,0.7730800883002104,1.162312257154392,2.462024674983952,2.1764545548588408,1.8896372127653822,-1.366649584027832,0.6885461996314686,0.9875550641375659,-0.5114155043191664,0.27021268772574497,-0.47039538703228934,-0.6691115125210316,0.805117442841618,0.6190452617383244,-1.5716414890409818,1.4669718718536036,-0.2853270373818053,0.06431301144970492,0.31827800634032755,1.3533109995934276,0.478330404551688,-167.65753691631403,63.0,1.0,0.7089288079150975,-167.65753691631403,178.55633057189095,0.4533059857162982,0.6638009895187906,6.0,0.0,0.11464392142545124,0.11464392142545124
323,1,1.1273838050242182,1.5376850017805237,0.9892858250787995,2.516098174734165,0.9161572209659196,2.0698239785452164,1.1161048679801882,-1.7258112378618,-0.9746196489555715,-0.8973335226785402,0.29523786332191093,0.23868828707732032,-1.2415089582296768,-1.0832050415915169,-1.603512703390414,1.8940938697546112,1.219445500110529,0.7397369710069167,0.46286870741644176,1.3199555233628217,0.4689801995991676,-169.1711298555054,63.0,1.0,0.9843623169112021,-169.1711298555054,174.0774357442304,0.060341286007371764,-0.3505254477726112,6.0,0.0,0.11464392142545124,0.11464392142545124
324,1,0.8104354601443099,2.59160486563278,3.22066215974183,1.9243960146926757,1.2254968507801127,-0.08491455698171191,-0.6100190411027097,-1.4904195552548574,0.4005418697105111,-0.30929065469049005,-0.5457402318661368,1.4940134970980385,-1.9114290658411945,-0.2209448372514597,0.7121653989743739,0.4053110728832561,1.0989503495706654,0.7720703053768955,1.8250989503967179,0.6411331950239367,0.3639962852461614,-168.65723315515734,63.0,1.0,0.9778262301807628,-168.65723315515734,178.26616255777688,-0.4191936594676804,-0.6399409190448182,5.0,0.0,0.11464392142545124,0.11464392142545124
325,1,0.9005577855748983,3.264371129072333,3.0032440300088212,1.5044676667379657,1.4119176816509635,0.4284872339453668,-0.7992413973472456,-1.2897867884165586,0.03838819100323848,0.22390158732299714,-0.7919064029344535,1.0877096691450034,-1.8832635825333828,-0.016811690748519778,0.2589547494976261,-0.3606379404653497,1.3789768534765114,0.4439044444521903,2.0037898538568535,0.237905895831681,0.51284507388709,-170.9104500811727,31.0,1.0,0.9998220422837837,-170.9104500811727,175.26760599866043,-0.091107006778401,-0.2997574606227431,5.0,0.0,0.11464392142545124,0.11464392142545124
326,1,1.4025257705808607,0.33540975858050914,0.37259754361743097,1.5209649179515061,1.4418743458070937,1.3444704995503707,1.3413260897164927,1.7018978744016033,0.08264217627304923,-1.2713974635544152,0.6413311604473593,-1.3656797272619177,-2.442983278850125,-0.006898096956650935,-0.40381412202607325,0.13651468095218922,-0.612444461423962,0.9451749898662001,-1.753458724982667,1.9071900005589963,0.41772635107235684,-169.8858779253993,63.0,1.0,0.8932982631640116,-169.8858779253993,179.74455099942602,0.09732628209766858,0.3906817483512839,6.0,0.0,0.11464392142545124,0.11464392142545124
327,1,0.6607150736358415,0.7691017230446524,3.7667717747588,1.4430986077444559,2.446699213036888,-0.6557420189883282,0.1668088785067591,1.1939024095941861,-0.5881786152078939,-0.5840633916062871,-0.9277493472422731,-1.8317336980267713,-0.45515052824448005,-0.23902658380438918,-0.11424773097086036,0.9367019088379274,-0.02261451228382589,-0.2749271134169383,0.7332799886789504,0.6506567517024335,0.40591878915461516,-166.40428221899515,63.0,1.0,0.9555181353055645,-166.40428221899515,179.3856001915611,-0.17609898065873608,-0.21126679124719772,6.0,0.0,0.11464392142545124,0.11464392142545124
328,1,0.3934530870324416,2.087627915256707,3.686394013792798,2.210331840251331,0.9898798899160216,0.0898201857049724,0.2575072005360211,-0.5525579500870621,1.1858785870589905,-0.003899903937694989,-1.8431866732147681,-0.8411790672644038,-1.4634670172436173,-0.05634526066667163,-0.8519756092983712,0.4880306800516849,0.7331901603637377,-0.2589873517770279,-1.5993528991288315,0.32657647073581253,0.5493223639435652,-170.8009244634512,63.0,1.0,0.8474366507056782,-170.8009244634512,178.98595951975634,0.10321989627092876,0.6033617597411762,5.0,0.0,0.11464392142545124,0.11464392142545124
329,1,0.17240702702329397,2.022228314428018,3.201166028059247,1.0401333939725617,1.5036824608721513,-0.26363157083850364,0.04072300180136039,0.8602689824556817,0.36609047264748895,-1.201138302046776,-0.7327886662038533,-0.9987766798960122,-2.1711606325526187,0.17528048781536132,-0.09313952181783133,1.074361087095684,-0.6024883928109044,-0.0010595676832382828,-0.05070927041542739,1.5230251239810584,0.45785344999262967,-166.31436456550333,63.0,1.0,0.7619240179080621,-166.31436456550333,177.97820570962799,-0.0720716739153886,2.6098221827926693,5.0,0.0,0.11464392142545124,0.11464392142545124
330,1,0.46872906401759773,1.07887038231158,1.959635532954903,2.830328004485649,0.6135366998610703,2.5224895437537236,0.45310506055439537,-0.8655129645635521,-1.7588273269674004,-0.1659873047970371,-0.7704189117476884,0.0013191638747399904,0.4537639207323505,0.12904524234933457,0.09178252113418846,-0.7781659495307037,1.187784767933188,0.7893115409022406,-0.09204055599581204,1.3281834344742225,0.41652734617978054,-165.28277650967428,63.0,1.0,0.8749721641855738,-165.28277650967428,173.103411525869,-0.01811348504520538,0.5515876018124857,6.0,0.0,0.11464392142545124,0.11464392142545124
331,1,0.36517862733359435,1.192669407066085,2.3002695306972316,2.7305860345085327,-0.16901852776278042,1.9108628869590727,0.2686464254176135,-2.092930115314538,-0.5529169177028874,2.1450988277612306,-0.4902033054893923,0.9225865881329252,0.4604266771404392,-0.36623339346396033,-0.6149338183647006,-0.9084660454309786,0.9737798862023566,0.9485730565348157,0.2068675571930393,1.4411739324659985,0.4060318626497118,-171.61224989301178,63.0,1.0,0.959412419402985,-171.61224989301178,176.41394177973032,-0.05383497610009158,-0.21317397529219306,6.0,0.0,0.11464392142545124,0.11464392142545124
332,1,0.7386284499831589,-1.211230343481717,2.7583121214302397,0.8460854140221783,1.8946249430213826,2.410393211896369,0.9502775906152734,1.7492002695715958,-0.11478465208790276,-3.4980857137615415,-1.7541125164957452,-0.45837759981450754,-0.8194272919735167,0.559573484944327,0.48196974979464,1.0316424377867999,0.9188748001506564,0.052735226865179986,-0.009179953291398701,1.815052496427281,0.47884810198704825,-174.99929007980165,63.0,1.0,0.9152796185673164,-174.99929007980165,185.55970089025084,0.07305319485769246,0.32195809300498013,6.0,0.0,0.11464392142545124,0.11464392142545124
333,1,0.18960775633828464,0.766096017185432,1.8547780927418065,1.4173795344734061,2.6237784261131236,1.311455066044393,0.6231383618664402,-0.02027952107661936,0.41265361437058756,-0.1272659683414089,-1.0344320897537234,-0.8888698125245041,-0.49223914440060657,2.23411999912391,0.11931109276975731,-1.340049366489477,-0.007843442055831068,0.41129277023314276,-0.0692895750088416,1.1554051858813388,0.47094493825086453,-166.9779622621331,31.0,1.0,0.9895347397659928,-166.9779622621331,183.29913549022146,-0.059880773514152,-0.2420083233008654,5.0,0.0,0.11464392142545124,0.11464392142545124
334,1,0.1379956278824879,2.666111446086552,4.790191805970238,0.672561496660795,1.5597813808920724,-0.43338987704471177,-0.5660029613842468,-0.6630143575915026,-0.5454328108030979,-0.7274140827181412,-1.5171438291790098,-0.27689700388305055,-0.18938935257903594,0.25661908821520757,1.430001052337047,1.1462008177151395,0.8634032563408406,1.461745754374111,-1.121677367258527,1.023285082945344,0.43844863902254766,-173.2778481459021,63.0,1.0,0.9942586232516039,-173.2778481459021,183.02145571751987,-0.06534724143557469,-0.15553412590099924,5.0,0.0,0.11464392142545124,0.11464392142545124
335,1,0.7177119446677899,3.0395360860024545,3.798690093998865,0.45500401056352463,1.3442905611732257,-1.0092610201662056,-0.5209656500813871,0.21694287157244568,0.304547254084951,-0.16474693294684342,-0.7993391442169779,1.957354610278567,-0.4238475883203972,0.5125982275511318,-1.73177672768773,0.12250174301660172,0.29073827190161516,1.989953054807699,-0.7911315064765336,1.1175169022611937,0.48873713290060755,-173.42843100276363,63.0,1.0,0.9253098152154041,-173.42843100276363,188.83226060936954,0.10437893596997583,0.29234325480686607,6.0,0.0,0.11464392142545124,0.11464392142545124
336,1,0.9663771243801267,0.94257435192566,2.7038206447246393,1.521820409210963,0.485834858355275,0.41347007120898016,1.4985932754157385,-0.29830530123457055,-0.06446827517480852,-1.4907013213755989,1.0958051263707569,1.1903080800322992,-1.6212130169347574,0.40281737344809854,-0.08967738053796714,0.30778636814629823,0.16282822884211956,1.0753253407490069,-0.096935648441418,1.2628408860024563,0.5387993665824168,-166.5417150992053,31.0,1.0,0.9656329699898973,-166.5417150992053,184.69318353908685,-0.16793915692832684,-0.2963300737716281,5.0,0.0,0.11464392142545124,0.11464392142545124
337,1,-0.11077625412611902,1.2712652150182833,2.2176890133106193,2.214548179505821,2.054286286349635,0.11720177875965435,0.5676061721592175,0.7157905884396892,-1.2696694820118615,-1.9106687590540776,-1.3800110216653052,1.6876165882085379,-3.025405416660602,1.1288876699325168,-0.9489116122123109,0.606266700427113,0.3317887172553608,-0.2823260278915459,1.9690879882614243,1.7783261918979523,0.33269771577136187,-174.059820218473,31.0,1.0,0.9746503634675782,-174.059820218473,180.1555287530691,0.007704905445876875,-0.09983176927443083,5.0,0.0,0.11464392142545124,0.11464392142545124
338,1,0.5306832226184686,1.1709187648897696,1.087979390968677,1.7913843948537667,1.5142270066547143,1.5736135099963442,1.4300935918626076,0.42228073512839553,0.07223594514513548,-0.8988089624436097,-0.7992651684994937,0.9316494207934845,-2.889392092585823,0.793958518010317,-0.5205447770613781,0.03857860019267677,0.48021000886327203,-1.2062584728022279,-0.2980061561063062,1.4679687599306017,0.35805749390580893,-168.1195473898484,31.0,1.0,0.9692280282626351,-168.1195473898484,182.1732175133126,0.03942740667076805,0.12167354103644357,5.0,0.0,0.11464392142545124,0.11464392142545124
339,1,0.4676244918941963,2.0977305223470046,-0.7951294207092267,2.912705829741835,2.9785359929483373,1.1085913071596338,0.10086608690991757,0.9185697823737194,-0.7072887708879259,0.3470030640906285,-1.2011754942114965,-0.5323521383758205,-2.478224397072885,0.2363667248893334,-0.7161805981519724,-0.5127876134951296,-1.1945231863441812,-0.46285428495408865,-0.5319519554646023,1.8018959026724772,0.5615116788611108,-172.90366210821023,31.0,1.0,0.989487220529992,-172.90366210821023,178.81974521166896,0.017464136627978633,-0.0999238809713745,5.0,0.0,0.11464392142545124,0.11464392142545124
340,1,-0.11959883435520027,1.265521399638957,5.087802006287959,1.755430857158053,0.011766797539603321,0.7374678391604467,0.2705009536574736,-0.8821432563191206,-1.1918126683849302,-1.5859686977796141,0.005973758978640685,-0.250348851737731,1.5498999702100837,-1.5485479686402628,0.6010877130665313,0.13597911031209403,1.4717536421601463,1.5477517175672209,0.3748187769903617,1.0720237706080697,0.302525428244394,-174.42728602365798,63.0,1.0,0.8906194528345931,-174.42728602365798,183.8292816349679,-0.12805891591131058,0.5820079874211785,6.0,0.0,0.11464392142545124,0.11464392142545124
341,1,3.0206951014221564,2.947737425879211,0.7230711333262361,2.4066227332324903,1.3150214903201667,0.7456344307256456,0.19533142674964044,0.2357932165069195,-1.3120211815309595,-0.06809489818036468,-2.036305726499129,-0.04786150800751002,-1.3585939930748956,-0.26507225277548646,0.16175764031259968,0.0841234734913755,-0.6252834284789505,-0.04898576666868728,-0.245304103116878,1.2817096974335103,0.4273130465888015,-168.66372426551018,63.0,1.0,0.9546770515872975,-168.66372426551018,186.4272593852758,-0.33485236830949816,-1.0465946864479747,6.0,0.0,0.11464392142545124,0.11464392142545124
342,1,1.6014838945175207,1.1424766875893144,2.668999805980183,1.3459803263275651,1.9004385514696107,-0.48185185742585,0.2961388130671026,-0.8445890697775791,0.11728146557740454,-0.6502750609483228,1.1900773085201495,0.39883787095796186,-0.9185968482367869,-0.8714956258853763,-0.46639679757993235,0.6861071272893955,-0.3077729901285755,0.9102123942873177,-0.8054629053083984,1.5148336313593318,0.4958632883266402,-164.99629270683732,63.0,1.0,0.9832944336858991,-164.99629270683732,177.12875568899585,-0.19396881212395556,0.6834497856261805,6.0,0.0,0.11464392142545124,0.11464392142545124
343,1,-0.22763471705669008,1.3276815593039764,1.8584348167450675,2.521113955366783,1.3356810764840452,1.6185973402746356,0.6212139378361878,-0.22639040561182508,-0.7098507230173972,-0.1871807702933217,-1.8163806267975804,-1.3211295083740886,-0.03980914824215693,-0.4556190244581175,0.5397453329013558,-0.5167863751608368,0.944704489579581,0.8683332845792535,0.7679525420880587,1.1284107313935647,0.30441972766805503,-164.35041680755614,63.0,1.0,0.7698022511350833,-164.35041680755614,172.93816768994668,-0.10822618816180807,0.8281098255333177,5.0,0.0,0.11464392142545124,0.11464392142545124
344,1,0.04671403086043727,2.043818324214759,3.0793267749789224,1.2119902826426252,1.205970194155069,1.6864210235215271,0.2812331547629595,0.3566846646280719,-2.02275642769896,-0.329223757396877,-0.46669878341407134,0.004566424837391836,-0.9259280640667782,-0.655661253263206,0.7576503703371154,-0.7386132846371287,0.8248006522393276,0.6834970999404214,0.7094501055191245,0.7001861055306813,0.2634938294689236,-165.3812376059036,63.0,1.0,0.9096797031714892,-165.3812376059036,173.6474014447025,-0.33087871117876944,0.5197149360504056,5.0,0.0,0.11464392142545124,0.11464392142545124
345,1,1.3345835284243086,1.9795497606041936,1.331666953787748,1.1378134009702379,1.3705778213401005,0.979186040274185,1.8035365612614505,-0.9418207854490137,0.47278083788443775,0.21937365429182862,-1.8545032684379,-0.3802222316039601,-1.0643395859809381,0.919760838638971,-1.5100704500648736,0.1473026008693631,0.5745105830159621,-0.4122419004157511,-0.15086638137996153,1.5016247709831765,0.5795879814116757,-167.12040464001763,63.0,1.0,0.8815929532200534,-167.12040464001763,174.01540172020833,0.13771403381198866,0.2435872878378973,5.0,0.0,0.11464392142545124,0.11464392142545124
346,1,-0.21687895198472779,0.8252258814243892,3.4971710771157785,2.6642871334953515,0.4378823037172905,1.1567928657110151,-1.0737033933846558,1.3352717977086723,-1.280499137210975,-0.919153798948567,1.1277183843274843,-1.371957644332673,1.1597359168798966,-1.3576768353415807,0.689544759384175,-0.43670667151918374,-0.4995675410038366,0.3662865549456077,0.5973594720050601,1.1334246201833569,0.35165621576477757,-168.92402440034942,63.0,1.0,0.8671573285898166,-168.92402440034942,178.24319851248578,-0.2745450231778932,1.0682554579745158,6.0,0.0,0.11464392142545124,0.11464392142545124
