iteration,chain,gamma,nu,rho_conc,rt_init,sigma_rt,tau,E_init,I_init,alpha_t_values[0],alpha_t_values[1],alpha_t_values[2],alpha_t_values[3],alpha_t_values[4],alpha_t_values[5],alpha_t_values[6],alpha_t_values[7],alpha_t_values[8],alpha_t_values[9],alpha_t_values[10],alpha_t_values[11],alpha_t_values[12],alpha_t_values[13],rt_t_values[0],rt_t_values[1],rt_t_values[2],rt_t_values[3],rt_t_values[4],rt_t_values[5],rt_t_values[6],rt_t_values[7],rt_t_values[8],rt_t_values[9],rt_t_values[10],rt_t_values[11],rt_t_values[12],rt_t_values[13],E[0],E[1],E[2],E[3],E[4],E[5],E[6],E[7],E[8],E[9],E[10],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[19],E[20],E[21],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[29],E[30],E[31],E[32],E[33],E[34],E[35],E[36],E[37],E[38],E[39],E[40],E[41],E[42],E[43],E[44],E[45],E[46],E[47],E[48],E[49],E[50],E[51],E[52],E[53],E[54],E[55],E[56],E[57],E[58],E[59],E[60],E[61],E[62],E[63],E[64],E[65],E[66],E[67],E[68],E[69],E[70],E[71],E[72],E[73],E[74],E[75],E[76],E[77],E[78],E[79],E[80],E[81],E[82],E[83],E[84],E[85],E[86],E[87],E[88],E[89],E[90],E[91],E[92],E[93],E[94],E[95],E[96],E[97],I[0],I[1],I[2],I[3],I[4],I[5],I[6],I[7],I[8],I[9],I[10],I[11],I[12],I[13],I[14],I[15],I[16],I[17],I[18],I[19],I[20],I[21],I[22],I[23],I[24],I[25],I[26],I[27],I[28],I[29],I[30],I[31],I[32],I[33],I[34],I[35],I[36],I[37],I[38],I[39],I[40],I[41],I[42],I[43],I[44],I[45],I[46],I[47],I[48],I[49],I[50],I[51],I[52],I[53],I[54],I[55],I[56],I[57],I[58],I[59],I[60],I[61],I[62],I[63],I[64],I[65],I[66],I[67],I[68],I[69],I[70],I[71],I[72],I[73],I[74],I[75],I[76],I[77],I[78],I[79],I[80],I[81],I[82],I[83],I[84],I[85],I[86],I[87],I[88],I[89],I[90],I[91],I[92],I[93],I[94],I[95],I[96],I[97],log_genes_mean[0],log_genes_mean[1],log_genes_mean[2],log_genes_mean[3],log_genes_mean[4],log_genes_mean[5],log_genes_mean[6],log_genes_mean[7],log_genes_mean[8],log_genes_mean[9],log_genes_mean[10],log_genes_mean[11],log_genes_mean[12],log_genes_mean[13],log_genes_mean[14],log_genes_mean[15],log_genes_mean[16],log_genes_mean[17],log_genes_mean[18],log_genes_mean[19],log_genes_mean[20],log_genes_mean[21],log_genes_mean[22],log_genes_mean[23],log_genes_mean[24],log_genes_mean[25],log_genes_mean[26],log_genes_mean[27],log_genes_mean[28],log_genes_mean[29],log_genes_mean[30],log_genes_mean[31],log_genes_mean[32],log_genes_mean[33],log_genes_mean[34],log_genes_mean[35],log_genes_mean[36],log_genes_mean[37],log_genes_mean[38],log_genes_mean[39],log_genes_mean[40],log_genes_mean[41],log_genes_mean[42],log_genes_mean[43],log_genes_mean[44],log_genes_mean[45],log_genes_mean[46],log_genes_mean[47],log_genes_mean[48],log_genes_mean[49],log_genes_mean[50],log_genes_mean[51],log_genes_mean[52],log_genes_mean[53],log_genes_mean[54],log_genes_mean[55],log_genes_mean[56],log_genes_mean[57],log_genes_mean[58],log_genes_mean[59],log_genes_mean[60],log_genes_mean[61],log_genes_mean[62],log_genes_mean[63],log_genes_mean[64],log_genes_mean[65],log_genes_mean[66],log_genes_mean[67],log_genes_mean[68],log_genes_mean[69],log_genes_mean[70],log_genes_mean[71],log_genes_mean[72],log_genes_mean[73],log_genes_mean[74],log_genes_mean[75],log_genes_mean[76],log_genes_mean[77],log_genes_mean[78],log_genes_mean[79],log_genes_mean[80],log_genes_mean[81],log_genes_mean[82],log_genes_mean[83],log_genes_mean[84],log_genes_mean[85],log_genes_mean[86],log_genes_mean[87],log_genes_mean[88],log_genes_mean[89],log_genes_mean[90],log_genes_mean[91],log_genes_mean[92],log_genes_mean[93],log_genes_mean[94],log_genes_mean[95],log_genes_mean[96]
1,1,0.23043005079756768,0.14349815222348428,3.697721965268493,0.8225970470410656,0.16246525731772993,1.5772637694410159,5.227087577240011,9.121315438205604,0.1180411562748875,0.1495460605408493,0.21688746365223732,0.22615904569824707,0.18877736715555643,0.22835997663307386,0.2176809386233056,0.20933196056543435,0.20439683591910499,0.19042328536424538,0.16774828252759075,0.11636559854636695,0.10099994013227494,0.09988144152895448,0.8225970470410656,1.0421462452557995,1.511430358451281,1.5760415182630825,1.3155386618606366,1.591379213562455,1.51695987195911,1.4587780910197392,1.4243865356591978,1.3270086228544589,1.1689926311130423,0.8109205362110793,0.703841398424263,0.6960468827040989,5.227087577240011,5.106996768145553,4.999388983647151,4.900896238794595,4.809156682846428,4.722512265448447,4.639797280195501,4.56019046861573,4.71430895856382,4.825828577070508,4.908168732116307,4.970528398040469,5.019213476848991,5.058546693500597,5.091491321660204,5.608710524293114,6.04381655606743,6.42857419019217,6.784127052524127,7.124609878943682,7.459534814677379,7.795367938310687,8.220430685071104,8.643728243453005,9.072548861490166,9.511994955178118,9.96574624485772,10.43656216831753,10.926612906244038,10.978365107735145,11.1096213556514,11.296722053554959,11.523875323284752,11.780564896575562,12.059812640224994,12.357013953818058,13.272892872372683,14.119938276156617,14.933466252345728,15.737227478954368,16.547403445698468,17.375232268541858,18.228734537923845,18.89528583406942,19.623753199031686,20.405224421661302,21.234324667500616,22.108036146913804,23.02491967903027,23.984601652954183,24.75789892335316,25.603694592774616,26.510089493222118,27.469664633523855,28.477989484165462,29.53263350957207,30.632511421424788,31.600508327122604,32.636921200089546,33.73255437774431,34.88177515344244,36.08133620415673,37.329593350028844,38.62598614361315,39.33084749747611,40.1709494124023,41.11168611015789,42.13015658890353,43.21130625578759,44.345343117987326,45.52600757293344,45.480241461078364,45.66088579388134,45.99814904498733,46.44474332279992,46.968643264458535,47.54817515311501,48.168686384407984,45.570210508025234,43.54480804466843,41.924254708743945,40.59069706376843,39.461552577731055,38.47893657720605,37.602258950033885,35.88324526030635,34.40757933245224,33.111389929329626,31.949266770761096,30.88887191557368,29.907125532301624,28.987506028851087,28.06148876616012,27.189255364470995,26.361334556695944,25.57083859518686,24.812714969644844,24.083216193082798,9.121315438205604,9.010589399688964,8.890329426741514,8.764098137736873,8.63437591802424,8.502886414736755,8.370824187556584,8.23901392659362,8.134382431138368,8.071852291143998,8.038216278032236,8.024421070670451,8.02426081785963,8.03348158614161,8.049167466121167,8.124785023294912,8.291607185618327,8.523537550281446,8.80354102104177,9.12057622965569,9.46756964665553,9.840077777961191,10.244860305777479,10.686427044129003,11.16033063020635,11.664025861534496,12.196235760433389,12.756535595808767,13.3450802442655,13.910647462407816,14.420969567075511,14.897727778609426,15.355546920462148,15.80432424864719,16.25079055857866,16.699556679753492,17.222041967348364,17.862956519423648,18.595826912022947,19.40394141296875,20.277031499048537,21.209093943085918,22.196962053123226,23.214747141420425,24.24656315701378,25.302769219607143,26.39084101482255,27.516377117543428,28.683764559947292,29.89661945656507,31.132196371412494,32.37683148208123,33.64347162531304,34.9413034262404,36.27704280385525,37.655790874440044,39.08160237190645,40.5378948372548,42.015027527557365,43.523813060009644,45.072061818670036,46.665610121675684,48.309004488311345,50.00595731437027,51.68739006166718,53.310972462312314,54.90941247581438,56.50498701506277,58.112997308328985,59.744083292129346,61.40577388516483,62.95995329704316,64.32293252810275,65.56071832261472,66.71814111980507,67.82567060567858,68.9040380093919,69.96737094186457,70.65653004643585,70.76231809024885,70.46617996522606,69.89504999381728,69.13769601380318,68.25616352160785,67.29378886231164,66.17585918568815,64.86645570522947,63.4360027596927,61.93394235582484,60.39487647528372,58.84291429258978,57.294748835350845,55.75535683682519,54.22907637433228,52.72460471574513,51.24774308823159,49.8022515620139,48.39045433442686,3.5061174306261282,3.4926810496914267,3.4783805644710917,3.4634683804273942,3.4481226290326954,3.4324692938714607,3.416597612633476,3.4038167677236575,3.396099928942861,3.3919241475867894,3.3902064706631183,3.390186499825396,3.391334951340368,3.3932856107003286,3.4026362141700988,3.4229607657327765,3.450548405075126,3.4828709742779935,3.518249930142285,3.555589182135992,3.594180560273002,3.634493091217601,3.676691380667051,3.7200825278526186,3.7642263374493217,3.808844304878606,3.8537606809975493,3.898864740872625,3.9403714963704424,3.9764003122334524,4.0089256482182245,4.039193716629646,4.068000534186539,4.095858502326802,4.123099117923539,4.153907018091953,4.190446045325628,4.230654140953853,4.273193156026618,4.3172057371981705,4.362146994256363,4.407672380035998,4.452504674353854,4.495991826831249,4.538630790039848,4.580733963676708,4.62249830393675,4.664048212900292,4.705462357327078,4.745959481756065,4.785160034270456,4.823535974081389,4.861386553686478,4.898902056532688,4.9362036954804385,4.973368773661489,5.009954156611188,5.045744297539735,5.08102515995394,5.115979527662543,5.1507244384108235,5.185334916588083,5.2198590895939265,5.252930790776332,5.283859117293099,5.313401726442638,5.342045844986256,5.3701062896383975,5.397787106484602,5.425220812925272,5.450215807296851,5.471633161594788,5.49069365551212,5.508193841723906,5.524657690765301,5.540431728090685,5.555745948951073,5.565547477951624,5.567043573626832,5.56284982288773,5.554711776168861,5.543817055422548,5.530984682972182,5.516784887059995,5.5000326765435315,5.480047573822419,5.457748512115657,5.433785316156095,5.408621219750372,5.382588368588317,5.3559259211348,5.328690437459117,5.300934174046784,5.272799174218964,5.244388524721779,5.215777140072934,5.187019514751695
2,1,0.19304853989278686,0.1157037092970832,3.8325333491181435,0.9116086554210459,0.14391238822258445,1.5503113356330736,5.234672911620198,9.156586820927131,0.10547650285954158,0.13709540509470014,0.14600180765914023,0.15703628388263782,0.22495840995888045,0.263311101355896,0.17761142729670812,0.13847457767306384,0.12825417108627488,0.11877229054449318,0.1447650368272412,0.13154633101082497,0.12830857402400164,0.13202123683045874,0.9116086554210459,1.1848834054463302,1.2618593521860482,1.3572277400323292,1.944262732159024,2.27573604126911,1.5350538748992861,1.196803270304098,1.1084706952390513,1.0265210274247218,1.251170232196615,1.1369240606890478,1.1089408870596702,1.1410285602121737,5.234672911620198,5.19151853415377,5.151010473777854,5.112514567420642,5.075561692012179,5.039804720444058,5.0049867044386325,4.970917356078741,5.190111446945922,5.369526019079192,5.520365669359211,5.650757075123636,5.766595488151878,5.872158437364963,5.970550659504271,6.138531884770844,6.292796594128242,6.437765080008462,6.576636636693296,6.711730010417119,6.844728979938177,6.97685950488636,7.212077981538125,7.434357149215513,7.648661121806226,7.858580573579135,8.066722242194361,8.274988206010487,8.484776134248792,9.438395653698453,10.310269988798613,11.137962696581996,11.948255915335395,12.760501159086468,13.588944941695019,14.44434382939792,15.924020631756465,17.40196336961349,18.914952236196623,20.49085847071604,22.15169582805096,23.915717520043536,25.798863717839254,25.673601364316397,25.84585963220928,26.238378915998528,26.796689686941647,27.48249796914088,28.268994367312963,29.13752739719004,28.735730109983372,28.549384346199464,28.520553118731588,28.607285608828704,28.779211925952946,29.01435187924318,29.296803200063493,29.210355476125596,29.207773214102772,29.26677323414054,29.371119995533356,29.508985268044945,29.671752724692595,29.853146775905408,29.64519253472028,29.50758850165745,29.421576901283444,29.3734090192888,29.353007601391397,29.35298644030128,29.367931768564958,30.53300050598303,31.536029554547618,32.42490640082583,33.23424657896031,33.98908635734424,34.707548250969445,35.402765087226165,35.45193767189306,35.581357070213876,35.770047363806455,36.002760620868614,36.26841519691808,36.55895984672463,36.86854754645559,37.024971321745724,37.217372486366486,37.43659698658142,37.67597859430283,37.930664088851955,38.19712149201652,38.472781700875615,38.9602405860488,39.423829554840765,39.87114609147944,40.307725391941254,40.73760319002988,41.16372501095416,9.156586820927131,9.106349645230027,9.05399142814347,9.000164520792005,8.945350479872772,8.889904619169135,8.83408894092647,8.778096477902887,8.746258358163082,8.753963441944906,8.790734964180327,8.848982486997294,8.923208205705029,9.00943152712839,9.104771893856446,9.214256716871464,9.341049152339593,9.481190012373732,9.631839022214558,9.790963295268565,9.957112625743976,10.1292574055607,10.31649505206478,10.524864735533898,10.750184397607123,10.9894993288448,11.240735841630368,11.502452992666907,11.773664603890813,12.124218480195664,12.60204696380685,13.182027165835729,13.847566694394786,14.588036018759713,15.396991286678556,16.27094531524007,17.264187759793153,18.41784506345721,19.717655493929374,21.15673739305378,22.73345964110796,24.450006834084647,26.311419372362998,28.12283525507557,29.742526564219318,31.238093218953775,32.65790052100889,34.03668638801883,35.3995388362213,36.76471757345552,38.01837451588198,39.08285265679123,40.01243230659265,40.84646452298258,41.61348575888188,42.33419859021891,43.0236310123899,43.65409506771539,44.208100338037845,44.707112195117865,45.16677934928185,45.598511598298124,46.01062962941909,46.4092029505001,46.76012663587319,47.04166497676324,47.27239280642389,47.46592489179012,47.63224045145488,47.77865397925321,47.9105268226987,48.14066625940898,48.54214679085676,49.0713926071011,49.69702024697754,50.396448302347196,51.153450217144155,51.95638784234432,52.736627639670424,53.448408525370496,54.11178913580166,54.74137239635788,55.34779319652088,55.93880043910521,56.52004406098172,57.07961064755745,57.61005877238678,58.12023413077087,58.616590220599434,59.10383731271067,59.58541538023362,60.06383874027835,60.56047538567205,61.08936025567111,61.643360773009015,62.21730712511477,62.80745686572226,63.41110560771864,3.552497966798916,3.5467317356528922,3.54076889064473,3.5346599312322025,3.528442353853499,3.5221440145355194,3.5157856154684755,3.5121520260932946,3.513032595993232,3.5172243552616385,3.5238285125768547,3.5321815796325082,3.5417980094688954,3.5523246934094495,3.564277961122853,3.5779446082641986,3.592835870507854,3.608600209004443,3.6249858809289406,3.641813165942177,3.6589540425011804,3.6772701090168747,3.697266561142704,3.718448941079924,3.740466243790373,3.763070342047528,3.786086349720957,3.8093912574227096,3.8387310128922127,3.877385291595228,3.922380356844072,3.9716355606502574,4.023727775398681,4.077698152724874,4.1329070546664095,4.192160317643181,4.2568460684164595,4.325040485733957,4.395484441015748,4.467363865613928,4.540156528821095,4.613529075003006,4.680107922241506,4.736103925895831,4.785164319971102,4.829612835979685,4.870964987701669,4.910224826217076,4.948064657065714,4.981595616137865,5.009209853210098,5.032716246875645,5.053346303163121,5.071950325017029,5.089121270108223,5.105275556556893,5.119823127257072,5.132434071246626,5.143658631861003,5.153887879854171,5.163401108987021,5.172398482082482,5.181023812403563,5.188556878197224,5.19455973126576,5.199452496890936,5.203538116295545,5.207035885755735,5.210105003671467,5.212861280312723,5.21765330568432,5.225958459960969,5.236802263096909,5.249471009903628,5.2634467357902475,5.278355976435972,5.293930704727774,5.308836269144853,5.3222428953989045,5.334578109285877,5.3461458078652,5.357162821765851,5.3677842772258195,5.378121370768044,5.387973004801928,5.397223217308184,5.406039900484359,5.414543799469149,5.422821884840916,5.430936869127569,5.43893400898984,5.447168492315432,5.455863747833211,5.464891564952309,5.474159244028398,5.483599839712754,5.49316504680494
3,1,0.2529618451834288,0.2121620642315252,1.6507502123911748,0.8855517941506347,0.15947299432652504,1.5885750882145249,4.892526188552106,9.144068502196024,0.18788049663092934,0.2120884460393607,0.25427011082517087,0.2956339303627985,0.35744994999702284,0.3973970056356329,0.3073694003592436,0.3199999856475175,0.2958514101190013,0.32270774465565016,0.27513934941816437,0.31109290907041676,0.30578919331071164,0.30893734105967724,0.8855517941506347,0.9996530096347283,1.1984711392499208,1.3934344550879902,1.6847967203361576,1.8730822924213593,1.4487481608579273,1.50828088332659,1.3944595193801883,1.521043574988459,1.2968357487223268,1.4662984647949677,1.4413000477644975,1.4561384580164365,4.892526188552106,5.263331474850267,5.470379276006648,5.573561541541215,5.6110037510473125,5.60697362568091,5.576916283561628,5.5306599183804295,5.627781808484588,5.688696110689509,5.726869066666531,5.750758586166371,5.765676933671904,5.774960649151911,5.780705354727402,6.0445144403399205,6.2617331842507715,6.451542388139783,6.62575501851431,6.791657328907665,6.953754655596606,7.11484416904876,7.5650432724020344,7.9757544021499776,8.368611871100256,8.756901277862948,9.14888947201753,9.549831072424784,9.963177724729675,10.954313229619329,11.899728282178543,12.844298419879081,13.816183143165961,14.833873445355499,15.910333044524245,17.055436374284195,18.84878430193021,20.684128347340547,22.614886949696768,24.678199077456824,26.902376284269785,29.311250973510084,31.926738869046247,32.48239545245512,33.4582087969274,34.716735415880194,36.17710858800923,37.79243451527323,39.53625140805242,41.39441930181053,43.827062145097884,46.31310916419264,48.88705047013934,51.572469494923155,54.386615265041854,57.343135559648154,60.45371475495277,62.44743767300965,64.75864534510532,67.30844700580889,70.05134101061677,72.9620243407785,76.02745076186199,79.24205075316061,84.5423140848919,89.76608398767114,95.05889533052525,100.5136998171132,106.19250729734262,112.13928423108717,118.38765024416429,120.04266457609938,122.61339466846373,125.79203941450305,129.39303675996513,133.30523071352255,137.4627786269487,141.827457326025,151.1732879724907,160.0746019669486,168.87523910474712,177.7891315195568,186.95291204225217,196.45740511978636,206.36648628437501,215.75373703059466,225.7437371413308,236.301874455637,247.41719185740004,259.0933810249427,271.3434039739939,284.186290997945,298.44740963546315,313.25854004772793,328.7056438308248,344.85518501605384,361.76268580271494,379.4778854138649,9.144068502196024,8.558776389148044,8.149162004632228,7.851894207038442,7.626645871311146,7.447735689488654,7.298806842311142,7.169439123686855,7.071793303508488,7.0103608238047075,6.971673310991658,6.947271516302106,6.931842334240127,6.922048696611123,6.915794649524429,6.943568215924542,7.020207871258202,7.128191608354914,7.256781821969444,7.399410358151421,7.552071721450766,7.712335764538034,7.913815558323206,8.174216088015623,8.476026807053433,8.80895052943562,9.167046299127897,9.547008632645872,9.947131363017341,10.434846123433974,11.048770601057655,11.760060057136062,12.55346859229395,13.421841719178705,14.362895911566628,15.377339569130793,16.53657947842579,17.88669110840698,19.407467122630248,21.092635894620123,22.94444230748786,24.97056454405044,27.182382034278806,29.318859891838667,31.226471200250472,33.02715334517912,34.79542652312233,36.57746827366336,38.40254643572108,40.28987338390356,42.30921032748233,44.50249218800488,46.85297398750019,49.35357584362333,52.00313331748103,54.80417174891631,57.76158908264216,60.72683910682707,63.61904211017995,66.5144157796659,69.46088295909581,72.48940842546715,75.6208314448824,78.86998529220378,82.48287714512631,86.60072163276806,91.12800117918226,96.01390220536456,101.23454888571719,106.78244870258155,112.66023085950157,118.28129403141403,123.32046159681116,128.0584459391789,132.6677085654778,137.25492318248456,141.886805739669,146.60582746712072,152.02175007802896,158.47187160727526,165.70087866261406,173.56403941488713,181.98317116907526,190.92032003903506,200.36203701565148,210.19202495311737,220.35454708158096,230.91876968581346,241.9357560572711,253.44616877755212,265.48490982363387,278.08392550314005,291.3710337529388,305.43161997894856,320.2538065088079,335.84507300148607,352.2252033494367,369.42209728845614,2.6481870934990033,2.5991449592047347,2.561984661701742,2.5328780099319976,2.50913991065323,2.4889407472927783,2.47105728488052,2.4573439562191215,2.44861903120315,2.443085128028429,2.439578853667566,2.437355485722878,2.435941638993664,2.4350377340489295,2.4390456532942713,2.4500226876456326,2.465287429645534,2.483166314106361,2.502630174460485,2.5230517845682168,2.5440509530493087,2.5698398957012527,2.6022146795671857,2.6384716618579986,2.676998168956368,2.716844988353153,2.7574577319974893,2.7985140631341485,2.846380652979382,2.9035490227072906,2.965938908112742,3.031226868003431,3.098113217781952,3.1658780671952504,3.234124827970257,3.306804723967601,3.385286781562624,3.4668877539973764,3.550153828586282,3.6343056006847174,3.7189275716847696,3.8037989028691532,3.8794608500197043,3.9424960297585847,3.9985599105263443,4.050715815150451,4.10066228865276,4.149353629581255,4.197330015335867,4.246234659345031,4.296775050584821,4.348244344347802,4.400240080847804,4.452533831627481,4.50499617661749,4.557553864780701,4.607615619012318,4.654142688537657,4.698648561566283,4.7419936177546544,4.78467031926111,4.826961652197757,4.869030599684354,4.913820580799135,4.962538007231541,5.013494983293433,5.065722854378399,5.1186699494996555,5.172023433786293,5.225606341390527,5.274295494088033,5.316016204848425,5.353716627361307,5.389077428850092,5.423069808684334,5.456259455791679,5.488977398217399,5.525253461984092,5.566806970124166,5.611414085905961,5.657776493296874,5.705144075453536,5.753086027191424,5.801355773971768,5.849251376198949,5.89646768555414,5.943295861053922,5.989902078831319,6.0363813072750245,6.082787861000225,6.129152817185971,6.175827343845724,6.222955782457843,6.2703436855162265,6.317879820125975,6.365500612023382,6.413169744137681
4,1,0.34506638133907436,0.14421243544113574,2.286514927267002,0.768987031794666,0.1484361503748516,1.434064197590605,4.704677884194095,9.469167912680934,0.11089749267775886,0.15011317437442176,0.18555136466879624,0.23742350397047252,0.24652991426826182,0.2287427097796095,0.2030130119021433,0.1985404913962746,0.24119434109917778,0.20394028708782608,0.2006004838504949,0.15525917704974448,0.12250516693085749,0.12085874921132633,0.768987031794666,1.0409169910710965,1.2866530136683956,1.6463455682182375,1.709491373016093,1.5861510769158123,1.4077358258401276,1.3767224080846645,1.672493362735198,1.414165751129485,1.3910068381888987,1.0766004788340031,0.8494771380576354,0.8380605239876012,4.704677884194095,4.229049062475649,3.8990457650228554,3.66131812313175,3.4823209267314468,3.340955249683643,3.22394421970862,3.1229270054394354,3.3254083716209015,3.454898857107289,3.5398494865889094,3.597630952019017,3.6388489192968163,3.669978711236279,3.694973896447296,3.978500578956049,4.1972556320729355,4.378771901999971,4.539508325180769,4.689320664080935,4.834127796596086,4.977501869957165,5.573823438431676,6.081563725628495,6.547947003235192,7.000870212268118,7.457092800238572,7.9269736014297525,8.417211627580851,9.047945206464169,9.68799650219252,10.351683472554777,11.048445871455282,11.78499712055664,12.566567208574893,13.39762313313463,13.93204901299595,14.581839217331346,15.317380731032419,16.122501577707325,16.988896112238,17.912889237061602,18.89355971761772,19.18650796009061,19.67448744517692,20.289877645344273,20.993270409471673,21.76192030008438,22.58293167800956,23.44924023396966,24.184618202326455,24.99455859567758,25.86223719024253,26.778196907769217,27.7373568112114,28.737243393377888,29.776944952168016,32.98314047330331,35.824082259495555,38.51649300991881,41.18929675803589,43.9210124094069,46.761340857927934,49.7436345757373,50.13324580308652,51.19061792123178,52.674636587535566,54.44444798368632,56.418365160134684,58.54964081933504,60.81218482701186,62.85891349395487,65.08250158520406,67.44878731004076,69.93902646080016,72.54363797005865,75.25851073508817,78.08282375374921,75.15439550614158,73.58569306484063,72.84586516336353,72.6119631107392,72.68752287347164,72.95303173339443,73.33579300517997,69.14929155814107,66.17332187524953,63.95710842066879,62.21979727785403,60.786370732205015,59.547731987218,58.435844120138064,57.1914202789001,56.0642729082943,55.01620240662929,54.023286195782376,53.0705068430216,52.14840201891531,9.469167912680934,9.62619959757244,9.635040859810033,9.552950960560349,9.415859623397862,9.246293775578696,9.058358913200642,8.860869506214307,8.710184379940914,8.631831832302028,8.597697914058312,8.590618066218738,8.600112811125012,8.619784205850069,8.645726263433122,8.720859123449909,8.865415459978768,9.054165776085481,9.27214179898975,9.510497033841089,9.764038140496114,10.029752758009362,10.383609576463915,10.865370837457604,11.437833071330807,12.08050123874822,12.782601006486985,13.53904271094384,14.348091973232204,15.229753406562452,16.196749042239716,17.243139037224203,18.367505132039234,19.571161391725933,20.857133780662807,22.22958251026947,23.6336989600792,25.04100007895314,26.482794624526303,27.979074596880658,29.54335632477526,31.18549864561753,32.91334607033452,34.6061881316371,36.20023670063079,37.75933903445489,39.32207618075783,40.9121593813679,42.544564778133605,44.229154008932866,45.9431893056333,47.67619400131398,49.44656062086175,51.266119805137535,53.142854977812355,55.08250949663298,57.08953868558322,59.53237904339865,62.609910222339856,66.15822348345841,70.08932543731044,74.35942877701162,78.95068549499304,83.86067648737756,88.62489637111929,92.99264687621871,97.18864578847383,101.34785632624903,105.5524195345576,109.85343395238982,114.28380121410075,118.8086315358488,123.413781924059,128.1391501873935,133.01104925014633,138.04786911766425,143.2634259374661,148.66894470879188,153.26660924018762,156.54745966806252,159.03090625967423,161.03297848957405,162.74597247230093,164.28690717236464,165.72700437943791,166.30697647327736,165.67801552052475,164.31161935280974,162.5012139322232,160.4293179328156,158.20937578299953,155.91181309444494,153.54261631188695,151.11228198585695,148.6599440437621,146.20973439135605,143.77643398247986,141.36899686384118,3.091517298451583,3.092435335156239,3.0838789003972518,3.0694242540714325,3.0512515908529108,3.0307167607693977,3.0086736907304643,2.991521751934926,2.982485538403164,2.9785232755435973,2.97769947776747,2.9788041132759298,2.981088842767947,2.9840939177874937,2.9927465489290217,3.0091865961556894,3.0302537510827854,3.0540431916977213,3.079424932057995,3.1057348512897107,3.1325847439515293,3.1672573532161414,3.212609537037037,3.26395534369813,3.3186214774495326,3.3751137424058464,3.4326063566979794,3.4906457623571963,3.5502797680098515,3.611839338225005,3.674443119916356,3.7376118704507797,3.801085917691802,3.8647248300090538,3.9284527398648654,3.9897024080874273,4.04754327721949,4.103524055209974,4.158485687484712,4.212887682839474,4.2669819922988665,4.320907023678418,4.371061306337332,4.416094450031633,4.458261629269783,4.498814888570398,4.538456106783033,4.577580902095949,4.61641295713993,4.654434410664361,4.691460988302887,4.727921295517602,4.76405889387645,4.800012457007568,4.835861026293461,4.871649681996612,4.913549142669459,4.963952368367152,5.019077991062774,5.076799298759913,5.135939273495194,5.19585221584094,5.256185601105844,5.311441608085178,5.359549216710103,5.403682684297281,5.445587514007786,5.48623648967424,5.5261758512486345,5.565713631625717,5.6045428528447125,5.642571582724772,5.680145576811371,5.717460994369641,5.754629295203117,5.791713867554625,5.828750778917691,5.859207741507306,5.880388013201962,5.896127354852571,5.908637971877365,5.919219326598327,5.928643125854623,5.937370675195322,5.940864128980939,5.93707503176008,5.928793535418251,5.917714264623858,5.90488225138976,5.89094811148652,5.876319339260058,5.86100695172114,5.845051942329503,5.828690235422773,5.812070920333188,5.795288343875628,5.778402263562987
