name,value
gamma,0.2723022050714634
nu,0.15905919080777603
rho_conc,3.611896277521698
rt_init,0.6500299008946209
sigma_rt,0.15879377937904382
tau,1.741556121032487
E_init,5.006299748566972
I_init,9.345394333403428
.draw,1
gamma,0.24914431932155184
nu,0.13893682826700524
rho_conc,2.600376410643052
rt_init,0.7484983792952403
sigma_rt,0.15100464821767937
tau,1.2982205014520312
E_init,5.038244627417969
I_init,9.987491080249828
.draw,2
gamma,0.294642863566612
nu,0.16608990223108214
rho_conc,4.036864520938321
rt_init,0.4592055549748896
sigma_rt,0.17562322903923902
tau,1.3268583987284106
E_init,4.955800978924036
I_init,8.004441349763695
.draw,3
gamma,0.26851804054326167
nu,0.17173099637608982
rho_conc,4.363184488422514
rt_init,0.5409395055502773
sigma_rt,0.15349860904189652
tau,1.484751785578228
E_init,5.016046584510381
I_init,8.199294058932376
.draw,4
gamma,0.20787924210829653
nu,0.19278524519841125
rho_conc,2.9298044513114783
rt_init,0.513293020545572
sigma_rt,0.15844500682256404
tau,1.680958953191504
E_init,5.501026618696124
I_init,9.24455944208182
.draw,5
gamma,0.33816541421433877
nu,0.1347129608448313
rho_conc,1.7784400943636332
rt_init,0.573756119603606
sigma_rt,0.19433857473223629
tau,1.2333997964319676
E_init,4.884559671671432
I_init,8.9165513365266
.draw,6
gamma,0.23744241896429721
nu,0.1580044034686574
rho_conc,5.069858037493804
rt_init,0.4775869950311404
sigma_rt,0.16556557477264658
tau,1.4763390416789437
E_init,4.768718350542951
I_init,8.735352365556592
.draw,7
gamma,0.29444035739239816
nu,0.1281911632739414
rho_conc,4.164297931379826
rt_init,0.6377270660493152
sigma_rt,0.1728567538810786
tau,1.477595223508043
E_init,5.228476232593311
I_init,9.29321796544247
.draw,8
gamma,0.2345574180951258
nu,0.15910586742128807
rho_conc,5.634035148204388
rt_init,0.5010528699741195
sigma_rt,0.15746276931787706
tau,1.4397773582105808
E_init,4.804301538757181
I_init,8.75277432477549
.draw,9
gamma,0.29024948952985813
nu,0.14675211297594146
rho_conc,1.4932631475862632
rt_init,0.5085674776340346
sigma_rt,0.189507473188749
tau,2.0146993972511287
E_init,5.241133287075035
I_init,8.84151446454976
.draw,10
gamma,0.29734275704421426
nu,0.14106144574651006
rho_conc,5.14480427052002
rt_init,0.5043707153949991
sigma_rt,0.17756879584249252
tau,2.0729933924457065
E_init,5.304367821364031
I_init,8.819423002388463
.draw,11
gamma,0.26503755789321803
nu,0.14044836761512472
rho_conc,3.5595969951431603
rt_init,0.5231288508205613
sigma_rt,0.16764373675042502
tau,1.5911782111347503
E_init,5.3656225889342215
I_init,9.125429284541632
.draw,12
gamma,0.1983058183544976
nu,0.1500550343535649
rho_conc,4.330375082509082
rt_init,0.5543242194327548
sigma_rt,0.1902311653621261
tau,1.4549601240158676
E_init,5.294281131730627
I_init,9.265447395800532
.draw,13
gamma,0.29296361228864404
nu,0.16662013934935133
rho_conc,3.2058944524639794
rt_init,0.5473619858222746
sigma_rt,0.14680955785072977
tau,1.485859310025595
E_init,4.767108773035971
I_init,8.249378785438946
.draw,14
gamma,0.2520661472648836
nu,0.14427517588015534
rho_conc,2.033439145917744
rt_init,0.6840536032767485
sigma_rt,0.1873404392922973
tau,1.5313389054666933
E_init,5.163214451536426
I_init,9.529575058770318
.draw,15
gamma,0.2393108229286626
nu,0.1251933752215571
rho_conc,5.391595490366074
rt_init,0.4427899374513039
sigma_rt,0.16610413991562312
tau,1.6778124171474005
E_init,4.609230335281808
I_init,9.2702958231319
.draw,16
gamma,0.2109100712600595
nu,0.13437718932415765
rho_conc,10.711580698540397
rt_init,0.5322726641077734
sigma_rt,0.1736153091279913
tau,1.6247598609206957
E_init,5.602482626186319
I_init,8.390427842300612
.draw,17
gamma,0.3611867966682524
nu,0.12495875070136284
rho_conc,5.805025443697637
rt_init,0.603828866704766
sigma_rt,0.15928274946257157
tau,1.5146530217715028
E_init,4.674746155877475
I_init,9.324820987728977
.draw,18
gamma,0.24464163092384897
nu,0.12205511187249132
rho_conc,1.5594045265303669
rt_init,0.5472728952491815
sigma_rt,0.19505743668524436
tau,1.507694008663186
E_init,4.758369862722724
I_init,8.920049801945243
.draw,19
gamma,0.28799926908219076
nu,0.18040608596804128
rho_conc,11.532617823914594
rt_init,0.5013155235534784
sigma_rt,0.15436328743155195
tau,1.7849345267072314
E_init,4.81946686791605
I_init,8.026187619531735
.draw,20
gamma,0.23498753815264195
nu,0.17803442545116338
rho_conc,3.669180133372938
rt_init,0.5835601540296176
sigma_rt,0.16745773668958264
tau,1.7008389608731893
E_init,4.993278003791085
I_init,9.29046280495938
.draw,21
gamma,0.2586331021103544
nu,0.14490049850547568
rho_conc,1.6724508939711988
rt_init,0.6626459403830133
sigma_rt,0.14666198641833292
tau,1.688140246464116
E_init,4.94610040346371
I_init,8.698484818617484
.draw,22
gamma,0.235757234280522
nu,0.14625123030892645
rho_conc,1.913787738722523
rt_init,0.6011646320862983
sigma_rt,0.14788284807437924
tau,1.9986582490171112
E_init,5.13733676634542
I_init,8.644617422741932
.draw,23
gamma,0.22426482349856855
nu,0.16635391315027698
rho_conc,3.8433471292930586
rt_init,0.5850513463921843
sigma_rt,0.15889206626489294
tau,1.4031160271522014
E_init,5.341818274654209
I_init,8.878157077880102
.draw,24
gamma,0.3387185448683534
nu,0.11174800710174183
rho_conc,3.6017879050585044
rt_init,0.5476393320030744
sigma_rt,0.16697579097460483
tau,1.437027554685404
E_init,4.6762503393248585
I_init,9.102322515513608
.draw,25
gamma,0.27514718418792106
nu,0.11157743670731922
rho_conc,3.0529840957903356
rt_init,0.4924238032002728
sigma_rt,0.20020617479382663
tau,1.8600952318243356
E_init,4.6823476980309335
I_init,9.155100717782489
.draw,26
gamma,0.2432199075431316
nu,0.16359689419714596
rho_conc,2.5392882304097366
rt_init,0.6230848351091272
sigma_rt,0.1367657396330614
tau,1.854823220006163
E_init,5.202802932769961
I_init,8.66946058756422
.draw,27
gamma,0.317934031521292
nu,0.13249095485423468
rho_conc,4.000737814462992
rt_init,0.5557420237770211
sigma_rt,0.18816283105216425
tau,1.3655015056012825
E_init,5.172501702128217
I_init,9.793579578043184
.draw,28
gamma,0.32636360558189137
nu,0.13400402023447666
rho_conc,4.0377512598925565
rt_init,0.5440869975481782
sigma_rt,0.1888091009874195
tau,1.7531707196866828
E_init,5.193695576738992
I_init,9.846338755826862
.draw,29
gamma,0.2060338050645132
nu,0.12138006371976308
rho_conc,5.257007370457634
rt_init,0.509257700317069
sigma_rt,0.1464910800831797
tau,1.4423595595271272
E_init,4.6611067394461445
I_init,8.7822723096934
.draw,30
gamma,0.28979012822922184
nu,0.14445811629949323
rho_conc,4.791991535777263
rt_init,0.5154704483955195
sigma_rt,0.16142461046965936
tau,1.6861202720672528
E_init,4.791839290849176
I_init,9.231266310454872
.draw,31
gamma,0.2888244155986248
nu,0.14618376329793997
rho_conc,5.497243117448504
rt_init,0.50380592726218
sigma_rt,0.15960906631197633
tau,1.5628521106070823
E_init,4.790708345860737
I_init,9.166822684877678
.draw,32
gamma,0.2110320544043147
nu,0.16405393113072145
rho_conc,2.0862571663576666
rt_init,0.487050882132344
sigma_rt,0.1739999586542682
tau,1.4880970237224709
E_init,5.023403212094774
I_init,8.155063409541569
.draw,33
gamma,0.41221800667019354
nu,0.12411336836174912
rho_conc,1.6111037300725266
rt_init,0.6167333329640949
sigma_rt,0.16446590019785048
tau,1.6131693501282776
E_init,5.358774193260336
I_init,9.597199962098092
.draw,34
gamma,0.20261902942100185
nu,0.17203561151136768
rho_conc,8.026439254296683
rt_init,0.4787234691628895
sigma_rt,0.16180309597242418
tau,1.712668554641276
E_init,5.059148134014162
I_init,8.439443962547694
.draw,35
gamma,0.3077111812534871
nu,0.1231520360964767
rho_conc,1.570914345405638
rt_init,0.6599205555142493
sigma_rt,0.15659220351180594
tau,1.6614478060558873
E_init,4.949199210501561
I_init,9.25409541042232
.draw,36
gamma,0.2669494842389022
nu,0.14620435716353697
rho_conc,5.40280032606686
rt_init,0.6333244143874424
sigma_rt,0.15075635529110715
tau,1.6268644815615425
E_init,5.011007399324159
I_init,9.261025719396104
.draw,37
gamma,0.2691901792926856
nu,0.14569309195234503
rho_conc,3.024217102113749
rt_init,0.5173676715665287
sigma_rt,0.16442569444930705
tau,1.3427138921635402
E_init,4.985302539032821
I_init,9.2050465416977
.draw,38
gamma,0.2729861768354169
nu,0.1489921929854151
rho_conc,4.507014094297959
rt_init,0.5137244406151805
sigma_rt,0.15478777642323133
tau,1.6758288191592234
E_init,5.045856623734443
I_init,9.20747405990493
.draw,39
gamma,0.2627121041887357
nu,0.17025330040953623
rho_conc,2.609531194607655
rt_init,0.6173691569634451
sigma_rt,0.15216891804906374
tau,1.6708815691849144
E_init,5.217942600175946
I_init,8.840703853021607
.draw,40
gamma,0.3097741312940869
nu,0.11528019066283576
rho_conc,1.8448658036269177
rt_init,0.5598055770368539
sigma_rt,0.1838979237791019
tau,1.4368120258839838
E_init,4.800399470649092
I_init,9.31641295931285
.draw,41
gamma,0.23040521624209395
nu,0.19325428126576505
rho_conc,2.149911932663129
rt_init,0.5651072649801065
sigma_rt,0.1572826074115293
tau,1.410529953975048
E_init,5.074993293151108
I_init,8.235919367290549
.draw,42
gamma,0.23653938961737056
nu,0.1850041124009676
rho_conc,5.695805132981678
rt_init,0.5749181931914094
sigma_rt,0.1676364947828305
tau,1.887486805380118
E_init,4.966855625561308
I_init,8.339789440406447
.draw,43
gamma,0.25190784108925285
nu,0.17274558400648263
rho_conc,2.553761533321218
rt_init,0.586591449969533
sigma_rt,0.1499439125141391
tau,1.7421291991533585
E_init,4.922547832202284
I_init,8.527088149449623
.draw,44
gamma,0.2812638625682981
nu,0.13062749690024292
rho_conc,7.107099005543498
rt_init,0.6733122114553162
sigma_rt,0.14507726714384875
tau,1.8021778885005348
E_init,5.372554403064119
I_init,8.477105207239173
.draw,45
gamma,0.2611745495857509
nu,0.13324657699428777
rho_conc,1.4819849499629183
rt_init,0.5887407916844244
sigma_rt,0.16243791869000546
tau,1.3679936804331132
E_init,5.0758770370724315
I_init,8.627945798121775
.draw,46
gamma,0.2673111877671902
nu,0.16592167004719724
rho_conc,3.0070002860577487
rt_init,0.5615482483054098
sigma_rt,0.16024152602154074
tau,1.6397181448046012
E_init,4.932761807411186
I_init,9.400840172276627
.draw,47
gamma,0.2238836828902024
nu,0.1500892393778528
rho_conc,9.149334874032114
rt_init,0.4582617765217256
sigma_rt,0.16460027577076883
tau,1.571723423335772
E_init,4.888673243759687
I_init,8.24067873986259
.draw,48
gamma,0.2390131935934662
nu,0.12095530776177266
rho_conc,5.625725444468544
rt_init,0.6541997598063612
sigma_rt,0.1781379478928596
tau,1.6220717418326716
E_init,4.923537940933303
I_init,9.646520469118544
.draw,49
gamma,0.3348027352230859
nu,0.1596644248008673
rho_conc,5.3174970644288715
rt_init,0.4915829613433537
sigma_rt,0.15230256980831966
tau,1.6896620826587536
E_init,4.980046992102973
I_init,8.447617017833862
.draw,50
gamma,0.28889128477160453
nu,0.15614772277337982
rho_conc,2.489153486275038
rt_init,0.5023789217682677
sigma_rt,0.19313385638245184
tau,1.407050143107858
E_init,5.339381220998154
I_init,7.989053535657099
.draw,51
gamma,0.2855883299054462
nu,0.16046186089505826
rho_conc,2.260774635640747
rt_init,0.49521254697973943
sigma_rt,0.19103061229635024
tau,2.043276660624601
E_init,5.341201445724038
I_init,7.96672968050324
.draw,52
gamma,0.2907123967158252
nu,0.16446776788631975
rho_conc,1.9451693316863832
rt_init,0.5037203534540721
sigma_rt,0.18967111755488003
tau,1.4239436882199688
E_init,5.3526085545824245
I_init,7.954805495255244
.draw,53
gamma,0.2761682885355866
nu,0.14998316035209583
rho_conc,9.696207900494882
rt_init,0.5462604788549666
sigma_rt,0.1747405837857215
tau,1.5199088446412423
E_init,5.27989332722242
I_init,8.570530697365243
.draw,54
gamma,0.26724546983912467
nu,0.13427935262062016
rho_conc,1.714931157892081
rt_init,0.5834326551491514
sigma_rt,0.1591186068955301
tau,1.482776071907821
E_init,4.968473785896791
I_init,9.177743475474662
.draw,55
gamma,0.29832168840400297
nu,0.13195856185700952
rho_conc,1.5094970150975782
rt_init,0.5919867775429426
sigma_rt,0.15692055123642884
tau,1.819996463681952
E_init,4.827340665896353
I_init,9.205357144682232
.draw,56
gamma,0.22948764776980543
nu,0.1591951873442546
rho_conc,2.9282633117120684
rt_init,0.5865891932560742
sigma_rt,0.1768132695160421
tau,1.7748465181752724
E_init,5.1768441699787715
I_init,8.80964285410548
.draw,57
gamma,0.3060910093116621
nu,0.134630828801961
rho_conc,1.4623801959784477
rt_init,0.5684736870599291
sigma_rt,0.15614128997610957
tau,1.9486148670212016
E_init,4.848640088424135
I_init,9.18435106462518
.draw,58
gamma,0.2802071125235616
nu,0.1609494712298167
rho_conc,9.564899767364825
rt_init,0.4233137503964437
sigma_rt,0.17073680379418302
tau,1.7595610056270428
E_init,4.756552922258628
I_init,9.039704140929706
.draw,59
gamma,0.26671993510335545
nu,0.14825941577173876
rho_conc,3.1424890764517364
rt_init,0.49992707442885265
sigma_rt,0.19120501987351657
tau,2.0324192367897633
E_init,4.614587778267721
I_init,9.455566791339814
.draw,60
gamma,0.26926327848669296
nu,0.14096627552451044
rho_conc,2.6267537731153467
rt_init,0.5385708924922845
sigma_rt,0.17784963532659892
tau,2.040614991920088
E_init,4.974657698681536
I_init,9.455987678947114
.draw,61
gamma,0.28693412131069485
nu,0.13868645205565966
rho_conc,2.3212956191410874
rt_init,0.6412100192180578
sigma_rt,0.14538861226970487
tau,1.215495053617552
E_init,5.041767685270712
I_init,8.29995898670082
.draw,62
gamma,0.24189553079883744
nu,0.13562694771488457
rho_conc,5.914234783248469
rt_init,0.7053088510755708
sigma_rt,0.16356201488508348
tau,1.8597780146929015
E_init,5.038705465288794
I_init,8.566845727167731
.draw,63
gamma,0.2555884213278479
nu,0.1516037487047727
rho_conc,3.146749631582799
rt_init,0.7124847094759713
sigma_rt,0.15436510559911526
tau,1.648985146051512
E_init,5.202653106250407
I_init,8.820318449235534
.draw,64
gamma,0.23955742980821612
nu,0.1663660530979943
rho_conc,4.434969751038618
rt_init,0.6254850159039415
sigma_rt,0.1757904706376662
tau,1.5327774150983426
E_init,5.200072325373267
I_init,8.711454171544563
.draw,65
gamma,0.32123348691942255
nu,0.11494661232565516
rho_conc,6.235980215781797
rt_init,0.571360712676591
sigma_rt,0.14233992945269006
tau,1.5027757639561647
E_init,5.235158523712921
I_init,9.430797519967308
.draw,66
gamma,0.3162317933499835
nu,0.14996427852610603
rho_conc,1.707298146187746
rt_init,0.537209200782013
sigma_rt,0.15946966673620963
tau,1.9209020237162424
E_init,5.186343067135623
I_init,9.13176552518008
.draw,67
gamma,0.36264349569259785
nu,0.15314145649419786
rho_conc,1.052636992554971
rt_init,0.5677124167904289
sigma_rt,0.1679130733121245
tau,1.632967478133634
E_init,5.315035165877895
I_init,9.370352208321991
.draw,68
gamma,0.21791224463874576
nu,0.1236544040066056
rho_conc,6.785032055560031
rt_init,0.5559894676230508
sigma_rt,0.14886909345661525
tau,1.612985279034628
E_init,5.050496200471418
I_init,8.10908785384345
.draw,69
gamma,0.3324054078192239
nu,0.15202086659681704
rho_conc,3.230789714497386
rt_init,0.576588852807331
sigma_rt,0.2128944751233714
tau,1.2068374073183554
E_init,5.088442625447689
I_init,9.555441668110934
.draw,70
gamma,0.42247296674491225
nu,0.15375897287561324
rho_conc,1.087167231969568
rt_init,0.6563041139447604
sigma_rt,0.2157280171839297
tau,1.4090094007872611
E_init,5.129912149679197
I_init,9.434698219271104
.draw,71
gamma,0.42247296674491225
nu,0.15375897287561324
rho_conc,1.087167231969568
rt_init,0.6563041139447604
sigma_rt,0.2157280171839297
tau,1.4090094007872611
E_init,5.129912149679197
I_init,9.434698219271104
.draw,72
gamma,0.15564276753257617
nu,0.14621417292242656
rho_conc,8.408044963485644
rt_init,0.4752812494396827
sigma_rt,0.17984098635276757
tau,1.62888878780339
E_init,4.697630092396517
I_init,8.579827375866415
.draw,73
gamma,0.36886102015294303
nu,0.09833757802763476
rho_conc,1.8121063757801736
rt_init,0.5508062257082322
sigma_rt,0.14580587496693798
tau,1.4034884883561431
E_init,4.713860881966297
I_init,9.144833373543875
.draw,74
gamma,0.1823909978291109
nu,0.1995139190277209
rho_conc,5.1276572477589015
rt_init,0.6354936494218392
sigma_rt,0.20005505482048455
tau,1.3464836276815766
E_init,5.40131886178326
I_init,9.209931748786389
.draw,75
gamma,0.3629921702866773
nu,0.08722614225611598
rho_conc,7.691999207603404
rt_init,0.5329733898381849
