iteration,E,I
52.0,18.638355225471273,31.89036664176633
53.0,17.831986334671836,31.3378730761732
54.0,23.885966894193132,25.393915234095353
55.0,15.80301746299521,19.645869400476343
56.0,18.397552161935497,22.055767531774986
57.0,18.496860862676456,30.544529439602755
58.0,13.945493630165512,32.78288471615564
59.0,19.785422343581544,32.85341339253537
60.0,17.413976531679776,23.486408933677975
61.0,19.01881540633693,28.707101602743943
62.0,23.819685946030987,20.361848874156223
63.0,17.254708743959807,27.20025392053435
64.0,19.219243958279634,21.66099961006738
65.0,20.778517565908075,23.987880299133042
66.0,28.361654866065066,20.360119544922714
67.0,14.571559027714418,21.038659702454808
68.0,16.371581484928832,22.99567103668949
69.0,21.63765429705498,23.820557049669596
70.0,16.45400991149501,19.840290174464304
71.0,20.168247704849648,20.930780430948747
72.0,19.63702127032377,21.40404357615986
73.0,22.278700315906296,22.77585711502396
74.0,15.771683004460986,31.535438424130792
75.0,17.10286664413858,21.746083471324532
76.0,18.574809776635117,21.365812370683585
77.0,16.285110321369846,25.821792715917457
78.0,15.16981749822824,28.112784348997053
79.0,20.525855002060162,28.662167325338938
80.0,24.96515957172128,23.401853519919943
81.0,20.13019460861461,29.381672691965118
82.0,25.493193263405043,20.888737953760803
83.0,16.02106374137679,21.107267064416646
84.0,21.973209734938983,26.079999510626333
85.0,14.484069517118323,23.713314947785964
86.0,20.866668586413724,24.315178031523335
87.0,13.915744499004733,25.373297679726587
88.0,18.763572039985135,19.307529971902422
89.0,19.873973295149387,23.08635432009742
90.0,19.651354165607447,27.33349869366788
91.0,22.867643153906545,22.649303088688605
92.0,15.966465225890687,27.94172691927695
93.0,18.285766672864135,22.514043453418445
94.0,25.76508689889179,21.388145296237383
95.0,22.13567764102924,18.558192396875583
96.0,20.265330304472137,20.97300228344556
97.0,20.638604433182234,19.84447924050536
98.0,27.844648327555575,16.801224165881727
99.0,15.409080445869742,26.79598204755616
100.0,19.204315380162566,25.085432596752188
101.0,23.95222726466361,22.524468632070057
102.0,22.028430037180172,28.07645287940914
103.0,19.3654848766382,24.20486478783119
104.0,15.016866880003505,26.557229398979135
105.0,24.604456260729272,20.62010300781682
106.0,19.5138810142922,24.21466151602036
107.0,21.05048551171098,22.165435642779578
108.0,21.85947523179213,26.297814660709875
109.0,18.25145075127887,24.822047671184148
110.0,16.574609650404877,33.01698253549668
111.0,14.533618107319905,28.501072987160175
112.0,19.289862180941977,21.568646550136926
113.0,24.947011981900076,24.27513968718467
114.0,17.313785383590698,17.99945684710634
115.0,20.885468106123074,24.62640369563916
116.0,14.782942801838724,31.88241435639289
117.0,22.728508004968667,22.968110197159245
118.0,14.231634961192135,27.49014273255148
119.0,17.388276935033836,25.76802361473217
120.0,15.174922351631222,23.458745946927717
121.0,28.944736274890374,24.577935154139357
122.0,14.933367496590993,29.19414566335494
123.0,16.221818172265223,19.870304051841
124.0,16.1521241853621,31.050513939386214
125.0,16.533804811042597,28.608828645164696
126.0,15.592991897272618,19.055397418418366
127.0,20.245524223456936,18.757495189548106
128.0,18.982041120697524,24.15215647313928
129.0,20.388664896352953,23.17506617889446
130.0,21.36714482947462,25.57316227664354
131.0,13.931168432723599,27.47181315550916
132.0,17.45029565571795,30.48434019863131
133.0,19.211378244203207,20.149433855206702
134.0,18.492600961756555,26.6853215241558
135.0,31.578188463498513,24.343008447837313
136.0,19.330567882610787,26.333732286434415
137.0,17.161719082534155,18.67073946384856
138.0,15.907735358360165,27.589506518539874
139.0,22.100929680389054,26.27268603037342
140.0,15.786030777253803,25.0955258400585
141.0,20.24246090593832,23.61233038990701
142.0,19.329568580789125,35.91112434085929
143.0,16.23278554135101,24.88557349171355
144.0,17.828364272560865,26.723361354362613
145.0,17.752161216764858,20.99464552427797
146.0,21.28168152016366,32.70312688987926
147.0,19.908481704104663,23.086439002554183
148.0,14.965440850814195,31.396710564121037
149.0,15.314210429499111,25.80825550399972
150.0,14.524267112337538,23.459775609735004
151.0,19.144907900710628,25.26038238253938
152.0,17.757284868671416,26.16608767725076
153.0,24.73187392067234,20.814384188893115
154.0,16.880976668335226,37.5302413215933
155.0,18.234955249461272,21.993013877794414
156.0,18.611816957350733,24.403474628200904
157.0,17.8637101950938,20.862570526497652
158.0,21.0181950832119,26.83341109926914
159.0,24.63602771412586,21.484804563886676
160.0,24.007638168039108,26.688519693207294
161.0,18.55749726399153,22.34326012949207
162.0,16.096325200774977,30.949436035990686
163.0,18.286703778620012,30.476052020204442
164.0,28.774122344120105,24.46174763698256
165.0,11.277089029845492,26.00730103920813
166.0,14.622178620852601,19.465931510737008
167.0,16.761031150157553,22.523490861878383
168.0,24.121172270486923,27.33951104274533
169.0,17.669936729122597,26.11004863796793
170.0,18.16045455412966,28.784325690315125
171.0,17.35532857684288,16.79940066195793
172.0,18.850993285186743,23.129138907972656
173.0,16.833869396733338,24.872294471487585
174.0,15.062694558987047,22.301991354737524
175.0,26.723162436073906,23.056820377227638
176.0,13.978635745391932,27.792572634378374
177.0,16.792271940668577,28.334841644384507
178.0,16.97605914698181,30.513477099849663
179.0,18.490940558771907,34.52859525483825
180.0,22.309065469986216,21.525411369504607
181.0,18.19620380000643,28.764777494940585
182.0,16.238064012796364,23.92971797843924
183.0,18.08954402612728,25.13601857499178
184.0,21.777412345278268,27.800636364475178
185.0,20.95505050467662,25.42051521435785
186.0,17.63025408672878,29.300030332514392
187.0,13.862939042529982,30.205734778221046
188.0,23.841500506861365,26.122992179616624
189.0,19.6029464817642,24.54535090547993
190.0,16.733438795803735,21.088931438189636
191.0,18.110104941816346,27.60650213061562
192.0,17.788480011298773,19.499594679524044
193.0,20.696680806890562,20.76139400364398
194.0,19.53440147556537,24.049097602205077
195.0,14.389895922283564,24.05346235706803
196.0,22.37564192363584,30.721078283381203
197.0,17.278785361912767,26.82617682368984
198.0,22.153405510622626,23.62990507074239
199.0,26.061210196792253,27.516130806722245
200.0,15.768235880257986,27.838133442342738
201.0,18.270604532627466,24.466912004481564
202.0,14.304003262063938,23.12704891726807
203.0,17.82432096134891,22.4866124633556
204.0,21.451468455167372,33.23446279951019
205.0,16.06840039338646,20.526816876844332
206.0,14.130456211412751,22.173146525994646
207.0,17.146109554368714,22.393998687757932
208.0,18.851265207480875,21.94862155285258
209.0,25.04007344804869,18.42848344736116
210.0,26.030842980210203,20.13915627135522
211.0,16.206505509844998,24.223709705630394
212.0,15.172489181691972,31.59741402747427
213.0,17.97210956620546,18.075020659289944
214.0,23.98727779565128,18.577018338647328
215.0,18.95335656753791,19.63638251911127
216.0,14.183232902545425,28.326024441131437
217.0,20.924913769953108,20.88527102781928
218.0,24.642603598958992,23.140661098507323
219.0,20.84685745107003,19.892984302456867
220.0,16.842748707683356,27.23379902818059
221.0,19.255670304542136,21.933218088291753
222.0,19.162256714874584,27.849056095826924
223.0,20.20086729173547,25.482135811453308
224.0,20.544872415054655,23.045647081044567
225.0,17.325118582141737,28.407959303427244
226.0,21.433802356017278,25.553838741035797
227.0,22.491601963153673,24.914629135389802
228.0,16.423666621931698,24.768387456500193
229.0,20.401050795380904,22.590155190759617
230.0,24.198733459383693,29.97274712739716
231.0,17.29623303543397,18.028840926008545
232.0,16.724221861238522,26.916183011212226
233.0,17.06659758762288,22.012628018730464
234.0,24.263160367461026,23.846339397576333
235.0,16.61258809667018,22.305094107350154
236.0,18.734760904046837,22.34707268412839
237.0,16.247627072578123,22.572628459366797
238.0,17.45105826516868,19.88397774977561
239.0,14.162374941656003,25.356622161365383
240.0,11.879385825327702,25.326785519426902
241.0,18.134202204031517,26.720116933036724
242.0,15.04733013336599,20.90165044681397
243.0,15.39836224601052,25.81765449107235
244.0,24.074186212408037,27.779239181238935
245.0,14.121715230409782,25.065272354163618
246.0,18.39739846727776,26.537518576204008
247.0,23.01593343801585,27.63157923468132
248.0,23.560198720477747,38.26984806764091
249.0,23.04665304508596,18.592135233057547
250.0,15.394546566863413,30.973816283276914
251.0,17.14212193743696,29.722634669562957
252.0,20.409805598338124,32.1443077402432
253.0,16.07483062853679,23.14791385988372
254.0,18.149141129154852,23.092008977636496
255.0,23.80737403770044,25.66454869379975
256.0,19.37266196890175,21.108419387782728
257.0,15.28189952743172,30.92821980066197
258.0,15.147537637091563,28.058832793277723
259.0,14.2265709280082,23.25844413160251
260.0,15.33015603129713,20.308051802347062
261.0,20.276673459578184,16.231457434761616
262.0,19.83722455395199,31.12480115487474
263.0,26.371530776140467,16.03365863897944
264.0,26.001010118153257,27.359032947962934
265.0,22.379221160735096,25.587736410690432
266.0,18.36726113678906,26.828024851418835
267.0,17.08193696118283,24.374753313588258
268.0,20.056217792346985,29.313600041511496
269.0,18.220644200386268,22.141252213863428
270.0,18.622291280127875,20.53531024321177
271.0,23.723272650281388,23.108440865859475
272.0,22.790979321594634,25.927390447654403
273.0,17.281855595791125,23.738537192061216
274.0,17.179282327082564,25.77803256815461
275.0,18.950338214040553,25.05408245217508
276.0,16.94098330478694,29.100758596671437
277.0,16.33268880618265,29.989199092912024
278.0,14.012694347360078,25.928157031105563
279.0,24.402052871440965,22.631907016232674
280.0,16.86387922155464,30.6066568790102
281.0,28.0565024187627,24.3259984084971
282.0,23.861356873981965,24.86997130209321
283.0,21.721233170429993,22.58020109107604
284.0,15.781165697073424,21.299905205773634
285.0,17.967662033811003,20.47358521064569
286.0,16.649532499766156,25.762629916792925
287.0,16.468028263430014,31.881914901051896
288.0,19.807309232736372,22.10101779564038
289.0,16.08705179227784,24.18454303452948
290.0,20.08303745211381,19.962906401968
291.0,21.145000041948208,22.645106566518997
292.0,21.51194545372652,30.018163340799635
293.0,15.82637908634407,24.98627399285692
294.0,15.656942504575705,22.808930152660185
295.0,16.9103729470361,23.01642108366254
296.0,19.6217720008448,25.72055724598456
297.0,17.26795690316569,26.01887842094998
298.0,19.198562692982435,20.636103848493686
299.0,22.934404973095702,29.287874950858164
300.0,23.54433967083415,26.229050882479076
301.0,11.325926739175086,22.630124573767393
302.0,21.815375353892406,23.47707968552233
303.0,15.82007559020943,26.771130250061848
304.0,16.90213314502259,25.5744266757368
305.0,17.89476332341887,29.95371795289448
306.0,18.751806699253684,30.288730121581075
307.0,14.096925079033866,20.124161565352853
308.0,18.700912519896846,30.945671436904288
309.0,10.963485909430453,25.41890154912488
310.0,16.77719090482152,31.15726467050394
311.0,14.917445351327503,25.679846915854537
312.0,13.66228806435185,24.54597166241848
313.0,22.71941154331832,33.33439667346761
314.0,22.32439095527391,24.523266107702568
315.0,20.26521371912316,32.080487511128126
316.0,24.453845217490876,29.367200926318098
317.0,19.068012364703357,30.051677937901598
318.0,19.068515964894104,25.37348100314909
319.0,20.91132926654833,24.562346232773272
320.0,23.12980793973534,22.93189707867593
321.0,22.531049539269972,23.518752005399413
322.0,19.44197807408305,25.147175766825548
323.0,14.219483391148708,29.766281603830155
324.0,18.08073481501835,23.41702301153643
325.0,17.86550654507907,25.100007358010235
326.0,18.49323302023201,23.85733680790322
327.0,18.44847098563572,26.015419874675167
328.0,15.880826766946372,25.83484988977565
329.0,21.3481930641689,24.0580157562309
330.0,18.71307207365832,26.722631427703455
331.0,15.394547818754358,22.319462605041355
332.0,20.11320247685256,22.104073518399712
333.0,21.69320230111287,23.40614589426434
334.0,19.315633978093974,20.740245840926253
335.0,15.250037351425284,28.71115859147619
336.0,13.560511100958644,22.981930093341898
337.0,24.01022676815108,25.92030405598648
338.0,15.655069087240138,23.813170266935007
339.0,20.346603264492018,20.246966597705438
340.0,16.503175929386366,18.65393253300434
341.0,15.176763244540657,21.869707869719317
342.0,14.837956446084371,24.892418376773524
343.0,22.712383449819107,27.21432849571805
344.0,15.893678494338163,28.964442890160363
345.0,13.990857543250762,29.44775719068848
346.0,15.7822639198777,21.661882497609813
347.0,23.82905290930957,27.2820830962213
348.0,14.966740620152839,18.743695202826927
349.0,13.428878946066085,22.043263643496886
350.0,19.215674616232832,26.14797295284807
351.0,22.972867527166393,22.23751057961525
352.0,25.86531729313731,20.15357040431539
353.0,21.30858810081616,21.441333720167496
354.0,23.82510188085776,21.539014597839863
355.0,24.552351566623386,26.609970557405575
356.0,17.624902506269024,31.807975475675228
357.0,25.683320921200316,25.37184185963692
358.0,24.1655139581605,17.553398921366206
359.0,16.553437082793625,23.865698040274278
360.0,34.960563455305845,22.636629551759242
361.0,25.14220794478333,20.283049081926542
362.0,19.780719942796832,18.916671895946745
363.0,18.542099476241567,28.097379035831064
364.0,22.975671930154498,21.351314432501262
365.0,20.135811424958845,23.8400017019059
366.0,20.9442278261318,30.24130258318942
367.0,28.072048924169206,24.72083145690497
368.0,24.162798833239407,25.442760733964338
369.0,21.83091869165671,21.79300962671531
370.0,24.128995099319265,23.285541990468754
371.0,15.040261069001968,24.94341138527964
372.0,11.205260821934743,27.50667293853609
373.0,15.249723982107572,21.39223333796158
374.0,17.5176083241337,23.083518347406596
375.0,18.300133354780538,27.447827800013883
376.0,12.637447273714425,21.98707995506427
377.0,17.904819624002606,25.770992518580975
378.0,17.559401487151476,20.380773934234618
379.0,20.64553500380404,28.48644394334816
380.0,22.754123887095197,21.894816722138753
381.0,22.652360667517367,19.126784763317715
382.0,11.541214634972048,25.682179161638402
383.0,16.951709853593876,21.718987470049736
384.0,17.377025791698145,27.32398423589393
385.0,17.301562916327455,32.31041595821917
386.0,13.267245406733304,24.79033061945321
387.0,28.08316145010614,21.753440810006833
388.0,17.29488923894262,23.13264004970101
389.0,17.75168477979746,16.631720819544686
390.0,24.25482435989594,22.618099563772727
391.0,16.896050420356012,22.19955291880363
392.0,21.22059961178685,21.475520072501784
393.0,16.90810759871757,34.66614687592163
394.0,19.305930397183676,16.54761207208047
395.0,17.766523645818335,22.311227938714985
396.0,13.183127628945343,27.39468200707065
397.0,16.991964942094693,20.922914994586513
398.0,17.462253207485173,25.056893230543036
399.0,15.87274224810913,17.781494820510122
400.0,16.61283844026529,29.607953790073594
401.0,17.486606686361743,24.241086244830388
402.0,14.936287661163838,27.368259964098833
403.0,15.093322718539795,23.228161058681188
404.0,20.44983289256291,26.09590378522049
405.0,19.39340331942991,28.26344784901711
406.0,16.41036850291866,23.50455193599982
407.0,16.601287228603283,26.186423237210015
408.0,14.00566310265426,28.6241253806493
409.0,22.926277284596782,22.017955832648475
410.0,18.093721068320374,31.40787396248762
411.0,21.79540063306583,21.746077381986627
412.0,20.504578676990388,24.745850162576428
413.0,18.833754726623994,18.929868328452844
414.0,21.018130846140785,28.742938330244076
415.0,17.900776064829518,23.2894039814859
416.0,19.654652606110563,24.509678960849
417.0,21.35229781635817,23.864848597657502
418.0,13.361488548812876,22.306879190649084
419.0,16.831712617354917,27.79835810190222
420.0,18.159878994063998,23.40045265724117
421.0,15.476167409460404,23.401328866562086
422.0,23.51486099514772,27.279725853945028
423.0,14.109188764305227,31.227693958272187
424.0,17.079684373456427,26.72073118376879
425.0,20.972877115548595,22.814585471488556
426.0,19.136006233713495,24.87252135254265
427.0,15.355718599349656,29.059810366554775
428.0,18.18795121535061,26.84129019914509
429.0,16.677166570382237,21.62790948916904
430.0,20.59211361856405,26.680750475253472
431.0,21.582867884966035,23.474677556841705
432.0,22.335039265923815,22.000967912184723
433.0,18.865521638934013,18.54096260842785
434.0,20.490002839254423,20.320316586382415
435.0,22.10205032292242,24.338512629621093
436.0,18.539343397524448,34.34118909564428
437.0,24.37281418281785,19.836930670021474
438.0,16.03992197480648,30.53469595077758
439.0,14.566031852673621,23.205268093232018
440.0,16.38464508926431,30.415958471745117
441.0,18.5199918012625,30.475227582228143
442.0,25.610301731525013,23.69982973984662
443.0,23.315584145508655,25.648820786553895
444.0,14.54307751449349,22.917207174130986
445.0,14.141881145505911,27.448638160027965
446.0,18.688742365713217,25.326871131897008
447.0,18.888740847213057,24.29953139151244
448.0,15.693238659444319,29.368061100541
449.0,22.85043907238005,26.72769960851641
450.0,14.769172129482492,26.974613328374087
451.0,15.844729361137084,35.05233426973957
452.0,17.129498927014435,19.989487910651853
453.0,18.036541608361972,26.831596613314364
454.0,28.94029927134131,22.39197546125951
455.0,21.343034757956545,23.911179882652533
456.0,19.926763225550495,29.169526327304478
457.0,15.972201964203329,27.58894035659678
458.0,16.575248764438733,17.717878297058846
459.0,16.960417577451388,29.69901842310054
460.0,22.751822232169587,25.412166959099697
461.0,24.518767358736618,22.514621785624215
462.0,19.35095118014787,19.173948664272846
463.0,13.674407021171097,27.980347539583928
464.0,15.39412696783894,26.963314076858264
465.0,16.499350282497442,19.98299793532846
466.0,13.61413938095082,26.381642032109603
467.0,24.940047812960202,29.384949864344684
468.0,18.636391976680198,24.216464095423618
469.0,25.339965703939765,24.55234297831804
470.0,16.36538676782118,17.038853941189227
471.0,24.218497952898293,26.891188160899667
472.0,13.424281146403603,31.452212143776475
473.0,17.804690031229335,26.83922421107187
474.0,17.547358292618473,20.02448445014849
475.0,14.926624424027953,33.77698314862573
476.0,21.94960425570721,24.469554727638517
477.0,21.848173935844763,25.981762564658535
478.0,13.349450055188928,26.028640201516353
479.0,18.873616630494148,27.689810324730114
480.0,18.616975245767463,22.32643232373335
481.0,19.942783470997284,25.037845538464037
482.0,22.640685740285228,23.77200318561511
483.0,18.92481433415718,20.09702286610233
484.0,16.79122881868528,27.241860171377795
485.0,14.318874564159385,20.214285405827674
486.0,18.94610151444483,20.27209708302172
487.0,16.90145817712138,24.930134325864174
488.0,15.196085610772545,20.51871052938346
489.0,14.297066817604959,33.90563076507187
490.0,21.055287951677357,26.79720223566996
491.0,15.093243986502939,27.20756915289322
492.0,15.992452092024914,17.483911267082945
493.0,24.365317405663827,21.942535996719347
494.0,16.542090420208343,23.56878329233534
495.0,19.72059988450571,22.35126935977635
496.0,16.471659146966296,20.94709385928664
497.0,16.734118488979863,20.121696092139853
498.0,19.882830508125778,18.172933896230514
499.0,21.845418665599983,22.798953227251054
500.0,15.926182985300427,23.391277369817157
501.0,16.01297453729003,22.239736634241552
502.0,15.753845974864298,22.406856370465693
503.0,13.086496978148501,17.617515065362525
504.0,24.156515668684264,23.6743826224569
505.0,18.05776695534424,20.75840663549748
506.0,29.631734505031492,26.46282464973729
507.0,33.70818726792738,39.418452134908094
508.0,19.762919081689393,22.579231255278607
509.0,17.846909579270147,28.385336331094134
510.0,17.708518214674676,30.081378500756625
511.0,14.8726959536644,25.340505087354884
512.0,18.061722051368115,23.282625175049777
513.0,13.612019765706362,25.238240418680526
514.0,17.086436841373896,24.819744117304065
515.0,21.81688617253084,19.471903267749383
516.0,18.439954897073946,28.147877374209905
517.0,13.086396780221254,23.773223516922396
518.0,25.643368971697132,25.654841190433622
519.0,20.097999020678692,24.001414136211103
520.0,19.949027880602745,26.589689682143547
521.0,14.136303265894163,21.78515023720928
522.0,13.34882085213186,24.394782585354804
523.0,15.597486760909886,23.479690896201728
524.0,25.15066066268244,25.86695340345889
525.0,17.333597042999607,25.62738378404729
526.0,28.724579385352303,23.533449668346083
527.0,20.430420193995495,19.022045519477846
528.0,14.82420921721653,26.01683887781188
529.0,15.938212938822858,23.30931925485093
530.0,15.608372806927475,22.347075975945856
531.0,17.045192979621635,18.345290306188936
532.0,22.321507366116055,25.795298787072515
533.0,16.20665969079143,24.164189070161893
534.0,14.566151719458643,19.842382140285075
535.0,26.86296379711161,24.319452575226485
536.0,23.208861974706636,24.68361479146586
537.0,16.16276459825394,23.157757158072876
538.0,13.21865275855058,35.85408704008609
539.0,19.348230050550754,23.472575904805264
540.0,25.244182006606078,20.30436294587449
541.0,16.144268859219117,24.867785752317698
542.0,21.08798820648504,26.692416551194352
543.0,17.6557048251081,28.06616275303525
544.0,20.90021728738509,25.198133205738515
545.0,15.364569276253105,21.777979805338816
546.0,21.974597417064174,22.063146278298657
547.0,13.620377803631499,21.42159077501899
548.0,19.118264487446158,20.39587776172816
549.0,19.798175338935085,29.272707970177734
550.0,27.065739752897393,19.652209850382164
551.0,17.845679707655528,19.7778880996212
552.0,16.250061448539782,20.910095763847917
553.0,21.339364854630556,18.9312168601488
554.0,27.275090987562987,21.49743132985605
555.0,14.747307265655301,20.300279573841454
556.0,18.487103411685997,23.241582785529598
557.0,14.405024333639505,26.81720367012415
558.0,19.80149598024198,27.343103537310558
559.0,25.14111120047881,19.190534687350567
560.0,18.70642377855454,33.39365834525323
561.0,15.91121446747888,27.23423131454696
562.0,21.767347416698573,27.947708357187402
563.0,22.806799564404,27.24230894482278
564.0,20.1888211929597,25.63791872034389
565.0,14.066941760366571,24.670480722925326
566.0,17.785800049960436,27.050036397032834
567.0,14.529485089861438,30.85743590537635
568.0,18.589122460834357,24.842596899433094
569.0,15.98063375294998,32.263836504782724
570.0,24.624524780055282,18.43831739364409
571.0,10.931008805054677,25.973903888930316
572.0,22.298638515757595,20.289614197190613
573.0,13.56787357810397,35.55940272629212
574.0,16.421890213558683,21.74199144988866
575.0,21.59927270857561,30.682286956864402
576.0,17.495403212732352,21.757455206394447
577.0,19.083952818438206,27.072051047373694
578.0,21.494114803972543,23.029168825619205
579.0,14.113054140294855,21.082458074790086
580.0,19.212925307904356,20.2751392148931
581.0,28.948958276055848,21.845255599547993
582.0,19.216054865844796,27.843885686947004
583.0,15.617949145463234,29.81872817607753
584.0,17.739868265707198,27.11192603097665
585.0,13.590673578159201,41.053519917041456
586.0,17.83776077054705,34.3911978966154
587.0,21.13384057557653,20.80389377323419
588.0,17.356989393797193,28.160416079571593
589.0,25.608732533156978,23.702916926302755
590.0,13.12231340605915,24.48134143335599
591.0,20.792319052411358,18.609973711992858
592.0,18.884527744349448,23.273901827443417
593.0,19.748366240471768,33.22881621472385
594.0,13.288029279231022,22.761752512048066
595.0,17.670784587539163,20.523824677332318
596.0,19.295857076043927,30.028657448937608
597.0,21.903852370123595,26.305435802669802
598.0,18.964881762044342,25.961115495906167
599.0,15.72467878554866,22.948478829821177
600.0,20.2865006912112,20.251474228451396
601.0,16.764623041522427,24.27257161921834
602.0,20.16895104933793,24.186984349748563
603.0,24.956370691102524,20.285244162129743
604.0,20.086160901614043,24.75188812246078
605.0,14.023950755222467,24.418405978330533
606.0,23.679240562259526,23.17950715948872
607.0,16.511209120744923,22.86683298055446
608.0,18.142195577048394,38.79356025295931
609.0,22.022849191547866,25.465589658819013
610.0,22.876447880525948,23.14738365038591
611.0,16.59099217422963,21.825266921249156
612.0,24.23893188294426,30.76662592609447
613.0,24.405579665265876,26.692025767061107
614.0,17.134370047442115,23.3278643193945
615.0,31.355376744517965,29.421801946837295
616.0,23.476298121395935,25.37507215529621
617.0,19.089102756271068,20.88774962430604
618.0,22.527786296814053,23.77080066293271
619.0,18.89179988294066,19.366918578309733
620.0,21.12234569659873,23.517922087569094
621.0,20.14071183711273,25.284916556465777
622.0,15.859305907001916,36.68291755711054
623.0,16.28675100824958,29.383456219493738
624.0,16.29041062114389,19.353488874701615
625.0,18.191056948565322,25.586938085466873
626.0,20.069167053839347,23.608909437290126
627.0,22.318572014809654,27.863868562151737
628.0,12.865839781137437,19.780860473138524
629.0,17.34754482389601,27.577888951628186
630.0,23.757322856140107,24.102462794186327
631.0,16.45786866879678,29.053916302891448
632.0,13.86420273695468,20.51719825474746
633.0,18.66868581636039,25.329873732627068
634.0,19.834724911485672,29.221603801258095
635.0,16.796466893781883,26.618943377300106
636.0,29.5101661354201,33.497083971310154
637.0,18.51542396745662,20.07369225304444
638.0,19.642754381903075,25.682762936778296
639.0,16.418779171400097,27.169163957204603
640.0,12.046645772426793,23.025125740674536
641.0,18.66364558098665,27.901988957621857
642.0,22.521433124127185,27.66893247807467
643.0,16.45095997772467,27.993083771348306
644.0,19.80882190337302,21.865475961886506
645.0,13.911480489461104,28.202153144152028
646.0,29.510644818116486,26.38482559626168
647.0,11.9440055080183,23.534971178286675
648.0,14.904762118376633,22.51731011215797
649.0,16.50397991686951,21.832670289334363
650.0,18.599134638223763,18.29828501950492
651.0,25.689456827611455,22.854121871800654
652.0,18.69900862371679,20.707488016865693
653.0,15.12084762127112,28.64198710138651
654.0,24.89008535386818,19.704754789419386
655.0,16.328233940095753,25.628670458150488
656.0,15.831936790691984,18.661749301605223
657.0,16.612320612592843,24.40023088090143
658.0,10.831811652782461,30.17856385629188
659.0,24.88479450398282,18.045521203407702
660.0,14.630310930870431,24.781844765478834
661.0,15.608315149335038,26.76639740685302
662.0,20.264475567631315,26.090903019386307
663.0,18.178956927396158,27.903616102220575
664.0,20.508754540833248,28.671427012785504
665.0,24.30028266142917,19.653132795250585
666.0,14.928381858176557,23.35288223386586
667.0,19.115324596424,26.953361883589302
668.0,16.43475797366996,19.630237984467662
669.0,13.33639144564142,31.228614195869177
670.0,16.036359766636757,19.823454233081126
671.0,24.48862218993866,28.168525285653466
672.0,18.117295970485507,27.776665379642164
673.0,20.22730215577971,25.622145168810807
674.0,20.024544169033202,21.20640958269681
675.0,19.459267535125992,23.763836937479873
676.0,16.671137354012938,27.770409063201956
677.0,18.530591994375918,21.96506306257414
678.0,17.667251921886656,36.4938421581601
679.0,18.010285241533698,24.577303083161997
680.0,22.368391818978306,33.25183593694851
681.0,20.685257071966653,24.732763398936942
682.0,17.778817237632396,26.229048445181324
683.0,30.336440827200043,19.185718852003728
684.0,13.00654297643451,35.56178604041789
685.0,20.700095739694657,23.361491022289442
686.0,18.593516706641868,27.200832721689324
687.0,20.35277379319855,25.773324052895315
688.0,19.97992331903645,23.76920667705554
689.0,15.48309465681148,20.27985630408499
690.0,17.336664406393034,30.674180501962
691.0,19.965517642886933,23.934848485165137
692.0,19.734408022043283,22.342740560120692
693.0,16.03293859093567,23.851170207030385
694.0,21.947028856328675,27.157173268413235
695.0,16.145826590517046,18.994522157750435
696.0,18.497126108091273,27.090840554020584
697.0,11.486204870646697,23.546363665966886
698.0,15.78672525358242,33.31537920899024
699.0,13.44643050652272,22.835710019160548
